(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(11613, -76, 4);[40, 300, 10, 8];משיח;2917;(27, 26, 9, 6, 2917);ועם;3;(27, 26, 9, 20, 11613);אל תאסף עם חטאים נפשי ועם אנשי דמים חיי
(56418, -76, 4);[40, 300, 10, 8];משיח;14067;(27, 105, 29, 3, 14067);מימיהם;3;(27, 105, 29, 8, 56418);הפך את מימיהם לדם וימת את דגתם
(74856, -76, 4);[40, 300, 10, 8];משיח;18619;(27, 141, 4, 14, 18619);אלחם;4;(27, 141, 4, 50, 74856);אל תט לבי לדבר רע להתעולל עללות ברשע את אישים פעלי און ובל אלחם במנעמיהם
(20581, -74, 4);[40, 300, 10, 8];משיח;5166;(27, 41, 5, 2, 5166);אמרתי;2;(27, 41, 5, 5, 20581);אני אמרתי יהוה חנני רפאה נפשי כי חטאתי לך
(25535, -74, 4);[40, 300, 10, 8];משיח;6416;(27, 50, 21, 7, 6416);כמוך;2;(27, 50, 21, 28, 25535);אלה עשית והחרשתי דמית היות אהיה כמוך אוכיחך ואערכה לעיניך
(74861, -73, 4);[40, 300, 10, 8];משיח;18620;(27, 141, 4, 15, 18620);במנעמיהם;5;(27, 141, 4, 55, 74861);אל תט לבי לדבר רע להתעולל עללות ברשע את אישים פעלי און ובל אלחם במנעמיהם
(55267, -72, 4);[40, 300, 10, 8];משיח;13779;(27, 104, 23, 2, 13779);אדם;3;(27, 104, 23, 6, 55267);יצא אדם לפעלו ולעבדתו עדי ערב
(60886, -71, 4);[40, 300, 10, 8];משיח;15125;(27, 110, 2, 5, 15125);מציון;1;(27, 110, 2, 15, 60886);מטה עזך ישלח יהוה מציון רדה בקרב איביך
(7949, -70, 4);[40, 300, 10, 8];משיח;2002;(27, 19, 2, 5, 2002);ומעשה;2;(27, 19, 2, 19, 7949);השמים מספרים כבוד אל ומעשה ידיו מגיד הרקיע
(19043, -69, 4);[40, 300, 10, 8];משיח;4781;(27, 38, 17, 6, 4781);במוט;2;(27, 38, 17, 18, 19043);כי אמרתי פן ישמחו לי במוט רגלי עלי הגדילו
(20796, -69, 4);[40, 300, 10, 8];משיח;5226;(27, 41, 11, 4, 5226);והקימני;5;(27, 41, 11, 17, 20796);ואתה יהוה חנני והקימני ואשלמה להם
(71528, -69, 4);[40, 300, 10, 8];משיח;17770;(27, 134, 1, 2, 17770);המעלות;2;(27, 134, 1, 5, 71528);שיר המעלות הנה ברכו את יהוה כל עבדי יהוה העמדים בבית יהוה בלילות
(26417, -64, 4);[40, 300, 10, 8];משיח;6632;(27, 52, 6, 6, 6632);מרמה;3;(27, 52, 6, 20, 26417);אהבת כל דברי בלע לשון מרמה
(16335, -62, 4);[40, 300, 10, 8];משיח;4110;(27, 35, 11, 1, 4110);יקומון;4;(27, 35, 11, 4, 16335);יקומון עדי חמס אשר לא ידעתי ישאלוני
(27800, -62, 4);[40, 300, 10, 8];משיח;6977;(27, 55, 22, 2, 6977);מחמאת;3;(27, 55, 22, 7, 27800);חלקו מחמאת פיו וקרב לבו רכו דבריו משמן והמה פתחות
(49099, -62, 4);[40, 300, 10, 8];משיח;12228;(27, 91, 3, 4, 12228);מפח;1;(27, 91, 3, 11, 49099);כי הוא יצילך מפח יקוש מדבר הוות
(73129, -62, 4);[40, 300, 10, 8];משיח;18173;(27, 137, 6, 7, 18173);אם;2;(27, 137, 6, 25, 73129);תדבק לשוני לחכי אם לא אזכרכי אם לא אעלה את ירושלם על ראש שמחתי
(16859, -59, 4);[40, 300, 10, 8];משיח;4237;(27, 35, 26, 9, 4237);המגדילים;8;(27, 35, 26, 43, 16859);יבשו ויחפרו יחדו שמחי רעתי ילבשו בשת וכלמה המגדילים עלי
(35902, -58, 4);[40, 300, 10, 8];משיח;8972;(27, 71, 6, 4, 8972);ממעי;2;(27, 71, 6, 16, 35902);עליך נסמכתי מבטן ממעי אמי אתה גוזי בך תהלתי תמיד
(71431, -57, 4);[40, 300, 10, 8];משיח;17741;(27, 133, 2, 1, 17741);כשמן;3;(27, 133, 2, 3, 71431);כשמן הטוב על הראש ירד על הזקן זקן אהרן שירד על פי מדותיו
(30857, -56, 4);[40, 300, 10, 8];משיח;7746;(27, 62, 9, 9, 7746);אלהים;5;(27, 62, 9, 32, 30857);בטחו בו בכל עת עם שפכו לפניו לבבכם אלהים מחסה לנו סלה
(5642, -55, 4);[40, 300, 10, 8];משיח;1444;(27, 16, 8, 8, 1444);אמוט;2;(27, 16, 8, 30, 5642);שויתי יהוה לנגדי תמיד כי מימיני בל אמוט
(1226, -50, 4);[40, 300, 10, 8];משיח;312;(27, 5, 2, 1, 312);אמרי;2;(27, 5, 2, 2, 1226);אמרי האזינה יהוה בינה הגיגי
(27944, -50, 4);[40, 300, 10, 8];משיח;7014;(27, 56, 1, 4, 7014);אלם;3;(27, 56, 1, 14, 27944);למנצח על יונת אלם רחקים לדוד מכתם באחז אתו פלשתים בגת
(27821, -48, 4);[40, 300, 10, 8];משיח;6983;(27, 55, 22, 8, 6983);משמן;1;(27, 55, 22, 28, 27821);חלקו מחמאת פיו וקרב לבו רכו דבריו משמן והמה פתחות
(41457, -48, 4);[40, 300, 10, 8];משיח;10351;(27, 78, 44, 4, 10351);ונזליהם;7;(27, 78, 44, 21, 41457);ויהפך לדם יאריהם ונזליהם בל ישתיון
(18519, -46, 4);[40, 300, 10, 8];משיח;4648;(27, 37, 40, 4, 4648);יפלטם;5;(27, 37, 40, 21, 18519);ויעזרם יהוה ויפלטם יפלטם מרשעים ויושיעם כי חסו בו
(32042, -46, 4);[40, 300, 10, 8];משיח;8046;(27, 65, 11, 1, 8046);תלמיה;3;(27, 65, 11, 3, 32042);תלמיה רוה נחת גדודיה ברביבים תמגגנה צמחה תברך
(9293, -45, 4);[40, 300, 10, 8];משיח;2330;(27, 22, 6, 3, 2330);ונמלטו;3;(27, 22, 6, 11, 9293);אליך זעקו ונמלטו בך בטחו ולא בושו
(16653, -44, 4);[40, 300, 10, 8];משיח;4190;(27, 35, 20, 9, 4190);מרמות;3;(27, 35, 20, 30, 16653);כי לא שלום ידברו ועל רגעי ארץ דברי מרמות יחשבון
(73740, -44, 4);[40, 300, 10, 8];משיח;18335;(27, 139, 8, 3, 18335);שמים;4;(27, 139, 8, 9, 73740);אם אסק שמים שם אתה ואציעה שאול הנך
(29245, -43, 4);[40, 300, 10, 8];משיח;7349;(27, 59, 2, 2, 7349);מאיבי;1;(27, 59, 2, 7, 29245);הצילני מאיבי אלהי ממתקוממי תשגבני
(72120, -43, 4);[40, 300, 10, 8];משיח;17919;(27, 135, 17, 2, 17919);להם;3;(27, 135, 17, 8, 72120);אזנים להם ולא יאזינו אף אין יש רוח בפיהם
(77834, -40, 4);[40, 300, 10, 8];משיח;19341;(27, 147, 16, 3, 19341);כצמר;3;(27, 147, 16, 10, 77834);הנתן שלג כצמר כפור כאפר יפזר
(14442, -39, 4);[40, 300, 10, 8];משיח;3631;(27, 32, 5, 6, 3631);אמרתי;2;(27, 32, 5, 25, 14442);חטאתי אודיעך ועוני לא כסיתי אמרתי אודה עלי פשעי ליהוה ואתה נשאת עון חטאתי סלה
(74842, -39, 4);[40, 300, 10, 8];משיח;18615;(27, 141, 4, 10, 18615);אישים;5;(27, 141, 4, 36, 74842);אל תט לבי לדבר רע להתעולל עללות ברשע את אישים פעלי און ובל אלחם במנעמיהם
(25603, -38, 4);[40, 300, 10, 8];משיח;6432;(27, 50, 23, 4, 6432);ושם;3;(27, 50, 23, 17, 25603);זבח תודה יכבדנני ושם דרך אראנו בישע אלהים
(59231, -37, 4);[40, 300, 10, 8];משיח;14720;(27, 107, 34, 4, 14720);מרעת;1;(27, 107, 34, 12, 59231);ארץ פרי למלחה מרעת ישבי בה
(27722, -36, 4);[40, 300, 10, 8];משיח;6957;(27, 55, 19, 9, 6957);עמדי;2;(27, 55, 19, 30, 27722);פדה בשלום נפשי מקרב לי כי ברבים היו עמדי
(76972, -35, 4);[40, 300, 10, 8];משיח;19127;(27, 145, 19, 6, 19127);ישמע;3;(27, 145, 19, 24, 76972);רצון יראיו יעשה ואת שועתם ישמע ויושיעם
(59588, -34, 4);[40, 300, 10, 8];משיח;14806;(27, 108, 5, 3, 14806);מעל;1;(27, 108, 5, 7, 59588);כי גדול מעל שמים חסדך ועד שחקים אמתך
(4295, -33, 4);[40, 300, 10, 8];משיח;1088;(27, 11, 4, 12, 1088);אדם;3;(27, 11, 4, 52, 4295);יהוה בהיכל קדשו יהוה בשמים כסאו עיניו יחזו עפעפיו יבחנו בני אדם
(17429, -33, 4);[40, 300, 10, 8];משיח;4384;(27, 37, 4, 6, 4384);משאלת;1;(27, 37, 4, 19, 17429);והתענג על יהוה ויתן לך משאלת לבך
(48226, -33, 4);[40, 300, 10, 8];משיח;12007;(27, 89, 46, 3, 12007);עלומיו;4;(27, 89, 46, 12, 48226);הקצרת ימי עלומיו העטית עליו בושה סלה
(62175, -33, 4);[40, 300, 10, 8];משיח;15454;(27, 115, 2, 3, 15454);הגוים;5;(27, 115, 2, 13, 62175);למה יאמרו הגוים איה נא אלהיהם
(20378, -32, 4);[40, 300, 10, 8];משיח;5117;(27, 40, 17, 5, 5117);מבקשיך;1;(27, 40, 17, 16, 20378);ישישו וישמחו בך כל מבקשיך יאמרו תמיד יגדל יהוה אהבי תשועתך
(77349, -32, 4);[40, 300, 10, 8];משיח;19223;(27, 146, 9, 9, 19223);רשעים;5;(27, 146, 9, 37, 77349);יהוה שמר את גרים יתום ואלמנה יעודד ודרך רשעים יעות
(5193, -30, 4);[40, 300, 10, 8];משיח;1322;(27, 15, 1, 1, 1322);מזמור;1;(27, 15, 1, 1, 5193);מזמור לדוד יהוה מי יגור באהלך מי ישכן בהר קדשך
(26817, -29, 4);[40, 300, 10, 8];משיח;6738;(27, 53, 6, 10, 6738);עצמות;3;(27, 53, 6, 30, 26817);שם פחדו פחד לא היה פחד כי אלהים פזר עצמות חנך הבשתה כי אלהים מאסם
(41400, -29, 4);[40, 300, 10, 8];משיח;10338;(27, 78, 42, 7, 10338);פדם;3;(27, 78, 42, 20, 41400);לא זכרו את ידו יום אשר פדם מני צר
(43736, -29, 4);[40, 300, 10, 8];משיח;10897;(27, 81, 11, 5, 10897);מארץ;1;(27, 81, 11, 19, 43736);אנכי יהוה אלהיך המעלך מארץ מצרים הרחב פיך ואמלאהו
(14281, -28, 4);[40, 300, 10, 8];משיח;3589;(27, 31, 25, 5, 3589);המיחלים;7;(27, 31, 25, 23, 14281);חזקו ויאמץ לבבכם כל המיחלים ליהוה
(21200, -28, 4);[40, 300, 10, 8];משיח;5329;(27, 42, 7, 10, 5329);וחרמונים;4;(27, 42, 7, 38, 21200);אלהי עלי נפשי תשתוחח על כן אזכרך מארץ ירדן וחרמונים מהר מצער
(56424, -28, 4);[40, 300, 10, 8];משיח;14068;(27, 105, 29, 4, 14068);לדם;3;(27, 105, 29, 14, 56424);הפך את מימיהם לדם וימת את דגתם
(26694, -27, 4);[40, 300, 10, 8];משיח;6701;(27, 53, 3, 6, 6701);אדם;3;(27, 53, 3, 23, 26694);אלהים משמים השקיף על בני אדם לראות היש משכיל דרש את אלהים
(39621, -27, 4);[40, 300, 10, 8];משיח;9907;(27, 77, 7, 4, 9907);עם;2;(27, 77, 7, 18, 39621);אזכרה נגינתי בלילה עם לבבי אשיחה ויחפש רוחי
(25996, -25, 4);[40, 300, 10, 8];משיח;6526;(27, 51, 13, 8, 6526);ממני;1;(27, 51, 13, 29, 25996);אל תשליכני מלפניך ורוח קדשך אל תקח ממני
(75270, -23, 4);[40, 300, 10, 8];משיח;18723;(27, 142, 6, 6, 18723);מחסי;1;(27, 142, 6, 22, 75270);זעקתי אליך יהוה אמרתי אתה מחסי חלקי בארץ החיים
(54017, -21, 4);[40, 300, 10, 8];משיח;13472;(27, 103, 4, 6, 13472);ורחמים;4;(27, 103, 4, 28, 54017);הגואל משחת חייכי המעטרכי חסד ורחמים
(74940, -19, 4);[40, 300, 10, 8];משיח;18638;(27, 141, 6, 5, 18638);ושמעו;3;(27, 141, 6, 21, 74940);נשמטו בידי סלע שפטיהם ושמעו אמרי כי נעמו
(73714, -18, 4);[40, 300, 10, 8];משיח;18329;(27, 139, 7, 3, 18329);מרוחך;1;(27, 139, 7, 7, 73714);אנה אלך מרוחך ואנה מפניך אברח
(31741, -17, 4);[40, 300, 10, 8];משיח;7973;(27, 65, 2, 4, 7973);אלהים;5;(27, 65, 2, 15, 31741);לך דמיה תהלה אלהים בציון ולך ישלם נדר
(14723, -14, 4);[40, 300, 10, 8];משיח;3702;(27, 33, 1, 2, 3702);צדיקים;6;(27, 33, 1, 10, 14723);רננו צדיקים ביהוה לישרים נאוה תהלה
(48144, -12, 4);[40, 300, 10, 8];משיח;11988;(27, 89, 43, 2, 11988);ימין;2;(27, 89, 43, 8, 48144);הרימות ימין צריו השמחת כל אויביו
(18676, -11, 4);[40, 300, 10, 8];משיח;4687;(27, 38, 5, 8, 4687);ממני;2;(27, 38, 5, 29, 18676);כי עונתי עברו ראשי כמשא כבד יכבדו ממני
(19135, -11, 4);[40, 300, 10, 8];משיח;4803;(27, 38, 21, 1, 4803);ומשלמי;5;(27, 38, 21, 5, 19135);ומשלמי רעה תחת טובה ישטנוני תחת רדופי טוב
(13593, -10, 4);[40, 300, 10, 8];משיח;3419;(27, 31, 7, 2, 3419);השמרים;6;(27, 31, 7, 11, 13593);שנאתי השמרים הבלי שוא ואני אל יהוה בטחתי
(15139, -8, 4);[40, 300, 10, 8];משיח;3813;(27, 33, 16, 2, 3813);המלך;2;(27, 33, 16, 5, 15139);אין המלך נושע ברב חיל גבור לא ינצל ברב כח
(6754, -5, 4);[40, 300, 10, 8];משיח;1708;(27, 18, 13, 1, 1708);מנגה;1;(27, 18, 13, 1, 6754);מנגה נגדו עביו עברו ברד וגחלי אש
(39814, -5, 4);[40, 300, 10, 8];משיח;9955;(27, 77, 14, 4, 9955);מי;1;(27, 77, 14, 14, 39814);אלהים בקדש דרכך מי אל גדול כאלהים
(56671, -5, 4);[40, 300, 10, 8];משיח;14130;(27, 105, 39, 3, 14130);למסך;2;(27, 105, 39, 8, 56671);פרש ענן למסך ואש להאיר לילה
(56271, -4, 4);[40, 300, 10, 8];משיח;14027;(27, 105, 23, 3, 14027);מצרים;1;(27, 105, 23, 10, 56271);ויבא ישראל מצרים ויעקב גר בארץ חם
(20655, -74, 5);[30, 40, 300, 10, 8];למשיח;5187;(27, 41, 7, 6, 5187);לבו;1;(27, 41, 7, 18, 20655);ואם בא לראות שוא ידבר לבו יקבץ און לו יצא לחוץ ידבר
(16397, -62, 5);[30, 40, 300, 10, 8];למשיח;4125;(27, 35, 13, 3, 4125);לבושי;1;(27, 35, 13, 11, 16397);ואני בחלותם לבושי שק עניתי בצום נפשי ותפלתי על חיקי תשוב
(27758, -36, 5);[30, 40, 300, 10, 8];למשיח;6967;(27, 55, 20, 10, 6967);למו;1;(27, 55, 20, 34, 27758);ישמע אל ויענם וישב קדם סלה אשר אין חליפות למו ולא יראו אלהים
(59622, -34, 5);[30, 40, 300, 10, 8];למשיח;14815;(27, 108, 6, 4, 14815);אלהים;2;(27, 108, 6, 12, 59622);רומה על שמים אלהים ועל כל הארץ כבודך
(31528, -95, 5);[40, 40, 300, 10, 8];ממשיח;7921;(27, 64, 6, 6, 7921);לטמון;3;(27, 64, 6, 21, 31528);יחזקו למו דבר רע יספרו לטמון מוקשים אמרו מי יראה למו
(75326, -92, 5);[40, 40, 300, 10, 8];ממשיח;18737;(27, 142, 7, 11, 18737);ממני;1;(27, 142, 7, 40, 75326);הקשיבה אל רנתי כי דלותי מאד הצילני מרדפי כי אמצו ממני
(77874, -40, 5);[40, 40, 300, 10, 8];ממשיח;19351;(27, 147, 17, 7, 19351);יעמד;3;(27, 147, 17, 27, 77874);משליך קרחו כפתים לפני קרתו מי יעמד
(4328, -33, 5);[40, 40, 300, 10, 8];ממשיח;1097;(27, 11, 6, 1, 1097);ימטר;2;(27, 11, 6, 2, 4328);ימטר על רשעים פחים אש וגפרית ורוח זלעפות מנת כוסם
(31758, -17, 5);[40, 40, 300, 10, 8];ממשיח;7978;(27, 65, 3, 1, 7978);שמע;2;(27, 65, 3, 2, 31758);שמע תפלה עדיך כל בשר יבאו
(56275, -4, 5);[40, 40, 300, 10, 8];ממשיח;14027;(27, 105, 23, 3, 14027);מצרים;5;(27, 105, 23, 14, 56275);ויבא ישראל מצרים ויעקב גר בארץ חם
(7949, -70, 6);[40, 300, 10, 8, 40, 10];משיח מי;2002;(27, 19, 2, 5, 2002);ומעשה;2;(27, 19, 2, 19, 7949);השמים מספרים כבוד אל ומעשה ידיו מגיד הרקיע
(16918, -59, 5);[5, 40, 300, 10, 8];המשיח;4251;(27, 35, 28, 2, 4251);תהגה;2;(27, 35, 28, 8, 16918);ולשוני תהגה צדקך כל היום תהלתך
(19146, -11, 5);[5, 40, 300, 10, 8];המשיח;4806;(27, 38, 21, 4, 4806);טובה;4;(27, 38, 21, 16, 19146);ומשלמי רעה תחת טובה ישטנוני תחת רדופי טוב
(11370, -94, 5);[40, 300, 10, 8, 10];משיחי;2858;(27, 26, 1, 6, 2858);בתמי;3;(27, 26, 1, 21, 11370);לדוד שפטני יהוה כי אני בתמי הלכתי וביהוה בטחתי לא אמעד
(75222, -88, 5);[40, 300, 10, 8, 10];משיחי;18711;(27, 142, 5, 6, 18711);מכיר;1;(27, 142, 5, 19, 75222);הביט ימין וראה ואין לי מכיר אבד מנוס ממני אין דורש לנפשי
(11613, -76, 5);[40, 300, 10, 8, 10];משיחי;2917;(27, 26, 9, 6, 2917);ועם;3;(27, 26, 9, 20, 11613);אל תאסף עם חטאים נפשי ועם אנשי דמים חיי
(9293, -45, 5);[40, 300, 10, 8, 10];משיחי;2330;(27, 22, 6, 3, 2330);ונמלטו;3;(27, 22, 6, 11, 9293);אליך זעקו ונמלטו בך בטחו ולא בושו
(26817, -29, 5);[40, 300, 10, 8, 10];משיחי;6738;(27, 53, 6, 10, 6738);עצמות;3;(27, 53, 6, 30, 26817);שם פחדו פחד לא היה פחד כי אלהים פזר עצמות חנך הבשתה כי אלהים מאסם
(21200, -28, 5);[40, 300, 10, 8, 10];משיחי;5329;(27, 42, 7, 10, 5329);וחרמונים;4;(27, 42, 7, 38, 21200);אלהי עלי נפשי תשתוחח על כן אזכרך מארץ ירדן וחרמונים מהר מצער
(31741, -17, 5);[40, 300, 10, 8, 10];משיחי;7973;(27, 65, 2, 4, 7973);אלהים;5;(27, 65, 2, 15, 31741);לך דמיה תהלה אלהים בציון ולך ישלם נדר
(48144, -12, 5);[40, 300, 10, 8, 10];משיחי;11988;(27, 89, 43, 2, 11988);ימין;2;(27, 89, 43, 8, 48144);הרימות ימין צריו השמחת כל אויביו
(13593, -10, 5);[40, 300, 10, 8, 10];משיחי;3419;(27, 31, 7, 2, 3419);השמרים;6;(27, 31, 7, 11, 13593);שנאתי השמרים הבלי שוא ואני אל יהוה בטחתי
(39814, -5, 5);[40, 300, 10, 8, 10];משיחי;9955;(27, 77, 14, 4, 9955);מי;1;(27, 77, 14, 14, 39814);אלהים בקדש דרכך מי אל גדול כאלהים
(56671, -5, 5);[40, 300, 10, 8, 10];משיחי;14130;(27, 105, 39, 3, 14130);למסך;2;(27, 105, 39, 8, 56671);פרש ענן למסך ואש להאיר לילה
(31758, -17, 6);[40, 40, 300, 10, 8, 10];ממשיחי;7978;(27, 65, 3, 1, 7978);שמע;2;(27, 65, 3, 2, 31758);שמע תפלה עדיך כל בשר יבאו
(35385, -99, 5);[40, 300, 10, 8, 20];משיחך;8849;(27, 69, 33, 7, 8849);לבבכם;5;(27, 69, 33, 31, 35385);ראו ענוים ישמחו דרשי אלהים ויחי לבבכם
(25535, -74, 5);[40, 300, 10, 8, 20];משיחך;6416;(27, 50, 21, 7, 6416);כמוך;2;(27, 50, 21, 28, 25535);אלה עשית והחרשתי דמית היות אהיה כמוך אוכיחך ואערכה לעיניך
(76972, -35, 5);[40, 300, 10, 8, 20];משיחך;19127;(27, 145, 19, 6, 19127);ישמע;3;(27, 145, 19, 24, 76972);רצון יראיו יעשה ואת שועתם ישמע ויושיעם
(59588, -34, 5);[40, 300, 10, 8, 20];משיחך;14806;(27, 108, 5, 3, 14806);מעל;1;(27, 108, 5, 7, 59588);כי גדול מעל שמים חסדך ועד שחקים אמתך
(5193, -30, 5);[40, 300, 10, 8, 20];משיחך;1322;(27, 15, 1, 1, 1322);מזמור;1;(27, 15, 1, 1, 5193);מזמור לדוד יהוה מי יגור באהלך מי ישכן בהר קדשך
(59622, -34, 6);[30, 40, 300, 10, 8, 20];למשיחך;14815;(27, 108, 6, 4, 14815);אלהים;2;(27, 108, 6, 12, 59622);רומה על שמים אלהים ועל כל הארץ כבודך
(11333, -95, 5);[40, 300, 10, 8, 6];משיחו;2848;(27, 25, 22, 2, 2848);אלהים;5;(27, 25, 22, 8, 11333);פדה אלהים את ישראל מכל צרותיו
(22621, -93, 5);[40, 300, 10, 8, 6];משיחו;5674;(27, 45, 3, 11, 5674);לעולם;5;(27, 45, 3, 45, 22621);יפיפית מבני אדם הוצק חן בשפתותיך על כן ברכך אלהים לעולם
(75337, -90, 5);[40, 300, 10, 8, 6];משיחו;18739;(27, 142, 8, 2, 18739);ממסגר;2;(27, 142, 8, 8, 75337);הוציאה ממסגר נפשי להודות את שמך בי יכתרו צדיקים כי תגמל עלי
(26039, -77, 5);[40, 300, 10, 8, 6];משיחו;6535;(27, 51, 15, 2, 6535);פשעים;5;(27, 51, 15, 10, 26039);אלמדה פשעים דרכיך וחטאים אליך ישובו
(74861, -73, 5);[40, 300, 10, 8, 6];משיחו;18620;(27, 141, 4, 15, 18620);במנעמיהם;5;(27, 141, 4, 55, 74861);אל תט לבי לדבר רע להתעולל עללות ברשע את אישים פעלי און ובל אלחם במנעמיהם
(16335, -62, 5);[40, 300, 10, 8, 6];משיחו;4110;(27, 35, 11, 1, 4110);יקומון;4;(27, 35, 11, 4, 16335);יקומון עדי חמס אשר לא ידעתי ישאלוני
(49099, -62, 5);[40, 300, 10, 8, 6];משיחו;12228;(27, 91, 3, 4, 12228);מפח;1;(27, 91, 3, 11, 49099);כי הוא יצילך מפח יקוש מדבר הוות
(30857, -56, 5);[40, 300, 10, 8, 6];משיחו;7746;(27, 62, 9, 9, 7746);אלהים;5;(27, 62, 9, 32, 30857);בטחו בו בכל עת עם שפכו לפניו לבבכם אלהים מחסה לנו סלה
(16653, -44, 5);[40, 300, 10, 8, 6];משיחו;4190;(27, 35, 20, 9, 4190);מרמות;3;(27, 35, 20, 30, 16653);כי לא שלום ידברו ועל רגעי ארץ דברי מרמות יחשבון
(74842, -39, 5);[40, 300, 10, 8, 6];משיחו;18615;(27, 141, 4, 10, 18615);אישים;5;(27, 141, 4, 36, 74842);אל תט לבי לדבר רע להתעולל עללות ברשע את אישים פעלי און ובל אלחם במנעמיהם
(41400, -29, 5);[40, 300, 10, 8, 6];משיחו;10338;(27, 78, 42, 7, 10338);פדם;3;(27, 78, 42, 20, 41400);לא זכרו את ידו יום אשר פדם מני צר
