(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(71947, -81, 4);[40, 300, 10, 8];משיח;19021;(1, 47, 1, 14, 19021);מארץ;1;(1, 47, 1, 52, 71947);ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל אשר להם באו מארץ כנען והנם בארץ גשן
(11361, -77, 4);[40, 300, 10, 8];משיח;3056;(1, 9, 23, 19, 3056);אביהם;5;(1, 9, 23, 82, 11361);ויקח שם ויפת את השמלה וישימו על שכם שניהם וילכו אחרנית ויכסו את ערות אביהם ופניהם אחרנית וערות אביהם לא ראו
(56577, -77, 4);[40, 300, 10, 8];משיח;15043;(1, 38, 13, 7, 15043);תמנתה;2;(1, 38, 13, 24, 56577);ויגד לתמר לאמר הנה חמיך עלה תמנתה לגז צאנו
(9115, -76, 4);[40, 300, 10, 8];משיח;2447;(1, 7, 24, 2, 2447);המים;2;(1, 7, 24, 8, 9115);ויגברו המים על הארץ חמשים ומאת יום
(48591, -74, 4);[40, 300, 10, 8];משיח;12940;(1, 33, 8, 10, 12940);למצא;2;(1, 33, 8, 34, 48591);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(63713, -74, 4);[40, 300, 10, 8];משיח;16915;(1, 42, 16, 2, 16915);מכם;3;(1, 42, 16, 7, 63713);שלחו מכם אחד ויקח את אחיכם ואתם האסרו ויבחנו דבריכם האמת אתכם ואם לא חי פרעה כי מרגלים אתם
(9926, -71, 4);[40, 300, 10, 8];משיח;2663;(1, 8, 17, 5, 2663);מכל;1;(1, 8, 17, 13, 9926);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(77760, -69, 4);[40, 300, 10, 8];משיח;20533;(1, 50, 21, 6, 20533);אתכם;4;(1, 50, 21, 24, 77760);ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם וינחם אותם וידבר על לבם
(11374, -66, 4);[40, 300, 10, 8];משיח;3061;(1, 9, 24, 3, 3061);מיינו;1;(1, 9, 24, 8, 11374);וייקץ נח מיינו וידע את אשר עשה לו בנו הקטן
(56123, -66, 4);[40, 300, 10, 8];משיח;14918;(1, 38, 3, 6, 14918);שמו;2;(1, 38, 3, 19, 56123);ותהר ותלד בן ויקרא את שמו ער
(7797, -65, 4);[40, 300, 10, 8];משיח;2086;(1, 6, 20, 2, 2086);למינהו;2;(1, 6, 20, 7, 7797);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(62746, -65, 4);[40, 300, 10, 8];משיח;16661;(1, 41, 53, 8, 16661);מצרים;5;(1, 41, 53, 32, 62746);ותכלינה שבע שני השבע אשר היה בארץ מצרים
(67953, -64, 4);[40, 300, 10, 8];משיח;17978;(1, 44, 18, 4, 17978);ויאמר;4;(1, 44, 18, 17, 67953);ויגש אליו יהודה ויאמר בי אדני ידבר נא עבדך דבר באזני אדני ואל יחר אפך בעבדך כי כמוך כפרעה
(69215, -62, 4);[40, 300, 10, 8];משיח;18316;(1, 45, 9, 1, 18316);מהרו;1;(1, 45, 9, 1, 69215);מהרו ועלו אל אבי ואמרתם אליו כה אמר בנך יוסף שמני אלהים לאדון לכל מצרים רדה אלי אל תעמד
(47934, -61, 4);[40, 300, 10, 8];משיח;12767;(1, 32, 29, 4, 12767);יאמר;3;(1, 32, 29, 14, 47934);ויאמר לא יעקב יאמר עוד שמך כי אם ישראל כי שרית עם אלהים ועם אנשים ותוכל
(6513, -60, 4);[40, 300, 10, 8];משיח;1732;(1, 5, 26, 7, 1732);שתים;4;(1, 5, 26, 29, 6513);ויחי מתושלח אחרי הולידו את למך שתים ושמונים שנה ושבע מאות שנה ויולד בנים ובנות
(33418, -60, 4);[40, 300, 10, 8];משיח;8908;(1, 25, 13, 5, 8908);בשמתם;3;(1, 25, 13, 20, 33418);ואלה שמות בני ישמעאל בשמתם לתולדתם בכר ישמעאל נבית וקדר ואדבאל ומבשם
(47082, -60, 4);[40, 300, 10, 8];משיח;12543;(1, 32, 12, 3, 12543);מיד;1;(1, 32, 12, 9, 47082);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(6813, -59, 4);[40, 300, 10, 8];משיח;1813;(1, 5, 32, 12, 1813);חם;2;(1, 5, 32, 33, 6813);ויהי נח בן חמש מאות שנה ויולד נח את שם את חם ואת יפת
(70478, -59, 4);[40, 300, 10, 8];משיח;18646;(1, 46, 5, 3, 18646);מבאר;1;(1, 46, 5, 9, 70478);ויקם יעקב מבאר שבע וישאו בני ישראל את יעקב אביהם ואת טפם ואת נשיהם בעגלות אשר שלח פרעה לשאת אתו
(60665, -55, 4);[40, 300, 10, 8];משיח;16109;(1, 41, 12, 15, 16109);כחלמו;4;(1, 41, 12, 57, 60665);ושם אתנו נער עברי עבד לשר הטבחים ונספר לו ויפתר לנו את חלמתינו איש כחלמו פתר
(63882, -54, 4);[40, 300, 10, 8];משיח;16959;(1, 42, 19, 9, 16959);ואתם;4;(1, 42, 19, 35, 63882);אם כנים אתם אחיכם אחד יאסר בבית משמרכם ואתם לכו הביאו שבר רעבון בתיכם
(6445, -53, 4);[40, 300, 10, 8];משיח;1715;(1, 5, 24, 9, 1715);אלהים;5;(1, 5, 24, 37, 6445);ויתהלך חנוך את האלהים ואיננו כי לקח אתו אלהים
(55133, -52, 4);[40, 300, 10, 8];משיח;14669;(1, 37, 21, 1, 14669);וישמע;4;(1, 37, 21, 4, 55133);וישמע ראובן ויצלהו מידם ויאמר לא נכנו נפש
(61526, -52, 4);[40, 300, 10, 8];משיח;16328;(1, 41, 29, 9, 16328);מצרים;5;(1, 41, 29, 32, 61526);הנה שבע שנים באות שבע גדול בכל ארץ מצרים
(7803, -51, 4);[40, 300, 10, 8];משיח;2087;(1, 6, 20, 3, 2087);ומן;2;(1, 6, 20, 13, 7803);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(16252, -51, 4);[40, 300, 10, 8];משיח;4359;(1, 14, 5, 5, 4359);כדרלעמר;6;(1, 14, 5, 21, 16252);ובארבע עשרה שנה בא כדרלעמר והמלכים אשר אתו ויכו את רפאים בעשתרת קרנים ואת הזוזים בהם ואת האימים בשוה קריתים
(2687, -49, 4);[40, 300, 10, 8];משיח;705;(1, 2, 21, 4, 705);תרדמה;4;(1, 2, 21, 17, 2687);ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(31447, -48, 4);[40, 300, 10, 8];משיח;8396;(1, 24, 41, 8, 8396);ואם;3;(1, 24, 41, 28, 31447);אז תנקה מאלתי כי תבוא אל משפחתי ואם לא יתנו לך והיית נקי מאלתי
(58054, -48, 4);[40, 300, 10, 8];משיח;15437;(1, 39, 9, 11, 15437);אם;2;(1, 39, 9, 39, 58054);איננו גדול בבית הזה ממני ולא חשך ממני מאומה כי אם אותך באשר את אשתו ואיך אעשה הרעה הגדלה הזאת וחטאתי לאלהים
(69074, -47, 4);[40, 300, 10, 8];משיח;18282;(1, 45, 6, 9, 18282);שנים;4;(1, 45, 6, 32, 69074);כי זה שנתים הרעב בקרב הארץ ועוד חמש שנים אשר אין חריש וקציר
(67251, -46, 4);[40, 300, 10, 8];משיח;17802;(1, 44, 4, 20, 17802);שלמתם;5;(1, 44, 4, 77, 67251);הם יצאו את העיר לא הרחיקו ויוסף אמר לאשר על ביתו קום רדף אחרי האנשים והשגתם ואמרת אלהם למה שלמתם רעה תחת טובה
(65350, -43, 4);[40, 300, 10, 8];משיח;17338;(1, 43, 7, 12, 17338);לכם;3;(1, 43, 7, 50, 65350);ויאמרו שאול שאל האיש לנו ולמולדתנו לאמר העוד אביכם חי היש לכם אח ונגד לו על פי הדברים האלה הידוע נדע כי יאמר הורידו את אחיכם
(67700, -40, 4);[40, 300, 10, 8];משיח;17912;(1, 44, 14, 8, 17912);שם;2;(1, 44, 14, 33, 67700);ויבא יהודה ואחיו ביתה יוסף והוא עודנו שם ויפלו לפניו ארצה
(9400, -38, 4);[40, 300, 10, 8];משיח;2519;(1, 8, 6, 2, 2519);מקץ;1;(1, 8, 6, 5, 9400);ויהי מקץ ארבעים יום ויפתח נח את חלון התבה אשר עשה
(27240, -36, 4);[40, 300, 10, 8];משיח;7270;(1, 22, 5, 1, 7270);ויאמר;4;(1, 22, 5, 4, 27240);ויאמר אברהם אל נעריו שבו לכם פה עם החמור ואני והנער נלכה עד כה ונשתחוה ונשובה אליכם
(9880, -35, 4);[40, 300, 10, 8];משיח;2649;(1, 8, 15, 5, 2649);לאמר;3;(1, 8, 15, 17, 9880);וידבר אלהים אל נח לאמר
(5613, -34, 4);[40, 300, 10, 8];משיח;1501;(1, 5, 5, 3, 1501);ימי;2;(1, 5, 5, 9, 5613);ויהיו כל ימי אדם אשר חי תשע מאות שנה ושלשים שנה וימת
(72506, -34, 4);[40, 300, 10, 8];משיח;19170;(1, 47, 11, 11, 19170);מצרים;1;(1, 47, 11, 38, 72506);ויושב יוסף את אביו ואת אחיו ויתן להם אחזה בארץ מצרים במיטב הארץ בארץ רעמסס כאשר צוה פרעה
(73702, -33, 4);[40, 300, 10, 8];משיח;19475;(1, 47, 29, 4, 19475);למות;2;(1, 47, 29, 16, 73702);ויקרבו ימי ישראל למות ויקרא לבנו ליוסף ויאמר לו אם נא מצאתי חן בעיניך שים נא ידך תחת ירכי ועשית עמדי חסד ואמת אל נא תקברני במצרים
(54719, -32, 4);[40, 300, 10, 8];משיח;14567;(1, 37, 12, 6, 14567);אביהם;5;(1, 37, 12, 24, 54719);וילכו אחיו לרעות את צאן אביהם בשכם
(7758, -31, 4);[40, 300, 10, 8];משיח;2076;(1, 6, 19, 6, 2076);מכל;1;(1, 6, 19, 18, 7758);ומכל החי מכל בשר שנים מכל תביא אל התבה להחית אתך זכר ונקבה יהיו
(9467, -30, 4);[40, 300, 10, 8];משיח;2537;(1, 8, 7, 9, 2537);המים;4;(1, 8, 7, 33, 9467);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(10305, -28, 4);[40, 300, 10, 8];משיח;2767;(1, 9, 1, 7, 2767);ויאמר;4;(1, 9, 1, 25, 10305);ויברך אלהים את נח ואת בניו ויאמר להם פרו ורבו ומלאו את הארץ
(24162, -28, 4);[40, 300, 10, 8];משיח;6434;(1, 19, 35, 2, 6434);גם;2;(1, 19, 35, 8, 24162);ותשקין גם בלילה ההוא את אביהן יין ותקם הצעירה ותשכב עמו ולא ידע בשכבה ובקמה
(66029, -28, 4);[40, 300, 10, 8];משיח;17507;(1, 43, 18, 2, 17507);האנשים;6;(1, 43, 18, 12, 66029);וייראו האנשים כי הובאו בית יוסף ויאמרו על דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל עלינו ולהתנפל עלינו ולקחת אתנו לעבדים ואת חמרינו
(6107, -26, 4);[40, 300, 10, 8];משיח;1629;(1, 5, 16, 13, 1629);בנים;4;(1, 5, 16, 54, 6107);ויחי מהללאל אחרי הולידו את ירד שלשים שנה ושמנה מאות שנה ויולד בנים ובנות
(24921, -24, 4);[40, 300, 10, 8];משיח;6637;(1, 20, 10, 4, 6637);אברהם;5;(1, 20, 10, 18, 24921);ויאמר אבימלך אל אברהם מה ראית כי עשית את הדבר הזה
(47537, -23, 4);[40, 300, 10, 8];משיח;12660;(1, 32, 20, 13, 12660);העדרים;6;(1, 32, 20, 44, 47537);ויצו גם את השני גם את השלישי גם את כל ההלכים אחרי העדרים לאמר כדבר הזה תדברון אל עשו במצאכם אתו
(13963, -22, 4);[40, 300, 10, 8];משיח;3741;(1, 11, 29, 13, 3741);מלכה;1;(1, 11, 29, 43, 13963);ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה
(24602, -21, 4);[40, 300, 10, 8];משיח;6552;(1, 20, 6, 3, 6552);האלהים;6;(1, 20, 6, 15, 24602);ויאמר אליו האלהים בחלם גם אנכי ידעתי כי בתם לבבך עשית זאת ואחשך גם אנכי אותך מחטו לי על כן לא נתתיך לנגע אליה
(14837, -19, 4);[40, 300, 10, 8];משיח;3975;(1, 12, 14, 4, 3975);מצרימה;1;(1, 12, 14, 13, 14837);ויהי כבוא אברם מצרימה ויראו המצרים את האשה כי יפה הוא מאד
(14145, -17, 4);[40, 300, 10, 8];משיח;3793;(1, 12, 1, 1, 3793);ויאמר;4;(1, 12, 1, 4, 14145);ויאמר יהוה אל אברם לך לך מארצך וממולדתך ומבית אביך אל הארץ אשר אראך
(39618, -17, 4);[40, 300, 10, 8];משיח;10535;(1, 28, 19, 3, 10535);שם;2;(1, 28, 19, 9, 39618);ויקרא את שם המקום ההוא בית אל ואולם לוז שם העיר לראשנה
(59739, -16, 4);[40, 300, 10, 8];משיח;15874;(1, 40, 17, 11, 15874);מן;1;(1, 40, 17, 40, 59739);ובסל העליון מכל מאכל פרעה מעשה אפה והעוף אכל אתם מן הסל מעל ראשי
(15575, -15, 4);[40, 300, 10, 8];משיח;4175;(1, 13, 9, 12, 4175);הימין;3;(1, 13, 9, 43, 15575);הלא כל הארץ לפניך הפרד נא מעלי אם השמאל ואימנה ואם הימין ואשמאילה
(32224, -15, 4);[40, 300, 10, 8];משיח;8602;(1, 24, 54, 8, 8602);ויקומו;5;(1, 24, 54, 38, 32224);ויאכלו וישתו הוא והאנשים אשר עמו וילינו ויקומו בבקר ויאמר שלחני לאדני
(35530, -14, 4);[40, 300, 10, 8];משיח;9449;(1, 26, 22, 2, 9449);משם;3;(1, 26, 22, 8, 35530);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(31949, -12, 4);[40, 300, 10, 8];משיח;8531;(1, 24, 49, 6, 8531);ואמת;3;(1, 24, 49, 20, 31949);ועתה אם ישכם עשים חסד ואמת את אדני הגידו לי ואם לא הגידו לי ואפנה על ימין או על שמאל
(33268, -10, 4);[40, 300, 10, 8];משיח;8869;(1, 25, 10, 5, 8869);מאת;1;(1, 25, 10, 16, 33268);השדה אשר קנה אברהם מאת בני חת שמה קבר אברהם ושרה אשתו
(48563, -10, 4);[40, 300, 10, 8];משיח;12932;(1, 33, 8, 2, 12932);מי;1;(1, 33, 8, 6, 48563);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(33541, -9, 4);[40, 300, 10, 8];משיח;8935;(1, 25, 16, 12, 8935);לאמתם;3;(1, 25, 16, 51, 33541);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(26497, -8, 4);[40, 300, 10, 8];משיח;7072;(1, 21, 23, 17, 7072);ועם;3;(1, 21, 23, 66, 26497);ועתה השבעה לי באלהים הנה אם תשקר לי ולניני ולנכדי כחסד אשר עשיתי עמך תעשה עמדי ועם הארץ אשר גרתה בה
(4640, -7, 4);[40, 300, 10, 8];משיח;1227;(1, 4, 10, 5, 1227);דמי;2;(1, 4, 10, 16, 4640);ויאמר מה עשית קול דמי אחיך צעקים אלי מן האדמה
(67770, -3, 4);[40, 300, 10, 8];משיח;17931;(1, 44, 15, 16, 17931);כמני;2;(1, 44, 15, 56, 67770);ויאמר להם יוסף מה המעשה הזה אשר עשיתם הלוא ידעתם כי נחש ינחש איש אשר כמני
(69979, -3, 4);[40, 300, 10, 8];משיח;18516;(1, 45, 23, 6, 18516);נשאים;5;(1, 45, 23, 27, 69979);ולאביו שלח כזאת עשרה חמרים נשאים מטוב מצרים ועשר אתנת נשאת בר ולחם ומזון לאביו לדרך
(13178, -1, 4);[40, 300, 10, 8];משיח;3536;(1, 11, 11, 2, 3536);שם;2;(1, 11, 11, 6, 13178);ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות
(2736, -49, 5);[30, 40, 300, 10, 8];למשיח;717;(1, 2, 22, 3, 717);אלהים;2;(1, 2, 22, 10, 2736);ויבן יהוה אלהים את הצלע אשר לקח מן האדם לאשה ויבאה אל האדם
(9438, -38, 5);[30, 40, 300, 10, 8];למשיח;2529;(1, 8, 7, 1, 2529);וישלח;4;(1, 8, 7, 4, 9438);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(9915, -35, 5);[30, 40, 300, 10, 8];למשיח;2659;(1, 8, 17, 1, 2659);כל;2;(1, 8, 17, 2, 9915);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(24623, -21, 5);[30, 40, 300, 10, 8];למשיח;6559;(1, 20, 6, 10, 6559);לבבך;1;(1, 20, 6, 36, 24623);ויאמר אליו האלהים בחלם גם אנכי ידעתי כי בתם לבבך עשית זאת ואחשך גם אנכי אותך מחטו לי על כן לא נתתיך לנגע אליה
(15590, -15, 5);[30, 40, 300, 10, 8];למשיח;4178;(1, 13, 10, 2, 4178);לוט;1;(1, 13, 10, 5, 15590);וישא לוט את עיניו וירא את כל ככר הירדן כי כלה משקה לפני שחת יהוה את סדם ואת עמרה כגן יהוה כארץ מצרים באכה צער
(35544, -14, 5);[30, 40, 300, 10, 8];למשיח;9453;(1, 26, 22, 6, 9453);ולא;2;(1, 26, 22, 22, 35544);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(47118, -99, 5);[40, 40, 300, 10, 8];ממשיח;12554;(1, 32, 12, 14, 12554);אם;2;(1, 32, 12, 45, 47118);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(54751, -32, 5);[40, 40, 300, 10, 8];ממשיח;14575;(1, 37, 13, 7, 14575);רעים;4;(1, 37, 13, 28, 54751);ויאמר ישראל אל יוסף הלוא אחיך רעים בשכם לכה ואשלחך אליהם ויאמר לו הנני
(33538, -60, 6);[40, 10, 40, 300, 10, 8];מי משיח;8934;(1, 25, 16, 11, 8934);נשיאם;5;(1, 25, 16, 48, 33538);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(47082, -60, 6);[40, 300, 10, 8, 40, 10];משיח מי;12543;(1, 32, 12, 3, 12543);מיד;1;(1, 32, 12, 9, 47082);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(39618, -17, 6);[40, 300, 10, 8, 40, 10];משיח מי;10535;(1, 28, 19, 3, 10535);שם;2;(1, 28, 19, 9, 39618);ויקרא את שם המקום ההוא בית אל ואולם לוז שם העיר לראשנה
(9650, -94, 5);[5, 40, 300, 10, 8];המשיח;2587;(1, 8, 11, 3, 2587);היונה;5;(1, 8, 11, 13, 9650);ותבא אליו היונה לעת ערב והנה עלה זית טרף בפיה וידע נח כי קלו המים מעל הארץ
(56654, -77, 5);[5, 40, 300, 10, 8];המשיח;15061;(1, 38, 14, 16, 15061);ראתה;4;(1, 38, 14, 67, 56654);ותסר בגדי אלמנותה מעליה ותכס בצעיף ותתעלף ותשב בפתח עינים אשר על דרך תמנתה כי ראתה כי גדל שלה והוא לא נתנה לו לאשה
(11440, -66, 5);[5, 40, 300, 10, 8];המשיח;3078;(1, 9, 26, 3, 3078);יהוה;2;(1, 9, 26, 11, 11440);ויאמר ברוך יהוה אלהי שם ויהי כנען עבד למו
(47995, -61, 5);[5, 40, 300, 10, 8];המשיח;12783;(1, 32, 30, 4, 12783);הגידה;5;(1, 32, 30, 19, 47995);וישאל יעקב ויאמר הגידה נא שמך ויאמר למה זה תשאל לשמי ויברך אתו שם
(14856, -19, 5);[5, 40, 300, 10, 8];המשיח;3979;(1, 12, 14, 8, 3979);האשה;1;(1, 12, 14, 32, 14856);ויהי כבוא אברם מצרימה ויראו המצרים את האשה כי יפה הוא מאד
(33278, -10, 5);[5, 40, 300, 10, 8];המשיח;8872;(1, 25, 10, 8, 8872);שמה;3;(1, 25, 10, 26, 33278);השדה אשר קנה אברהם מאת בני חת שמה קבר אברהם ושרה אשתו
(48573, -10, 5);[5, 40, 300, 10, 8];המשיח;12935;(1, 33, 8, 5, 12935);המחנה;5;(1, 33, 8, 16, 48573);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(48593, -10, 7);[1, 400, 5, 40, 300, 10, 8];את המשיח;12940;(1, 33, 8, 10, 12940);למצא;4;(1, 33, 8, 36, 48593);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(9556, -94, 5);[40, 300, 10, 8, 10];משיחי;2561;(1, 8, 9, 12, 2561);מים;3;(1, 8, 9, 42, 9556);ולא מצאה היונה מנוח לכף רגלה ותשב אליו אל התבה כי מים על פני כל הארץ וישלח ידו ויקחה ויבא אתה אליו אל התבה
(24809, -90, 5);[40, 300, 10, 8, 10];משיחי;6608;(1, 20, 8, 14, 6608);האנשים;6;(1, 20, 8, 66, 24809);וישכם אבימלך בבקר ויקרא לכל עבדיו וידבר את כל הדברים האלה באזניהם וייראו האנשים מאד
(9115, -76, 5);[40, 300, 10, 8, 10];משיחי;2447;(1, 7, 24, 2, 2447);המים;2;(1, 7, 24, 8, 9115);ויגברו המים על הארץ חמשים ומאת יום
(56123, -66, 5);[40, 300, 10, 8, 10];משיחי;14918;(1, 38, 3, 6, 14918);שמו;2;(1, 38, 3, 19, 56123);ותהר ותלד בן ויקרא את שמו ער
(70478, -59, 5);[40, 300, 10, 8, 10];משיחי;18646;(1, 46, 5, 3, 18646);מבאר;1;(1, 46, 5, 9, 70478);ויקם יעקב מבאר שבע וישאו בני ישראל את יעקב אביהם ואת טפם ואת נשיהם בעגלות אשר שלח פרעה לשאת אתו
(7803, -51, 5);[40, 300, 10, 8, 10];משיחי;2087;(1, 6, 20, 3, 2087);ומן;2;(1, 6, 20, 13, 7803);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(31447, -48, 5);[40, 300, 10, 8, 10];משיחי;8396;(1, 24, 41, 8, 8396);ואם;3;(1, 24, 41, 28, 31447);אז תנקה מאלתי כי תבוא אל משפחתי ואם לא יתנו לך והיית נקי מאלתי
(65350, -43, 5);[40, 300, 10, 8, 10];משיחי;17338;(1, 43, 7, 12, 17338);לכם;3;(1, 43, 7, 50, 65350);ויאמרו שאול שאל האיש לנו ולמולדתנו לאמר העוד אביכם חי היש לכם אח ונגד לו על פי הדברים האלה הידוע נדע כי יאמר הורידו את אחיכם
(15575, -15, 5);[40, 300, 10, 8, 10];משיחי;4175;(1, 13, 9, 12, 4175);הימין;3;(1, 13, 9, 43, 15575);הלא כל הארץ לפניך הפרד נא מעלי אם השמאל ואימנה ואם הימין ואשמאילה
(26497, -8, 5);[40, 300, 10, 8, 10];משיחי;7072;(1, 21, 23, 17, 7072);ועם;3;(1, 21, 23, 66, 26497);ועתה השבעה לי באלהים הנה אם תשקר לי ולניני ולנכדי כחסד אשר עשיתי עמך תעשה עמדי ועם הארץ אשר גרתה בה
(13178, -1, 5);[40, 300, 10, 8, 10];משיחי;3536;(1, 11, 11, 2, 3536);שם;2;(1, 11, 11, 6, 13178);ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות
(15590, -15, 6);[30, 40, 300, 10, 8, 10];למשיחי;4178;(1, 13, 10, 2, 4178);לוט;1;(1, 13, 10, 5, 15590);וישא לוט את עיניו וירא את כל ככר הירדן כי כלה משקה לפני שחת יהוה את סדם ואת עמרה כגן יהוה כארץ מצרים באכה צער
