(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(675, 44, 4);[8, 10, 300, 40];משיח;175;(5, 1, 13, 4, 175);חכמים;1;(5, 1, 13, 12, 675);הבו לכם אנשים חכמים ונבנים וידעים לשבטיכם ואשימם בראשיכם
(50447, 47, 4);[8, 10, 300, 40];משיח;13135;(5, 31, 29, 7, 13135);תשחתון;3;(5, 31, 29, 24, 50447);כי ידעתי אחרי מותי כי השחת תשחתון וסרתם מן הדרך אשר צויתי אתכם וקראת אתכם הרעה באחרית הימים כי תעשו את הרע בעיני יהוה להכעיסו במעשה ידיכם
(36313, 48, 4);[8, 10, 300, 40];משיח;9474;(5, 23, 15, 12, 9474);מחניך;2;(5, 23, 15, 50, 36313);כי יהוה אלהיך מתהלך בקרב מחנך להצילך ולתת איביך לפניך והיה מחניך קדוש ולא יראה בך ערות דבר ושב מאחריך
(21161, 53, 4);[8, 10, 300, 40];משיח;5422;(5, 12, 9, 9, 5422);הנחלה;3;(5, 12, 9, 27, 21161);כי לא באתם עד עתה אל המנוחה ואל הנחלה אשר יהוה אלהיך נתן לך
(9997, 55, 4);[8, 10, 300, 40];משיח;2587;(5, 5, 10, 2, 2587);חסד;1;(5, 5, 10, 5, 9997);ועשה חסד לאלפים לאהבי ולשמרי מצותו
(21824, 57, 4);[8, 10, 300, 40];משיח;5584;(5, 12, 18, 21, 5584);ושמחת;4;(5, 12, 18, 85, 21824);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(48344, 58, 4);[8, 10, 300, 40];משיח;12587;(5, 30, 19, 17, 12587);תחיה;2;(5, 30, 19, 72, 48344);העדתי בכם היום את השמים ואת הארץ החיים והמות נתתי לפניך הברכה והקללה ובחרת בחיים למען תחיה אתה וזרעך
(52077, 60, 4);[8, 10, 300, 40];משיח;13554;(5, 32, 38, 2, 13554);חלב;1;(5, 32, 38, 4, 52077);אשר חלב זבחימו יאכלו ישתו יין נסיכם יקומו ויעזרכם יהי עליכם סתרה
(25345, 69, 4);[8, 10, 300, 40];משיח;6507;(5, 15, 2, 17, 6507);אחיו;2;(5, 15, 2, 53, 25345);וזה דבר השמטה שמוט כל בעל משה ידו אשר ישה ברעהו לא יגש את רעהו ואת אחיו כי קרא שמטה ליהוה
(23002, 72, 4);[8, 10, 300, 40];משיח;5894;(5, 13, 6, 4, 5894);חלם;1;(5, 13, 6, 13, 23002);והנביא ההוא או חלם החלום ההוא יומת כי דבר סרה על יהוה אלהיכם המוציא אתכם מארץ מצרים והפדך מבית עבדים להדיחך מן הדרך אשר צוך יהוה אלהיך ללכת בה ובערת הרע מקרבך
(53673, 73, 4);[8, 10, 300, 40];משיח;13972;(5, 33, 17, 10, 13972);ינגח;4;(5, 33, 17, 37, 53673);בכור שורו הדר לו וקרני ראם קרניו בהם עמים ינגח יחדו אפסי ארץ והם רבבות אפרים והם אלפי מנשה
(29585, 74, 4);[8, 10, 300, 40];משיח;7643;(5, 18, 8, 2, 7643);כחלק;2;(5, 18, 8, 5, 29585);חלק כחלק יאכלו לבד ממכריו על האבות
(6770, 75, 4);[8, 10, 300, 40];משיח;1754;(5, 4, 6, 18, 1754);חכם;1;(5, 4, 6, 72, 6770);ושמרתם ועשיתם כי הוא חכמתכם ובינתכם לעיני העמים אשר ישמעון את כל החקים האלה ואמרו רק עם חכם ונבון הגוי הגדול הזה
(38693, 75, 4);[8, 10, 300, 40];משיח;10110;(5, 25, 11, 17, 10110);והחזיקה;3;(5, 25, 11, 64, 38693);כי ינצו אנשים יחדו איש ואחיו וקרבה אשת האחד להציל את אישה מיד מכהו ושלחה ידה והחזיקה במבשיו
(12755, 77, 4);[8, 10, 300, 40];משיח;3284;(5, 7, 2, 7, 3284);תחרים;2;(5, 7, 2, 31, 12755);ונתנם יהוה אלהיך לפניך והכיתם החרם תחרים אתם לא תכרת להם ברית ולא תחנם
(27763, 90, 4);[8, 10, 300, 40];משיח;7144;(5, 16, 20, 5, 7144);תחיה;2;(5, 16, 20, 16, 27763);צדק צדק תרדף למען תחיה וירשת את הארץ אשר יהוה אלהיך נתן לך
(38400, 93, 4);[8, 10, 300, 40];משיח;10037;(5, 25, 7, 5, 10037);לקחת;3;(5, 25, 7, 16, 38400);ואם לא יחפץ האיש לקחת את יבמתו ועלתה יבמתו השערה אל הזקנים ואמרה מאן יבמי להקים לאחיו שם בישראל לא אבה יבמי
(33050, 100, 4);[8, 10, 300, 40];משיח;8585;(5, 21, 6, 8, 8585);ירחצו;3;(5, 21, 6, 30, 33050);וכל זקני העיר ההוא הקרבים אל החלל ירחצו את ידיהם על העגלה הערופה בנחל
(45254, 100, 4);[8, 10, 300, 40];משיח;11803;(5, 28, 67, 11, 11803);מפחד;3;(5, 28, 67, 36, 45254);בבקר תאמר מי יתן ערב ובערב תאמר מי יתן בקר מפחד לבבך אשר תפחד וממראה עיניך אשר תראה
(36888, 41, 5);[8, 10, 300, 40, 30];למשיח;9633;(5, 24, 1, 10, 9633);חן;1;(5, 24, 1, 29, 36888);כי יקח איש אשה ובעלה והיה אם לא תמצא חן בעיניו כי מצא בה ערות דבר וכתב לה ספר כריתת ונתן בידה ושלחה מביתו
(29585, 74, 5);[8, 10, 300, 40, 30];למשיח;7643;(5, 18, 8, 2, 7643);כחלק;2;(5, 18, 8, 5, 29585);חלק כחלק יאכלו לבד ממכריו על האבות
(45254, 100, 5);[8, 10, 300, 40, 30];למשיח;11803;(5, 28, 67, 11, 11803);מפחד;3;(5, 28, 67, 36, 45254);בבקר תאמר מי יתן ערב ובערב תאמר מי יתן בקר מפחד לבבך אשר תפחד וממראה עיניך אשר תראה
(39033, 38, 5);[8, 10, 300, 40, 40];ממשיח;10201;(5, 25, 19, 15, 10201);נחלה;2;(5, 25, 19, 56, 39033);והיה בהניח יהוה אלהיך לך מכל איביך מסביב בארץ אשר יהוה אלהיך נתן לך נחלה לרשתה תמחה את זכר עמלק מתחת השמים לא תשכח
(38693, 75, 5);[8, 10, 300, 40, 5];המשיח;10110;(5, 25, 11, 17, 10110);והחזיקה;3;(5, 25, 11, 64, 38693);כי ינצו אנשים יחדו איש ואחיו וקרבה אשת האחד להציל את אישה מיד מכהו ושלחה ידה והחזיקה במבשיו
(3180, 7, 5);[10, 8, 10, 300, 40];משיחי;811;(5, 2, 12, 1, 811);ובשעיר;5;(5, 2, 12, 5, 3180);ובשעיר ישבו החרים לפנים ובני עשו יירשום וישמידום מפניהם וישבו תחתם כאשר עשה ישראל לארץ ירשתו אשר נתן יהוה להם
(32816, 14, 5);[10, 8, 10, 300, 40];משיחי;8519;(5, 21, 3, 1, 8519);והיה;3;(5, 21, 3, 3, 32816);והיה העיר הקרבה אל החלל ולקחו זקני העיר ההוא עגלת בקר אשר לא עבד בה אשר לא משכה בעל
(16684, 15, 5);[10, 8, 10, 300, 40];משיחי;4284;(5, 9, 19, 1, 4284);כי;2;(5, 9, 19, 2, 16684);כי יגרתי מפני האף והחמה אשר קצף יהוה עליכם להשמיד אתכם וישמע יהוה אלי גם בפעם ההוא
(36265, 48, 5);[10, 8, 10, 300, 40];משיחי;9463;(5, 23, 15, 1, 9463);כי;2;(5, 23, 15, 2, 36265);כי יהוה אלהיך מתהלך בקרב מחנך להצילך ולתת איביך לפניך והיה מחניך קדוש ולא יראה בך ערות דבר ושב מאחריך
(9942, 55, 5);[10, 8, 10, 300, 40];משיחי;2572;(5, 5, 9, 8, 2572);יהוה;1;(5, 5, 9, 26, 9942);לא תשתחוה להם ולא תעבדם כי אנכי יהוה אלהיך אל קנא פקד עון אבות על בנים ועל שלשים ועל רבעים לשנאי
(38995, 38, 5);[20, 8, 10, 300, 40];משיחך;10190;(5, 25, 19, 4, 10190);אלהיך;5;(5, 25, 19, 18, 38995);והיה בהניח יהוה אלהיך לך מכל איביך מסביב בארץ אשר יהוה אלהיך נתן לך נחלה לרשתה תמחה את זכר עמלק מתחת השמים לא תשכח
(45154, 100, 5);[20, 8, 10, 300, 40];משיחך;11778;(5, 28, 65, 16, 11778);וכליון;2;(5, 28, 65, 53, 45154);ובגוים ההם לא תרגיע ולא יהיה מנוח לכף רגלך ונתן יהוה לך שם לב רגז וכליון עינים ודאבון נפש
(45154, 100, 6);[20, 8, 10, 300, 40, 30];למשיחך;11778;(5, 28, 65, 16, 11778);וכליון;2;(5, 28, 65, 53, 45154);ובגוים ההם לא תרגיע ולא יהיה מנוח לכף רגלך ונתן יהוה לך שם לב רגז וכליון עינים ודאבון נפש
(38995, 38, 6);[20, 8, 10, 300, 40, 40];ממשיחך;10190;(5, 25, 19, 4, 10190);אלהיך;5;(5, 25, 19, 18, 38995);והיה בהניח יהוה אלהיך לך מכל איביך מסביב בארץ אשר יהוה אלהיך נתן לך נחלה לרשתה תמחה את זכר עמלק מתחת השמים לא תשכח
(53600, 73, 5);[6, 8, 10, 300, 40];משיחו;13954;(5, 33, 16, 4, 13954);ורצון;4;(5, 33, 16, 17, 53600);וממגד ארץ ומלאה ורצון שכני סנה תבואתה לראש יוסף ולקדקד נזיר אחיו
(12678, 77, 5);[6, 8, 10, 300, 40];משיחו;3269;(5, 7, 1, 19, 3269);והכנעני;1;(5, 7, 1, 73, 12678);כי יביאך יהוה אלהיך אל הארץ אשר אתה בא שמה לרשתה ונשל גוים רבים מפניך החתי והגרגשי והאמרי והכנעני והפרזי והחוי והיבוסי שבעה גוים רבים ועצומים ממך
(9495, 12, 5);[5, 8, 10, 300, 40];משיחה;2454;(5, 4, 49, 5, 2454);מזרחה;5;(5, 4, 49, 21, 9495);וכל הערבה עבר הירדן מזרחה ועד ים הערבה תחת אשדת הפסגה
