(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(9158, -22, 4);[40, 300, 10, 8];משיח;2514;(33, 10, 6, 3, 2514);במרומים;2;(33, 10, 6, 9, 9158);נתן הסכל במרומים רבים ועשירים בשפל ישבו
(3767, -20, 4);[40, 300, 10, 8];משיח;1024;(33, 4, 11, 9, 1024);יחם;3;(33, 4, 11, 30, 3767);גם אם ישכבו שנים וחם להם ולאחד איך יחם
(1685, -8, 4);[40, 300, 10, 8];משיח;441;(33, 2, 16, 9, 441);הימים;5;(33, 2, 16, 36, 1685);כי אין זכרון לחכם עם הכסיל לעולם בשכבר הימים הבאים הכל נשכח ואיך ימות החכם עם הכסיל
(9580, -61, 5);[30, 40, 300, 10, 8];למשיח;2620;(33, 10, 17, 10, 2620);ולא;2;(33, 10, 17, 41, 9580);אשריך ארץ שמלכך בן חורים ושריך בעת יאכלו בגבורה ולא בשתי
(1693, -8, 5);[30, 40, 300, 10, 8];למשיח;443;(33, 2, 16, 11, 443);הכל;3;(33, 2, 16, 44, 1693);כי אין זכרון לחכם עם הכסיל לעולם בשכבר הימים הבאים הכל נשכח ואיך ימות החכם עם הכסיל
(8343, -83, 5);[40, 40, 300, 10, 8];ממשיח;2298;(33, 9, 9, 2, 2298);חיים;4;(33, 9, 9, 7, 8343);ראה חיים עם אשה אשר אהבת כל ימי חיי הבלך אשר נתן לך תחת השמש כל ימי הבלך כי הוא חלקך בחיים ובעמלך אשר אתה עמל תחת השמש
(4120, -81, 5);[40, 40, 300, 10, 8];ממשיח;1119;(33, 5, 1, 13, 1119);האלהים;6;(33, 5, 1, 48, 4120);אל תבהל על פיך ולבך אל ימהר להוציא דבר לפני האלהים כי האלהים בשמים ואתה על הארץ על כן יהיו דבריך מעטים
(3787, -20, 5);[40, 40, 300, 10, 8];ממשיח;1029;(33, 4, 12, 5, 1029);יעמדו;3;(33, 4, 12, 20, 3787);ואם יתקפו האחד השנים יעמדו נגדו והחוט המשלש לא במהרה ינתק
(10840, -95, 5);[5, 40, 300, 10, 8];המשיח;2948;(33, 12, 12, 2, 2948);מהמה;4;(33, 12, 12, 8, 10840);ויתר מהמה בני הזהר עשות ספרים הרבה אין קץ ולהג הרבה יגעת בשר
(8394, -71, 5);[5, 40, 300, 10, 8];המשיח;2316;(33, 9, 9, 20, 2316);הוא;1;(33, 9, 9, 58, 8394);ראה חיים עם אשה אשר אהבת כל ימי חיי הבלך אשר נתן לך תחת השמש כל ימי הבלך כי הוא חלקך בחיים ובעמלך אשר אתה עמל תחת השמש
(10304, -58, 5);[40, 300, 10, 8, 10];משיחי;2814;(33, 12, 1, 13, 2814);שנים;4;(33, 12, 1, 51, 10304);וזכר את בוראיך בימי בחורתיך עד אשר לא יבאו ימי הרעה והגיעו שנים אשר תאמר אין לי בהם חפץ
(3292, -30, 5);[40, 300, 10, 8, 10];משיחי;884;(33, 4, 1, 15, 884);להם;3;(33, 4, 1, 59, 3292);ושבתי אני ואראה את כל העשקים אשר נעשים תחת השמש והנה דמעת העשקים ואין להם מנחם ומיד עשקיהם כח ואין להם מנחם
(1685, -8, 5);[40, 300, 10, 8, 10];משיחי;441;(33, 2, 16, 9, 441);הימים;5;(33, 2, 16, 36, 1685);כי אין זכרון לחכם עם הכסיל לעולם בשכבר הימים הבאים הכל נשכח ואיך ימות החכם עם הכסיל
(1693, -8, 6);[30, 40, 300, 10, 8, 10];למשיחי;443;(33, 2, 16, 11, 443);הכל;3;(33, 2, 16, 44, 1693);כי אין זכרון לחכם עם הכסיל לעולם בשכבר הימים הבאים הכל נשכח ואיך ימות החכם עם הכסיל
(3596, -37, 5);[40, 300, 10, 8, 20];משיחך;975;(33, 4, 8, 14, 975);גם;2;(33, 4, 8, 39, 3596);יש אחד ואין שני גם בן ואח אין לו ואין קץ לכל עמלו גם עיניו לא תשבע עשר ולמי אני עמל ומחסר את נפשי מטובה גם זה הבל וענין רע הוא
(4039, -81, 5);[40, 300, 10, 8, 6];משיחו;1098;(33, 4, 17, 9, 1098);לשמע;3;(33, 4, 17, 34, 4039);שמר רגליך כאשר תלך אל בית האלהים וקרוב לשמע מתת הכסילים זבח כי אינם יודעים לעשות רע
(4120, -81, 6);[40, 40, 300, 10, 8, 6];ממשיחו;1119;(33, 5, 1, 13, 1119);האלהים;6;(33, 5, 1, 48, 4120);אל תבהל על פיך ולבך אל ימהר להוציא דבר לפני האלהים כי האלהים בשמים ואתה על הארץ על כן יהיו דבריך מעטים
(6690, -73, 5);[40, 300, 10, 8, 5];משיחה;1838;(33, 7, 27, 4, 1838);אמרה;2;(33, 7, 27, 12, 6690);ראה זה מצאתי אמרה קהלת אחת לאחת למצא חשבון
(6998, -53, 5);[40, 300, 10, 8, 5];משיחה;1926;(33, 8, 5, 11, 1926);חכם;3;(33, 8, 5, 34, 6998);שומר מצוה לא ידע דבר רע ועת ומשפט ידע לב חכם
(9158, -22, 5);[40, 300, 10, 8, 5];משיחה;2514;(33, 10, 6, 3, 2514);במרומים;2;(33, 10, 6, 9, 9158);נתן הסכל במרומים רבים ועשירים בשפל ישבו
