(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(42581, -36, 4);[8, 10, 300, 40];משיח;11112;(5, 28, 20, 11, 11112);משלח;4;(5, 28, 20, 41, 42581);ישלח יהוה בך את המארה את המהומה ואת המגערת בכל משלח ידך אשר תעשה עד השמדך ועד אבדך מהר מפני רע מעלליך אשר עזבתני
(872, -34, 4);[8, 10, 300, 40];משיח;218;(5, 1, 16, 9, 218);אחיכם;2;(5, 1, 16, 32, 872);ואצוה את שפטיכם בעת ההוא לאמר שמע בין אחיכם ושפטתם צדק בין איש ובין אחיו ובין גרו
(11919, -34, 4);[8, 10, 300, 40];משיח;3084;(5, 6, 12, 4, 3084);תשכח;4;(5, 6, 12, 12, 11919);השמר לך פן תשכח את יהוה אשר הוציאך מארץ מצרים מבית עבדים
(3738, -26, 4);[8, 10, 300, 40];משיח;958;(5, 2, 22, 14, 958);תחתם;2;(5, 2, 22, 58, 3738);כאשר עשה לבני עשו הישבים בשעיר אשר השמיד את החרי מפניהם ויירשם וישבו תחתם עד היום הזה
(9007, -25, 4);[8, 10, 300, 40];משיח;2325;(5, 4, 40, 14, 2325);אחריך;2;(5, 4, 40, 52, 9007);ושמרת את חקיו ואת מצותיו אשר אנכי מצוך היום אשר ייטב לך ולבניך אחריך ולמען תאריך ימים על האדמה אשר יהוה אלהיך נתן לך כל הימים
(21357, -25, 4);[8, 10, 300, 40];משיח;5469;(5, 12, 11, 25, 5469);מבחר;3;(5, 12, 11, 101, 21357);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(28494, -21, 4);[8, 10, 300, 40];משיח;7348;(5, 17, 10, 12, 7348);יבחר;3;(5, 17, 10, 40, 28494);ועשית על פי הדבר אשר יגידו לך מן המקום ההוא אשר יבחר יהוה ושמרת לעשות ככל אשר יורוך
(35612, -17, 4);[8, 10, 300, 40];משיח;9277;(5, 22, 29, 12, 9277);תחת;2;(5, 22, 29, 44, 35612);ונתן האיש השכב עמה לאבי הנער חמשים כסף ולו תהיה לאשה תחת אשר ענה לא יוכל שלחה כל ימיו
(51908, -16, 4);[8, 10, 300, 40];משיח;13508;(5, 32, 33, 1, 13508);חמת;1;(5, 32, 33, 1, 51908);חמת תנינם יינם וראש פתנים אכזר
(2137, -14, 4);[8, 10, 300, 40];משיח;540;(5, 1, 38, 10, 540);חזק;1;(5, 1, 38, 32, 2137);יהושע בן נון העמד לפניך הוא יבא שמה אתו חזק כי הוא ינחלנה את ישראל
(9256, -14, 4);[8, 10, 300, 40];משיח;2393;(5, 4, 45, 3, 2393);והחקים;3;(5, 4, 45, 10, 9256);אלה העדת והחקים והמשפטים אשר דבר משה אל בני ישראל בצאתם ממצרים
(15811, -11, 4);[8, 10, 300, 40];משיח;4058;(5, 9, 5, 27, 4058);ליצחק;4;(5, 9, 5, 110, 15811);לא בצדקתך ובישר לבבך אתה בא לרשת את ארצם כי ברשעת הגוים האלה יהוה אלהיך מורישם מפניך ולמען הקים את הדבר אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב
(17554, -10, 4);[8, 10, 300, 40];משיח;4503;(5, 10, 4, 3, 4503);הלחת;3;(5, 10, 4, 10, 17554);ויכתב על הלחת כמכתב הראשון את עשרת הדברים אשר דבר יהוה אליכם בהר מתוך האש ביום הקהל ויתנם יהוה אלי
(6716, -8, 4);[8, 10, 300, 40];משיח;1741;(5, 4, 6, 5, 1741);חכמתכם;1;(5, 4, 6, 18, 6716);ושמרתם ועשיתם כי הוא חכמתכם ובינתכם לעיני העמים אשר ישמעון את כל החקים האלה ואמרו רק עם חכם ונבון הגוי הגדול הזה
(4961, -6, 4);[8, 10, 300, 40];משיח;1284;(5, 3, 6, 7, 1284);חשבון;1;(5, 3, 6, 27, 4961);ונחרם אותם כאשר עשינו לסיחן מלך חשבון החרם כל עיר מתם הנשים והטף
(20903, -2, 4);[8, 10, 300, 40];משיח;5360;(5, 12, 5, 6, 5360);יבחר;3;(5, 12, 5, 17, 20903);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(21271, -2, 4);[8, 10, 300, 40];משיח;5448;(5, 12, 11, 4, 5448);יבחר;3;(5, 12, 11, 15, 21271);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(21507, -2, 4);[8, 10, 300, 40];משיח;5505;(5, 12, 14, 5, 5505);יבחר;3;(5, 12, 14, 15, 21507);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(21773, -2, 4);[8, 10, 300, 40];משיח;5572;(5, 12, 18, 9, 5572);יבחר;3;(5, 12, 18, 34, 21773);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(21976, -2, 4);[8, 10, 300, 40];משיח;5628;(5, 12, 21, 6, 5628);יבחר;3;(5, 12, 21, 20, 21976);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(22263, -2, 4);[8, 10, 300, 40];משיח;5704;(5, 12, 26, 12, 5704);יבחר;3;(5, 12, 26, 42, 22263);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(24792, -2, 4);[8, 10, 300, 40];משיח;6362;(5, 14, 23, 7, 6362);יבחר;3;(5, 14, 23, 29, 24792);ואכלת לפני יהוה אלהיך במקום אשר יבחר לשכן שמו שם מעשר דגנך תירשך ויצהרך ובכרת בקרך וצאנך למען תלמד ליראה את יהוה אלהיך כל הימים
(24912, -2, 4);[8, 10, 300, 40];משיח;6394;(5, 14, 24, 14, 6394);יבחר;3;(5, 14, 24, 46, 24912);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(24986, -2, 4);[8, 10, 300, 40];משיח;6413;(5, 14, 25, 10, 6413);יבחר;3;(5, 14, 25, 39, 24986);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(26446, -2, 4);[8, 10, 300, 40];משיח;6806;(5, 15, 20, 9, 6806);יבחר;3;(5, 15, 20, 37, 26446);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(26672, -2, 4);[8, 10, 300, 40];משיח;6864;(5, 16, 2, 9, 6864);יבחר;3;(5, 16, 2, 36, 26672);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(26905, -2, 4);[8, 10, 300, 40];משיח;6930;(5, 16, 6, 6, 6930);יבחר;3;(5, 16, 6, 17, 26905);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(26981, -2, 4);[8, 10, 300, 40];משיח;6949;(5, 16, 7, 5, 6949);יבחר;3;(5, 16, 7, 21, 26981);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(27251, -2, 4);[8, 10, 300, 40];משיח;7013;(5, 16, 11, 20, 7013);יבחר;3;(5, 16, 11, 89, 27251);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(27440, -2, 4);[8, 10, 300, 40];משיח;7058;(5, 16, 15, 8, 7058);יבחר;3;(5, 16, 15, 32, 27440);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(27541, -2, 4);[8, 10, 300, 40];משיח;7084;(5, 16, 16, 13, 7084);יבחר;3;(5, 16, 16, 49, 27541);שלוש פעמים בשנה יראה כל זכורך את פני יהוה אלהיך במקום אשר יבחר בחג המצות ובחג השבעות ובחג הסכות ולא יראה את פני יהוה ריקם
(28380, -2, 4);[8, 10, 300, 40];משיח;7317;(5, 17, 8, 23, 7317);יבחר;3;(5, 17, 8, 82, 28380);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(29531, -2, 4);[8, 10, 300, 40];משיח;7629;(5, 18, 6, 19, 7629);יבחר;3;(5, 18, 6, 63, 29531);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(36403, -2, 4);[8, 10, 300, 40];משיח;9498;(5, 23, 17, 6, 9498);יבחר;3;(5, 23, 17, 22, 36403);עמך ישב בקרבך במקום אשר יבחר באחד שעריך בטוב לו לא תוננו
(39194, -2, 4);[8, 10, 300, 40];משיח;10244;(5, 26, 2, 20, 10244);יבחר;3;(5, 26, 2, 76, 39194);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(49118, -2, 4);[8, 10, 300, 40];משיח;12787;(5, 31, 11, 11, 12787);יבחר;3;(5, 31, 11, 41, 49118);בבוא כל ישראל לראות את פני יהוה אלהיך במקום אשר יבחר תקרא את התורה הזאת נגד כל ישראל באזניהם
(52278, -2, 4);[8, 10, 300, 40];משיח;13606;(5, 32, 42, 2, 13606);חצי;1;(5, 32, 42, 6, 52278);אשכיר חצי מדם וחרבי תאכל בשר מדם חלל ושביה מראש פרעות אויב
(766, -47, 5);[8, 10, 300, 40, 40];ממשיח;194;(5, 1, 15, 6, 194);חכמים;1;(5, 1, 15, 22, 766);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אותם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(20774, -47, 5);[8, 10, 300, 40, 40];ממשיח;5328;(5, 12, 2, 21, 5328);ותחת;3;(5, 12, 2, 79, 20774);אבד תאבדון את כל המקמות אשר עבדו שם הגוים אשר אתם ירשים אתם את אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן
(50489, -59, 5);[8, 10, 300, 40, 5];המשיח;13145;(5, 31, 29, 17, 13145);באחרית;3;(5, 31, 29, 66, 50489);כי ידעתי אחרי מותי כי השחת תשחתון וסרתם מן הדרך אשר צויתי אתכם וקראת אתכם הרעה באחרית הימים כי תעשו את הרע בעיני יהוה להכעיסו במעשה ידיכם
(2137, -14, 5);[8, 10, 300, 40, 5];המשיח;540;(5, 1, 38, 10, 540);חזק;1;(5, 1, 38, 32, 2137);יהושע בן נון העמד לפניך הוא יבא שמה אתו חזק כי הוא ינחלנה את ישראל
(53619, -89, 5);[10, 8, 10, 300, 40];משיחי;13960;(5, 33, 16, 9, 13960);יוסף;1;(5, 33, 16, 36, 53619);וממגד ארץ ומלאה ורצון שכני סנה תבואתה לראש יוסף ולקדקד נזיר אחיו
(31896, -78, 5);[10, 8, 10, 300, 40];משיחי;8272;(5, 20, 6, 12, 8272);ימות;1;(5, 20, 6, 38, 31896);ומי האיש אשר נטע כרם ולא חללו ילך וישב לביתו פן ימות במלחמה ואיש אחר יחללנו
(14356, -74, 5);[10, 8, 10, 300, 40];משיחי;3689;(5, 8, 2, 8, 3689);אלהיך;4;(5, 8, 2, 30, 14356);וזכרת את כל הדרך אשר הוליכך יהוה אלהיך זה ארבעים שנה במדבר למען ענתך לנסתך לדעת את אשר בלבבך התשמר מצותו אם לא
(51649, -58, 5);[10, 8, 10, 300, 40];משיחי;13441;(5, 32, 26, 1, 13441);אמרתי;5;(5, 32, 26, 5, 51649);אמרתי אפאיהם אשביתה מאנוש זכרם
(6724, -8, 5);[10, 8, 10, 300, 40];משיחי;1742;(5, 4, 6, 6, 1742);ובינתכם;3;(5, 4, 6, 26, 6724);ושמרתם ועשיתם כי הוא חכמתכם ובינתכם לעיני העמים אשר ישמעון את כל החקים האלה ואמרו רק עם חכם ונבון הגוי הגדול הזה
(20905, -2, 5);[10, 8, 10, 300, 40];משיחי;5361;(5, 12, 5, 7, 5361);יהוה;1;(5, 12, 5, 19, 20905);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(21273, -2, 5);[10, 8, 10, 300, 40];משיחי;5449;(5, 12, 11, 5, 5449);יהוה;1;(5, 12, 11, 17, 21273);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(21509, -2, 5);[10, 8, 10, 300, 40];משיחי;5506;(5, 12, 14, 6, 5506);יהוה;1;(5, 12, 14, 17, 21509);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(21775, -2, 5);[10, 8, 10, 300, 40];משיחי;5573;(5, 12, 18, 10, 5573);יהוה;1;(5, 12, 18, 36, 21775);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(21978, -2, 5);[10, 8, 10, 300, 40];משיחי;5629;(5, 12, 21, 7, 5629);יהוה;1;(5, 12, 21, 22, 21978);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(22265, -2, 5);[10, 8, 10, 300, 40];משיחי;5705;(5, 12, 26, 13, 5705);יהוה;1;(5, 12, 26, 44, 22265);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(24914, -2, 5);[10, 8, 10, 300, 40];משיחי;6395;(5, 14, 24, 15, 6395);יהוה;1;(5, 14, 24, 48, 24914);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(24988, -2, 5);[10, 8, 10, 300, 40];משיחי;6414;(5, 14, 25, 11, 6414);יהוה;1;(5, 14, 25, 41, 24988);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(26448, -2, 5);[10, 8, 10, 300, 40];משיחי;6807;(5, 15, 20, 10, 6807);יהוה;1;(5, 15, 20, 39, 26448);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(26674, -2, 5);[10, 8, 10, 300, 40];משיחי;6865;(5, 16, 2, 10, 6865);יהוה;1;(5, 16, 2, 38, 26674);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(26907, -2, 5);[10, 8, 10, 300, 40];משיחי;6931;(5, 16, 6, 7, 6931);יהוה;1;(5, 16, 6, 19, 26907);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(26983, -2, 5);[10, 8, 10, 300, 40];משיחי;6950;(5, 16, 7, 6, 6950);יהוה;1;(5, 16, 7, 23, 26983);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(27253, -2, 5);[10, 8, 10, 300, 40];משיחי;7014;(5, 16, 11, 21, 7014);יהוה;1;(5, 16, 11, 91, 27253);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(27442, -2, 5);[10, 8, 10, 300, 40];משיחי;7059;(5, 16, 15, 9, 7059);יהוה;1;(5, 16, 15, 34, 27442);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(28382, -2, 5);[10, 8, 10, 300, 40];משיחי;7318;(5, 17, 8, 24, 7318);יהוה;1;(5, 17, 8, 84, 28382);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(29533, -2, 5);[10, 8, 10, 300, 40];משיחי;7630;(5, 18, 6, 20, 7630);יהוה;1;(5, 18, 6, 65, 29533);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(39196, -2, 5);[10, 8, 10, 300, 40];משיחי;10245;(5, 26, 2, 21, 10245);יהוה;1;(5, 26, 2, 78, 39196);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(52280, -2, 5);[10, 8, 10, 300, 40];משיחי;13606;(5, 32, 42, 2, 13606);חצי;3;(5, 32, 42, 8, 52280);אשכיר חצי מדם וחרבי תאכל בשר מדם חלל ושביה מראש פרעות אויב
(50548, -59, 5);[20, 8, 10, 300, 40];משיחך;13159;(5, 31, 30, 4, 13159);כל;1;(5, 31, 30, 14, 50548);וידבר משה באזני כל קהל ישראל את דברי השירה הזאת עד תמם
(38065, -57, 5);[20, 8, 10, 300, 40];משיחך;9946;(5, 24, 22, 10, 9946);מצוך;4;(5, 24, 22, 35, 38065);וזכרת כי עבד היית בארץ מצרים על כן אנכי מצוך לעשות את הדבר הזה
(28069, -44, 5);[20, 8, 10, 300, 40];משיחך;7231;(5, 17, 4, 2, 7231);לך;2;(5, 17, 4, 6, 28069);והגד לך ושמעת ודרשת היטב והנה אמת נכון הדבר נעשתה התועבה הזאת בישראל
(36381, -96, 5);[6, 8, 10, 300, 40];משיחו;9492;(5, 23, 16, 10, 9492);אדניו;5;(5, 23, 16, 36, 36381);לא תסגיר עבד אל אדניו אשר ינצל אליך מעם אדניו
(14195, -39, 5);[6, 8, 10, 300, 40];משיחו;3650;(5, 7, 26, 3, 3650);תועבה;2;(5, 7, 26, 9, 14195);ולא תביא תועבה אל ביתך והיית חרם כמהו שקץ תשקצנו ותעב תתעבנו כי חרם הוא
(26522, -76, 5);[5, 8, 10, 300, 40];משיחה;6827;(5, 15, 22, 4, 6827);והטהור;2;(5, 15, 22, 18, 26522);בשעריך תאכלנו הטמא והטהור יחדו כצבי וכאיל
(35629, -17, 5);[5, 8, 10, 300, 40];משיחה;9282;(5, 22, 29, 17, 9282);שלחה;4;(5, 22, 29, 61, 35629);ונתן האיש השכב עמה לאבי הנער חמשים כסף ולו תהיה לאשה תחת אשר ענה לא יוכל שלחה כל ימיו
