(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(9259, -14, 4);[8, 10, 300, 40];משיח;2393;(5, 4, 45, 3, 2393);והחקים;3;(5, 4, 45, 10, 9259);אלה העדת והחקים והמשפטים אשר דבר משה אל בני ישראל בצאתם ממצרים
(15813, -11, 4);[8, 10, 300, 40];משיח;4058;(5, 9, 5, 27, 4058);ליצחק;4;(5, 9, 5, 110, 15813);לא בצדקתך ובישר לבבך אתה בא לרשת את ארצם כי ברשעת הגוים האלה יהוה אלהיך מורישם מפניך ולמען הקים את הדבר אשר נשבע יהוה לאבתיך לאברהם ליצחק וליעקב
(17555, -10, 4);[8, 10, 300, 40];משיח;4503;(5, 10, 4, 3, 4503);הלחת;3;(5, 10, 4, 10, 17555);ויכתב על הלחת כמכתב הראשון את עשרת הדברים אשר דבר יהוה אליכם בהר מתוך האש ביום הקהל ויתנם יהוה אלי
(6717, -8, 4);[8, 10, 300, 40];משיח;1741;(5, 4, 6, 5, 1741);חכמתכם;1;(5, 4, 6, 18, 6717);ושמרתם ועשיתם כי הוא חכמתכם ובינתכם לעיני העמים אשר ישמעון את כל החקים האלה ואמרו רק עם חכם ונבון הגוי הגדול הזה
(4962, -6, 4);[8, 10, 300, 40];משיח;1284;(5, 3, 6, 7, 1284);חשבון;1;(5, 3, 6, 27, 4962);ונחרם אותם כאשר עשינו לסיחן מלך חשבון החרם כל עיר מתם הנשים והטף
(20903, -2, 4);[8, 10, 300, 40];משיח;5360;(5, 12, 5, 6, 5360);יבחר;3;(5, 12, 5, 17, 20903);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(21271, -2, 4);[8, 10, 300, 40];משיח;5448;(5, 12, 11, 4, 5448);יבחר;3;(5, 12, 11, 15, 21271);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(21507, -2, 4);[8, 10, 300, 40];משיח;5505;(5, 12, 14, 5, 5505);יבחר;3;(5, 12, 14, 15, 21507);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(21773, -2, 4);[8, 10, 300, 40];משיח;5572;(5, 12, 18, 9, 5572);יבחר;3;(5, 12, 18, 34, 21773);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(21977, -2, 4);[8, 10, 300, 40];משיח;5628;(5, 12, 21, 6, 5628);יבחר;3;(5, 12, 21, 20, 21977);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(22264, -2, 4);[8, 10, 300, 40];משיח;5704;(5, 12, 26, 12, 5704);יבחר;3;(5, 12, 26, 42, 22264);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(24793, -2, 4);[8, 10, 300, 40];משיח;6362;(5, 14, 23, 7, 6362);יבחר;3;(5, 14, 23, 29, 24793);ואכלת לפני יהוה אלהיך במקום אשר יבחר לשכן שמו שם מעשר דגנך תירשך ויצהרך ובכרת בקרך וצאנך למען תלמד ליראה את יהוה אלהיך כל הימים
(24913, -2, 4);[8, 10, 300, 40];משיח;6394;(5, 14, 24, 14, 6394);יבחר;3;(5, 14, 24, 46, 24913);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(24987, -2, 4);[8, 10, 300, 40];משיח;6413;(5, 14, 25, 10, 6413);יבחר;3;(5, 14, 25, 39, 24987);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(26447, -2, 4);[8, 10, 300, 40];משיח;6806;(5, 15, 20, 9, 6806);יבחר;3;(5, 15, 20, 37, 26447);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(26673, -2, 4);[8, 10, 300, 40];משיח;6864;(5, 16, 2, 9, 6864);יבחר;3;(5, 16, 2, 36, 26673);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(26906, -2, 4);[8, 10, 300, 40];משיח;6930;(5, 16, 6, 6, 6930);יבחר;3;(5, 16, 6, 17, 26906);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(26982, -2, 4);[8, 10, 300, 40];משיח;6949;(5, 16, 7, 5, 6949);יבחר;3;(5, 16, 7, 21, 26982);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(27252, -2, 4);[8, 10, 300, 40];משיח;7013;(5, 16, 11, 20, 7013);יבחר;3;(5, 16, 11, 89, 27252);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(27441, -2, 4);[8, 10, 300, 40];משיח;7058;(5, 16, 15, 8, 7058);יבחר;3;(5, 16, 15, 32, 27441);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(27542, -2, 4);[8, 10, 300, 40];משיח;7084;(5, 16, 16, 13, 7084);יבחר;3;(5, 16, 16, 49, 27542);שלוש פעמים בשנה יראה כל זכורך את פני יהוה אלהיך במקום אשר יבחר בחג המצות ובחג השבעות ובחג הסכות ולא יראה את פני יהוה ריקם
(28381, -2, 4);[8, 10, 300, 40];משיח;7317;(5, 17, 8, 23, 7317);יבחר;3;(5, 17, 8, 82, 28381);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(29532, -2, 4);[8, 10, 300, 40];משיח;7629;(5, 18, 6, 19, 7629);יבחר;3;(5, 18, 6, 63, 29532);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(36408, -2, 4);[8, 10, 300, 40];משיח;9498;(5, 23, 17, 6, 9498);יבחר;3;(5, 23, 17, 22, 36408);עמך ישב בקרבך במקום אשר יבחר באחד שעריך בטוב לו לא תוננו
(39199, -2, 4);[8, 10, 300, 40];משיח;10244;(5, 26, 2, 20, 10244);יבחר;3;(5, 26, 2, 76, 39199);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(49129, -2, 4);[8, 10, 300, 40];משיח;12787;(5, 31, 11, 11, 12787);יבחר;3;(5, 31, 11, 41, 49129);בבוא כל ישראל לראות את פני יהוה אלהיך במקום אשר יבחר תקרא את התורה הזאת נגד כל ישראל באזניהם
(52292, -2, 4);[8, 10, 300, 40];משיח;13606;(5, 32, 42, 2, 13606);חצי;1;(5, 32, 42, 6, 52292);אשכיר חצי מדם וחרבי תאכל בשר מדם חלל ושביה מראש פרעות אויב
(3888, -91, 5);[8, 10, 300, 40, 40];ממשיח;996;(5, 2, 25, 3, 996);אחל;2;(5, 2, 25, 9, 3888);היום הזה אחל תת פחדך ויראתך על פני העמים תחת כל השמים אשר ישמעון שמעך ורגזו וחלו מפניך
(3877, -84, 5);[8, 10, 300, 40, 40];ממשיח;993;(5, 2, 24, 21, 993);מלחמה;3;(5, 2, 24, 73, 3877);קומו סעו ועברו את נחל ארנן ראה נתתי בידך את סיחן מלך חשבון האמרי ואת ארצו החל רש והתגר בו מלחמה
(766, -47, 5);[8, 10, 300, 40, 40];ממשיח;194;(5, 1, 15, 6, 194);חכמים;1;(5, 1, 15, 22, 766);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אתם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(20774, -47, 5);[8, 10, 300, 40, 40];ממשיח;5328;(5, 12, 2, 21, 5328);ותחת;3;(5, 12, 2, 79, 20774);אבד תאבדון את כל המקמות אשר עבדו שם הגוים אשר אתם ירשים אתם את אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן
(52035, -56, 6);[10, 40, 8, 10, 300, 40];משיח מי;13539;(5, 32, 36, 7, 13539);יתנחם;1;(5, 32, 36, 22, 52035);כי ידין יהוה עמו ועל עבדיו יתנחם כי יראה כי אזלת יד ואפס עצור ועזוב
(50500, -59, 5);[8, 10, 300, 40, 5];המשיח;13145;(5, 31, 29, 17, 13145);באחרית;3;(5, 31, 29, 66, 50500);כי ידעתי אחרי מותי כי השחת תשחתון וסרתם מן הדרך אשר צויתי אתכם וקראת אתכם הרעה באחרית הימים כי תעשו את הרע בעיני יהוה להכעיסו במעשה ידיכם
(2136, -14, 5);[8, 10, 300, 40, 5];המשיח;540;(5, 1, 38, 10, 540);חזק;1;(5, 1, 38, 32, 2136);יהושע בן נון העמד לפניך הוא יבא שמה אתו חזק כי הוא ינחלנה את ישראל
(31899, -78, 5);[10, 8, 10, 300, 40];משיחי;8272;(5, 20, 6, 12, 8272);ימות;1;(5, 20, 6, 38, 31899);ומי האיש אשר נטע כרם ולא חללו ילך וישב לביתו פן ימות במלחמה ואיש אחר יחללנו
(813, -47, 5);[10, 8, 10, 300, 40];משיחי;204;(5, 1, 15, 16, 204);ושרי;4;(5, 1, 15, 69, 813);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אתם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(6725, -8, 5);[10, 8, 10, 300, 40];משיחי;1742;(5, 4, 6, 6, 1742);ובינתכם;3;(5, 4, 6, 26, 6725);ושמרתם ועשיתם כי הוא חכמתכם ובינתכם לעיני העמים אשר ישמעון את כל החקים האלה ואמרו רק עם חכם ונבון הגוי הגדול הזה
(20905, -2, 5);[10, 8, 10, 300, 40];משיחי;5361;(5, 12, 5, 7, 5361);יהוה;1;(5, 12, 5, 19, 20905);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(21273, -2, 5);[10, 8, 10, 300, 40];משיחי;5449;(5, 12, 11, 5, 5449);יהוה;1;(5, 12, 11, 17, 21273);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(21509, -2, 5);[10, 8, 10, 300, 40];משיחי;5506;(5, 12, 14, 6, 5506);יהוה;1;(5, 12, 14, 17, 21509);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(21775, -2, 5);[10, 8, 10, 300, 40];משיחי;5573;(5, 12, 18, 10, 5573);יהוה;1;(5, 12, 18, 36, 21775);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(21979, -2, 5);[10, 8, 10, 300, 40];משיחי;5629;(5, 12, 21, 7, 5629);יהוה;1;(5, 12, 21, 22, 21979);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(22266, -2, 5);[10, 8, 10, 300, 40];משיחי;5705;(5, 12, 26, 13, 5705);יהוה;1;(5, 12, 26, 44, 22266);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(24915, -2, 5);[10, 8, 10, 300, 40];משיחי;6395;(5, 14, 24, 15, 6395);יהוה;1;(5, 14, 24, 48, 24915);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(24989, -2, 5);[10, 8, 10, 300, 40];משיחי;6414;(5, 14, 25, 11, 6414);יהוה;1;(5, 14, 25, 41, 24989);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(26449, -2, 5);[10, 8, 10, 300, 40];משיחי;6807;(5, 15, 20, 10, 6807);יהוה;1;(5, 15, 20, 39, 26449);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(26675, -2, 5);[10, 8, 10, 300, 40];משיחי;6865;(5, 16, 2, 10, 6865);יהוה;1;(5, 16, 2, 38, 26675);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(26908, -2, 5);[10, 8, 10, 300, 40];משיחי;6931;(5, 16, 6, 7, 6931);יהוה;1;(5, 16, 6, 19, 26908);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(26984, -2, 5);[10, 8, 10, 300, 40];משיחי;6950;(5, 16, 7, 6, 6950);יהוה;1;(5, 16, 7, 23, 26984);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(27254, -2, 5);[10, 8, 10, 300, 40];משיחי;7014;(5, 16, 11, 21, 7014);יהוה;1;(5, 16, 11, 91, 27254);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(27443, -2, 5);[10, 8, 10, 300, 40];משיחי;7059;(5, 16, 15, 9, 7059);יהוה;1;(5, 16, 15, 34, 27443);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(28383, -2, 5);[10, 8, 10, 300, 40];משיחי;7318;(5, 17, 8, 24, 7318);יהוה;1;(5, 17, 8, 84, 28383);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(29534, -2, 5);[10, 8, 10, 300, 40];משיחי;7630;(5, 18, 6, 20, 7630);יהוה;1;(5, 18, 6, 65, 29534);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(39201, -2, 5);[10, 8, 10, 300, 40];משיחי;10245;(5, 26, 2, 21, 10245);יהוה;1;(5, 26, 2, 78, 39201);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(52294, -2, 5);[10, 8, 10, 300, 40];משיחי;13606;(5, 32, 42, 2, 13606);חצי;3;(5, 32, 42, 8, 52294);אשכיר חצי מדם וחרבי תאכל בשר מדם חלל ושביה מראש פרעות אויב
(813, -47, 6);[10, 8, 10, 300, 40, 40];ממשיחי;204;(5, 1, 15, 16, 204);ושרי;4;(5, 1, 15, 69, 813);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אתם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(3979, -91, 5);[20, 8, 10, 300, 40];משיחך;1018;(5, 2, 26, 7, 1018);מלך;3;(5, 2, 26, 31, 3979);ואשלח מלאכים ממדבר קדמות אל סיחון מלך חשבון דברי שלום לאמר
(14359, -74, 5);[20, 8, 10, 300, 40];משיחך;3689;(5, 8, 2, 8, 3689);אלהיך;5;(5, 8, 2, 30, 14359);וזכרת את כל הדרך אשר הליכך יהוה אלהיך זה ארבעים שנה במדבר למען ענתך לנסתך לדעת את אשר בלבבך התשמר מצותו אם לא
(50559, -59, 5);[20, 8, 10, 300, 40];משיחך;13159;(5, 31, 30, 4, 13159);כל;1;(5, 31, 30, 14, 50559);וידבר משה באזני כל קהל ישראל את דברי השירה הזאת עד תמם
(38069, -57, 5);[20, 8, 10, 300, 40];משיחך;9946;(5, 24, 22, 10, 9946);מצוך;4;(5, 24, 22, 35, 38069);וזכרת כי עבד היית בארץ מצרים על כן אנכי מצוך לעשות את הדבר הזה
(28070, -44, 5);[20, 8, 10, 300, 40];משיחך;7231;(5, 17, 4, 2, 7231);לך;2;(5, 17, 4, 6, 28070);והגד לך ושמעת ודרשת היטב והנה אמת נכון הדבר נעשתה התועבה הזאת בישראל
(3979, -91, 6);[20, 8, 10, 300, 40, 40];ממשיחך;1018;(5, 2, 26, 7, 1018);מלך;3;(5, 2, 26, 31, 3979);ואשלח מלאכים ממדבר קדמות אל סיחון מלך חשבון דברי שלום לאמר
