(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(43740, 48, 4);[40, 300, 10, 8];משיח;10898;(27, 81, 11, 6, 10898);מצרים;1;(27, 81, 11, 23, 43740);אנכי יהוה אלהיך המעלך מארץ מצרים הרחב פיך ואמלאהו
(24299, 49, 4);[40, 300, 10, 8];משיח;6095;(27, 49, 1, 4, 6095);מזמור;1;(27, 49, 1, 13, 24299);למנצח לבני קרח מזמור
(66962, 49, 4);[40, 300, 10, 8];משיח;16637;(27, 119, 118, 7, 16637);תרמיתם;3;(27, 119, 118, 24, 66962);סלית כל שוגים מחקיך כי שקר תרמיתם
(27625, 50, 4);[40, 300, 10, 8];משיח;6934;(27, 55, 16, 8, 6934);במגורם;2;(27, 55, 16, 31, 27625);ישימות עלימו ירדו שאול חיים כי רעות במגורם בקרבם
(38135, 53, 4);[40, 300, 10, 8];משיח;9530;(27, 74, 5, 6, 9530);קרדמות;4;(27, 74, 5, 24, 38135);יודע כמביא למעלה בסבך עץ קרדמות
(48984, 53, 4);[40, 300, 10, 8];משיח;12201;(27, 90, 17, 2, 12201);נעם;3;(27, 90, 17, 7, 48984);ויהי נעם אדני אלהינו עלינו ומעשה ידינו כוננה עלינו ומעשה ידינו כוננהו
(34529, 54, 4);[40, 300, 10, 8];משיח;8640;(27, 69, 6, 6, 8640);ממך;2;(27, 69, 6, 27, 34529);אלהים אתה ידעת לאולתי ואשמותי ממך לא נכחדו
(31398, 55, 4);[40, 300, 10, 8];משיח;7888;(27, 64, 2, 2, 7888);אלהים;5;(27, 64, 2, 8, 31398);שמע אלהים קולי בשיחי מפחד אויב תצר חיי
(40720, 55, 4);[40, 300, 10, 8];משיח;10172;(27, 78, 20, 5, 10172);מים;3;(27, 78, 20, 17, 40720);הן הכה צור ויזובו מים ונחלים ישטפו הגם לחם יוכל תת אם יכין שאר לעמו
(30490, 60, 4);[40, 300, 10, 8];משיח;7652;(27, 61, 7, 4, 7652);מלך;1;(27, 61, 7, 10, 30490);ימים על ימי מלך תוסיף שנותיו כמו דר ודר
(31378, 63, 4);[40, 300, 10, 8];משיח;7884;(27, 64, 1, 1, 7884);למנצח;2;(27, 64, 1, 2, 31378);למנצח מזמור לדוד
(63406, 65, 4);[40, 300, 10, 8];משיח;15774;(27, 118, 8, 5, 15774);באדם;4;(27, 118, 8, 21, 63406);טוב לחסות ביהוה מבטח באדם
(39516, 66, 4);[40, 300, 10, 8];משיח;9884;(27, 77, 3, 11, 9884);הנחם;4;(27, 77, 3, 43, 39516);ביום צרתי אדני דרשתי ידי לילה נגרה ולא תפוג מאנה הנחם נפשי
(9188, 68, 4);[40, 300, 10, 8];משיח;2306;(27, 22, 2, 6, 2306);מישועתי;1;(27, 22, 2, 20, 9188);אלי אלי למה עזבתני רחוק מישועתי דברי שאגתי
(16188, 68, 4);[40, 300, 10, 8];משיח;4074;(27, 35, 7, 3, 4074);טמנו;2;(27, 35, 7, 7, 16188);כי חנם טמנו לי שחת רשתם חנם חפרו לנפשי
(38474, 68, 4);[40, 300, 10, 8];משיח;9619;(27, 74, 16, 8, 9619);מאור;1;(27, 74, 16, 23, 38474);לך יום אף לך לילה אתה הכינות מאור ושמש
(25256, 69, 4);[40, 300, 10, 8];משיח;6345;(27, 50, 11, 7, 6345);עמדי;2;(27, 50, 11, 23, 25256);ידעתי כל עוף הרים וזיז שדי עמדי
(54128, 69, 4);[40, 300, 10, 8];משיח;13495;(27, 103, 8, 5, 13495);אפים;4;(27, 103, 8, 20, 54128);רחום וחנון יהוה ארך אפים ורב חסד
(65035, 70, 4);[40, 300, 10, 8];משיח;16177;(27, 119, 44, 4, 16177);לעולם;5;(27, 119, 44, 20, 65035);ואשמרה תורתך תמיד לעולם ועד
(63310, 72, 4);[40, 300, 10, 8];משיח;15747;(27, 118, 4, 6, 15747);לעולם;5;(27, 118, 4, 22, 63310);יאמרו נא יראי יהוה כי לעולם חסדו
(54017, 73, 4);[40, 300, 10, 8];משיח;13472;(27, 103, 4, 6, 13472);ורחמים;4;(27, 103, 4, 28, 54017);הגואל משחת חייכי המעטרכי חסד ורחמים
(67449, 74, 4);[40, 300, 10, 8];משיח;16758;(27, 119, 138, 4, 16758);ואמונה;3;(27, 119, 138, 15, 67449);צוית צדק עדתיך ואמונה מאד
(18372, 76, 4);[40, 300, 10, 8];משיח;4616;(27, 37, 35, 4, 4616);ומתערה;2;(27, 37, 35, 14, 18372);ראיתי רשע עריץ ומתערה כאזרח רענן
(14047, 77, 4);[40, 300, 10, 8];משיח;3531;(27, 31, 20, 1, 3531);מה;1;(27, 31, 20, 1, 14047);מה רב טובך אשר צפנת ליראיך פעלת לחסים בך נגד בני אדם
(18449, 80, 4);[40, 300, 10, 8];משיח;4634;(27, 37, 38, 2, 4634);נשמדו;3;(27, 37, 38, 9, 18449);ופשעים נשמדו יחדו אחרית רשעים נכרתה
(26213, 80, 4);[40, 300, 10, 8];משיח;6577;(27, 51, 20, 6, 6577);חומות;3;(27, 51, 20, 25, 26213);היטיבה ברצונך את ציון תבנה חומות ירושלם
(24918, 82, 4);[40, 300, 10, 8];משיח;6259;(27, 50, 1, 1, 6259);מזמור;1;(27, 50, 1, 1, 24918);מזמור לאסף אל אלהים יהוה דבר ויקרא ארץ ממזרח שמש עד מבאו
(13505, 84, 4);[40, 300, 10, 8];משיח;3398;(27, 31, 4, 5, 3398);ולמען;3;(27, 31, 4, 19, 13505);כי סלעי ומצודתי אתה ולמען שמך תנחני ותנהלני
(16186, 84, 4);[40, 300, 10, 8];משיח;4073;(27, 35, 7, 2, 4073);חנם;3;(27, 35, 7, 5, 16186);כי חנם טמנו לי שחת רשתם חנם חפרו לנפשי
(31088, 84, 4);[40, 300, 10, 8];משיח;7810;(27, 63, 2, 15, 7810);מים;3;(27, 63, 2, 52, 31088);אלהים אלי אתה אשחרך צמאה לך נפשי כמה לך בשרי בארץ ציה ועיף בלי מים
(5642, 87, 4);[40, 300, 10, 8];משיח;1444;(27, 16, 8, 8, 1444);אמוט;2;(27, 16, 8, 30, 5642);שויתי יהוה לנגדי תמיד כי מימיני בל אמוט
(28850, 87, 4);[40, 300, 10, 8];משיח;7246;(27, 58, 2, 5, 7246);מישרים;6;(27, 58, 2, 23, 28850);האמנם אלם צדק תדברון מישרים תשפטו בני אדם
(44789, 87, 4);[40, 300, 10, 8];משיח;11156;(27, 84, 4, 1, 11156);גם;2;(27, 84, 4, 2, 44789);גם צפור מצאה בית ודרור קן לה אשר שתה אפרחיה את מזבחותיך יהוה צבאות מלכי ואלהי
(62117, 91, 4);[40, 300, 10, 8];משיח;15437;(27, 114, 8, 6, 15437);למעינו;2;(27, 114, 8, 22, 62117);ההפכי הצור אגם מים חלמיש למעינו מים
(34167, 92, 4);[40, 300, 10, 8];משיח;8551;(27, 68, 32, 4, 8551);מצרים;5;(27, 68, 32, 19, 34167);יאתיו חשמנים מני מצרים כוש תריץ ידיו לאלהים
(16615, 95, 4);[40, 300, 10, 8];משיח;4179;(27, 35, 19, 7, 4179);חנם;3;(27, 35, 19, 23, 16615);אל ישמחו לי איבי שקר שנאי חנם יקרצו עין
(61009, 95, 4);[40, 300, 10, 8];משיח;15157;(27, 110, 5, 7, 15157);מלכים;5;(27, 110, 5, 26, 61009);אדני על ימינך מחץ ביום אפו מלכים
(6787, 96, 4);[40, 300, 10, 8];משיח;1716;(27, 18, 14, 2, 1716);בשמים;3;(27, 18, 14, 8, 6787);וירעם בשמים יהוה ועליון יתן קלו ברד וגחלי אש
(70073, 96, 4);[40, 300, 10, 8];משיח;17399;(27, 127, 5, 4, 17399);מלא;1;(27, 127, 5, 12, 70073);אשרי הגבר אשר מלא את אשפתו מהם לא יבשו כי ידברו את אויבים בשער
(38474, 98, 4);[40, 300, 10, 8];משיח;9619;(27, 74, 16, 8, 9619);מאור;1;(27, 74, 16, 23, 38474);לך יום אף לך לילה אתה הכינות מאור ושמש
(20628, 99, 4);[40, 300, 10, 8];משיח;5179;(27, 41, 6, 6, 5179);ימות;2;(27, 41, 6, 19, 20628);אויבי יאמרו רע לי מתי ימות ואבד שמו
(44463, 99, 4);[40, 300, 10, 8];משיח;11077;(27, 83, 11, 5, 11077);דמן;2;(27, 83, 11, 17, 44463);נשמדו בעין דאר היו דמן לאדמה
(77619, 99, 4);[40, 300, 10, 8];משיח;19287;(27, 147, 8, 7, 19287);המצמיח;4;(27, 147, 8, 30, 77619);המכסה שמים בעבים המכין לארץ מטר המצמיח הרים חציר
(71866, 100, 4);[40, 300, 10, 8];משיח;17856;(27, 135, 8, 3, 17856);מצרים;5;(27, 135, 8, 14, 71866);שהכה בכורי מצרים מאדם עד בהמה
(309, 1, 5);[30, 40, 300, 10, 8];למשיח;82;(27, 2, 2, 9, 82);ועל;3;(27, 2, 2, 37, 309);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7895, 1, 5);[30, 40, 300, 10, 8];למשיח;1990;(27, 18, 51, 6, 1990);למשיחו;1;(27, 18, 51, 22, 7895);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(71356, 1, 5);[30, 40, 300, 10, 8];למשיח;17722;(27, 132, 17, 7, 17722);למשיחי;1;(27, 132, 17, 22, 71356);שם אצמיח קרן לדוד ערכתי נר למשיחי
(46560, 7, 5);[30, 40, 300, 10, 8];למשיח;11603;(27, 88, 8, 1, 11603);עלי;2;(27, 88, 8, 2, 46560);עלי סמכה חמתך וכל משבריך ענית סלה
(23916, 12, 5);[30, 40, 300, 10, 8];למשיח;6003;(27, 48, 3, 11, 6003);מלך;2;(27, 48, 3, 37, 23916);יפה נוף משוש כל הארץ הר ציון ירכתי צפון קרית מלך רב
(66983, 14, 5);[30, 40, 300, 10, 8];למשיח;16643;(27, 119, 119, 6, 16643);לכן;1;(27, 119, 119, 18, 66983);סגים השבת כל רשעי ארץ לכן אהבתי עדתיך
(41612, 27, 5);[30, 40, 300, 10, 8];למשיח;10385;(27, 78, 50, 1, 10385);יפלס;3;(27, 78, 50, 3, 41612);יפלס נתיב לאפו לא חשך ממות נפשם וחיתם לדבר הסגיר
(31343, 55, 5);[30, 40, 300, 10, 8];למשיח;7874;(27, 63, 12, 3, 7874);באלהים;3;(27, 63, 12, 12, 31343);והמלך ישמח באלהים יתהלל כל הנשבע בו כי יסכר פי דוברי שקר
(67375, 74, 5);[30, 40, 300, 10, 8];למשיח;16739;(27, 119, 135, 4, 16739);ולמדני;2;(27, 119, 135, 14, 67375);פניך האר בעבדך ולמדני את חקיך
(5555, 87, 5);[30, 40, 300, 10, 8];למשיח;1422;(27, 16, 6, 3, 1422);לי;1;(27, 16, 6, 10, 5555);חבלים נפלו לי בנעמים אף נחלת שפרה עלי
(48055, 1, 5);[40, 40, 300, 10, 8];ממשיח;11966;(27, 89, 39, 5, 11966);עם;2;(27, 89, 39, 21, 48055);ואתה זנחת ותמאס התעברת עם משיחך
(15523, 44, 5);[40, 40, 300, 10, 8];ממשיח;3907;(27, 34, 7, 5, 3907);שמע;2;(27, 34, 7, 15, 15523);זה עני קרא ויהוה שמע ומכל צרותיו הושיעו
(25187, 69, 5);[40, 40, 300, 10, 8];ממשיח;6327;(27, 50, 9, 3, 6327);מביתך;1;(27, 50, 9, 6, 25187);לא אקח מביתך פר ממכלאתיך עתודים
(69977, 96, 5);[40, 40, 300, 10, 8];ממשיח;17373;(27, 127, 2, 4, 17373);קום;3;(27, 127, 2, 15, 69977);שוא לכם משכימי קום מאחרי שבת אכלי לחם העצבים כן יתן לידידו שנא
(9052, 68, 6);[40, 10, 40, 300, 10, 8];מי משיח;2272;(27, 21, 11, 5, 2272);מבני;1;(27, 21, 11, 19, 9052);פרימו מארץ תאבד וזרעם מבני אדם
(53871, 73, 6);[40, 10, 40, 300, 10, 8];מי משיח;13436;(27, 102, 28, 5, 13436);יתמו;3;(27, 102, 28, 19, 53871);ואתה הוא ושנותיך לא יתמו
(63406, 65, 6);[40, 300, 10, 8, 40, 10];משיח מי;15774;(27, 118, 8, 5, 15774);באדם;4;(27, 118, 8, 21, 63406);טוב לחסות ביהוה מבטח באדם
(8601, 1, 5);[5, 40, 300, 10, 8];המשיח;2162;(27, 20, 7, 5, 2162);יהוה;4;(27, 20, 7, 19, 8601);עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו
(71783, 15, 5);[5, 40, 300, 10, 8];המשיח;17838;(27, 135, 6, 5, 17838);עשה;3;(27, 135, 6, 15, 71783);כל אשר חפץ יהוה עשה בשמים ובארץ בימים וכל תהומות
(34037, 27, 5);[5, 40, 300, 10, 8];המשיח;8519;(27, 68, 29, 1, 8519);צוה;3;(27, 68, 29, 3, 34037);צוה אלהיך עזך עוזה אלהים זו פעלת לנו
(54059, 69, 5);[5, 40, 300, 10, 8];המשיח;13481;(27, 103, 6, 3, 13481);יהוה;2;(27, 103, 6, 10, 54059);עשה צדקות יהוה ומשפטים לכל עשוקים
(62026, 91, 5);[5, 40, 300, 10, 8];המשיח;15416;(27, 114, 5, 6, 15416);הירדן;1;(27, 114, 5, 14, 62026);מה לך הים כי תנוס הירדן תסב לאחור
(71766, 100, 5);[5, 40, 300, 10, 8];המשיח;17833;(27, 135, 5, 9, 17833);אלהים;3;(27, 135, 5, 33, 71766);כי אני ידעתי כי גדול יהוה ואדנינו מכל אלהים
(71768, 15, 6);[40, 5, 40, 300, 10, 8];מהמשיח;17833;(27, 135, 5, 9, 17833);אלהים;5;(27, 135, 5, 35, 71768);כי אני ידעתי כי גדול יהוה ואדנינו מכל אלהים
(56074, 1, 5);[40, 300, 10, 8, 10];משיחי;13977;(27, 105, 15, 3, 13977);במשיחי;2;(27, 105, 15, 8, 56074);אל תגעו במשיחי ולנביאי אל תרעו
(71357, 1, 5);[40, 300, 10, 8, 10];משיחי;17722;(27, 132, 17, 7, 17722);למשיחי;2;(27, 132, 17, 23, 71357);שם אצמיח קרן לדוד ערכתי נר למשיחי
(46567, 7, 5);[40, 300, 10, 8, 10];משיחי;11605;(27, 88, 8, 3, 11605);חמתך;2;(27, 88, 8, 9, 46567);עלי סמכה חמתך וכל משבריך ענית סלה
(14266, 26, 5);[40, 300, 10, 8, 10];משיחי;3586;(27, 31, 25, 2, 3586);ויאמץ;4;(27, 31, 25, 8, 14266);חזקו ויאמץ לבבכם כל המיחלים ליהוה
(2327, 32, 5);[40, 300, 10, 8, 10];משיחי;587;(27, 7, 10, 10, 587);אלהים;5;(27, 7, 10, 42, 2327);יגמר נא רע רשעים ותכונן צדיק ובחן לבות וכליות אלהים צדיק
(71875, 40, 5);[40, 300, 10, 8, 10];משיחי;17859;(27, 135, 8, 6, 17859);בהמה;3;(27, 135, 8, 23, 71875);שהכה בכורי מצרים מאדם עד בהמה
(60800, 44, 5);[40, 300, 10, 8, 10];משיחי;15104;(27, 109, 31, 3, 15104);לימין;3;(27, 109, 31, 9, 60800);כי יעמד לימין אביון להושיע משפטי נפשו
(53361, 45, 5);[40, 300, 10, 8, 10];משיחי;13305;(27, 102, 11, 1, 13305);מפני;1;(27, 102, 11, 1, 53361);מפני זעמך וקצפך כי נשאתני ותשליכני
(34529, 54, 5);[40, 300, 10, 8, 10];משיחי;8640;(27, 69, 6, 6, 8640);ממך;2;(27, 69, 6, 27, 34529);אלהים אתה ידעת לאולתי ואשמותי ממך לא נכחדו
(31398, 55, 5);[40, 300, 10, 8, 10];משיחי;7888;(27, 64, 2, 2, 7888);אלהים;5;(27, 64, 2, 8, 31398);שמע אלהים קולי בשיחי מפחד אויב תצר חיי
(25256, 69, 5);[40, 300, 10, 8, 10];משיחי;6345;(27, 50, 11, 7, 6345);עמדי;2;(27, 50, 11, 23, 25256);ידעתי כל עוף הרים וזיז שדי עמדי
(54128, 69, 5);[40, 300, 10, 8, 10];משיחי;13495;(27, 103, 8, 5, 13495);אפים;4;(27, 103, 8, 20, 54128);רחום וחנון יהוה ארך אפים ורב חסד
(26213, 80, 5);[40, 300, 10, 8, 10];משיחי;6577;(27, 51, 20, 6, 6577);חומות;3;(27, 51, 20, 25, 26213);היטיבה ברצונך את ציון תבנה חומות ירושלם
(24918, 82, 5);[40, 300, 10, 8, 10];משיחי;6259;(27, 50, 1, 1, 6259);מזמור;1;(27, 50, 1, 1, 24918);מזמור לאסף אל אלהים יהוה דבר ויקרא ארץ ממזרח שמש עד מבאו
(16615, 95, 5);[40, 300, 10, 8, 10];משיחי;4179;(27, 35, 19, 7, 4179);חנם;3;(27, 35, 19, 23, 16615);אל ישמחו לי איבי שקר שנאי חנם יקרצו עין
(71866, 100, 5);[40, 300, 10, 8, 10];משיחי;17856;(27, 135, 8, 3, 17856);מצרים;5;(27, 135, 8, 14, 71866);שהכה בכורי מצרים מאדם עד בהמה
(71356, 1, 6);[30, 40, 300, 10, 8, 10];למשיחי;17722;(27, 132, 17, 7, 17722);למשיחי;1;(27, 132, 17, 22, 71356);שם אצמיח קרן לדוד ערכתי נר למשיחי
(46560, 7, 6);[30, 40, 300, 10, 8, 10];למשיחי;11603;(27, 88, 8, 1, 11603);עלי;2;(27, 88, 8, 2, 46560);עלי סמכה חמתך וכל משבריך ענית סלה
(31343, 55, 6);[30, 40, 300, 10, 8, 10];למשיחי;7874;(27, 63, 12, 3, 7874);באלהים;3;(27, 63, 12, 12, 31343);והמלך ישמח באלהים יתהלל כל הנשבע בו כי יסכר פי דוברי שקר
(25187, 69, 6);[40, 40, 300, 10, 8, 10];ממשיחי;6327;(27, 50, 9, 3, 6327);מביתך;1;(27, 50, 9, 6, 25187);לא אקח מביתך פר ממכלאתיך עתודים
(45026, 1, 5);[40, 300, 10, 8, 20];משיחך;11216;(27, 84, 10, 6, 11216);משיחך;1;(27, 84, 10, 21, 45026);מגננו ראה אלהים והבט פני משיחך
(48056, 1, 5);[40, 300, 10, 8, 20];משיחך;11967;(27, 89, 39, 6, 11967);משיחך;1;(27, 89, 39, 22, 48056);ואתה זנחת ותמאס התעברת עם משיחך
(48440, 1, 5);[40, 300, 10, 8, 20];משיחך;12066;(27, 89, 52, 8, 12066);משיחך;1;(27, 89, 52, 30, 48440);אשר חרפו אויביך יהוה אשר חרפו עקבות משיחך
