(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(14552, -81, 4);[8, 10, 300, 40];משיח;3876;(3, 11, 19, 2, 3876);החסידה;2;(3, 11, 19, 5, 14552);ואת החסידה האנפה למינה ואת הדוכיפת ואת העטלף
(31548, -81, 4);[8, 10, 300, 40];משיח;8499;(3, 20, 23, 3, 8499);בחקת;2;(3, 20, 23, 9, 31548);ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
(1672, -77, 4);[8, 10, 300, 40];משיח;432;(3, 2, 14, 13, 432);מנחת;3;(3, 2, 14, 51, 1672);ואם תקריב מנחת בכורים ליהוה אביב קלוי באש גרש כרמל תקריב את מנחת בכוריך
(26546, -77, 4);[8, 10, 300, 40];משיח;7139;(3, 17, 3, 17, 7139);למחנה;3;(3, 17, 3, 55, 26546);איש איש מבית ישראל אשר ישחט שור או כשב או עז במחנה או אשר ישחט מחוץ למחנה
(7920, -68, 4);[8, 10, 300, 40];משיח;2118;(3, 7, 12, 19, 2118);חלת;1;(3, 7, 12, 77, 7920);אם על תודה יקריבנו והקריב על זבח התודה חלות מצות בלולת בשמן ורקיקי מצות משחים בשמן וסלת מרבכת חלת בלולת בשמן
(11385, -65, 4);[8, 10, 300, 40];משיח;3044;(3, 9, 2, 9, 3044);לחטאת;2;(3, 9, 2, 25, 11385);ויאמר אל אהרן קח לך עגל בן בקר לחטאת ואיל לעלה תמימם והקרב לפני יהוה
(32429, -57, 4);[8, 10, 300, 40];משיח;8734;(3, 21, 12, 6, 8734);יחלל;2;(3, 21, 12, 18, 32429);ומן המקדש לא יצא ולא יחלל את מקדש אלהיו כי נזר שמן משחת אלהיו עליו אני יהוה
(32533, -48, 4);[8, 10, 300, 40];משיח;8762;(3, 21, 14, 13, 8762);יקח;3;(3, 21, 14, 46, 32533);אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה
(41894, -47, 4);[8, 10, 300, 40];משיח;11199;(3, 26, 25, 3, 11199);חרב;1;(3, 26, 25, 12, 41894);והבאתי עליכם חרב נקמת נקם ברית ונאספתם אל עריכם ושלחתי דבר בתוככם ונתתם ביד אויב
(34374, -46, 4);[8, 10, 300, 40];משיח;9286;(3, 22, 28, 10, 9286);אחד;2;(3, 22, 28, 30, 34374);ושור או שה אתו ואת בנו לא תשחטו ביום אחד
(38413, -45, 4);[8, 10, 300, 40];משיח;10309;(3, 25, 9, 7, 10309);לחדש;2;(3, 25, 9, 31, 38413);והעברת שופר תרועה בחדש השבעי בעשור לחדש ביום הכפרים תעבירו שופר בכל ארצכם
(36298, -42, 4);[8, 10, 300, 40];משיח;9765;(3, 23, 34, 9, 9765);לחדש;2;(3, 23, 34, 30, 36298);דבר אל בני ישראל לאמר בחמשה עשר יום לחדש השביעי הזה חג הסכות שבעת ימים ליהוה
(25979, -40, 4);[8, 10, 300, 40];משיח;6985;(3, 16, 27, 16, 6985);למחנה;3;(3, 16, 27, 56, 25979);ואת פר החטאת ואת שעיר החטאת אשר הובא את דמם לכפר בקדש יוציא אל מחוץ למחנה ושרפו באש את ערתם ואת בשרם ואת פרשם
(3065, -38, 4);[8, 10, 300, 40];משיח;809;(3, 4, 7, 22, 809);מזבח;4;(3, 4, 7, 76, 3065);ונתן הכהן מן הדם על קרנות מזבח קטרת הסמים לפני יהוה אשר באהל מועד ואת כל דם הפר ישפך אל יסוד מזבח העלה אשר פתח אהל מועד
(1542, -34, 4);[8, 10, 300, 40];משיח;398;(3, 2, 12, 7, 398);המזבח;5;(3, 2, 12, 31, 1542);קרבן ראשית תקריבו אתם ליהוה ואל המזבח לא יעלו לריח ניחח
(22015, -33, 4);[8, 10, 300, 40];משיח;5909;(3, 14, 42, 10, 5909);יקח;3;(3, 14, 42, 42, 22015);ולקחו אבנים אחרות והביאו אל תחת האבנים ועפר אחר יקח וטח את הבית
(39988, -33, 4);[8, 10, 300, 40];משיח;10728;(3, 25, 41, 10, 10728);אחזת;2;(3, 25, 41, 35, 39988);ויצא מעמך הוא ובניו עמו ושב אל משפחתו ואל אחזת אבתיו ישוב
(20996, -31, 4);[8, 10, 300, 40];משיח;5631;(3, 14, 23, 9, 5631);פתח;3;(3, 14, 23, 35, 20996);והביא אתם ביום השמיני לטהרתו אל הכהן אל פתח אהל מועד לפני יהוה
(8207, -30, 4);[8, 10, 300, 40];משיח;2192;(3, 7, 18, 14, 2192);יחשב;2;(3, 7, 18, 52, 8207);ואם האכל יאכל מבשר זבח שלמיו ביום השלישי לא ירצה המקריב אתו לא יחשב לו פגול יהיה והנפש האכלת ממנו עונה תשא
(22521, -16, 4);[8, 10, 300, 40];משיח;6051;(3, 14, 52, 7, 6051);החיים;2;(3, 14, 52, 25, 22521);וחטא את הבית בדם הצפור ובמים החיים ובצפר החיה ובעץ הארז ובאזב ובשני התולעת
(22951, -16, 4);[8, 10, 300, 40];משיח;6162;(3, 15, 6, 10, 6162);ורחץ;3;(3, 15, 6, 36, 22951);והישב על הכלי אשר ישב עליו הזב יכבס בגדיו ורחץ במים וטמא עד הערב
(36310, -16, 4);[8, 10, 300, 40];משיח;9768;(3, 23, 34, 12, 9768);חג;1;(3, 23, 34, 42, 36310);דבר אל בני ישראל לאמר בחמשה עשר יום לחדש השביעי הזה חג הסכות שבעת ימים ליהוה
(7957, -14, 4);[8, 10, 300, 40];משיח;2128;(3, 7, 13, 8, 2128);זבח;3;(3, 7, 13, 26, 7957);על חלת לחם חמץ יקריב קרבנו על זבח תודת שלמיו
(20194, -10, 4);[8, 10, 300, 40];משיח;5419;(3, 14, 10, 8, 5419);אחת;2;(3, 14, 10, 35, 20194);וביום השמיני יקח שני כבשים תמימים וכבשה אחת בת שנתה תמימה ושלשה עשרנים סלת מנחה בלולה בשמן ולג אחד שמן
(42233, -9, 4);[8, 10, 300, 40];משיח;11278;(3, 26, 31, 11, 11278);ניחחכם;4;(3, 26, 31, 47, 42233);ונתתי את עריכם חרבה והשמותי את מקדשיכם ולא אריח בריח ניחחכם
(26260, -8, 4);[8, 10, 300, 40];משיח;7057;(3, 16, 32, 11, 7057);תחת;2;(3, 16, 32, 37, 26260);וכפר הכהן אשר ימשח אתו ואשר ימלא את ידו לכהן תחת אביו ולבש את בגדי הבד בגדי הקדש
(36810, -4, 4);[8, 10, 300, 40];משיח;9889;(3, 23, 41, 13, 9889);תחגו;2;(3, 23, 41, 53, 36810);וחגתם אתו חג ליהוה שבעת ימים בשנה חקת עולם לדרתיכם בחדש השביעי תחגו אתו
(3981, -2, 4);[8, 10, 300, 40];משיח;1062;(3, 4, 24, 10, 1062);ישחט;3;(3, 4, 24, 35, 3981);וסמך ידו על ראש השעיר ושחט אתו במקום אשר ישחט את העלה לפני יהוה חטאת הוא
(4503, -2, 4);[8, 10, 300, 40];משיח;1198;(3, 4, 33, 12, 1198);ישחט;3;(3, 4, 33, 42, 4503);וסמך את ידו על ראש החטאת ושחט אתה לחטאת במקום אשר ישחט את העלה
(7409, -2, 4);[8, 10, 300, 40];משיח;1985;(3, 7, 2, 3, 1985);ישחטו;3;(3, 7, 2, 11, 7409);במקום אשר ישחטו את העלה ישחטו את האשם ואת דמו יזרק על המזבח סביב
(20372, -2, 4);[8, 10, 300, 40];משיח;5465;(3, 14, 13, 6, 5465);ישחט;3;(3, 14, 13, 21, 20372);ושחט את הכבש במקום אשר ישחט את החטאת ואת העלה במקום הקדש כי כחטאת האשם הוא לכהן קדש קדשים הוא
(2781, -1, 4);[8, 10, 300, 40];משיח;727;(3, 4, 3, 3, 727);המשיח;5;(3, 4, 3, 11, 2781);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(2910, -1, 4);[8, 10, 300, 40];משיח;764;(3, 4, 5, 3, 764);המשיח;5;(3, 4, 5, 13, 2910);ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד
(3561, -1, 4);[8, 10, 300, 40];משיח;945;(3, 4, 16, 3, 945);המשיח;5;(3, 4, 16, 14, 3561);והביא הכהן המשיח מדם הפר אל אהל מועד
(7000, -1, 4);[8, 10, 300, 40];משיח;1874;(3, 6, 15, 2, 1874);המשיח;5;(3, 6, 15, 10, 7000);והכהן המשיח תחתיו מבניו יעשה אתה חק עולם ליהוה כליל תקטר
(4089, -97, 5);[8, 10, 300, 40, 30];למשיח;1091;(3, 4, 26, 6, 1091);כחלב;2;(3, 4, 26, 22, 4089);ואת כל חלבו יקטיר המזבחה כחלב זבח השלמים וכפר עליו הכהן מחטאתו ונסלח לו
(32429, -57, 5);[8, 10, 300, 40, 30];למשיח;8734;(3, 21, 12, 6, 8734);יחלל;2;(3, 21, 12, 18, 32429);ומן המקדש לא יצא ולא יחלל את מקדש אלהיו כי נזר שמן משחת אלהיו עליו אני יהוה
(39988, -33, 5);[8, 10, 300, 40, 30];למשיח;10728;(3, 25, 41, 10, 10728);אחזת;2;(3, 25, 41, 35, 39988);ויצא מעמך הוא ובניו עמו ושב אל משפחתו ואל אחזת אבתיו ישוב
(3065, -38, 5);[8, 10, 300, 40, 40];ממשיח;809;(3, 4, 7, 22, 809);מזבח;4;(3, 4, 7, 76, 3065);ונתן הכהן מן הדם על קרנות מזבח קטרת הסמים לפני יהוה אשר באהל מועד ואת כל דם הפר ישפך אל יסוד מזבח העלה אשר פתח אהל מועד
(41143, -88, 6);[10, 40, 8, 10, 300, 40];משיח מי;11015;(3, 26, 10, 2, 11015);ישן;1;(3, 26, 10, 7, 41143);ואכלתם ישן נושן וישן מפני חדש תוציאו
(36382, -42, 6);[10, 40, 8, 10, 300, 40];משיח מי;9786;(3, 23, 36, 5, 9786);ליהוה;2;(3, 23, 36, 19, 36382);שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא קדש יהיה לכם והקרבתם אשה ליהוה עצרת הוא כל מלאכת עבדה לא תעשו
(1672, -77, 5);[8, 10, 300, 40, 5];המשיח;432;(3, 2, 14, 13, 432);מנחת;3;(3, 2, 14, 51, 1672);ואם תקריב מנחת בכורים ליהוה אביב קלוי באש גרש כרמל תקריב את מנחת בכוריך
(7920, -68, 5);[8, 10, 300, 40, 5];המשיח;2118;(3, 7, 12, 19, 2118);חלת;1;(3, 7, 12, 77, 7920);אם על תודה יקריבנו והקריב על זבח התודה חלות מצות בלולת בשמן ורקיקי מצות משחים בשמן וסלת מרבכת חלת בלולת בשמן
(36298, -42, 5);[8, 10, 300, 40, 5];המשיח;9765;(3, 23, 34, 9, 9765);לחדש;2;(3, 23, 34, 30, 36298);דבר אל בני ישראל לאמר בחמשה עשר יום לחדש השביעי הזה חג הסכות שבעת ימים ליהוה
(26260, -8, 5);[8, 10, 300, 40, 5];המשיח;7057;(3, 16, 32, 11, 7057);תחת;2;(3, 16, 32, 37, 26260);וכפר הכהן אשר ימשח אתו ואשר ימלא את ידו לכהן תחת אביו ולבש את בגדי הבד בגדי הקדש
(2781, -1, 5);[8, 10, 300, 40, 5];המשיח;727;(3, 4, 3, 3, 727);המשיח;5;(3, 4, 3, 11, 2781);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(2910, -1, 5);[8, 10, 300, 40, 5];המשיח;764;(3, 4, 5, 3, 764);המשיח;5;(3, 4, 5, 13, 2910);ולקח הכהן המשיח מדם הפר והביא אתו אל אהל מועד
(3561, -1, 5);[8, 10, 300, 40, 5];המשיח;945;(3, 4, 16, 3, 945);המשיח;5;(3, 4, 16, 14, 3561);והביא הכהן המשיח מדם הפר אל אהל מועד
(7000, -1, 5);[8, 10, 300, 40, 5];המשיח;1874;(3, 6, 15, 2, 1874);המשיח;5;(3, 6, 15, 10, 7000);והכהן המשיח תחתיו מבניו יעשה אתה חק עולם ליהוה כליל תקטר
(36382, -42, 7);[10, 40, 8, 10, 300, 40, 5];המשיח מי;9786;(3, 23, 36, 5, 9786);ליהוה;2;(3, 23, 36, 19, 36382);שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא קדש יהיה לכם והקרבתם אשה ליהוה עצרת הוא כל מלאכת עבדה לא תעשו
(39277, -88, 5);[10, 8, 10, 300, 40];משיחי;10531;(3, 25, 27, 5, 10531);והשיב;4;(3, 25, 27, 18, 39277);וחשב את שני ממכרו והשיב את העדף לאיש אשר מכר לו ושב לאחזתו
(36326, -16, 5);[10, 8, 10, 300, 40];משיחי;9772;(3, 23, 34, 16, 9772);ליהוה;2;(3, 23, 34, 58, 36326);דבר אל בני ישראל לאמר בחמשה עשר יום לחדש השביעי הזה חג הסכות שבעת ימים ליהוה
(7971, -14, 5);[10, 8, 10, 300, 40];משיחי;2131;(3, 7, 14, 1, 2131);והקריב;5;(3, 7, 14, 5, 7971);והקריב ממנו אחד מכל קרבן תרומה ליהוה לכהן הזרק את דם השלמים לו יהיה
(20204, -10, 5);[10, 8, 10, 300, 40];משיחי;5422;(3, 14, 10, 11, 5422);תמימה;3;(3, 14, 10, 45, 20204);וביום השמיני יקח שני כבשים תמימים וכבשה אחת בת שנתה תמימה ושלשה עשרנים סלת מנחה בלולה בשמן ולג אחד שמן
(2782, -1, 5);[10, 8, 10, 300, 40];משיחי;728;(3, 4, 3, 4, 728);יחטא;1;(3, 4, 3, 12, 2782);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(26019, -40, 5);[20, 8, 10, 300, 40];משיחך;6996;(3, 16, 28, 3, 6996);יכבס;2;(3, 16, 28, 10, 26019);והשרף אתם יכבס בגדיו ורחץ את בשרו במים ואחרי כן יבוא אל המחנה
(4186, -97, 5);[6, 8, 10, 300, 40];משיחו;1116;(3, 4, 28, 2, 1116);הודע;2;(3, 4, 28, 4, 4186);או הודע אליו חטאתו אשר חטא והביא קרבנו שעירת עזים תמימה נקבה על חטאתו אשר חטא
(35638, -91, 5);[6, 8, 10, 300, 40];משיחו;9596;(3, 23, 21, 1, 9596);וקראתם;1;(3, 23, 21, 1, 35638);וקראתם בעצם היום הזה מקרא קדש יהיה לכם כל מלאכת עבדה לא תעשו חקת עולם בכל מושבתיכם לדרתיכם
(11450, -65, 5);[6, 8, 10, 300, 40];משיחו;3060;(3, 9, 3, 10, 3060);ועגל;1;(3, 9, 3, 36, 11450);ואל בני ישראל תדבר לאמר קחו שעיר עזים לחטאת ועגל וכבש בני שנה תמימם לעלה
(22967, -16, 5);[6, 8, 10, 300, 40];משיחו;6167;(3, 15, 7, 1, 6167);והנגע;1;(3, 15, 7, 1, 22967);והנגע בבשר הזב יכבס בגדיו ורחץ במים וטמא עד הערב
(7411, -2, 5);[6, 8, 10, 300, 40];משיחו;1985;(3, 7, 2, 3, 1985);ישחטו;5;(3, 7, 2, 13, 7411);במקום אשר ישחטו את העלה ישחטו את האשם ואת דמו יזרק על המזבח סביב
(4186, -97, 6);[6, 8, 10, 300, 40, 30];למשיחו;1116;(3, 4, 28, 2, 1116);הודע;2;(3, 4, 28, 4, 4186);או הודע אליו חטאתו אשר חטא והביא קרבנו שעירת עזים תמימה נקבה על חטאתו אשר חטא
(31629, -81, 5);[5, 8, 10, 300, 40];משיחה;8522;(3, 20, 24, 11, 8522);אתה;3;(3, 20, 24, 41, 31629);ואמר לכם אתם תירשו את אדמתם ואני אתננה לכם לרשת אתה ארץ זבת חלב ודבש אני יהוה אלהיכם אשר הבדלתי אתכם מן העמים
(8237, -30, 5);[5, 8, 10, 300, 40];משיחה;2199;(3, 7, 18, 21, 2199);עונה;4;(3, 7, 18, 82, 8237);ואם האכל יאכל מבשר זבח שלמיו ביום השלישי לא ירצה המקריב אתו לא יחשב לו פגול יהיה והנפש האכלת ממנו עונה תשא
