(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(41708, -27, 5);[8, 10, 300, 40, 30];למשיח;10411;(27, 78, 53, 4, 10411);פחדו;2;(27, 78, 53, 14, 41708);וינחם לבטח ולא פחדו ואת אויביהם כסה הים
(67032, -14, 5);[8, 10, 300, 40, 30];למשיח;16653;(27, 119, 121, 5, 16653);תניחני;4;(27, 119, 121, 19, 67032);עשיתי משפט וצדק בל תניחני לעשקי
(21172, -12, 5);[8, 10, 300, 40, 30];למשיח;5324;(27, 42, 7, 4, 5324);תשתוחח;5;(27, 42, 7, 16, 21172);אלהי עלי נפשי תשתוחח על כן אזכרך מארץ ירדן וחרמונים מהר מצער
(23958, -12, 5);[8, 10, 300, 40, 30];למשיח;6014;(27, 48, 5, 6, 6014);יחדו;2;(27, 48, 5, 22, 23958);כי הנה המלכים נועדו עברו יחדו
(46578, -7, 5);[8, 10, 300, 40, 30];למשיח;11609;(27, 88, 9, 1, 11609);הרחקת;3;(27, 88, 9, 3, 46578);הרחקת מידעי ממני שתני תועבות למו כלא ולא אצא
(313, -1, 5);[8, 10, 300, 40, 30];למשיח;83;(27, 2, 2, 10, 83);משיחו;4;(27, 2, 2, 41, 313);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7897, -1, 5);[8, 10, 300, 40, 30];למשיח;1991;(27, 18, 51, 6, 1991);למשיחו;5;(27, 18, 51, 26, 7897);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(71351, -1, 5);[8, 10, 300, 40, 30];למשיח;17720;(27, 132, 17, 7, 17720);למשיחי;5;(27, 132, 17, 26, 71351);שם אצמיח קרן לדוד ערכתי נר למשיחי
(70352, -96, 5);[8, 10, 300, 40, 40];ממשיח;17472;(27, 129, 3, 3, 17472);חרשו;1;(27, 129, 3, 6, 70352);על גבי חרשו חרשים האריכו למענותם
(25458, -69, 5);[8, 10, 300, 40, 40];ממשיח;6398;(27, 50, 19, 2, 6398);שלחת;3;(27, 50, 19, 6, 25458);פיך שלחת ברעה ולשונך תצמיד מרמה
(15696, -44, 5);[8, 10, 300, 40, 40];ממשיח;3953;(27, 34, 13, 3, 3953);החפץ;2;(27, 34, 13, 8, 15696);מי האיש החפץ חיים אהב ימים לראות טוב
(48051, -1, 5);[8, 10, 300, 40, 40];ממשיח;11966;(27, 89, 39, 6, 11966);משיחך;4;(27, 89, 39, 25, 48051);ואתה זנחת ותמאס התעברת עם משיחך
(16433, -84, 6);[8, 10, 300, 40, 10, 40];מי משיח;4136;(27, 35, 14, 2, 4136);כאח;3;(27, 35, 14, 6, 16433);כרע כאח לי התהלכתי כאבל אם קדר שחותי
(63724, -65, 6);[10, 40, 8, 10, 300, 40];משיח מי;15857;(27, 118, 21, 3, 15857);עניתני;3;(27, 118, 21, 9, 63724);אודך כי עניתני ותהי לי לישועה
(62384, -91, 5);[8, 10, 300, 40, 5];המשיח;15508;(27, 115, 10, 3, 15508);בטחו;3;(27, 115, 10, 10, 62384);בית אהרן בטחו ביהוה עזרם ומגנם הוא
(54228, -73, 5);[8, 10, 300, 40, 5];המשיח;13522;(27, 103, 12, 4, 13522);הרחיק;3;(27, 103, 12, 16, 54228);כרחק מזרח ממערב הרחיק ממנו את פשעינו
(54327, -69, 5);[8, 10, 300, 40, 5];המשיח;13550;(27, 103, 16, 2, 13550);רוח;3;(27, 103, 16, 5, 54327);כי רוח עברה בו ואיננו ולא יכירנו עוד מקומו
(16713, -45, 5);[8, 10, 300, 40, 5];המשיח;4207;(27, 35, 22, 7, 4207);תרחק;3;(27, 35, 22, 24, 16713);ראיתה יהוה אל תחרש אדני אל תרחק ממני
(34134, -27, 5);[8, 10, 300, 40, 5];המשיח;8546;(27, 68, 31, 14, 8546);יחפצו;2;(27, 68, 31, 53, 34134);גער חית קנה עדת אבירים בעגלי עמים מתרפס ברצי כסף בזר עמים קרבות יחפצו
(8603, -1, 5);[8, 10, 300, 40, 5];המשיח;2164;(27, 20, 7, 6, 2164);משיחו;4;(27, 20, 7, 23, 8603);עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו
(72256, -100, 5);[10, 8, 10, 300, 40];משיחי;17958;(27, 135, 21, 7, 17958);יה;1;(27, 135, 21, 27, 72256);ברוך יהוה מציון שכן ירושלם הללו יה
(11515, -93, 5);[10, 8, 10, 300, 40];משיחי;2895;(27, 26, 6, 3, 2895);כפי;3;(27, 26, 6, 13, 11515);ארחץ בנקיון כפי ואסבבה את מזבחך יהוה
(25241, -82, 5);[10, 8, 10, 300, 40];משיחי;6342;(27, 50, 11, 4, 6342);הרים;3;(27, 50, 11, 13, 25241);ידעתי כל עוף הרים וזיז שדי עמדי
(26528, -80, 5);[10, 8, 10, 300, 40];משיחי;6660;(27, 52, 10, 1, 6660);ואני;4;(27, 52, 10, 4, 26528);ואני כזית רענן בבית אלהים בטחתי בחסד אלהים עולם ועד
(25527, -69, 5);[10, 8, 10, 300, 40];משיחי;6415;(27, 50, 21, 6, 6415);אהיה;3;(27, 50, 21, 25, 25527);אלה עשית והחרשתי דמית היות אהיה כמוך אוכיחך ואערכה לעיניך
(54396, -69, 5);[10, 8, 10, 300, 40];משיחי;13567;(27, 103, 17, 10, 13567);בנים;3;(27, 103, 17, 40, 54396);וחסד יהוה מעולם ועד עולם על יראיו וצדקתו לבני בנים
(34734, -54, 5);[10, 8, 10, 300, 40];משיחי;8693;(27, 69, 13, 6, 8693);שותי;4;(27, 69, 13, 25, 34734);ישיחו בי ישבי שער ונגינות שותי שכר
(53532, -45, 5);[10, 8, 10, 300, 40];משיחי;13352;(27, 102, 17, 3, 13352);יהוה;1;(27, 102, 17, 6, 53532);כי בנה יהוה ציון נראה בכבודו
(60969, -44, 5);[10, 8, 10, 300, 40];משיחי;15146;(27, 110, 4, 9, 15146);דברתי;5;(27, 110, 4, 33, 60969);נשבע יהוה ולא ינחם אתה כהן לעולם על דברתי מלכי צדק
(72025, -40, 5);[10, 8, 10, 300, 40];משיחי;17895;(27, 135, 14, 2, 17895);ידין;1;(27, 135, 14, 3, 72025);כי ידין יהוה עמו ועל עבדיו יתנחם
(2454, -32, 5);[10, 8, 10, 300, 40];משיחי;622;(27, 7, 15, 6, 622);וילד;2;(27, 7, 15, 19, 2454);הנה יחבל און והרה עמל וילד שקר
(14366, -26, 5);[10, 8, 10, 300, 40];משיחי;3613;(27, 32, 3, 5, 3613);בשאגתי;6;(27, 32, 3, 21, 14366);כי החרשתי בלו עצמי בשאגתי כל היום
(33824, -26, 5);[10, 8, 10, 300, 40];משיחי;8471;(27, 68, 22, 9, 8471);באשמיו;5;(27, 68, 22, 36, 33824);אך אלהים ימחץ ראש איביו קדקד שער מתהלך באשמיו
(46585, -7, 5);[10, 8, 10, 300, 40];משיחי;11610;(27, 88, 9, 2, 11610);מידעי;5;(27, 88, 9, 10, 46585);הרחקת מידעי ממני שתני תועבות למו כלא ולא אצא
(56069, -1, 5);[10, 8, 10, 300, 40];משיחי;13975;(27, 105, 15, 3, 13975);במשיחי;6;(27, 105, 15, 12, 56069);אל תגעו במשיחי ולנביאי אל תרעו
(71352, -1, 5);[10, 8, 10, 300, 40];משיחי;17720;(27, 132, 17, 7, 17720);למשיחי;6;(27, 132, 17, 27, 71352);שם אצמיח קרן לדוד ערכתי נר למשיחי
(72256, -100, 6);[10, 8, 10, 300, 40, 30];למשיחי;17958;(27, 135, 21, 7, 17958);יה;1;(27, 135, 21, 27, 72256);ברוך יהוה מציון שכן ירושלם הללו יה
(46585, -7, 6);[10, 8, 10, 300, 40, 30];למשיחי;11610;(27, 88, 9, 2, 11610);מידעי;5;(27, 88, 9, 10, 46585);הרחקת מידעי ממני שתני תועבות למו כלא ולא אצא
(71352, -1, 6);[10, 8, 10, 300, 40, 30];למשיחי;17720;(27, 132, 17, 7, 17720);למשיחי;6;(27, 132, 17, 27, 71352);שם אצמיח קרן לדוד ערכתי נר למשיחי
(25527, -69, 6);[10, 8, 10, 300, 40, 40];ממשיחי;6415;(27, 50, 21, 6, 6415);אהיה;3;(27, 50, 21, 25, 25527);אלה עשית והחרשתי דמית היות אהיה כמוך אוכיחך ואערכה לעיניך
(62475, -91, 5);[20, 8, 10, 300, 40];משיחך;15531;(27, 115, 13, 1, 15531);יברך;4;(27, 115, 13, 4, 62475);יברך יראי יהוה הקטנים עם הגדלים
(18764, -80, 5);[20, 8, 10, 300, 40];משיחך;4710;(27, 38, 9, 2, 4710);ונדכיתי;4;(27, 38, 9, 11, 18764);נפוגותי ונדכיתי עד מאד שאגתי מנהמת לבי
(39769, -66, 5);[20, 8, 10, 300, 40];משיחך;9947;(27, 77, 13, 2, 9947);בכל;2;(27, 77, 13, 8, 39769);והגיתי בכל פעלך ובעלילותיך אשיחה
(64102, -31, 5);[20, 8, 10, 300, 40];משיחך;15953;(27, 119, 7, 1, 15953);אודך;4;(27, 119, 7, 4, 64102);אודך בישר לבב בלמדי משפטי צדקך
(67046, -14, 5);[20, 8, 10, 300, 40];משיחך;16656;(27, 119, 122, 2, 16656);עבדך;4;(27, 119, 122, 7, 67046);ערב עבדך לטוב אל יעשקני זדים
(45021, -1, 5);[20, 8, 10, 300, 40];משיחך;11215;(27, 84, 10, 6, 11215);משיחך;5;(27, 84, 10, 25, 45021);מגננו ראה אלהים והבט פני משיחך
(48052, -1, 5);[20, 8, 10, 300, 40];משיחך;11966;(27, 89, 39, 6, 11966);משיחך;5;(27, 89, 39, 26, 48052);ואתה זנחת ותמאס התעברת עם משיחך
(48436, -1, 5);[20, 8, 10, 300, 40];משיחך;12065;(27, 89, 52, 8, 12065);משיחך;5;(27, 89, 52, 34, 48436);אשר חרפו אויביך יהוה אשר חרפו עקבות משיחך
(71127, -1, 5);[20, 8, 10, 300, 40];משיחך;17660;(27, 132, 10, 7, 17660);משיחך;5;(27, 132, 10, 25, 71127);בעבור דוד עבדך אל תשב פני משיחך
