(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(12595, -74, 4);[40, 300, 10, 8];משיח;3275;(2, 9, 19, 23, 3275);ומתו;2;(2, 9, 19, 79, 12595);ועתה שלח העז את מקנך ואת כל אשר לך בשדה כל האדם והבהמה אשר ימצא בשדה ולא יאסף הביתה וירד עלהם הברד ומתו
(33674, -74, 4);[40, 300, 10, 8];משיח;8973;(2, 23, 19, 3, 8973);אדמתך;3;(2, 23, 19, 13, 33674);ראשית בכורי אדמתך תביא בית יהוה אלהיך לא תבשל גדי בחלב אמו
(4352, -73, 4);[40, 300, 10, 8];משיח;1122;(2, 4, 10, 16, 1122);מאז;1;(2, 4, 10, 51, 4352);ויאמר משה אל יהוה בי אדני לא איש דברים אנכי גם מתמול גם משלשם גם מאז דברך אל עבדך כי כבד פה וכבד לשון אנכי
(44773, -73, 4);[40, 300, 10, 8];משיח;11790;(2, 29, 42, 6, 11790);מועד;1;(2, 29, 42, 21, 44773);עלת תמיד לדרתיכם פתח אהל מועד לפני יהוה אשר אועד לכם שמה לדבר אליך שם
(7950, -71, 4);[40, 300, 10, 8];משיח;2064;(2, 6, 24, 7, 2064);משפחת;1;(2, 6, 24, 28, 7950);ובני קרח אסיר ואלקנה ואביאסף אלה משפחת הקרחי
(49445, -71, 4);[40, 300, 10, 8];משיח;13020;(2, 32, 31, 5, 13020);ויאמר;4;(2, 32, 31, 17, 49445);וישב משה אל יהוה ויאמר אנא חטא העם הזה חטאה גדלה ויעשו להם אלהי זהב
(59879, -71, 4);[40, 300, 10, 8];משיח;15732;(2, 39, 2, 6, 15732);וארגמן;5;(2, 39, 2, 22, 59879);ויעש את האפד זהב תכלת וארגמן ותולעת שני ושש משזר
(44074, -70, 4);[40, 300, 10, 8];משיח;11606;(2, 29, 28, 14, 11606);מאת;1;(2, 29, 28, 54, 44074);והיה לאהרן ולבניו לחק עולם מאת בני ישראל כי תרומה הוא ותרומה יהיה מאת בני ישראל מזבחי שלמיהם תרומתם ליהוה
(44157, -67, 4);[40, 300, 10, 8];משיח;11625;(2, 29, 29, 13, 11625);ידם;3;(2, 29, 29, 51, 44157);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(9257, -66, 4);[40, 300, 10, 8];משיח;2413;(2, 7, 19, 13, 2413);מימי;1;(2, 7, 19, 38, 9257);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(44235, -66, 4);[40, 300, 10, 8];משיח;11646;(2, 29, 31, 8, 11646);במקם;2;(2, 29, 31, 28, 44235);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(35251, -65, 4);[40, 300, 10, 8];משיח;9383;(2, 24, 16, 10, 9383);ימים;2;(2, 24, 16, 36, 35251);וישכן כבוד יהוה על הר סיני ויכסהו הענן ששת ימים ויקרא אל משה ביום השביעי מתוך הענן
(18746, -63, 4);[40, 300, 10, 8];משיח;4937;(2, 13, 1, 4, 4937);משה;1;(2, 13, 1, 12, 18746);וידבר יהוה אל משה לאמר
(62662, -63, 4);[40, 300, 10, 8];משיח;16475;(2, 40, 19, 5, 16475);המשכן;2;(2, 40, 19, 15, 62662);ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה כאשר צוה יהוה את משה
(33327, -59, 4);[40, 300, 10, 8];משיח;8881;(2, 23, 12, 4, 8881);מעשיך;1;(2, 23, 12, 12, 33327);ששת ימים תעשה מעשיך וביום השביעי תשבת למען ינוח שורך וחמרך וינפש בן אמתך והגר
(45197, -58, 4);[40, 300, 10, 8];משיח;11897;(2, 30, 5, 3, 11897);הבדים;5;(2, 30, 5, 12, 45197);ועשית את הבדים עצי שטים וצפית אתם זהב
(55601, -57, 4);[40, 300, 10, 8];משיח;14664;(2, 36, 16, 3, 14664);חמש;2;(2, 36, 16, 9, 55601);ויחבר את חמש היריעת לבד ואת שש היריעת לבד
(9231, -53, 4);[40, 300, 10, 8];משיח;2404;(2, 7, 19, 4, 2404);משה;1;(2, 7, 19, 12, 9231);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(59149, -51, 4);[40, 300, 10, 8];משיח;15545;(2, 38, 21, 14, 15545);איתמר;4;(2, 38, 21, 50, 59149);אלה פקודי המשכן משכן העדת אשר פקד על פי משה עבדת הלוים ביד איתמר בן אהרן הכהן
(31347, -49, 4);[40, 300, 10, 8];משיח;8315;(2, 21, 32, 6, 8315);אמה;2;(2, 21, 32, 16, 31347);אם עבד יגח השור או אמה כסף שלשים שקלים יתן לאדניו והשור יסקל
(49686, -49, 4);[40, 300, 10, 8];משיח;13090;(2, 33, 1, 9, 13090);והעם;4;(2, 33, 1, 29, 49686);וידבר יהוה אל משה לך עלה מזה אתה והעם אשר העלית מארץ מצרים אל הארץ אשר נשבעתי לאברהם ליצחק וליעקב לאמר לזרעך אתננה
(31682, -48, 4);[40, 300, 10, 8];משיח;8412;(2, 22, 1, 9, 8412);דמים;4;(2, 22, 1, 32, 31682);אם במחתרת ימצא הגנב והכה ומת אין לו דמים
(57755, -48, 4);[40, 300, 10, 8];משיח;15199;(2, 37, 21, 19, 15199);ממנה;2;(2, 37, 21, 77, 57755);וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה לששת הקנים היצאים ממנה
(55712, -47, 4);[40, 300, 10, 8];משיח;14690;(2, 36, 18, 4, 14690);חמשים;5;(2, 36, 18, 17, 55712);ויעש קרסי נחשת חמשים לחבר את האהל להית אחד
(9729, -46, 4);[40, 300, 10, 8];משיח;2538;(2, 7, 27, 2, 2538);מאן;1;(2, 7, 27, 4, 9729);ואם מאן אתה לשלח הנה אנכי נגף את כל גבולך בצפרדעים
(31211, -46, 4);[40, 300, 10, 8];משיח;8275;(2, 21, 29, 6, 8275);שלשם;4;(2, 21, 29, 20, 31211);ואם שור נגח הוא מתמל שלשם והועד בבעליו ולא ישמרנו והמית איש או אשה השור יסקל וגם בעליו יומת
(27686, -45, 4);[40, 300, 10, 8];משיח;7299;(2, 19, 3, 10, 7299);לאמר;3;(2, 19, 3, 36, 27686);ומשה עלה אל האלהים ויקרא אליו יהוה מן ההר לאמר כה תאמר לבית יעקב ותגיד לבני ישראל
(22784, -43, 4);[40, 300, 10, 8];משיח;5979;(2, 15, 23, 6, 5979);מים;3;(2, 15, 23, 23, 22784);ויבאו מרתה ולא יכלו לשתת מים ממרה כי מרים הם על כן קרא שמה מרה
(26176, -40, 4);[40, 300, 10, 8];משיח;6886;(2, 18, 3, 9, 6886);אמר;2;(2, 18, 3, 27, 26176);ואת שני בניה אשר שם האחד גרשם כי אמר גר הייתי בארץ נכריה
(27502, -40, 4);[40, 300, 10, 8];משיח;7252;(2, 18, 26, 11, 7252);משה;1;(2, 18, 26, 34, 27502);ושפטו את העם בכל עת את הדבר הקשה יביאון אל משה וכל הדבר הקטן ישפוטו הם
(38795, -37, 4);[40, 300, 10, 8];משיח;10253;(2, 26, 32, 6, 10253);שטים;4;(2, 26, 32, 24, 38795);ונתתה אתה על ארבעה עמודי שטים מצפים זהב וויהם זהב על ארבעה אדני כסף
(12102, -34, 4);[40, 300, 10, 8];משיח;3141;(2, 9, 11, 3, 3141);החרטמים;5;(2, 9, 11, 12, 12102);ולא יכלו החרטמים לעמד לפני משה מפני השחין כי היה השחין בחרטמם ובכל מצרים
(56181, -34, 4);[40, 300, 10, 8];משיח;14804;(2, 36, 29, 6, 14804);תמים;2;(2, 36, 29, 25, 56181);והיו תואמם מלמטה ויחדו יהיו תמים אל ראשו אל הטבעת האחת כן עשה לשניהם לשני המקצעת
(1640, -33, 4);[40, 300, 10, 8];משיח;424;(2, 2, 14, 1, 424);ויאמר;4;(2, 2, 14, 4, 1640);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(16030, -32, 4);[40, 300, 10, 8];משיח;4219;(2, 12, 4, 1, 4219);ואם;3;(2, 12, 4, 3, 16030);ואם ימעט הבית מהית משה ולקח הוא ושכנו הקרב אל ביתו במכסת נפשת איש לפי אכלו תכסו על השה
(36077, -31, 4);[40, 300, 10, 8];משיח;9595;(2, 25, 19, 10, 9595);מן;1;(2, 25, 19, 34, 36077);ועשה כרוב אחד מקצה מזה וכרוב אחד מקצה מזה מן הכפרת תעשו את הכרבים על שני קצותיו
(46514, -30, 4);[40, 300, 10, 8];משיח;12243;(2, 30, 33, 7, 12243);ממנו;2;(2, 30, 33, 23, 46514);איש אשר ירקח כמהו ואשר יתן ממנו על זר ונכרת מעמיו
(52428, -30, 4);[40, 300, 10, 8];משיח;13834;(2, 34, 27, 13, 13834);הדברים;6;(2, 34, 27, 43, 52428);ויאמר יהוה אל משה כתב לך את הדברים האלה כי על פי הדברים האלה כרתי אתך ברית ואת ישראל
(54072, -30, 4);[40, 300, 10, 8];משיח;14279;(2, 35, 25, 3, 14279);חכמת;3;(2, 35, 25, 9, 54072);וכל אשה חכמת לב בידיה טוו ויביאו מטוה את התכלת ואת הארגמן את תולעת השני ואת השש
(41718, -28, 4);[40, 300, 10, 8];משיח;10987;(2, 28, 30, 4, 10987);המשפט;2;(2, 28, 30, 11, 41718);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(57769, -28, 4);[40, 300, 10, 8];משיח;15201;(2, 37, 22, 2, 15201);וקנתם;5;(2, 37, 22, 12, 57769);כפתריהם וקנתם ממנה היו כלה מקשה אחת זהב טהור
(26931, -26, 4);[40, 300, 10, 8];משיח;7092;(2, 18, 16, 15, 7092);האלהים;6;(2, 18, 16, 55, 26931);כי יהיה להם דבר בא אלי ושפטתי בין איש ובין רעהו והודעתי את חקי האלהים ואת תורתיו
(55664, -23, 4);[40, 300, 10, 8];משיח;14679;(2, 36, 17, 9, 14679);וחמשים;3;(2, 36, 17, 39, 55664);ויעש ללאת חמשים על שפת היריעה הקיצנה במחברת וחמשים ללאת עשה על שפת היריעה החברת השנית
(52573, -21, 4);[40, 300, 10, 8];משיח;13874;(2, 34, 29, 12, 13874);מן;1;(2, 34, 29, 41, 52573);ויהי ברדת משה מהר סיני ושני לחת העדת ביד משה ברדתו מן ההר ומשה לא ידע כי קרן עור פניו בדברו אתו
(33947, -19, 4);[40, 300, 10, 8];משיח;9041;(2, 23, 24, 5, 9041);תעבדם;5;(2, 23, 24, 23, 33947);לא תשתחוה לאלהיהם ולא תעבדם ולא תעשה כמעשיהם כי הרס תהרסם ושבר תשבר מצבתיהם
(58698, -19, 4);[40, 300, 10, 8];משיח;15440;(2, 38, 12, 11, 15440);העמדים;3;(2, 38, 12, 49, 58698);ולפאת ים קלעים חמשים באמה עמודיהם עשרה ואדניהם עשרה ווי העמדים וחשוקיהם כסף
(62985, -17, 4);[40, 300, 10, 8];משיח;16564;(2, 40, 26, 1, 16564);וישם;4;(2, 40, 26, 4, 62985);וישם את מזבח הזהב באהל מועד לפני הפרכת
(56329, -16, 4);[40, 300, 10, 8];משיח;14840;(2, 36, 32, 2, 14840);בריחם;5;(2, 36, 32, 10, 56329);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי המשכן לירכתים ימה
(1789, -13, 4);[40, 300, 10, 8];משיח;464;(2, 2, 16, 2, 464);מדין;1;(2, 2, 16, 6, 1789);ולכהן מדין שבע בנות ותבאנה ותדלנה ותמלאנה את הרהטים להשקות צאן אביהן
(31711, -8, 4);[40, 300, 10, 8];משיח;8421;(2, 22, 2, 9, 8421);אם;2;(2, 22, 2, 29, 31711);אם זרחה השמש עליו דמים לו שלם ישלם אם אין לו ונמכר בגנבתו
(39182, -8, 4);[40, 300, 10, 8];משיח;10351;(2, 27, 1, 17, 10351);קמתו;2;(2, 27, 1, 63, 39182);ועשית את המזבח עצי שטים חמש אמות ארך וחמש אמות רחב רבוע יהיה המזבח ושלש אמות קמתו
(58286, -7, 4);[40, 300, 10, 8];משיח;15341;(2, 38, 4, 2, 15341);למזבח;2;(2, 38, 4, 6, 58286);ויעש למזבח מכבר מעשה רשת נחשת תחת כרכבו מלמטה עד חציו
(38551, -6, 4);[40, 300, 10, 8];משיח;10196;(2, 26, 27, 5, 10196);המשכן;2;(2, 26, 27, 20, 38551);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(38579, -6, 4);[40, 300, 10, 8];משיח;10202;(2, 26, 27, 11, 10202);המשכן;2;(2, 26, 27, 48, 38579);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(56339, -6, 4);[40, 300, 10, 8];משיח;14843;(2, 36, 32, 5, 14843);המשכן;2;(2, 36, 32, 20, 56339);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי המשכן לירכתים ימה
(12036, -5, 4);[40, 300, 10, 8];משיח;3126;(2, 9, 10, 5, 3126);ויעמדו;4;(2, 9, 10, 19, 12036);ויקחו את פיח הכבשן ויעמדו לפני פרעה ויזרק אתו משה השמימה ויהי שחין אבעבעת פרח באדם ובבהמה
(17506, -5, 4);[40, 300, 10, 8];משיח;4603;(2, 12, 27, 12, 4603);במצרים;2;(2, 12, 27, 41, 17506);ואמרתם זבח פסח הוא ליהוה אשר פסח על בתי בני ישראל במצרים בנגפו את מצרים ואת בתינו הציל ויקד העם וישתחוו
(39998, -5, 4);[40, 300, 10, 8];משיח;10542;(2, 27, 18, 8, 10542);וקמה;3;(2, 27, 18, 32, 39998);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(44846, -73, 5);[30, 40, 300, 10, 8];למשיח;11808;(2, 29, 44, 3, 11808);אהל;3;(2, 29, 44, 11, 44846);וקדשתי את אהל מועד ואת המזבח ואת אהרן ואת בניו אקדש לכהן לי
(27542, -40, 5);[30, 40, 300, 10, 8];למשיח;7263;(2, 18, 27, 6, 7263);לו;1;(2, 18, 27, 19, 27542);וישלח משה את חתנו וילך לו אל ארצו
(56227, -92, 5);[40, 40, 300, 10, 8];ממשיח;14816;(2, 36, 30, 2, 14816);שמנה;2;(2, 36, 30, 6, 56227);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים שני אדנים תחת הקרש האחד
(63439, -82, 5);[40, 40, 300, 10, 8];ממשיח;16688;(2, 40, 36, 9, 16688);מסעיהם;1;(2, 40, 36, 35, 63439);ובהעלות הענן מעל המשכן יסעו בני ישראל בכל מסעיהם
(22827, -43, 5);[40, 40, 300, 10, 8];ממשיח;5994;(2, 15, 24, 6, 5994);מה;1;(2, 15, 24, 18, 22827);וילנו העם על משה לאמר מה נשתה
(1673, -33, 5);[40, 40, 300, 10, 8];ממשיח;433;(2, 2, 14, 10, 433);אמר;2;(2, 2, 14, 37, 1673);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(31719, -8, 5);[40, 40, 300, 10, 8];ממשיח;8424;(2, 22, 2, 12, 8424);ונמכר;3;(2, 22, 2, 37, 31719);אם זרחה השמש עליו דמים לו שלם ישלם אם אין לו ונמכר בגנבתו
(29418, -91, 5);[5, 40, 300, 10, 8];המשיח;7777;(2, 20, 11, 25, 7777);השבת;1;(2, 20, 11, 76, 29418);כי ששת ימים עשה יהוה את השמים ואת הארץ את הים ואת כל אשר בם וינח ביום השביעי על כן ברך יהוה את יום השבת ויקדשהו
(44144, -70, 5);[5, 40, 300, 10, 8];המשיח;11621;(2, 29, 29, 9, 11621);בהם;2;(2, 29, 29, 38, 44144);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(44301, -66, 5);[5, 40, 300, 10, 8];המשיח;11665;(2, 29, 33, 5, 11665);בהם;2;(2, 29, 33, 16, 44301);ואכלו אתם אשר כפר בהם למלא את ידם לקדש אתם וזר לא יאכל כי קדש הם
(31730, -48, 5);[5, 40, 300, 10, 8];המשיח;8427;(2, 22, 3, 2, 8427);המצא;1;(2, 22, 3, 3, 31730);אם המצא תמצא בידו הגנבה משור עד חמור עד שה חיים שנים ישלם
(55759, -47, 5);[5, 40, 300, 10, 8];המשיח;14702;(2, 36, 19, 7, 14702);ומכסה;5;(2, 36, 19, 30, 55759);ויעש מכסה לאהל ערת אלים מאדמים ומכסה ערת תחשים מלמעלה
(36108, -31, 5);[5, 40, 300, 10, 8];המשיח;9603;(2, 25, 20, 1, 9603);והיו;2;(2, 25, 20, 2, 36108);והיו הכרבים פרשי כנפים למעלה סככים בכנפיהם על הכפרת ופניהם איש אל אחיו אל הכפרת יהיו פני הכרבים
(46544, -30, 5);[5, 40, 300, 10, 8];המשיח;12251;(2, 30, 34, 4, 12251);משה;3;(2, 30, 34, 14, 46544);ויאמר יהוה אל משה קח לך סמים נטף ושחלת וחלבנה סמים ולבנה זכה בד בבד יהיה
(21906, -87, 5);[40, 300, 10, 8, 10];משיחי;5754;(2, 15, 2, 2, 5754);וזמרת;3;(2, 15, 2, 6, 21906);עזי וזמרת יה ויהי לי לישועה זה אלי ואנוהו אלהי אבי וארממנהו
(57817, -76, 5);[40, 300, 10, 8, 10];משיחי;15214;(2, 37, 23, 6, 15214);ומחתתיה;2;(2, 37, 23, 24, 57817);ויעש את נרתיה שבעה ומלקחיה ומחתתיה זהב טהור
(33327, -59, 5);[40, 300, 10, 8, 10];משיחי;8881;(2, 23, 12, 4, 8881);מעשיך;1;(2, 23, 12, 12, 33327);ששת ימים תעשה מעשיך וביום השביעי תשבת למען ינוח שורך וחמרך וינפש בן אמתך והגר
(41718, -28, 5);[40, 300, 10, 8, 10];משיחי;10987;(2, 28, 30, 4, 10987);המשפט;2;(2, 28, 30, 11, 41718);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(12036, -5, 5);[40, 300, 10, 8, 10];משיחי;3126;(2, 9, 10, 5, 3126);ויעמדו;4;(2, 9, 10, 19, 12036);ויקחו את פיח הכבשן ויעמדו לפני פרעה ויזרק אתו משה השמימה ויהי שחין אבעבעת פרח באדם ובבהמה
(45197, -58, 5);[40, 300, 10, 8, 20];משיחך;11897;(2, 30, 5, 3, 11897);הבדים;5;(2, 30, 5, 12, 45197);ועשית את הבדים עצי שטים וצפית אתם זהב
(31682, -48, 5);[40, 300, 10, 8, 20];משיחך;8412;(2, 22, 1, 9, 8412);דמים;4;(2, 22, 1, 32, 31682);אם במחתרת ימצא הגנב והכה ומת אין לו דמים
(27686, -45, 5);[40, 300, 10, 8, 20];משיחך;7299;(2, 19, 3, 10, 7299);לאמר;3;(2, 19, 3, 36, 27686);ומשה עלה אל האלהים ויקרא אליו יהוה מן ההר לאמר כה תאמר לבית יעקב ותגיד לבני ישראל
(26176, -40, 5);[40, 300, 10, 8, 20];משיחך;6886;(2, 18, 3, 9, 6886);אמר;2;(2, 18, 3, 27, 26176);ואת שני בניה אשר שם האחד גרשם כי אמר גר הייתי בארץ נכריה
(62643, -76, 5);[40, 300, 10, 8, 6];משיחו;16470;(2, 40, 18, 16, 16470);עמודיו;2;(2, 40, 18, 56, 62643);ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו
(44157, -67, 5);[40, 300, 10, 8, 6];משיחו;11625;(2, 29, 29, 13, 11625);ידם;3;(2, 29, 29, 51, 44157);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(35251, -65, 5);[40, 300, 10, 8, 6];משיחו;9383;(2, 24, 16, 10, 9383);ימים;2;(2, 24, 16, 36, 35251);וישכן כבוד יהוה על הר סיני ויכסהו הענן ששת ימים ויקרא אל משה ביום השביעי מתוך הענן
(1640, -33, 5);[40, 300, 10, 8, 6];משיחו;424;(2, 2, 14, 1, 424);ויאמר;4;(2, 2, 14, 4, 1640);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(1673, -33, 6);[40, 40, 300, 10, 8, 6];ממשיחו;433;(2, 2, 14, 10, 433);אמר;2;(2, 2, 14, 37, 1673);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(48907, -93, 5);[40, 300, 10, 8, 5];משיחה;12873;(2, 32, 22, 1, 12873);ויאמר;4;(2, 32, 22, 4, 48907);ויאמר אהרן אל יחר אף אדני אתה ידעת את העם כי ברע הוא
(44235, -66, 5);[40, 300, 10, 8, 5];משיחה;11646;(2, 29, 31, 8, 11646);במקם;2;(2, 29, 31, 28, 44235);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(22784, -43, 5);[40, 300, 10, 8, 5];משיחה;5979;(2, 15, 23, 6, 5979);מים;3;(2, 15, 23, 23, 22784);ויבאו מרתה ולא יכלו לשתת מים ממרה כי מרים הם על כן קרא שמה מרה
(38579, -6, 5);[40, 300, 10, 8, 5];משיחה;10202;(2, 26, 27, 11, 10202);המשכן;2;(2, 26, 27, 48, 38579);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(22827, -43, 6);[40, 40, 300, 10, 8, 5];ממשיחה;5994;(2, 15, 24, 6, 5994);מה;1;(2, 15, 24, 18, 22827);וילנו העם על משה לאמר מה נשתה
(26176, -40, 6);[40, 300, 10, 8, 20, 40];משיחכם;6886;(2, 18, 3, 9, 6886);אמר;2;(2, 18, 3, 27, 26176);ואת שני בניה אשר שם האחד גרשם כי אמר גר הייתי בארץ נכריה
(7950, -71, 6);[40, 300, 10, 8, 50, 6];משיחנו;2064;(2, 6, 24, 7, 2064);משפחת;1;(2, 6, 24, 28, 7950);ובני קרח אסיר ואלקנה ואביאסף אלה משפחת הקרחי
