(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(59690, 16, 4);[8, 10, 300, 40];משיח;15861;(1, 40, 16, 16, 15861);חרי;1;(1, 40, 16, 53, 59690);וירא שר האפים כי טוב פתר ויאמר אל יוסף אף אני בחלומי והנה שלשה סלי חרי על ראשי
(14095, 17, 4);[8, 10, 300, 40];משיח;3780;(1, 11, 31, 27, 3780);חרן;1;(1, 11, 31, 89, 14095);ויקח תרח את אברם בנו ואת לוט בן הרן בן בנו ואת שרי כלתו אשת אברם בנו ויצאו אתם מאור כשדים ללכת ארצה כנען ויבאו עד חרן וישבו שם
(39565, 17, 4);[8, 10, 300, 40];משיח;10520;(1, 28, 18, 4, 10520);ויקח;4;(1, 28, 18, 17, 39565);וישכם יעקב בבקר ויקח את האבן אשר שם מראשתיו וישם אתה מצבה ויצק שמן על ראשה
(14781, 19, 4);[8, 10, 300, 40];משיח;3960;(1, 12, 12, 12, 3960);יחיו;2;(1, 12, 12, 45, 14781);והיה כי יראו אתך המצרים ואמרו אשתו זאת והרגו אתי ואתך יחיו
(24539, 21, 4);[8, 10, 300, 40];משיח;6536;(1, 20, 5, 5, 6536);אחתי;2;(1, 20, 5, 13, 24539);הלא הוא אמר לי אחתי הוא והיא גם הוא אמרה אחי הוא בתם לבבי ובנקין כפי עשיתי זאת
(13898, 22, 4);[8, 10, 300, 40];משיח;3723;(1, 11, 28, 5, 3723);תרח;3;(1, 11, 28, 15, 13898);וימת הרן על פני תרח אביו בארץ מולדתו באור כשדים
(47466, 23, 4);[8, 10, 300, 40];משיח;12641;(1, 32, 19, 6, 12641);שלוחה;4;(1, 32, 19, 26, 47466);ואמרת לעבדך ליעקב מנחה הוא שלוחה לאדני לעשו והנה גם הוא אחרינו
(24849, 24, 4);[8, 10, 300, 40];משיח;6619;(1, 20, 9, 10, 6619);חטאתי;1;(1, 20, 9, 37, 24849);ויקרא אבימלך לאברהם ויאמר לו מה עשית לנו ומה חטאתי לך כי הבאת עלי ועל ממלכתי חטאה גדלה מעשים אשר לא יעשו עשית עמדי
(6030, 26, 4);[8, 10, 300, 40];משיח;1610;(1, 5, 15, 3, 1610);חמש;1;(1, 5, 15, 11, 6030);ויחי מהללאל חמש שנים וששים שנה ויולד את ירד
(10223, 28, 4);[8, 10, 300, 40];משיח;2744;(1, 8, 21, 30, 2744);חי;1;(1, 8, 21, 98, 10223);וירח יהוה את ריח הניחח ויאמר יהוה אל לבו לא אסף לקלל עוד את האדמה בעבור האדם כי יצר לב האדם רע מנעריו ולא אסף עוד להכות את כל חי כאשר עשיתי
(24078, 28, 4);[8, 10, 300, 40];משיח;6413;(1, 19, 34, 2, 6413);ממחרת;3;(1, 19, 34, 7, 24078);ויהי ממחרת ותאמר הבכירה אל הצעירה הן שכבתי אמש את אבי נשקנו יין גם הלילה ובאי שכבי עמו ונחיה מאבינו זרע
(65945, 28, 4);[8, 10, 300, 40];משיח;17487;(1, 43, 16, 14, 17487);וטבח;4;(1, 43, 16, 54, 65945);וירא יוסף אתם את בנימין ויאמר לאשר על ביתו הבא את האנשים הביתה וטבח טבח והכן כי אתי יאכלו האנשים בצהרים
(9379, 30, 4);[8, 10, 300, 40];משיח;2513;(1, 8, 5, 9, 2513);באחד;3;(1, 8, 5, 38, 9379);והמים היו הלוך וחסור עד החדש העשירי בעשירי באחד לחדש נראו ראשי ההרים
(7666, 31, 4);[8, 10, 300, 40];משיח;2051;(1, 6, 17, 15, 2051);חיים;1;(1, 6, 17, 46, 7666);ואני הנני מביא את המבול מים על הארץ לשחת כל בשר אשר בו רוח חיים מתחת השמים כל אשר בארץ יגוע
(54622, 32, 4);[8, 10, 300, 40];משיח;14543;(1, 37, 10, 12, 14543);החלום;2;(1, 37, 10, 40, 54622);ויספר אל אביו ואל אחיו ויגער בו אביו ויאמר לו מה החלום הזה אשר חלמת הבוא נבוא אני ואמך ואחיך להשתחות לך ארצה
(73599, 33, 4);[8, 10, 300, 40];משיח;19450;(1, 47, 27, 7, 19450);ויאחזו;4;(1, 47, 27, 29, 73599);וישב ישראל בארץ מצרים בארץ גשן ויאחזו בה ויפרו וירבו מאד
(5512, 34, 4);[8, 10, 300, 40];משיח;1474;(1, 5, 3, 1, 1474);ויחי;3;(1, 5, 3, 3, 5512);ויחי אדם שלשים ומאת שנה ויולד בדמותו כצלמו ויקרא את שמו שת
(72400, 34, 4);[8, 10, 300, 40];משיח;19143;(1, 47, 9, 16, 19143);חיי;1;(1, 47, 9, 56, 72400);ויאמר יעקב אל פרעה ימי שני מגורי שלשים ומאת שנה מעט ורעים היו ימי שני חיי ולא השיגו את ימי שני חיי אבתי בימי מגוריהם
(9777, 35, 4);[8, 10, 300, 40];משיח;2622;(1, 8, 13, 8, 2622);לחדש;2;(1, 8, 13, 30, 9777);ויהי באחת ושש מאות שנה בראשון באחד לחדש חרבו המים מעל הארץ ויסר נח את מכסה התבה וירא והנה חרבו פני האדמה
(27132, 36, 4);[8, 10, 300, 40];משיח;7241;(1, 22, 3, 7, 7241);ויקח;4;(1, 22, 3, 29, 27132);וישכם אברהם בבקר ויחבש את חמרו ויקח את שני נעריו אתו ואת יצחק בנו ויבקע עצי עלה ויקם וילך אל המקום אשר אמר לו האלהים
(9288, 38, 4);[8, 10, 300, 40];משיח;2491;(1, 8, 3, 10, 2491);חמשים;1;(1, 8, 3, 39, 9288);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(67580, 40, 4);[8, 10, 300, 40];משיח;17885;(1, 44, 11, 7, 17885);ויפתחו;5;(1, 44, 11, 32, 67580);וימהרו ויורדו איש את אמתחתו ארצה ויפתחו איש אמתחתו
(65221, 43, 4);[8, 10, 300, 40];משיח;17304;(1, 43, 5, 3, 17304);משלח;4;(1, 43, 5, 11, 65221);ואם אינך משלח לא נרד כי האיש אמר אלינו לא תראו פני בלתי אחיכם אתכם
(67113, 46, 4);[8, 10, 300, 40];משיח;17767;(1, 44, 2, 7, 17767);אמתחת;4;(1, 44, 2, 27, 67113);ואת גביעי גביע הכסף תשים בפי אמתחת הקטן ואת כסף שברו ויעש כדבר יוסף אשר דבר
(68933, 47, 4);[8, 10, 300, 40];משיח;18246;(1, 45, 4, 4, 18246);אחיו;2;(1, 45, 4, 13, 68933);ויאמר יוסף אל אחיו גשו נא אלי ויגשו ויאמר אני יוסף אחיכם אשר מכרתם אתי מצרימה
(31303, 48, 4);[8, 10, 300, 40];משיח;8360;(1, 24, 38, 8, 8360);משפחתי;4;(1, 24, 38, 22, 31303);אם לא אל בית אבי תלך ואל משפחתי ולקחת אשה לבני
(57909, 48, 4);[8, 10, 300, 40];משיח;15396;(1, 39, 7, 2, 15396);אחר;2;(1, 39, 7, 6, 57909);ויהי אחר הדברים האלה ותשא אשת אדניו את עיניה אל יוסף ותאמר שכבה עמי
(2540, 49, 4);[8, 10, 300, 40];משיח;665;(1, 2, 19, 7, 665);חית;1;(1, 2, 19, 23, 2540);ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(7651, 51, 4);[8, 10, 300, 40];משיח;2045;(1, 6, 17, 9, 2045);לשחת;3;(1, 6, 17, 31, 7651);ואני הנני מביא את המבול מים על הארץ לשחת כל בשר אשר בו רוח חיים מתחת השמים כל אשר בארץ יגוע
(16099, 51, 4);[8, 10, 300, 40];משיח;4317;(1, 14, 2, 2, 4317);מלחמה;3;(1, 14, 2, 6, 16099);עשו מלחמה את ברע מלך סדם ואת ברשע מלך עמרה שנאב מלך אדמה ושמאבר מלך צביים ומלך בלע היא צער
(54976, 52, 4);[8, 10, 300, 40];משיח;14634;(1, 37, 17, 13, 14634);אחיו;2;(1, 37, 17, 50, 54976);ויאמר האיש נסעו מזה כי שמעתי אמרים נלכה דתינה וילך יוסף אחר אחיו וימצאם בדתן
(61369, 52, 4);[8, 10, 300, 40];משיח;16288;(1, 41, 26, 14, 16288);אחד;2;(1, 41, 26, 50, 61369);שבע פרת הטבת שבע שנים הנה ושבע השבלים הטבת שבע שנים הנה חלום אחד הוא
(6287, 53, 4);[8, 10, 300, 40];משיח;1676;(1, 5, 21, 2, 1676);חנוך;1;(1, 5, 21, 5, 6287);ויחי חנוך חמש וששים שנה ויולד את מתושלח
(63720, 54, 4);[8, 10, 300, 40];משיח;16917;(1, 42, 16, 4, 16917);ויקח;4;(1, 42, 16, 14, 63720);שלחו מכם אחד ויקח את אחיכם ואתם האסרו ויבחנו דבריכם האמת אתכם ואם לא חי פרעה כי מרגלים אתם
(60499, 55, 4);[8, 10, 300, 40];משיח;16067;(1, 41, 9, 8, 16067);חטאי;1;(1, 41, 9, 26, 60499);וידבר שר המשקים את פרעה לאמר את חטאי אני מזכיר היום
(6637, 59, 4);[8, 10, 300, 40];משיח;1764;(1, 5, 29, 4, 1764);נח;2;(1, 5, 29, 12, 6637);ויקרא את שמו נח לאמר זה ינחמנו ממעשנו ומעצבון ידינו מן האדמה אשר אררה יהוה
(70300, 59, 4);[8, 10, 300, 40];משיח;18602;(1, 46, 1, 9, 18602);ויזבח;5;(1, 46, 1, 33, 70300);ויסע ישראל וכל אשר לו ויבא בארה שבע ויזבח זבחים לאלהי אביו יצחק
(6334, 60, 4);[8, 10, 300, 40];משיח;1687;(1, 5, 22, 5, 1687);אחרי;2;(1, 5, 22, 20, 6334);ויתהלך חנוך את האלהים אחרי הולידו את מתושלח שלש מאות שנה ויולד בנים ובנות
(33237, 60, 4);[8, 10, 300, 40];משיח;8860;(1, 25, 9, 14, 8860);החתי;2;(1, 25, 9, 52, 33237);ויקברו אתו יצחק וישמעאל בניו אל מערת המכפלה אל שדה עפרן בן צחר החתי אשר על פני ממרא
(46900, 60, 4);[8, 10, 300, 40];משיח;12500;(1, 32, 9, 7, 12500);האחת;3;(1, 32, 9, 24, 46900);ויאמר אם יבוא עשו אל המחנה האחת והכהו והיה המחנה הנשאר לפליטה
(47749, 61, 4);[8, 10, 300, 40];משיח;12716;(1, 32, 24, 1, 12716);ויקחם;4;(1, 32, 24, 4, 47749);ויקחם ויעברם את הנחל ויעבר את אשר לו
(69029, 62, 4);[8, 10, 300, 40];משיח;18271;(1, 45, 5, 13, 18271);שלחני;3;(1, 45, 5, 47, 69029);ועתה אל תעצבו ואל יחר בעיניכם כי מכרתם אתי הנה כי למחיה שלחני אלהים לפניכם
(67761, 64, 4);[8, 10, 300, 40];משיח;17928;(1, 44, 15, 13, 17928);ינחש;3;(1, 44, 15, 47, 67761);ויאמר להם יוסף מה המעשה הזה אשר עשיתם הלוא ידעתם כי נחש ינחש איש אשר כמני
(7603, 65, 4);[8, 10, 300, 40];משיח;2033;(1, 6, 16, 12, 2033);תחתים;2;(1, 6, 16, 46, 7603);צהר תעשה לתבה ואל אמה תכלנה מלמעלה ופתח התבה בצדה תשים תחתים שנים ושלשים תעשה
(62551, 65, 4);[8, 10, 300, 40];משיח;16606;(1, 41, 49, 10, 16606);חדל;1;(1, 41, 49, 30, 62551);ויצבר יוסף בר כחול הים הרבה מאד עד כי חדל לספר כי אין מספר
(11178, 66, 4);[8, 10, 300, 40];משיח;3009;(1, 9, 19, 4, 3009);נח;2;(1, 9, 19, 12, 11178);שלשה אלה בני נח ומאלה נפצה כל הארץ
(55924, 66, 4);[8, 10, 300, 40];משיח;14866;(1, 37, 35, 6, 14866);לנחמו;3;(1, 37, 35, 22, 55924);ויקמו כל בניו וכל בנתיו לנחמו וימאן להתנחם ויאמר כי ארד אל בני אבל שאלה ויבך אתו אביו
(77548, 69, 4);[8, 10, 300, 40];משיח;20480;(1, 50, 17, 8, 20480);אחיך;2;(1, 50, 17, 24, 77548);כה תאמרו ליוסף אנא שא נא פשע אחיך וחטאתם כי רעה גמלוך ועתה שא נא לפשע עבדי אלהי אביך ויבך יוסף בדברם אליו
(9715, 71, 4);[8, 10, 300, 40];משיח;2606;(1, 8, 12, 5, 2606);אחרים;2;(1, 8, 12, 18, 9715);וייחל עוד שבעת ימים אחרים וישלח את היונה ולא יספה שוב אליו עוד
(48367, 74, 4);[8, 10, 300, 40];משיח;12887;(1, 33, 3, 11, 12887);אחיו;2;(1, 33, 3, 41, 48367);והוא עבר לפניהם וישתחו ארצה שבע פעמים עד גשתו עד אחיו
(63491, 74, 4);[8, 10, 300, 40];משיח;16858;(1, 42, 11, 5, 16858);נחנו;2;(1, 42, 11, 15, 63491);כלנו בני איש אחד נחנו כנים אנחנו לא היו עבדיך מרגלים
(8889, 76, 4);[8, 10, 300, 40];משיח;2384;(1, 7, 19, 12, 2384);תחת;2;(1, 7, 19, 44, 8889);והמים גברו מאד מאד על הארץ ויכסו כל ההרים הגבהים אשר תחת כל השמים
(11132, 77, 4);[8, 10, 300, 40];משיח;2995;(1, 9, 18, 3, 2995);נח;2;(1, 9, 18, 10, 11132);ויהיו בני נח היצאים מן התבה שם וחם ויפת וחם הוא אבי כנען
(56345, 77, 4);[8, 10, 300, 40];משיח;14981;(1, 38, 9, 14, 14981);ושחת;3;(1, 38, 9, 42, 56345);וידע אונן כי לא לו יהיה הזרע והיה אם בא אל אשת אחיו ושחת ארצה לבלתי נתן זרע לאחיו
(71700, 81, 4);[8, 10, 300, 40];משיח;18957;(1, 46, 31, 13, 18957);אחי;2;(1, 46, 31, 51, 71700);ויאמר יוסף אל אחיו ואל בית אביו אעלה ואגידה לפרעה ואמרה אליו אחי ובית אבי אשר בארץ כנען באו אלי
(75772, 81, 4);[8, 10, 300, 40];משיח;20006;(1, 49, 13, 6, 20006);לחוף;2;(1, 49, 13, 23, 75772);זבולן לחוף ימים ישכן והוא לחוף אנית וירכתו על צידן
(38321, 86, 4);[8, 10, 300, 40];משיח;10185;(1, 27, 41, 20, 10185);אחי;2;(1, 27, 41, 72, 38321);וישטם עשו את יעקב על הברכה אשר ברכו אביו ויאמר עשו בלבו יקרבו ימי אבל אבי ואהרגה את יעקב אחי
(67593, 87, 4);[8, 10, 300, 40];משיח;17888;(1, 44, 12, 1, 17888);ויחפש;3;(1, 44, 12, 3, 67593);ויחפש בגדול החל ובקטן כלה וימצא הגביע באמתחת בנימן
(35301, 89, 4);[8, 10, 300, 40];משיח;9391;(1, 26, 18, 2, 9391);יצחק;3;(1, 26, 18, 7, 35301);וישב יצחק ויחפר את בארת המים אשר חפרו בימי אברהם אביו ויסתמום פלשתים אחרי מות אברהם ויקרא להן שמות כשמת אשר קרא להן אביו
(56458, 89, 4);[8, 10, 300, 40];משיח;15013;(1, 38, 11, 19, 15013);כאחיו;3;(1, 38, 11, 64, 56458);ויאמר יהודה לתמר כלתו שבי אלמנה בית אביך עד יגדל שלה בני כי אמר פן ימות גם הוא כאחיו ותלך תמר ותשב בית אביה
(24539, 90, 4);[8, 10, 300, 40];משיח;6536;(1, 20, 5, 5, 6536);אחתי;2;(1, 20, 5, 13, 24539);הלא הוא אמר לי אחתי הוא והיא גם הוא אמרה אחי הוא בתם לבבי ובנקין כפי עשיתי זאת
(38532, 92, 4);[8, 10, 300, 40];משיח;10244;(1, 27, 45, 19, 10244);אחד;2;(1, 27, 45, 64, 38532);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(9276, 94, 4);[8, 10, 300, 40];משיח;2488;(1, 8, 3, 7, 2488);ויחסרו;3;(1, 8, 3, 27, 9276);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(13503, 95, 4);[8, 10, 300, 40];משיח;3619;(1, 11, 19, 1, 3619);ויחי;3;(1, 11, 19, 3, 13503);ויחי פלג אחרי הולידו את רעו תשע שנים ומאתים שנה ויולד בנים ובנות
(32607, 95, 4);[8, 10, 300, 40];משיח;8696;(1, 24, 63, 2, 8696);יצחק;3;(1, 24, 63, 7, 32607);ויצא יצחק לשוח בשדה לפנות ערב וישא עיניו וירא והנה גמלים באים
(46720, 99, 4);[8, 10, 300, 40];משיח;12453;(1, 32, 6, 7, 12453);ושפחה;4;(1, 32, 6, 25, 46720);ויהי לי שור וחמור צאן ועבד ושפחה ואשלחה להגיד לאדני למצא חן בעיניך
(70216, 99, 4);[8, 10, 300, 40];משיח;18580;(1, 45, 27, 19, 18580);רוח;3;(1, 45, 27, 68, 70216);וידברו אליו את כל דברי יוסף אשר דבר אלהם וירא את העגלות אשר שלח יוסף לשאת אתו ותחי רוח יעקב אביהם
(35487, 14, 5);[8, 10, 300, 40, 30];למשיח;9439;(1, 26, 21, 1, 9439);ויחפרו;3;(1, 26, 21, 3, 35487);ויחפרו באר אחרת ויריבו גם עליה ויקרא שמה שטנה
(15530, 15, 5);[8, 10, 300, 40, 30];למשיח;4163;(1, 13, 8, 18, 4163);אנחנו;3;(1, 13, 8, 64, 15530);ויאמר אברם אל לוט אל נא תהי מריבה ביני ובינך ובין רעי ובין רעיך כי אנשים אחים אנחנו
(24539, 21, 5);[8, 10, 300, 40, 30];למשיח;6536;(1, 20, 5, 5, 6536);אחתי;2;(1, 20, 5, 13, 24539);הלא הוא אמר לי אחתי הוא והיא גם הוא אמרה אחי הוא בתם לבבי ובנקין כפי עשיתי זאת
(9777, 35, 5);[8, 10, 300, 40, 30];למשיח;2622;(1, 8, 13, 8, 2622);לחדש;2;(1, 8, 13, 30, 9777);ויהי באחת ושש מאות שנה בראשון באחד לחדש חרבו המים מעל הארץ ויסר נח את מכסה התבה וירא והנה חרבו פני האדמה
(9288, 38, 5);[8, 10, 300, 40, 30];למשיח;2491;(1, 8, 3, 10, 2491);חמשים;1;(1, 8, 3, 39, 9288);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(2540, 49, 5);[8, 10, 300, 40, 30];למשיח;665;(1, 2, 19, 7, 665);חית;1;(1, 2, 19, 23, 2540);ויצר יהוה אלהים מן האדמה כל חית השדה ואת כל עוף השמים ויבא אל האדם לראות מה יקרא לו וכל אשר יקרא לו האדם נפש חיה הוא שמו
(54622, 32, 5);[8, 10, 300, 40, 40];ממשיח;14543;(1, 37, 10, 12, 14543);החלום;2;(1, 37, 10, 40, 54622);ויספר אל אביו ואל אחיו ויגער בו אביו ויאמר לו מה החלום הזה אשר חלמת הבוא נבוא אני ואמך ואחיך להשתחות לך ארצה
(46720, 99, 5);[8, 10, 300, 40, 40];ממשיח;12453;(1, 32, 6, 7, 12453);ושפחה;4;(1, 32, 6, 25, 46720);ויהי לי שור וחמור צאן ועבד ושפחה ואשלחה להגיד לאדני למצא חן בעיניך
(33237, 60, 6);[8, 10, 300, 40, 10, 40];מי משיח;8860;(1, 25, 9, 14, 8860);החתי;2;(1, 25, 9, 52, 33237);ויקברו אתו יצחק וישמעאל בניו אל מערת המכפלה אל שדה עפרן בן צחר החתי אשר על פני ממרא
(39531, 17, 6);[10, 40, 8, 10, 300, 40];משיח מי;10512;(1, 28, 17, 11, 10512);בית;2;(1, 28, 17, 35, 39531);ויירא ויאמר מה נורא המקום הזה אין זה כי אם בית אלהים וזה שער השמים
(46780, 60, 6);[10, 40, 8, 10, 300, 40];משיח מי;12467;(1, 32, 7, 8, 12467);אחיך;3;(1, 32, 7, 31, 46780);וישבו המלאכים אל יעקב לאמר באנו אל אחיך אל עשו וגם הלך לקראתך וארבע מאות איש עמו
(33237, 10, 5);[8, 10, 300, 40, 5];המשיח;8860;(1, 25, 9, 14, 8860);החתי;2;(1, 25, 9, 52, 33237);ויקברו אתו יצחק וישמעאל בניו אל מערת המכפלה אל שדה עפרן בן צחר החתי אשר על פני ממרא
(48531, 10, 5);[8, 10, 300, 40, 5];המשיח;12925;(1, 33, 7, 5, 12925);וישתחוו;5;(1, 33, 7, 20, 48531);ותגש גם לאה וילדיה וישתחוו ואחר נגש יוסף ורחל וישתחוו
(14781, 19, 5);[8, 10, 300, 40, 5];המשיח;3960;(1, 12, 12, 12, 3960);יחיו;2;(1, 12, 12, 45, 14781);והיה כי יראו אתך המצרים ואמרו אשתו זאת והרגו אתי ואתך יחיו
(47749, 61, 5);[8, 10, 300, 40, 5];המשיח;12716;(1, 32, 24, 1, 12716);ויקחם;4;(1, 32, 24, 4, 47749);ויקחם ויעברם את הנחל ויעבר את אשר לו
(11178, 66, 5);[8, 10, 300, 40, 5];המשיח;3009;(1, 9, 19, 4, 3009);נח;2;(1, 9, 19, 12, 11178);שלשה אלה בני נח ומאלה נפצה כל הארץ
(56345, 77, 5);[8, 10, 300, 40, 5];המשיח;14981;(1, 38, 9, 14, 14981);ושחת;3;(1, 38, 9, 42, 56345);וידע אונן כי לא לו יהיה הזרע והיה אם בא אל אשת אחיו ושחת ארצה לבלתי נתן זרע לאחיו
(9276, 94, 5);[8, 10, 300, 40, 5];המשיח;2488;(1, 8, 3, 7, 2488);ויחסרו;3;(1, 8, 3, 27, 9276);וישבו המים מעל הארץ הלוך ושוב ויחסרו המים מקצה חמשים ומאת יום
(48531, 10, 7);[8, 10, 300, 40, 5, 400, 1];את המשיח;12925;(1, 33, 7, 5, 12925);וישתחוו;5;(1, 33, 7, 20, 48531);ותגש גם לאה וילדיה וישתחוו ואחר נגש יוסף ורחל וישתחוו
(13175, 1, 5);[10, 8, 10, 300, 40];משיחי;3535;(1, 11, 11, 1, 3535);ויחי;2;(1, 11, 11, 2, 13175);ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות
(26465, 8, 5);[10, 8, 10, 300, 40];משיחי;7064;(1, 21, 23, 9, 7064);ולניני;6;(1, 21, 23, 34, 26465);ועתה השבעה לי באלהים הנה אם תשקר לי ולניני ולנכדי כחסד אשר עשיתי עמך תעשה עמדי ועם הארץ אשר גרתה בה
(15515, 15, 5);[10, 8, 10, 300, 40];משיחי;4159;(1, 13, 8, 14, 4159);רעיך;3;(1, 13, 8, 49, 15515);ויאמר אברם אל לוט אל נא תהי מריבה ביני ובינך ובין רעי ובין רעיך כי אנשים אחים אנחנו
(65178, 43, 5);[10, 8, 10, 300, 40];משיחי;17293;(1, 43, 4, 2, 17293);ישך;1;(1, 43, 4, 3, 65178);אם ישך משלח את אחינו אתנו נרדה ונשברה לך אכל
(31255, 48, 5);[10, 8, 10, 300, 40];משיחי;8346;(1, 24, 37, 7, 8346);לבני;4;(1, 24, 37, 27, 31255);וישבעני אדני לאמר לא תקח אשה לבני מבנות הכנעני אשר אנכי ישב בארצו
(7600, 51, 5);[10, 8, 10, 300, 40];משיחי;2032;(1, 6, 16, 11, 2032);תשים;3;(1, 6, 16, 43, 7600);צהר תעשה לתבה ואל אמה תכלנה מלמעלה ופתח התבה בצדה תשים תחתים שנים ושלשים תעשה
(70241, 59, 5);[10, 8, 10, 300, 40];משיחי;18587;(1, 45, 28, 5, 18587);יוסף;1;(1, 45, 28, 16, 70241);ויאמר ישראל רב עוד יוסף בני חי אלכה ואראנו בטרם אמות
(55858, 66, 5);[10, 8, 10, 300, 40];משיחי;14850;(1, 37, 34, 1, 14850);ויקרע;2;(1, 37, 34, 2, 55858);ויקרע יעקב שמלתיו וישם שק במתניו ויתאבל על בנו ימים רבים
(8813, 76, 5);[10, 8, 10, 300, 40];משיחי;2363;(1, 7, 18, 2, 2363);המים;3;(1, 7, 18, 9, 8813);ויגברו המים וירבו מאד על הארץ ותלך התבה על פני המים
(24449, 90, 5);[10, 8, 10, 300, 40];משיחי;6510;(1, 20, 3, 6, 6510);הלילה;3;(1, 20, 3, 25, 24449);ויבא אלהים אל אבימלך בחלום הלילה ויאמר לו הנך מת על האשה אשר לקחת והוא בעלת בעל
(9182, 94, 5);[10, 8, 10, 300, 40];משיחי;2466;(1, 8, 1, 14, 2466);ויעבר;2;(1, 8, 1, 45, 9182);ויזכר אלהים את נח ואת כל החיה ואת כל הבהמה אשר אתו בתבה ויעבר אלהים רוח על הארץ וישכו המים
(15515, 15, 6);[10, 8, 10, 300, 40, 30];למשיחי;4159;(1, 13, 8, 14, 4159);רעיך;3;(1, 13, 8, 49, 15515);ויאמר אברם אל לוט אל נא תהי מריבה ביני ובינך ובין רעי ובין רעיך כי אנשים אחים אנחנו
(14078, 17, 5);[20, 8, 10, 300, 40];משיחך;3775;(1, 11, 31, 22, 3775);ללכת;3;(1, 11, 31, 72, 14078);ויקח תרח את אברם בנו ואת לוט בן הרן בן בנו ואת שרי כלתו אשת אברם בנו ויצאו אתם מאור כשדים ללכת ארצה כנען ויבאו עד חרן וישבו שם
