(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(36002, 96, 4);[40, 300, 10, 8];משיח;9387;(5, 23, 8, 9, 9387);מצרי;1;(5, 23, 8, 26, 36002);לא תתעב אדמי כי אחיך הוא לא תתעב מצרי כי גר היית בארצו
(3659, 98, 4);[40, 300, 10, 8];משיח;941;(5, 2, 21, 8, 941);מפניהם;1;(5, 2, 21, 30, 3659);עם גדול ורב ורם כענקים וישמידם יהוה מפניהם ויירשם וישבו תחתם
(578, 47, 5);[40, 40, 300, 10, 8];ממשיח;151;(5, 1, 10, 8, 151);השמים;3;(5, 1, 10, 36, 578);יהוה אלהיכם הרבה אתכם והנכם היום ככוכבי השמים לרב
(20586, 47, 5);[40, 40, 300, 10, 8];ממשיח;5281;(5, 11, 32, 7, 5281);המשפטים;2;(5, 11, 32, 25, 20586);ושמרתם לעשות את כל החקים ואת המשפטים אשר אנכי נתן לפניכם היום
(3541, 84, 5);[40, 40, 300, 10, 8];ממשיח;911;(5, 2, 19, 13, 911);מארץ;1;(5, 2, 19, 38, 3541);וקרבת מול בני עמון אל תצרם ואל תתגר בם כי לא אתן מארץ בני עמון לך ירשה כי לבני לוט נתתיה ירשה
(3524, 91, 5);[40, 40, 300, 10, 8];ממשיח;904;(5, 2, 19, 6, 904);תצרם;4;(5, 2, 19, 21, 3524);וקרבת מול בני עמון אל תצרם ואל תתגר בם כי לא אתן מארץ בני עמון לך ירשה כי לבני לוט נתתיה ירשה
(51755, 56, 6);[40, 300, 10, 8, 40, 10];משיח מי;13466;(5, 32, 28, 5, 13466);המה;2;(5, 32, 28, 14, 51755);כי גוי אבד עצות המה ואין בהם תבונה
(2080, 14, 5);[5, 40, 300, 10, 8];המשיח;523;(5, 1, 37, 4, 523);יהוה;2;(5, 1, 37, 11, 2080);גם בי התאנף יהוה בגללכם לאמר גם אתה לא תבא שם
(50264, 59, 5);[5, 40, 300, 10, 8];המשיח;13084;(5, 31, 26, 11, 13084);יהוה;2;(5, 31, 26, 37, 50264);לקח את ספר התורה הזה ושמתם אתו מצד ארון ברית יהוה אלהיכם והיה שם בך לעד
(20897, 2, 5);[40, 300, 10, 8, 10];משיחי;5358;(5, 12, 5, 4, 5358);המקום;5;(5, 12, 5, 11, 20897);כי אם אל המקום אשר יבחר יהוה אלהיכם מכל שבטיכם לשום את שמו שם לשכנו תדרשו ובאת שמה
(21265, 2, 5);[40, 300, 10, 8, 10];משיחי;5446;(5, 12, 11, 2, 5446);המקום;5;(5, 12, 11, 9, 21265);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(21501, 2, 5);[40, 300, 10, 8, 10];משיחי;5503;(5, 12, 14, 3, 5503);במקום;5;(5, 12, 14, 9, 21501);כי אם במקום אשר יבחר יהוה באחד שבטיך שם תעלה עלתיך ושם תעשה כל אשר אנכי מצוך
(21767, 2, 5);[40, 300, 10, 8, 10];משיחי;5570;(5, 12, 18, 7, 5570);במקום;5;(5, 12, 18, 28, 21767);כי אם לפני יהוה אלהיך תאכלנו במקום אשר יבחר יהוה אלהיך בו אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך ושמחת לפני יהוה אלהיך בכל משלח ידך
(21971, 2, 5);[40, 300, 10, 8, 10];משיחי;5626;(5, 12, 21, 4, 5626);המקום;5;(5, 12, 21, 14, 21971);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(22258, 2, 5);[40, 300, 10, 8, 10];משיחי;5702;(5, 12, 26, 10, 5702);המקום;5;(5, 12, 26, 36, 22258);רק קדשיך אשר יהיו לך ונדריך תשא ובאת אל המקום אשר יבחר יהוה
(24907, 2, 5);[40, 300, 10, 8, 10];משיחי;6392;(5, 14, 24, 12, 6392);המקום;5;(5, 14, 24, 40, 24907);וכי ירבה ממך הדרך כי לא תוכל שאתו כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם כי יברכך יהוה אלהיך
(24981, 2, 5);[40, 300, 10, 8, 10];משיחי;6411;(5, 14, 25, 8, 6411);המקום;5;(5, 14, 25, 33, 24981);ונתתה בכסף וצרת הכסף בידך והלכת אל המקום אשר יבחר יהוה אלהיך בו
(26441, 2, 5);[40, 300, 10, 8, 10];משיחי;6804;(5, 15, 20, 7, 6804);במקום;5;(5, 15, 20, 31, 26441);לפני יהוה אלהיך תאכלנו שנה בשנה במקום אשר יבחר יהוה אתה וביתך
(26667, 2, 5);[40, 300, 10, 8, 10];משיחי;6862;(5, 16, 2, 7, 6862);במקום;5;(5, 16, 2, 30, 26667);וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר יבחר יהוה לשכן שמו שם
(26900, 2, 5);[40, 300, 10, 8, 10];משיחי;6928;(5, 16, 6, 4, 6928);המקום;5;(5, 16, 6, 11, 26900);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(26976, 2, 5);[40, 300, 10, 8, 10];משיחי;6947;(5, 16, 7, 3, 6947);במקום;5;(5, 16, 7, 15, 26976);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(27246, 2, 5);[40, 300, 10, 8, 10];משיחי;7011;(5, 16, 11, 18, 7011);במקום;5;(5, 16, 11, 83, 27246);ושמחת לפני יהוה אלהיך אתה ובנך ובתך ועבדך ואמתך והלוי אשר בשעריך והגר והיתום והאלמנה אשר בקרבך במקום אשר יבחר יהוה אלהיך לשכן שמו שם
(27435, 2, 5);[40, 300, 10, 8, 10];משיחי;7056;(5, 16, 15, 6, 7056);במקום;5;(5, 16, 15, 26, 27435);שבעת ימים תחג ליהוה אלהיך במקום אשר יבחר יהוה כי יברכך יהוה אלהיך בכל תבואתך ובכל מעשה ידיך והיית אך שמח
(28375, 2, 5);[40, 300, 10, 8, 10];משיחי;7315;(5, 17, 8, 21, 7315);המקום;5;(5, 17, 8, 76, 28375);כי יפלא ממך דבר למשפט בין דם לדם בין דין לדין ובין נגע לנגע דברי ריבת בשעריך וקמת ועלית אל המקום אשר יבחר יהוה אלהיך בו
(29526, 2, 5);[40, 300, 10, 8, 10];משיחי;7627;(5, 18, 6, 17, 7627);המקום;5;(5, 18, 6, 57, 29526);וכי יבא הלוי מאחד שעריך מכל ישראל אשר הוא גר שם ובא בכל אות נפשו אל המקום אשר יבחר יהוה
(39193, 2, 5);[40, 300, 10, 8, 10];משיחי;10242;(5, 26, 2, 18, 10242);המקום;5;(5, 26, 2, 70, 39193);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(52286, 2, 5);[40, 300, 10, 8, 10];משיחי;13604;(5, 32, 41, 12, 13604);אשלם;4;(5, 32, 41, 49, 52286);אם שנותי ברק חרבי ותאחז במשפט ידי אשיב נקם לצרי ולמשנאי אשלם
(6693, 8, 5);[40, 300, 10, 8, 10];משיחי;1735;(5, 4, 5, 17, 1735);שמה;2;(5, 4, 5, 66, 6693);ראה למדתי אתכם חקים ומשפטים כאשר צוני יהוה אלהי לעשות כן בקרב הארץ אשר אתם באים שמה לרשתה
(625, 47, 5);[40, 300, 10, 8, 10];משיחי;162;(5, 1, 11, 10, 162);אתכם;4;(5, 1, 11, 42, 625);יהוה אלהי אבותכם יסף עליכם ככם אלף פעמים ויברך אתכם כאשר דבר לכם
(31587, 78, 5);[40, 300, 10, 8, 10];משיחי;8191;(5, 20, 1, 14, 8191);מהם;1;(5, 20, 1, 44, 31587);כי תצא למלחמה על איביך וראית סוס ורכב עם רב ממך לא תירא מהם כי יהוה אלהיך עמך המעלך מארץ מצרים
(578, 47, 6);[40, 40, 300, 10, 8, 10];ממשיחי;151;(5, 1, 10, 8, 151);השמים;3;(5, 1, 10, 36, 578);יהוה אלהיכם הרבה אתכם והנכם היום ככוכבי השמים לרב
(27894, 44, 5);[40, 300, 10, 8, 20];משיחך;7183;(5, 17, 1, 10, 7183);מום;1;(5, 17, 1, 32, 27894);לא תזבח ליהוה אלהיך שור ושה אשר יהיה בו מום כל דבר רע כי תועבת יהוה אלהיך הוא
(37841, 57, 5);[40, 300, 10, 8, 20];משיחך;9887;(5, 24, 18, 9, 9887);משם;3;(5, 24, 18, 37, 37841);וזכרת כי עבד היית במצרים ויפדך יהוה אלהיך משם על כן אנכי מצוך לעשות את הדבר הזה
(50323, 59, 5);[40, 300, 10, 8, 20];משיחך;13101;(5, 31, 27, 12, 13101);עמכם;2;(5, 31, 27, 40, 50323);כי אנכי ידעתי את מריך ואת ערפך הקשה הן בעודני חי עמכם היום ממרים היתם עם יהוה ואף כי אחרי מותי
(14063, 74, 5);[40, 300, 10, 8, 20];משיחך;3615;(5, 7, 24, 2, 3615);מלכיהם;1;(5, 7, 24, 5, 14063);ונתן מלכיהם בידך והאבדת את שמם מתחת השמים לא יתיצב איש בפניך עד השמדך אתם
(3615, 91, 5);[40, 300, 10, 8, 20];משיחך;930;(5, 2, 20, 10, 930);והעמנים;7;(5, 2, 20, 40, 3615);ארץ רפאים תחשב אף הוא רפאים ישבו בה לפנים והעמנים יקראו להם זמזמים
(3524, 91, 6);[40, 40, 300, 10, 8, 20];ממשיחך;904;(5, 2, 19, 6, 904);תצרם;4;(5, 2, 19, 21, 3524);וקרבת מול בני עמון אל תצרם ואל תתגר בם כי לא אתן מארץ בני עמון לך ירשה כי לבני לוט נתתיה ירשה
(14042, 39, 5);[40, 300, 10, 8, 6];משיחו;3609;(5, 7, 23, 5, 3609);והמם;4;(5, 7, 23, 23, 14042);ונתנם יהוה אלהיך לפניך והמם מהומה גדלה עד השמדם
(36002, 96, 5);[40, 300, 10, 8, 6];משיחו;9387;(5, 23, 8, 9, 9387);מצרי;1;(5, 23, 8, 26, 36002);לא תתעב אדמי כי אחיך הוא לא תתעב מצרי כי גר היית בארצו
(35566, 17, 5);[40, 300, 10, 8, 5];משיחה;9264;(5, 22, 28, 11, 9264);עמה;2;(5, 22, 28, 37, 35566);כי ימצא איש נער בתולה אשר לא ארשה ותפשה ושכב עמה ונמצאו
(26219, 76, 5);[40, 300, 10, 8, 5];משיחה;6748;(5, 15, 17, 3, 6748);המרצע;2;(5, 15, 17, 9, 26219);ולקחת את המרצע ונתתה באזנו ובדלת והיה לך עבד עולם ואף לאמתך תעשה כן
