(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(56281, 16, 4);[8, 10, 300, 40];משיח;14829;(2, 36, 30, 15, 14829);האחד;3;(2, 36, 30, 60, 56281);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים שני אדנים תחת הקרש האחד
(62934, 17, 4);[8, 10, 300, 40];משיח;16550;(2, 40, 24, 7, 16550);השלחן;4;(2, 40, 24, 26, 62934);וישם את המנרה באהל מועד נכח השלחן על ירך המשכן נגבה
(33890, 19, 4);[8, 10, 300, 40];משיח;9031;(2, 23, 23, 8, 9031);והחתי;3;(2, 23, 23, 31, 33890);כי ילך מלאכי לפניך והביאך אל האמרי והחתי והפרזי והכנעני החוי והיבוסי והכחדתיו
(58641, 19, 4);[8, 10, 300, 40];משיח;15428;(2, 38, 11, 12, 15428);וחשקיהם;2;(2, 38, 11, 56, 58641);ולפאת צפון מאה באמה עמודיהם עשרים ואדניהם עשרים נחשת ווי העמודים וחשקיהם כסף
(52510, 21, 4);[8, 10, 300, 40];משיח;13857;(2, 34, 28, 17, 13857);הלחת;3;(2, 34, 28, 59, 52510);ויהי שם עם יהוה ארבעים יום וארבעים לילה לחם לא אכל ומים לא שתה ויכתב על הלחת את דברי הברית עשרת הדברים
(55595, 23, 4);[8, 10, 300, 40];משיח;14662;(2, 36, 16, 1, 14662);ויחבר;3;(2, 36, 16, 3, 55595);ויחבר את חמש היריעת לבד ואת שש היריעת לבד
(26853, 26, 4);[8, 10, 300, 40];משיח;7071;(2, 18, 15, 3, 7071);לחתנו;2;(2, 18, 15, 10, 26853);ויאמר משה לחתנו כי יבא אלי העם לדרש אלהים
(41634, 28, 4);[8, 10, 300, 40];משיח;10964;(2, 28, 28, 16, 10964);החשן;2;(2, 28, 28, 60, 41634);וירכסו את החשן מטבעתו אל טבעת האפד בפתיל תכלת להיות על חשב האפוד ולא יזח החשן מעל האפוד
(57685, 28, 4);[8, 10, 300, 40];משיח;15182;(2, 37, 21, 2, 15182);תחת;2;(2, 37, 21, 7, 57685);וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה לששת הקנים היצאים ממנה
(46424, 30, 4);[8, 10, 300, 40];משיח;12217;(2, 30, 31, 7, 12217);משחת;3;(2, 30, 31, 25, 46424);ואל בני ישראל תדבר לאמר שמן משחת קדש יהיה זה לי לדרתיכם
(52338, 30, 4);[8, 10, 300, 40];משיח;13809;(2, 34, 25, 12, 13809);הפסח;4;(2, 34, 25, 37, 52338);לא תשחט על חמץ דם זבחי ולא ילין לבקר זבח חג הפסח
(53982, 30, 4);[8, 10, 300, 40];משיח;14256;(2, 35, 23, 16, 14256);תחשים;2;(2, 35, 23, 63, 53982);וכל איש אשר נמצא אתו תכלת וארגמן ותולעת שני ושש ועזים וערת אילם מאדמים וערת תחשים הביאו
(35984, 31, 4);[8, 10, 300, 40];משיח;9571;(2, 25, 17, 6, 9571);וחצי;2;(2, 25, 17, 23, 35984);ועשית כפרת זהב טהור אמתים וחצי ארכה ואמה וחצי רחבה
(15934, 32, 4);[8, 10, 300, 40];משיח;4192;(2, 12, 2, 1, 4192);החדש;2;(2, 12, 2, 2, 15934);החדש הזה לכם ראש חדשים ראשון הוא לכם לחדשי השנה
(1541, 33, 4);[8, 10, 300, 40];משיח;398;(2, 2, 11, 17, 398);מאחיו;3;(2, 2, 11, 64, 1541);ויהי בימים ההם ויגדל משה ויצא אל אחיו וירא בסבלתם וירא איש מצרי מכה איש עברי מאחיו
(12000, 34, 4);[8, 10, 300, 40];משיח;3117;(2, 9, 9, 13, 3117);פרח;3;(2, 9, 9, 46, 12000);והיה לאבק על כל ארץ מצרים והיה על האדם ועל הבהמה לשחין פרח אבעבעת בכל ארץ מצרים
(56079, 34, 4);[8, 10, 300, 40];משיח;14781;(2, 36, 26, 8, 14781);האחד;3;(2, 36, 26, 34, 56079);וארבעים אדניהם כסף שני אדנים תחת הקרש האחד ושני אדנים תחת הקרש האחד
(38684, 37, 4);[8, 10, 300, 40];משיח;10226;(2, 26, 29, 13, 10226);הבריחם;5;(2, 26, 29, 55, 38684);ואת הקרשים תצפה זהב ואת טבעתיהם תעשה זהב בתים לבריחם וצפית את הבריחם זהב
(26056, 40, 4);[8, 10, 300, 40];משיח;6852;(2, 18, 1, 5, 6852);חתן;1;(2, 18, 1, 17, 26056);וישמע יתרו כהן מדין חתן משה את כל אשר עשה אלהים למשה ולישראל עמו כי הוציא יהוה את ישראל ממצרים
(27382, 40, 4);[8, 10, 300, 40];משיח;7218;(2, 18, 24, 4, 7218);חתנו;1;(2, 18, 24, 13, 27382);וישמע משה לקול חתנו ויעש כל אשר אמר
(22655, 43, 4);[8, 10, 300, 40];משיח;5944;(2, 15, 20, 14, 5944);ובמחלת;4;(2, 15, 20, 57, 22655);ותקח מרים הנביאה אחות אהרן את התף בידה ותצאן כל הנשים אחריה בתפים ובמחלת
(27551, 45, 4);[8, 10, 300, 40];משיח;7266;(2, 19, 1, 1, 7266);בחדש;2;(2, 19, 1, 2, 27551);בחדש השלישי לצאת בני ישראל מארץ מצרים ביום הזה באו מדבר סיני
(9591, 46, 4);[8, 10, 300, 40];משיח;2500;(2, 7, 24, 1, 2500);ויחפרו;3;(2, 7, 24, 3, 9591);ויחפרו כל מצרים סביבת היאר מים לשתות כי לא יכלו לשתת ממימי היאר
(31073, 46, 4);[8, 10, 300, 40];משיח;8235;(2, 21, 26, 11, 8235);ושחתה;3;(2, 21, 26, 32, 31073);וכי יכה איש את עין עבדו או את עין אמתו ושחתה לחפשי ישלחנו תחת עינו
(55571, 47, 4);[8, 10, 300, 40];משיח;14656;(2, 36, 15, 10, 14656);האחת;3;(2, 36, 15, 43, 55571);ארך היריעה האחת שלשים באמה וארבע אמות רחב היריעה האחת מדה אחת לעשתי עשרה יריעת
(31538, 48, 4);[8, 10, 300, 40];משיח;8371;(2, 21, 36, 5, 8371);נגח;3;(2, 21, 36, 14, 31538);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(57611, 48, 4);[8, 10, 300, 40];משיח;15166;(2, 37, 19, 12, 15166);אחד;2;(2, 37, 19, 53, 57611);שלשה גבעים משקדים בקנה האחד כפתר ופרח ושלשה גבעים משקדים בקנה אחד כפתר ופרח כן לששת הקנים היצאים מן המנרה
(31200, 49, 4);[8, 10, 300, 40];משיח;8272;(2, 21, 29, 3, 8272);נגח;3;(2, 21, 29, 9, 31200);ואם שור נגח הוא מתמל שלשם והועד בבעליו ולא ישמרנו והמית איש או אשה השור יסקל וגם בעליו יומת
(49539, 49, 4);[8, 10, 300, 40];משיח;13048;(2, 32, 33, 7, 13048);חטא;1;(2, 32, 33, 20, 49539);ויאמר יהוה אל משה מי אשר חטא לי אמחנו מספרי
(58996, 51, 4);[8, 10, 300, 40];משיח;15509;(2, 38, 18, 16, 15509);ברחב;3;(2, 38, 18, 64, 58996);ומסך שער החצר מעשה רקם תכלת וארגמן ותולעת שני ושש משזר ועשרים אמה ארך וקומה ברחב חמש אמות לעמת קלעי החצר
(9072, 53, 4);[8, 10, 300, 40];משיח;2359;(2, 7, 16, 9, 2359);שלח;3;(2, 7, 16, 39, 9072);ואמרת אליו יהוה אלהי העברים שלחני אליך לאמר שלח את עמי ויעבדני במדבר והנה לא שמעת עד כה
(55430, 57, 4);[8, 10, 300, 40];משיח;14621;(2, 36, 12, 18, 14621);אחת;2;(2, 36, 12, 77, 55430);חמשים ללאת עשה ביריעה האחת וחמשים ללאת עשה בקצה היריעה אשר במחברת השנית מקבילת הללאת אחת אל אחת
(45023, 58, 4);[8, 10, 300, 40];משיח;11852;(2, 30, 2, 4, 11852);רחבו;2;(2, 30, 2, 13, 45023);אמה ארכו ואמה רחבו רבוע יהיה ואמתים קמתו ממנו קרנתיו
(33150, 59, 4);[8, 10, 300, 40];משיח;8837;(2, 23, 8, 5, 8837);השחד;3;(2, 23, 8, 14, 33150);ושחד לא תקח כי השחד יעור פקחים ויסלף דברי צדיקים
(18557, 63, 4);[8, 10, 300, 40];משיח;4884;(2, 12, 48, 6, 4884);פסח;3;(2, 12, 48, 19, 18557);וכי יגור אתך גר ועשה פסח ליהוה המול לו כל זכר ואז יקרב לעשתו והיה כאזרח הארץ וכל ערל לא יאכל בו
(62473, 63, 4);[8, 10, 300, 40];משיח;16425;(2, 40, 15, 4, 16425);משחת;3;(2, 40, 15, 15, 62473);ומשחת אתם כאשר משחת את אביהם וכהנו לי והיתה להית להם משחתם לכהנת עולם לדרתם
(35056, 65, 4);[8, 10, 300, 40];משיח;9331;(2, 24, 12, 13, 9331);לחת;2;(2, 24, 12, 41, 35056);ויאמר יהוה אל משה עלה אלי ההרה והיה שם ואתנה לך את לחת האבן והתורה והמצוה אשר כתבתי להורתם
(9059, 66, 4);[8, 10, 300, 40];משיח;2356;(2, 7, 16, 6, 2356);שלחני;3;(2, 7, 16, 26, 9059);ואמרת אליו יהוה אלהי העברים שלחני אליך לאמר שלח את עמי ויעבדני במדבר והנה לא שמעת עד כה
(44037, 66, 4);[8, 10, 300, 40];משיח;11596;(2, 29, 28, 4, 11596);לחק;2;(2, 29, 28, 17, 44037);והיה לאהרן ולבניו לחק עולם מאת בני ישראל כי תרומה הוא ותרומה יהיה מאת בני ישראל מזבחי שלמיהם תרומתם ליהוה
(43956, 67, 4);[8, 10, 300, 40];משיח;11578;(2, 29, 27, 3, 11578);חזה;1;(2, 29, 27, 8, 43956);וקדשת את חזה התנופה ואת שוק התרומה אשר הונף ואשר הורם מאיל המלאים מאשר לאהרן ומאשר לבניו
(43864, 70, 4);[8, 10, 300, 40];משיח;11554;(2, 29, 25, 8, 11554);לריח;4;(2, 29, 25, 34, 43864);ולקחת אתם מידם והקטרת המזבחה על העלה לריח ניחוח לפני יהוה אשה הוא ליהוה
(7737, 71, 4);[8, 10, 300, 40];משיח;2008;(2, 6, 20, 1, 2008);ויקח;4;(2, 6, 20, 4, 7737);ויקח עמרם את יוכבד דדתו לו לאשה ותלד לו את אהרן ואת משה ושני חיי עמרם שבע ושלשים ומאת שנה
(49232, 71, 4);[8, 10, 300, 40];משיח;12964;(2, 32, 27, 21, 12964);אחיו;2;(2, 32, 27, 77, 49232);ויאמר להם כה אמר יהוה אלהי ישראל שימו איש חרבו על ירכו עברו ושובו משער לשער במחנה והרגו איש את אחיו ואיש את רעהו ואיש את קרבו
(59666, 71, 4);[8, 10, 300, 40];משיח;15674;(2, 38, 30, 5, 15674);פתח;3;(2, 38, 30, 15, 59666);ויעש בה את אדני פתח אהל מועד ואת מזבח הנחשת ואת מכבר הנחשת אשר לו ואת כל כלי המזבח
(4133, 73, 4);[8, 10, 300, 40];משיח;1064;(2, 4, 7, 11, 1064);מחיקו;2;(2, 4, 7, 38, 4133);ויאמר השב ידך אל חיקך וישב ידו אל חיקו ויוצאה מחיקו והנה שבה כבשרו
(44554, 73, 4);[8, 10, 300, 40];משיח;11733;(2, 29, 37, 14, 11733);במזבח;5;(2, 29, 37, 55, 44554);שבעת ימים תכפר על המזבח וקדשת אתו והיה המזבח קדש קדשים כל הנגע במזבח יקדש
(12373, 74, 4);[8, 10, 300, 40];משיח;3215;(2, 9, 15, 11, 3215);ותכחד;4;(2, 9, 15, 36, 12373);כי עתה שלחתי את ידי ואך אותך ואת עמך בדבר ותכחד מן הארץ
(33452, 74, 4);[8, 10, 300, 40];משיח;8913;(2, 23, 15, 2, 8913);חג;1;(2, 23, 15, 3, 33452);את חג המצות תשמר שבעת ימים תאכל מצות כאשר צויתך למועד חדש האביב כי בו יצאת ממצרים ולא יראו פני ריקם
(57589, 76, 4);[8, 10, 300, 40];משיח;15161;(2, 37, 19, 7, 15161);ופרח;4;(2, 37, 19, 31, 57589);שלשה גבעים משקדים בקנה האחד כפתר ופרח ושלשה גבעים משקדים בקנה אחד כפתר ופרח כן לששת הקנים היצאים מן המנרה
(62415, 76, 4);[8, 10, 300, 40];משיח;16410;(2, 40, 13, 7, 16410);ומשחת;4;(2, 40, 13, 26, 62415);והלבשת את אהרן את בגדי הקדש ומשחת אתו וקדשת אתו וכהן לי
(26633, 81, 4);[8, 10, 300, 40];משיח;7006;(2, 18, 12, 1, 7006);ויקח;4;(2, 18, 12, 4, 26633);ויקח יתרו חתן משה עלה וזבחים לאלהים ויבא אהרן וכל זקני ישראל לאכל לחם עם חתן משה לפני האלהים
(63111, 82, 4);[8, 10, 300, 40];משיח;16599;(2, 40, 29, 14, 16599);המנחה;4;(2, 40, 29, 48, 63111);ואת מזבח העלה שם פתח משכן אהל מועד ויעל עליו את העלה ואת המנחה כאשר צוה יהוה את משה
(21645, 87, 4);[8, 10, 300, 40];משיח;5688;(2, 14, 28, 18, 5688);אחד;2;(2, 14, 28, 66, 21645);וישבו המים ויכסו את הרכב ואת הפרשים לכל חיל פרעה הבאים אחריהם בים לא נשאר בהם עד אחד
(40754, 87, 4);[8, 10, 300, 40];משיח;10736;(2, 28, 11, 5, 10736);חתם;1;(2, 28, 11, 16, 40754);מעשה חרש אבן פתוחי חתם תפתח את שתי האבנים על שמת בני ישראל מסבת משבצות זהב תעשה אתם
(57813, 87, 4);[8, 10, 300, 40];משיח;15213;(2, 37, 23, 5, 15213);ומלקחיה;5;(2, 37, 23, 20, 57813);ויעש את נרתיה שבעה ומלקחיה ומחתתיה זהב טהור
(29054, 91, 4);[8, 10, 300, 40];משיח;7675;(2, 20, 4, 12, 7675);מתחת;3;(2, 20, 4, 42, 29054);לא תעשה לך פסל וכל תמונה אשר בשמים ממעל ואשר בארץ מתחת ואשר במים מתחת לארץ
(55859, 92, 4);[8, 10, 300, 40];משיח;14728;(2, 36, 22, 6, 14728);אחת;2;(2, 36, 22, 21, 55859);שתי ידת לקרש האחד משלבת אחת אל אחת כן עשה לכל קרשי המשכן
(33530, 93, 4);[8, 10, 300, 40];משיח;8933;(2, 23, 16, 1, 8933);וחג;2;(2, 23, 16, 2, 33530);וחג הקציר בכורי מעשיך אשר תזרע בשדה וחג האסף בצאת השנה באספך את מעשיך מן השדה
(48628, 93, 4);[8, 10, 300, 40];משיח;12794;(2, 32, 16, 11, 12794);הלחת;3;(2, 32, 16, 44, 48628);והלחת מעשה אלהים המה והמכתב מכתב אלהים הוא חרות על הלחת
(51326, 97, 4);[8, 10, 300, 40];משיח;13542;(2, 34, 7, 7, 13542);וחטאה;2;(2, 34, 7, 24, 51326);נצר חסד לאלפים נשא עון ופשע וחטאה ונקה לא ינקה פקד עון אבות על בנים ועל בני בנים על שלשים ועל רבעים
(61642, 99, 4);[8, 10, 300, 40];משיח;16194;(2, 39, 39, 2, 16194);מזבח;4;(2, 39, 39, 6, 61642);את מזבח הנחשת ואת מכבר הנחשת אשר לו את בדיו ואת כל כליו את הכיר ואת כנו
(27382, 40, 5);[8, 10, 300, 40, 30];למשיח;7218;(2, 18, 24, 4, 7218);חתנו;1;(2, 18, 24, 13, 27382);וישמע משה לקול חתנו ויעש כל אשר אמר
(44554, 73, 5);[8, 10, 300, 40, 30];למשיח;11733;(2, 29, 37, 14, 11733);במזבח;5;(2, 29, 37, 55, 44554);שבעת ימים תכפר על המזבח וקדשת אתו והיה המזבח קדש קדשים כל הנגע במזבח יקדש
(31687, 8, 5);[8, 10, 300, 40, 40];ממשיח;8414;(2, 22, 2, 2, 8414);זרחה;3;(2, 22, 2, 5, 31687);אם זרחה השמש עליו דמים לו שלם ישלם אם אין לו ונמכר בגנבתו
(1541, 33, 5);[8, 10, 300, 40, 40];ממשיח;398;(2, 2, 11, 17, 398);מאחיו;3;(2, 2, 11, 64, 1541);ויהי בימים ההם ויגדל משה ויצא אל אחיו וירא בסבלתם וירא איש מצרי מכה איש עברי מאחיו
(22655, 43, 5);[8, 10, 300, 40, 40];ממשיח;5944;(2, 15, 20, 14, 5944);ובמחלת;4;(2, 15, 20, 57, 22655);ותקח מרים הנביאה אחות אהרן את התף בידה ותצאן כל הנשים אחריה בתפים ובמחלת
(63111, 82, 5);[8, 10, 300, 40, 40];ממשיח;16599;(2, 40, 29, 14, 16599);המנחה;4;(2, 40, 29, 48, 63111);ואת מזבח העלה שם פתח משכן אהל מועד ויעל עליו את העלה ואת המנחה כאשר צוה יהוה את משה
(55859, 92, 5);[8, 10, 300, 40, 40];ממשיח;14728;(2, 36, 22, 6, 14728);אחת;2;(2, 36, 22, 21, 55859);שתי ידת לקרש האחד משלבת אחת אל אחת כן עשה לכל קרשי המשכן
(46424, 30, 5);[8, 10, 300, 40, 5];המשיח;12217;(2, 30, 31, 7, 12217);משחת;3;(2, 30, 31, 25, 46424);ואל בני ישראל תדבר לאמר שמן משחת קדש יהיה זה לי לדרתיכם
(35984, 31, 5);[8, 10, 300, 40, 5];המשיח;9571;(2, 25, 17, 6, 9571);וחצי;2;(2, 25, 17, 23, 35984);ועשית כפרת זהב טהור אמתים וחצי ארכה ואמה וחצי רחבה
(55571, 47, 5);[8, 10, 300, 40, 5];המשיח;14656;(2, 36, 15, 10, 14656);האחת;3;(2, 36, 15, 43, 55571);ארך היריעה האחת שלשים באמה וארבע אמות רחב היריעה האחת מדה אחת לעשתי עשרה יריעת
(31538, 48, 5);[8, 10, 300, 40, 5];המשיח;8371;(2, 21, 36, 5, 8371);נגח;3;(2, 21, 36, 14, 31538);או נודע כי שור נגח הוא מתמול שלשם ולא ישמרנו בעליו שלם ישלם שור תחת השור והמת יהיה לו
(44037, 66, 5);[8, 10, 300, 40, 5];המשיח;11596;(2, 29, 28, 4, 11596);לחק;2;(2, 29, 28, 17, 44037);והיה לאהרן ולבניו לחק עולם מאת בני ישראל כי תרומה הוא ותרומה יהיה מאת בני ישראל מזבחי שלמיהם תרומתם ליהוה
(43864, 70, 5);[8, 10, 300, 40, 5];המשיח;11554;(2, 29, 25, 8, 11554);לריח;4;(2, 29, 25, 34, 43864);ולקחת אתם מידם והקטרת המזבחה על העלה לריח ניחוח לפני יהוה אשה הוא ליהוה
(29054, 91, 5);[8, 10, 300, 40, 5];המשיח;7675;(2, 20, 4, 12, 7675);מתחת;3;(2, 20, 4, 42, 29054);לא תעשה לך פסל וכל תמונה אשר בשמים ממעל ואשר בארץ מתחת ואשר במים מתחת לארץ
(12016, 5, 5);[10, 8, 10, 300, 40];משיחי;3121;(2, 9, 9, 17, 3121);מצרים;4;(2, 9, 9, 62, 12016);והיה לאבק על כל ארץ מצרים והיה על האדם ועל הבהמה לשחין פרח אבעבעת בכל ארץ מצרים
(41606, 28, 5);[10, 8, 10, 300, 40];משיחי;10956;(2, 28, 28, 8, 10956);בפתיל;4;(2, 28, 28, 32, 41606);וירכסו את החשן מטבעתו אל טבעת האפד בפתיל תכלת להיות על חשב האפוד ולא יזח החשן מעל האפוד
(33091, 59, 5);[10, 8, 10, 300, 40];משיחי;8820;(2, 23, 6, 4, 8820);אבינך;3;(2, 23, 6, 12, 33091);לא תטה משפט אבינך בריבו
(57513, 76, 5);[10, 8, 10, 300, 40];משיחי;15143;(2, 37, 18, 3, 15143);יצאים;4;(2, 37, 18, 12, 57513);וששה קנים יצאים מצדיה שלשה קני מנרה מצדה האחד ושלשה קני מנרה מצדה השני
(21558, 87, 5);[10, 8, 10, 300, 40];משיחי;5665;(2, 14, 27, 15, 5665);וינער;2;(2, 14, 27, 55, 21558);ויט משה את ידו על הים וישב הים לפנות בקר לאיתנו ומצרים נסים לקראתו וינער יהוה את מצרים בתוך הים
(26016, 40, 5);[20, 8, 10, 300, 40];משיחך;6841;(2, 17, 16, 5, 6841);כס;1;(2, 17, 16, 12, 26016);ויאמר כי יד על כס יה מלחמה ליהוה בעמלק מדר דר
(27506, 45, 5);[20, 8, 10, 300, 40];משיחך;7253;(2, 18, 26, 12, 7253);וכל;2;(2, 18, 26, 38, 27506);ושפטו את העם בכל עת את הדבר הקשה יביאון אל משה וכל הדבר הקטן ישפוטו הם
(31490, 48, 5);[20, 8, 10, 300, 40];משיחך;8356;(2, 21, 35, 9, 8356);ומכרו;3;(2, 21, 35, 27, 31490);וכי יגף שור איש את שור רעהו ומת ומכרו את השור החי וחצו את כספו וגם את המת יחצון
(44965, 58, 5);[20, 8, 10, 300, 40];משיחך;11837;(2, 29, 46, 12, 11837);בתוכם;4;(2, 29, 46, 50, 44965);וידעו כי אני יהוה אלהיהם אשר הוצאתי אתם מארץ מצרים לשכני בתוכם אני יהוה אלהיהם
(1508, 33, 5);[6, 8, 10, 300, 40];משיחו;390;(2, 2, 11, 9, 390);וירא;1;(2, 2, 11, 31, 1508);ויהי בימים ההם ויגדל משה ויצא אל אחיו וירא בסבלתם וירא איש מצרי מכה איש עברי מאחיו
(34991, 65, 5);[6, 8, 10, 300, 40];משיחו;9313;(2, 24, 11, 7, 9313);ידו;3;(2, 24, 11, 24, 34991);ואל אצילי בני ישראל לא שלח ידו ויחזו את האלהים ויאכלו וישתו
(43889, 67, 5);[6, 8, 10, 300, 40];משיחו;11561;(2, 29, 26, 1, 11561);ולקחת;1;(2, 29, 26, 1, 43889);ולקחת את החזה מאיל המלאים אשר לאהרן והנפת אתו תנופה לפני יהוה והיה לך למנה
(62339, 76, 5);[6, 8, 10, 300, 40];משיחו;16390;(2, 40, 11, 6, 16390);וקדשת;1;(2, 40, 11, 18, 62339);ומשחת את הכיר ואת כנו וקדשת אתו
(1508, 33, 6);[6, 8, 10, 300, 40, 40];ממשיחו;390;(2, 2, 11, 9, 390);וירא;1;(2, 2, 11, 31, 1508);ויהי בימים ההם ויגדל משה ויצא אל אחיו וירא בסבלתם וירא איש מצרי מכה איש עברי מאחיו
(38555, 6, 5);[5, 8, 10, 300, 40];משיחה;10197;(2, 26, 27, 6, 10197);השנית;1;(2, 26, 27, 24, 38555);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(22612, 43, 5);[5, 8, 10, 300, 40];משיחה;5933;(2, 15, 20, 3, 5933);הנביאה;6;(2, 15, 20, 14, 22612);ותקח מרים הנביאה אחות אהרן את התף בידה ותצאן כל הנשים אחריה בתפים ובמחלת
(43971, 66, 5);[5, 8, 10, 300, 40];משיחה;11582;(2, 29, 27, 7, 11582);התרומה;1;(2, 29, 27, 23, 43971);וקדשת את חזה התנופה ואת שוק התרומה אשר הונף ואשר הורם מאיל המלאים מאשר לאהרן ומאשר לבניו
(48535, 93, 5);[5, 8, 10, 300, 40];משיחה;12771;(2, 32, 15, 5, 12771);ההר;1;(2, 32, 15, 14, 48535);ויפן וירד משה מן ההר ושני לחת העדת בידו לחת כתבים משני עבריהם מזה ומזה הם כתבים
(22612, 43, 6);[5, 8, 10, 300, 40, 40];ממשיחה;5933;(2, 15, 20, 3, 5933);הנביאה;6;(2, 15, 20, 14, 22612);ותקח מרים הנביאה אחות אהרן את התף בידה ותצאן כל הנשים אחריה בתפים ובמחלת
(25976, 40, 6);[40, 20, 8, 10, 300, 40];משיחכם;6829;(2, 17, 14, 19, 6829);השמים;3;(2, 17, 14, 68, 25976);ויאמר יהוה אל משה כתב זאת זכרון בספר ושים באזני יהושע כי מחה אמחה את זכר עמלק מתחת השמים
(7595, 71, 6);[6, 50, 8, 10, 300, 40];משיחנו;1975;(2, 6, 16, 9, 1975);ושני;1;(2, 6, 16, 35, 7595);ואלה שמות בני לוי לתלדתם גרשון וקהת ומררי ושני חיי לוי שבע ושלשים ומאת שנה
