(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(20383, -40, 4);[40, 300, 10, 8];משיח;5298;(28, 24, 34, 4, 5298);ומחסריך;2;(28, 24, 34, 14, 20383);ובא מתהלך רישך ומחסריך כאיש מגן
(1501, -37, 4);[40, 300, 10, 8];משיח;364;(28, 2, 20, 4, 364);טובים;5;(28, 2, 20, 16, 1501);למען תלך בדרך טובים וארחות צדיקים תשמר
(21868, -28, 4);[40, 300, 10, 8];משיח;5699;(28, 26, 22, 3, 5699);כמתלהמים;6;(28, 26, 22, 14, 21868);דברי נרגן כמתלהמים והם ירדו חדרי בטן
(6075, -27, 4);[40, 300, 10, 8];משיח;1545;(28, 8, 12, 6, 1545);מזמות;3;(28, 8, 12, 23, 6075);אני חכמה שכנתי ערמה ודעת מזמות אמצא
(3662, -25, 4);[40, 300, 10, 8];משיח;920;(28, 5, 13, 2, 920);שמעתי;2;(28, 5, 13, 5, 3662);ולא שמעתי בקול מורי ולמלמדי לא הטיתי אזני
(9429, -17, 4);[40, 300, 10, 8];משיח;2395;(28, 12, 13, 6, 2395);מצרה;1;(28, 12, 13, 20, 9429);בפשע שפתים מוקש רע ויצא מצרה צדיק
(20828, -14, 4);[40, 300, 10, 8];משיח;5418;(28, 25, 14, 7, 5418);במתת;2;(28, 25, 14, 27, 20828);נשיאים ורוח וגשם אין איש מתהלל במתת שקר
(4494, -4, 4);[40, 300, 10, 8];משיח;1134;(28, 6, 19, 5, 1134);ומשלח;2;(28, 6, 19, 16, 4494);יפיח כזבים עד שקר ומשלח מדנים בין אחים
(7723, -2, 4);[40, 300, 10, 8];משיח;1968;(28, 10, 17, 3, 1968);שומר;3;(28, 10, 17, 11, 7723);ארח לחיים שומר מוסר ועוזב תוכחת מתעה
(2808, -51, 5);[30, 40, 300, 10, 8];למשיח;701;(28, 4, 9, 3, 701);לוית;1;(28, 4, 9, 9, 2808);תתן לראשך לוית חן עטרת תפארת תמגנך
(4498, -4, 5);[40, 40, 300, 10, 8];ממשיח;1135;(28, 6, 19, 6, 1135);מדנים;1;(28, 6, 19, 20, 4498);יפיח כזבים עד שקר ומשלח מדנים בין אחים
(7725, -2, 5);[40, 40, 300, 10, 8];ממשיח;1969;(28, 10, 17, 4, 1969);מוסר;1;(28, 10, 17, 13, 7725);ארח לחיים שומר מוסר ועוזב תוכחת מתעה
(9463, -17, 6);[40, 10, 40, 300, 10, 8];מי משיח;2404;(28, 12, 14, 8, 2404);אדם;3;(28, 12, 14, 27, 9463);מפרי פי איש ישבע טוב וגמול ידי אדם ישוב לו
(13903, -100, 5);[5, 40, 300, 10, 8];המשיח;3566;(28, 17, 16, 2, 3566);זה;2;(28, 17, 16, 5, 13903);למה זה מחיר ביד כסיל לקנות חכמה ולב אין
(21896, -28, 5);[5, 40, 300, 10, 8];המשיח;5706;(28, 26, 23, 3, 5706);מצפה;4;(28, 26, 23, 12, 21896);כסף סיגים מצפה על חרש שפתים דלקים ולב רע
(24746, -93, 5);[40, 300, 10, 8, 10];משיחי;6450;(28, 30, 5, 7, 6450);לחסים;5;(28, 30, 5, 26, 24746);כל אמרת אלוה צרופה מגן הוא לחסים בו
(7170, -67, 5);[40, 300, 10, 8, 10];משיחי;1824;(28, 9, 15, 4, 1824);המישרים;2;(28, 9, 15, 14, 7170);לקרא לעברי דרך המישרים ארחותם
(10799, -58, 5);[40, 300, 10, 8, 10];משיחי;2753;(28, 14, 9, 5, 2753);ישרים;5;(28, 14, 9, 21, 10799);אולים יליץ אשם ובין ישרים רצון
(24979, -53, 5);[40, 300, 10, 8, 10];משיחי;6515;(28, 30, 13, 2, 6515);מה;1;(28, 30, 13, 4, 24979);דור מה רמו עיניו ועפעפיו ינשאו
(9429, -17, 5);[40, 300, 10, 8, 10];משיחי;2395;(28, 12, 13, 6, 2395);מצרה;1;(28, 12, 13, 20, 9429);בפשע שפתים מוקש רע ויצא מצרה צדיק
(9463, -17, 7);[40, 10, 40, 300, 10, 8, 10];מי משיחי;2404;(28, 12, 14, 8, 2404);אדם;3;(28, 12, 14, 27, 9463);מפרי פי איש ישבע טוב וגמול ידי אדם ישוב לו
(10889, -47, 5);[40, 300, 10, 8, 20];משיחך;2777;(28, 14, 13, 1, 2777);גם;2;(28, 14, 13, 2, 10889);גם בשחוק יכאב לב ואחריתה שמחה תוגה
(3662, -25, 5);[40, 300, 10, 8, 20];משיחך;920;(28, 5, 13, 2, 920);שמעתי;2;(28, 5, 13, 5, 3662);ולא שמעתי בקול מורי ולמלמדי לא הטיתי אזני
(22054, -90, 5);[40, 300, 10, 8, 6];משיחו;5750;(28, 26, 28, 8, 5750);מדחה;1;(28, 26, 28, 26, 22054);לשון שקר ישנא דכיו ופה חלק יעשה מדחה
(23345, -77, 5);[40, 300, 10, 8, 6];משיחו;6081;(28, 28, 15, 8, 6081);עם;2;(28, 28, 15, 23, 23345);ארי נהם ודב שוקק משל רשע על עם דל
(4649, -67, 5);[40, 300, 10, 8, 6];משיחו;1174;(28, 6, 24, 4, 1174);מחלקת;1;(28, 6, 24, 12, 4649);לשמרך מאשת רע מחלקת לשון נכריה
(7376, -66, 5);[40, 300, 10, 8, 6];משיחו;1878;(28, 10, 4, 6, 1878);חרוצים;6;(28, 10, 4, 21, 7376);ראש עשה כף רמיה ויד חרוצים תעשיר
(5055, -45, 5);[40, 300, 10, 8, 6];משיחו;1285;(28, 7, 3, 4, 1285);כתבם;4;(28, 7, 3, 17, 5055);קשרם על אצבעתיך כתבם על לוח לבך
(1501, -37, 5);[40, 300, 10, 8, 6];משיחו;364;(28, 2, 20, 4, 364);טובים;5;(28, 2, 20, 16, 1501);למען תלך בדרך טובים וארחות צדיקים תשמר
(25573, -74, 5);[40, 300, 10, 8, 5];משיחה;6671;(28, 30, 31, 2, 6671);מתנים;1;(28, 30, 31, 6, 25573);זרזיר מתנים או תיש ומלך אלקום עמו
(3720, -59, 5);[40, 300, 10, 8, 5];משיחה;935;(28, 5, 15, 2, 935);מים;1;(28, 5, 15, 4, 3720);שתה מים מבורך ונזלים מתוך בארך
(4494, -4, 5);[40, 300, 10, 8, 5];משיחה;1134;(28, 6, 19, 5, 1134);ומשלח;2;(28, 6, 19, 16, 4494);יפיח כזבים עד שקר ומשלח מדנים בין אחים
(4498, -4, 6);[40, 40, 300, 10, 8, 5];ממשיחה;1135;(28, 6, 19, 6, 1135);מדנים;1;(28, 6, 19, 20, 4498);יפיח כזבים עד שקר ומשלח מדנים בין אחים
(11495, -100, 6);[40, 300, 10, 8, 50, 6];משיחנו;2929;(28, 14, 34, 5, 2929);לאמים;5;(28, 14, 34, 21, 11495);צדקה תרומם גוי וחסד לאמים חטאת
