(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(67854, -87, 4);[40, 300, 10, 8];משיח;17953;(1, 44, 16, 22, 17953);נמצא;2;(1, 44, 16, 82, 67854);ויאמר יהודה מה נאמר לאדני מה נדבר ומה נצטדק האלהים מצא את עון עבדיך הננו עבדים לאדני גם אנחנו גם אשר נמצא הגביע בידו
(99975, -87, 4);[40, 300, 10, 8];משיח;26366;(2, 15, 2, 2, 26366);וזמרת;3;(2, 15, 2, 6, 99975);עזי וזמרת יה ויהי לי לישועה זה אלי ואנוהו אלהי אבי וארממנהו
(119084, -87, 4);[40, 300, 10, 8];משיח;31415;(2, 28, 15, 15, 31415);משזר;1;(2, 28, 15, 58, 119084);ועשית חשן משפט מעשה חשב כמעשה אפד תעשנו זהב תכלת וארגמן ותולעת שני ושש משזר תעשה אתו
(136143, -87, 4);[40, 300, 10, 8];משיח;35897;(2, 37, 29, 3, 35897);שמן;2;(2, 37, 29, 8, 136143);ויעש את שמן המשחה קדש ואת קטרת הסמים טהור מעשה רקח
(194273, -87, 4);[40, 300, 10, 8];משיח;51228;(4, 4, 30, 7, 51228);חמשים;2;(4, 4, 30, 23, 194273);מבן שלשים שנה ומעלה ועד בן חמשים שנה תפקדם כל הבא לצבא לעבד את עבדת אהל מועד
(236043, -87, 4);[40, 300, 10, 8];משיח;62171;(4, 28, 18, 6, 62171);מלאכת;1;(4, 28, 18, 20, 236043);ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו
(38581, -86, 4);[40, 300, 10, 8];משיח;10258;(1, 27, 46, 14, 10258);מבנות;1;(1, 27, 46, 46, 38581);ותאמר רבקה אל יצחק קצתי בחיי מפני בנות חת אם לקח יעקב אשה מבנות חת כאלה מבנות הארץ למה לי חיים
(201395, -86, 4);[40, 300, 10, 8];משיח;53097;(4, 7, 71, 2, 53097);השלמים;6;(4, 7, 71, 11, 201395);ולזבח השלמים בקר שנים אילם חמשה עתדים חמשה כבשים בני שנה חמשה זה קרבן אחיעזר בן עמישדי
(236865, -86, 4);[40, 300, 10, 8];משיח;62371;(4, 29, 6, 4, 62371);ומנחתה;2;(4, 29, 6, 13, 236865);מלבד עלת החדש ומנחתה ועלת התמיד ומנחתה ונסכיהם כמשפטם לריח ניחח אשה ליהוה
(190381, -85, 4);[40, 300, 10, 8];משיח;50229;(4, 3, 3, 5, 50229);הכהנים;6;(4, 3, 3, 20, 190381);אלה שמות בני אהרן הכהנים המשחים אשר מלא ידם לכהן
(214024, -85, 4);[40, 300, 10, 8];משיח;56418;(4, 15, 16, 6, 56418);לכם;3;(4, 15, 16, 22, 214024);תורה אחת ומשפט אחד יהיה לכם ולגר הגר אתכם
(237156, -85, 4);[40, 300, 10, 8];משיח;62440;(4, 29, 11, 10, 62440);ומנחתה;2;(4, 29, 11, 40, 237156);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(11599, -84, 4);[40, 300, 10, 8];משיח;3122;(1, 10, 1, 9, 3122);להם;3;(1, 10, 1, 31, 11599);ואלה תולדת בני נח שם חם ויפת ויולדו להם בנים אחר המבול
(142969, -84, 4);[40, 300, 10, 8];משיח;37681;(3, 2, 9, 4, 37681);המנחה;2;(3, 2, 9, 13, 142969);והרים הכהן מן המנחה את אזכרתה והקטיר המזבחה אשה ריח ניחח ליהוה
(191593, -84, 4);[40, 300, 10, 8];משיח;50535;(4, 3, 31, 1, 50535);ומשמרתם;2;(4, 3, 31, 2, 191593);ומשמרתם הארן והשלחן והמנרה והמזבחת וכלי הקדש אשר ישרתו בהם והמסך וכל עבדתו
(174120, -83, 4);[40, 300, 10, 8];משיח;46084;(3, 21, 14, 10, 46084);אם;2;(3, 21, 14, 33, 174120);אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה
(174365, -83, 4);[40, 300, 10, 8];משיח;46162;(3, 21, 21, 5, 46162);מום;3;(3, 21, 21, 13, 174365);כל איש אשר בו מום מזרע אהרן הכהן לא יגש להקריב את אשי יהוה מום בו את לחם אלהיו לא יגש להקריב
(206822, -83, 4);[40, 300, 10, 8];משיח;54497;(4, 11, 3, 8, 54497);בם;2;(4, 11, 3, 29, 206822);ויקרא שם המקום ההוא תבערה כי בערה בם אש יהוה
(141426, -82, 4);[40, 300, 10, 8];משיח;37278;(2, 40, 35, 3, 37278);משה;1;(2, 40, 35, 7, 141426);ולא יכל משה לבוא אל אהל מועד כי שכן עליו הענן וכבוד יהוה מלא את המשכן
(187654, -82, 4);[40, 300, 10, 8];משיח;49574;(4, 1, 31, 1, 49574);פקדיהם;6;(4, 1, 31, 6, 187654);פקדיהם למטה זבולן שבעה וחמשים אלף וארבע מאות
(232858, -82, 4);[40, 300, 10, 8];משיח;61369;(4, 26, 41, 4, 61369);למשפחתם;2;(4, 26, 41, 13, 232858);אלה בני בנימן למשפחתם ופקדיהם חמשה וארבעים אלף ושש מאות
(71947, -81, 4);[40, 300, 10, 8];משיח;19021;(1, 47, 1, 14, 19021);מארץ;1;(1, 47, 1, 52, 71947);ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל אשר להם באו מארץ כנען והנם בארץ גשן
(104945, -81, 4);[40, 300, 10, 8];משיח;27689;(2, 18, 15, 9, 27689);אלהים;5;(2, 18, 15, 33, 104945);ויאמר משה לחתנו כי יבא אלי העם לדרש אלהים
(199783, -81, 4);[40, 300, 10, 8];משיח;52675;(4, 7, 31, 19, 52675);בשמן;3;(4, 7, 31, 76, 199783);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(231921, -81, 4);[40, 300, 10, 8];משיח;61168;(4, 26, 20, 4, 61168);למשפחתם;2;(4, 26, 20, 15, 231921);ויהיו בני יהודה למשפחתם לשלה משפחת השלני לפרץ משפחת הפרצי לזרח משפחת הזרחי
(149948, -80, 4);[40, 300, 10, 8];משיח;39553;(3, 7, 20, 14, 39553);מעמיה;3;(3, 7, 20, 60, 149948);והנפש אשר תאכל בשר מזבח השלמים אשר ליהוה וטמאתו עליו ונכרתה הנפש ההוא מעמיה
(200025, -79, 4);[40, 300, 10, 8];משיח;52737;(4, 7, 37, 15, 52737);שניהם;5;(4, 7, 37, 60, 200025);קרבנו קערת כסף אחת שלשים ומאה משקלה מזרק אחד כסף שבעים שקל בשקל הקדש שניהם מלאים סלת בלולה בשמן למנחה
(11361, -77, 4);[40, 300, 10, 8];משיח;3056;(1, 9, 23, 19, 3056);אביהם;5;(1, 9, 23, 82, 11361);ויקח שם ויפת את השמלה וישימו על שכם שניהם וילכו אחרנית ויכסו את ערות אביהם ופניהם אחרנית וערות אביהם לא ראו
(56577, -77, 4);[40, 300, 10, 8];משיח;15043;(1, 38, 13, 7, 15043);תמנתה;2;(1, 38, 13, 24, 56577);ויגד לתמר לאמר הנה חמיך עלה תמנתה לגז צאנו
(262930, -77, 4);[40, 300, 10, 8];משיח;69033;(5, 7, 6, 15, 69033);מכל;1;(5, 7, 6, 50, 262930);כי עם קדוש אתה ליהוה אלהיך בך בחר יהוה אלהיך להיות לו לעם סגלה מכל העמים אשר על פני האדמה
(9115, -76, 4);[40, 300, 10, 8];משיח;2447;(1, 7, 24, 2, 2447);המים;2;(1, 7, 24, 8, 9115);ויגברו המים על הארץ חמשים ומאת יום
(135886, -76, 4);[40, 300, 10, 8];משיח;35826;(2, 37, 23, 6, 35826);ומחתתיה;2;(2, 37, 23, 24, 135886);ויעש את נרתיה שבעה ומלקחיה ומחתתיה זהב טהור
(140712, -76, 4);[40, 300, 10, 8];משיח;37082;(2, 40, 18, 16, 37082);עמודיו;2;(2, 40, 18, 56, 140712);ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו
(213688, -76, 4);[40, 300, 10, 8];משיח;56329;(4, 15, 8, 11, 56329);שלמים;5;(4, 15, 8, 34, 213688);וכי תעשה בן בקר עלה או זבח לפלא נדר או שלמים ליהוה
(256936, -75, 4);[40, 300, 10, 8];משיח;67500;(5, 4, 10, 1, 67500);יום;3;(5, 4, 10, 3, 256936);יום אשר עמדת לפני יהוה אלהיך בחרב באמר יהוה אלי הקהל לי את העם ואשמעם את דברי אשר ילמדון ליראה אתי כל הימים אשר הם חיים על האדמה ואת בניהם ילמדון
(288863, -75, 4);[40, 300, 10, 8];משיח;75859;(5, 25, 17, 8, 75859);בצאתכם;6;(5, 25, 17, 28, 288863);זכור את אשר עשה לך עמלק בדרך בצאתכם ממצרים
(48591, -74, 4);[40, 300, 10, 8];משיח;12940;(1, 33, 8, 10, 12940);למצא;2;(1, 33, 8, 34, 48591);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(63713, -74, 4);[40, 300, 10, 8];משיח;16915;(1, 42, 16, 2, 16915);מכם;3;(1, 42, 16, 7, 63713);שלחו מכם אחד ויקח את אחיכם ואתם האסרו ויבחנו דבריכם האמת אתכם ואם לא חי פרעה כי מרגלים אתם
(90664, -74, 4);[40, 300, 10, 8];משיח;23887;(2, 9, 19, 23, 23887);ומתו;2;(2, 9, 19, 79, 90664);ועתה שלח העז את מקנך ואת כל אשר לך בשדה כל האדם והבהמה אשר ימצא בשדה ולא יאסף הביתה וירד עלהם הברד ומתו
(111743, -74, 4);[40, 300, 10, 8];משיח;29585;(2, 23, 19, 3, 29585);אדמתך;3;(2, 23, 19, 13, 111743);ראשית בכורי אדמתך תביא בית יהוה אלהיך לא תבשל גדי בחלב אמו
(279748, -74, 4);[40, 300, 10, 8];משיח;73389;(5, 18, 13, 3, 73389);עם;2;(5, 18, 13, 10, 279748);תמים תהיה עם יהוה אלהיך
(82421, -73, 4);[40, 300, 10, 8];משיח;21734;(2, 4, 10, 16, 21734);מאז;1;(2, 4, 10, 51, 82421);ויאמר משה אל יהוה בי אדני לא איש דברים אנכי גם מתמול גם משלשם גם מאז דברך אל עבדך כי כבד פה וכבד לשון אנכי
(122842, -73, 4);[40, 300, 10, 8];משיח;32402;(2, 29, 42, 6, 32402);מועד;1;(2, 29, 42, 21, 122842);עלת תמיד לדרתיכם פתח אהל מועד לפני יהוה אשר אועד לכם שמה לדבר אליך שם
(145826, -73, 4);[40, 300, 10, 8];משיח;38450;(3, 4, 28, 11, 38450);תמימה;4;(3, 4, 28, 44, 145826);או הודע אליו חטאתו אשר חטא והביא קרבנו שעירת עזים תמימה נקבה על חטאתו אשר חטא
(172085, -73, 4);[40, 300, 10, 8];משיח;45535;(3, 20, 4, 3, 45535);יעלימו;5;(3, 20, 4, 12, 172085);ואם העלם יעלימו עם הארץ את עיניהם מן האיש ההוא בתתו מזרעו למלך לבלתי המית אתו
(192682, -73, 4);[40, 300, 10, 8];משיח;50803;(4, 3, 51, 15, 50803);משה;1;(4, 3, 51, 50, 192682);ויתן משה את כסף הפדים לאהרן ולבניו על פי יהוה כאשר צוה יהוה את משה
(195634, -73, 4);[40, 300, 10, 8];משיח;51575;(4, 5, 8, 12, 51575);מלבד;1;(4, 5, 8, 45, 195634);ואם אין לאיש גאל להשיב האשם אליו האשם המושב ליהוה לכהן מלבד איל הכפרים אשר יכפר בו עליו
(143129, -72, 4);[40, 300, 10, 8];משיח;37720;(3, 2, 12, 4, 37720);אתם;3;(3, 2, 12, 18, 143129);קרבן ראשית תקריבו אתם ליהוה ואל המזבח לא יעלו לריח ניחח
(173161, -72, 4);[40, 300, 10, 8];משיח;45828;(3, 20, 23, 7, 45828);משלח;1;(3, 20, 23, 22, 173161);ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
(273159, -72, 4);[40, 300, 10, 8];משיח;71639;(5, 13, 8, 2, 71639);העמים;3;(5, 13, 8, 8, 273159);מאלהי העמים אשר סביבתיכם הקרבים אליך או הרחקים ממך מקצה הארץ ועד קצה הארץ
(9926, -71, 4);[40, 300, 10, 8];משיח;2663;(1, 8, 17, 5, 2663);מכל;1;(1, 8, 17, 13, 9926);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(86019, -71, 4);[40, 300, 10, 8];משיח;22676;(2, 6, 24, 7, 22676);משפחת;1;(2, 6, 24, 28, 86019);ובני קרח אסיר ואלקנה ואביאסף אלה משפחת הקרחי
(127514, -71, 4);[40, 300, 10, 8];משיח;33632;(2, 32, 31, 5, 33632);ויאמר;4;(2, 32, 31, 17, 127514);וישב משה אל יהוה ויאמר אנא חטא העם הזה חטאה גדלה ויעשו להם אלהי זהב
(137948, -71, 4);[40, 300, 10, 8];משיח;36344;(2, 39, 2, 6, 36344);וארגמן;5;(2, 39, 2, 22, 137948);ויעש את האפד זהב תכלת וארגמן ותולעת שני ושש משזר
(122143, -70, 4);[40, 300, 10, 8];משיח;32218;(2, 29, 28, 14, 32218);מאת;1;(2, 29, 28, 54, 122143);והיה לאהרן ולבניו לחק עולם מאת בני ישראל כי תרומה הוא ותרומה יהיה מאת בני ישראל מזבחי שלמיהם תרומתם ליהוה
(191701, -70, 4);[40, 300, 10, 8];משיח;50559;(4, 3, 33, 1, 50559);למררי;2;(4, 3, 33, 2, 191701);למררי משפחת המחלי ומשפחת המושי אלה הם משפחת מררי
(241761, -70, 4);[40, 300, 10, 8];משיח;63609;(4, 31, 50, 11, 63609);וצמיד;3;(4, 31, 50, 38, 241761);ונקרב את קרבן יהוה איש אשר מצא כלי זהב אצעדה וצמיד טבעת עגיל וכומז לכפר על נפשתינו לפני יהוה
(77760, -69, 4);[40, 300, 10, 8];משיח;20533;(1, 50, 21, 6, 20533);אתכם;4;(1, 50, 21, 24, 77760);ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם וינחם אותם וידבר על לבם
(192137, -69, 4);[40, 300, 10, 8];משיח;50664;(4, 3, 40, 16, 50664);מספר;1;(4, 3, 40, 51, 192137);ויאמר יהוה אל משה פקד כל בכר זכר לבני ישראל מבן חדש ומעלה ושא את מספר שמתם
(209605, -69, 4);[40, 300, 10, 8];משיח;55243;(4, 13, 3, 9, 55243);כלם;3;(4, 13, 3, 31, 209605);וישלח אתם משה ממדבר פארן על פי יהוה כלם אנשים ראשי בני ישראל המה
(220301, -69, 4);[40, 300, 10, 8];משיח;58075;(4, 18, 27, 2, 58075);לכם;3;(4, 18, 27, 8, 220301);ונחשב לכם תרומתכם כדגן מן הגרן וכמלאה מן היקב
(275493, -69, 4);[40, 300, 10, 8];משיח;72253;(5, 15, 6, 9, 72253);גוים;4;(5, 15, 6, 34, 275493);כי יהוה אלהיך ברכך כאשר דבר לך והעבטת גוים רבים ואתה לא תעבט ומשלת בגוים רבים ובך לא ימשלו
(151792, -68, 4);[40, 300, 10, 8];משיח;40047;(3, 8, 19, 7, 40047);המזבח;2;(3, 8, 19, 22, 151792);וישחט ויזרק משה את הדם על המזבח סביב
(183258, -68, 4);[40, 300, 10, 8];משיח;48464;(3, 26, 20, 3, 48464);כחכם;4;(3, 26, 20, 11, 183258);ותם לריק כחכם ולא תתן ארצכם את יבולה ועץ הארץ לא יתן פריו
(242636, -68, 4);[40, 300, 10, 8];משיח;63835;(4, 32, 12, 10, 63835);מלאו;1;(4, 32, 12, 32, 242636);בלתי כלב בן יפנה הקנזי ויהושע בן נון כי מלאו אחרי יהוה
(249708, -68, 4);[40, 300, 10, 8];משיח;65630;(4, 36, 9, 4, 65630);ממטה;1;(4, 36, 9, 11, 249708);ולא תסב נחלה ממטה למטה אחר כי איש בנחלתו ידבקו מטות בני ישראל
(122226, -67, 4);[40, 300, 10, 8];משיח;32237;(2, 29, 29, 13, 32237);ידם;3;(2, 29, 29, 51, 122226);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(11374, -66, 4);[40, 300, 10, 8];משיח;3061;(1, 9, 24, 3, 3061);מיינו;1;(1, 9, 24, 8, 11374);וייקץ נח מיינו וידע את אשר עשה לו בנו הקטן
(56123, -66, 4);[40, 300, 10, 8];משיח;14918;(1, 38, 3, 6, 14918);שמו;2;(1, 38, 3, 19, 56123);ותהר ותלד בן ויקרא את שמו ער
(87326, -66, 4);[40, 300, 10, 8];משיח;23025;(2, 7, 19, 13, 23025);מימי;1;(2, 7, 19, 38, 87326);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(122304, -66, 4);[40, 300, 10, 8];משיח;32258;(2, 29, 31, 8, 32258);במקם;2;(2, 29, 31, 28, 122304);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(144421, -66, 4);[40, 300, 10, 8];משיח;38064;(3, 4, 3, 15, 38064);תמים;2;(3, 4, 3, 51, 144421);אם הכהן המשיח יחטא לאשמת העם והקריב על חטאתו אשר חטא פר בן בקר תמים ליהוה לחטאת
(233603, -66, 4);[40, 300, 10, 8];משיח;61535;(4, 26, 59, 1, 61535);ושם;3;(4, 26, 59, 3, 233603);ושם אשת עמרם יוכבד בת לוי אשר ילדה אתה ללוי במצרים ותלד לעמרם את אהרן ואת משה ואת מרים אחתם
(236152, -66, 4);[40, 300, 10, 8];משיח;62197;(4, 28, 20, 6, 62197);עשרנים;6;(4, 28, 20, 28, 236152);ומנחתם סלת בלולה בשמן שלשה עשרנים לפר ושני עשרנים לאיל תעשו
(7797, -65, 4);[40, 300, 10, 8];משיח;2086;(1, 6, 20, 2, 2086);למינהו;2;(1, 6, 20, 7, 7797);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(62746, -65, 4);[40, 300, 10, 8];משיח;16661;(1, 41, 53, 8, 16661);מצרים;5;(1, 41, 53, 32, 62746);ותכלינה שבע שני השבע אשר היה בארץ מצרים
(113320, -65, 4);[40, 300, 10, 8];משיח;29995;(2, 24, 16, 10, 29995);ימים;2;(2, 24, 16, 36, 113320);וישכן כבוד יהוה על הר סיני ויכסהו הענן ששת ימים ויקרא אל משה ביום השביעי מתוך הענן
(67953, -64, 4);[40, 300, 10, 8];משיח;17978;(1, 44, 18, 4, 17978);ויאמר;4;(1, 44, 18, 17, 67953);ויגש אליו יהודה ויאמר בי אדני ידבר נא עבדך דבר באזני אדני ואל יחר אפך בעבדך כי כמוך כפרעה
(198530, -64, 4);[40, 300, 10, 8];משיח;52350;(4, 7, 4, 1, 52350);ויאמר;4;(4, 7, 4, 4, 198530);ויאמר יהוה אל משה לאמר
(207350, -64, 4);[40, 300, 10, 8];משיח;54637;(4, 11, 13, 6, 54637);העם;3;(4, 11, 13, 18, 207350);מאין לי בשר לתת לכל העם הזה כי יבכו עלי לאמר תנה לנו בשר ונאכלה
(96815, -63, 4);[40, 300, 10, 8];משיח;25549;(2, 13, 1, 4, 25549);משה;1;(2, 13, 1, 12, 96815);וידבר יהוה אל משה לאמר
(140731, -63, 4);[40, 300, 10, 8];משיח;37087;(2, 40, 19, 5, 37087);המשכן;2;(2, 40, 19, 15, 140731);ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה כאשר צוה יהוה את משה
