(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(16183, 68, 4);[40, 300, 10, 8];משיח;4075;(27, 35, 7, 3, 4075);טמנו;2;(27, 35, 7, 7, 16183);כי חנם טמנו לי שחת רשתם חנם חפרו לנפשי
(38463, 68, 4);[40, 300, 10, 8];משיח;9618;(27, 74, 16, 8, 9618);מאור;1;(27, 74, 16, 23, 38463);לך יום אף לך לילה אתה הכינות מאור ושמש
(25251, 69, 4);[40, 300, 10, 8];משיח;6345;(27, 50, 11, 7, 6345);עמדי;2;(27, 50, 11, 23, 25251);ידעתי כל עוף הרים וזיז שדי עמדי
(54120, 69, 4);[40, 300, 10, 8];משיח;13493;(27, 103, 8, 5, 13493);אפים;4;(27, 103, 8, 20, 54120);רחום וחנון יהוה ארך אפים ורב חסד
(65029, 70, 4);[40, 300, 10, 8];משיח;16175;(27, 119, 44, 4, 16175);לעולם;5;(27, 119, 44, 20, 65029);ואשמרה תורתך תמיד לעולם ועד
(63303, 72, 4);[40, 300, 10, 8];משיח;15745;(27, 118, 4, 6, 15745);לעולם;5;(27, 118, 4, 22, 63303);יאמרו נא יראי יהוה כי לעולם חסדו
(54009, 73, 4);[40, 300, 10, 8];משיח;13470;(27, 103, 4, 6, 13470);ורחמים;4;(27, 103, 4, 28, 54009);הגואל משחת חייכי המעטרכי חסד ורחמים
(67442, 74, 4);[40, 300, 10, 8];משיח;16756;(27, 119, 138, 4, 16756);ואמונה;3;(27, 119, 138, 15, 67442);צוית צדק עדתיך ואמונה מאד
(18367, 76, 4);[40, 300, 10, 8];משיח;4617;(27, 37, 35, 4, 4617);ומתערה;2;(27, 37, 35, 14, 18367);ראיתי רשע עריץ ומתערה כאזרח רענן
(14043, 77, 4);[40, 300, 10, 8];משיח;3532;(27, 31, 20, 1, 3532);מה;1;(27, 31, 20, 1, 14043);מה רב טובך אשר צפנת ליראיך פעלת לחסים בך נגד בני אדם
(18444, 80, 4);[40, 300, 10, 8];משיח;4635;(27, 37, 38, 2, 4635);נשמדו;3;(27, 37, 38, 9, 18444);ופשעים נשמדו יחדו אחרית רשעים נכרתה
(26208, 80, 4);[40, 300, 10, 8];משיח;6577;(27, 51, 20, 6, 6577);חומות;3;(27, 51, 20, 25, 26208);היטיבה ברצונך את ציון תבנה חומות ירושלם
(24913, 82, 4);[40, 300, 10, 8];משיח;6259;(27, 50, 1, 1, 6259);מזמור;1;(27, 50, 1, 1, 24913);מזמור לאסף אל אלהים יהוה דבר ויקרא ארץ ממזרח שמש עד מבאו
(16181, 84, 4);[40, 300, 10, 8];משיח;4074;(27, 35, 7, 2, 4074);חנם;3;(27, 35, 7, 5, 16181);כי חנם טמנו לי שחת רשתם חנם חפרו לנפשי
(33546, 84, 4);[40, 300, 10, 8];משיח;8401;(27, 68, 15, 3, 8401);מלכים;1;(27, 68, 15, 8, 33546);בפרש שדי מלכים בה תשלג בצלמון
(5641, 87, 4);[40, 300, 10, 8];משיח;1445;(27, 16, 8, 8, 1445);אמוט;2;(27, 16, 8, 30, 5641);שויתי יהוה לנגדי תמיד כי מימיני בל אמוט
(30850, 87, 4);[40, 300, 10, 8];משיח;7746;(27, 62, 9, 10, 7746);מחסה;1;(27, 62, 9, 33, 30850);בטחו בו בכל עת עם שפכו לפניו לבבכם אלהים מחסה לנו סלה
(44780, 87, 4);[40, 300, 10, 8];משיח;11155;(27, 84, 4, 1, 11155);גם;2;(27, 84, 4, 2, 44780);גם צפור מצאה בית ודרור קן לה אשר שתה אפרחיה את מזבחותיך יהוה צבאות מלכי ואלהי
(62111, 91, 4);[40, 300, 10, 8];משיח;15435;(27, 114, 8, 6, 15435);למעינו;2;(27, 114, 8, 22, 62111);ההפכי הצור אגם מים חלמיש למעינו מים
(34156, 92, 4);[40, 300, 10, 8];משיח;8550;(27, 68, 32, 4, 8550);מצרים;5;(27, 68, 32, 19, 34156);יאתיו חשמנים מני מצרים כוש תריץ ידיו לאלהים
(59203, 92, 4);[40, 300, 10, 8];משיח;14714;(27, 107, 33, 5, 14714);מים;1;(27, 107, 33, 19, 59203);ישם נהרות למדבר ומצאי מים לצמאון
(11143, 93, 4);[40, 300, 10, 8];משיח;2802;(27, 25, 15, 2, 2802);תמיד;2;(27, 25, 15, 6, 11143);עיני תמיד אל יהוה כי הוא יוציא מרשת רגלי
(6785, 96, 4);[40, 300, 10, 8];משיח;1717;(27, 18, 14, 2, 1717);בשמים;3;(27, 18, 14, 8, 6785);וירעם בשמים יהוה ועליון יתן קלו ברד וגחלי אש
(70064, 96, 4);[40, 300, 10, 8];משיח;17397;(27, 127, 5, 4, 17397);מלא;1;(27, 127, 5, 12, 70064);אשרי הגבר אשר מלא את אשפתו מהם לא יבשו כי ידברו את אויבים בשער
(38463, 98, 4);[40, 300, 10, 8];משיח;9618;(27, 74, 16, 8, 9618);מאור;1;(27, 74, 16, 23, 38463);לך יום אף לך לילה אתה הכינות מאור ושמש
(20623, 99, 4);[40, 300, 10, 8];משיח;5180;(27, 41, 6, 6, 5180);ימות;2;(27, 41, 6, 19, 20623);אויבי יאמרו רע לי מתי ימות ואבד שמו
(77608, 99, 4);[40, 300, 10, 8];משיח;19285;(27, 147, 8, 7, 19285);המצמיח;4;(27, 147, 8, 30, 77608);המכסה שמים בעבים המכין לארץ מטר המצמיח הרים חציר
(71856, 100, 4);[40, 300, 10, 8];משיח;17854;(27, 135, 8, 3, 17854);מצרים;5;(27, 135, 8, 14, 71856);שהכה בכורי מצרים מאדם עד בהמה
(309, 1, 5);[30, 40, 300, 10, 8];למשיח;82;(27, 2, 2, 9, 82);ועל;3;(27, 2, 2, 37, 309);יתיצבו מלכי ארץ ורוזנים נוסדו יחד על יהוה ועל משיחו
(7893, 1, 5);[30, 40, 300, 10, 8];למשיח;1991;(27, 18, 51, 6, 1991);למשיחו;1;(27, 18, 51, 22, 7893);מגדל ישועות מלכו ועשה חסד למשיחו לדוד ולזרעו עד עולם
(71347, 1, 5);[30, 40, 300, 10, 8];למשיח;17720;(27, 132, 17, 7, 17720);למשיחי;1;(27, 132, 17, 22, 71347);שם אצמיח קרן לדוד ערכתי נר למשיחי
(46550, 7, 5);[30, 40, 300, 10, 8];למשיח;11602;(27, 88, 8, 1, 11602);עלי;2;(27, 88, 8, 2, 46550);עלי סמכה חמתך וכל משבריך ענית סלה
(21124, 12, 5);[30, 40, 300, 10, 8];למשיח;5313;(27, 42, 6, 5, 5313);עלי;2;(27, 42, 6, 20, 21124);מה תשתוחחי נפשי ותהמי עלי הוחלי לאלהים כי עוד אודנו ישועות פניו
(23910, 12, 5);[30, 40, 300, 10, 8];למשיח;6003;(27, 48, 3, 11, 6003);מלך;2;(27, 48, 3, 37, 23910);יפה נוף משוש כל הארץ הר ציון ירכתי צפון קרית מלך רב
(66976, 14, 5);[30, 40, 300, 10, 8];למשיח;16641;(27, 119, 119, 6, 16641);לכן;1;(27, 119, 119, 18, 66976);סגים השבת כל רשעי ארץ לכן אהבתי עדתיך
(41600, 27, 5);[30, 40, 300, 10, 8];למשיח;10384;(27, 78, 50, 1, 10384);יפלס;3;(27, 78, 50, 3, 41600);יפלס נתיב לאפו לא חשך ממות נפשם וחיתם לדבר הסגיר
(67368, 74, 5);[30, 40, 300, 10, 8];למשיח;16737;(27, 119, 135, 4, 16737);ולמדני;2;(27, 119, 135, 14, 67368);פניך האר בעבדך ולמדני את חקיך
(5554, 87, 5);[30, 40, 300, 10, 8];למשיח;1423;(27, 16, 6, 3, 1423);לי;1;(27, 16, 6, 10, 5554);חבלים נפלו לי בנעמים אף נחלת שפרה עלי
(71756, 100, 5);[30, 40, 300, 10, 8];למשיח;17831;(27, 135, 5, 9, 17831);אלהים;2;(27, 135, 5, 32, 71756);כי אני ידעתי כי גדול יהוה ואדנינו מכל אלהים
(48047, 1, 5);[40, 40, 300, 10, 8];ממשיח;11965;(27, 89, 39, 5, 11965);עם;2;(27, 89, 39, 21, 48047);ואתה זנחת ותמאס התעברת עם משיחך
(15520, 44, 5);[40, 40, 300, 10, 8];ממשיח;3908;(27, 34, 7, 5, 3908);שמע;2;(27, 34, 7, 15, 15520);זה עני קרא ויהוה שמע ומכל צרותיו הושיעו
(25182, 69, 5);[40, 40, 300, 10, 8];ממשיח;6327;(27, 50, 9, 3, 6327);מביתך;1;(27, 50, 9, 6, 25182);לא אקח מביתך פר ממכלאתיך עתודים
(69968, 96, 5);[40, 40, 300, 10, 8];ממשיח;17371;(27, 127, 2, 4, 17371);קום;3;(27, 127, 2, 15, 69968);שוא לכם משכימי קום מאחרי שבת אכלי לחם העצבים כן יתן לידידו שנא
(16013, 84, 6);[40, 10, 40, 300, 10, 8];מי משיח;4033;(27, 35, 1, 6, 4033);לחם;3;(27, 35, 1, 22, 16013);לדוד ריבה יהוה את יריבי לחם את לחמי
(63399, 65, 6);[40, 300, 10, 8, 40, 10];משיח מי;15772;(27, 118, 8, 5, 15772);באדם;4;(27, 118, 8, 21, 63399);טוב לחסות ביהוה מבטח באדם
(8599, 1, 5);[5, 40, 300, 10, 8];המשיח;2163;(27, 20, 7, 5, 2163);יהוה;4;(27, 20, 7, 19, 8599);עתה ידעתי כי הושיע יהוה משיחו יענהו משמי קדשו בגברות ישע ימינו
(34026, 27, 5);[5, 40, 300, 10, 8];המשיח;8518;(27, 68, 29, 1, 8518);צוה;3;(27, 68, 29, 3, 34026);צוה אלהיך עזך עוזה אלהים זו פעלת לנו
(16533, 45, 5);[5, 40, 300, 10, 8];המשיח;4161;(27, 35, 17, 2, 4161);כמה;3;(27, 35, 17, 7, 16533);אדני כמה תראה השיבה נפשי משאיהם מכפירים יחידתי
(54051, 69, 5);[5, 40, 300, 10, 8];המשיח;13479;(27, 103, 6, 3, 13479);יהוה;2;(27, 103, 6, 10, 54051);עשה צדקות יהוה ומשפטים לכל עשוקים
(53936, 73, 5);[5, 40, 300, 10, 8];המשיח;13454;(27, 103, 2, 4, 13454);יהוה;2;(27, 103, 2, 12, 53936);ברכי נפשי את יהוה ואל תשכחי כל גמוליו
(62020, 91, 5);[5, 40, 300, 10, 8];המשיח;15414;(27, 114, 5, 6, 15414);הירדן;1;(27, 114, 5, 14, 62020);מה לך הים כי תנוס הירדן תסב לאחור
(56065, 1, 5);[40, 300, 10, 8, 10];משיחי;13975;(27, 105, 15, 3, 13975);במשיחי;2;(27, 105, 15, 8, 56065);אל תגעו במשיחי ולנביאי אל תרעו
(71348, 1, 5);[40, 300, 10, 8, 10];משיחי;17720;(27, 132, 17, 7, 17720);למשיחי;2;(27, 132, 17, 23, 71348);שם אצמיח קרן לדוד ערכתי נר למשיחי
(46557, 7, 5);[40, 300, 10, 8, 10];משיחי;11604;(27, 88, 8, 3, 11604);חמתך;2;(27, 88, 8, 9, 46557);עלי סמכה חמתך וכל משבריך ענית סלה
(14262, 26, 5);[40, 300, 10, 8, 10];משיחי;3587;(27, 31, 25, 2, 3587);ויאמץ;4;(27, 31, 25, 8, 14262);חזקו ויאמץ לבבכם כל המיחלים ליהוה
(33720, 26, 5);[40, 300, 10, 8, 10];משיחי;8445;(27, 68, 19, 12, 8445);אלהים;5;(27, 68, 19, 49, 33720);עלית למרום שבית שבי לקחת מתנות באדם ואף סוררים לשכן יה אלהים
(2326, 32, 5);[40, 300, 10, 8, 10];משיחי;587;(27, 7, 10, 10, 587);אלהים;5;(27, 7, 10, 42, 2326);יגמר נא רע רשעים ותכונן צדיק ובחן לבות וכליות אלהים צדיק
(71865, 40, 5);[40, 300, 10, 8, 10];משיחי;17857;(27, 135, 8, 6, 17857);בהמה;3;(27, 135, 8, 23, 71865);שהכה בכורי מצרים מאדם עד בהמה
(60793, 44, 5);[40, 300, 10, 8, 10];משיחי;15102;(27, 109, 31, 3, 15102);לימין;3;(27, 109, 31, 9, 60793);כי יעמד לימין אביון להושיע משפטי נפשו
(53352, 45, 5);[40, 300, 10, 8, 10];משיחי;13303;(27, 102, 11, 1, 13303);מפני;1;(27, 102, 11, 1, 53352);מפני זעמך וקצפך כי נשאתני ותשליכני
(34518, 54, 5);[40, 300, 10, 8, 10];משיחי;8639;(27, 69, 6, 6, 8639);ממך;2;(27, 69, 6, 27, 34518);אלהים אתה ידעת לאולתי ואשמותי ממך לא נכחדו
(25251, 69, 5);[40, 300, 10, 8, 10];משיחי;6345;(27, 50, 11, 7, 6345);עמדי;2;(27, 50, 11, 23, 25251);ידעתי כל עוף הרים וזיז שדי עמדי
(54120, 69, 5);[40, 300, 10, 8, 10];משיחי;13493;(27, 103, 8, 5, 13493);אפים;4;(27, 103, 8, 20, 54120);רחום וחנון יהוה ארך אפים ורב חסד
(26208, 80, 5);[40, 300, 10, 8, 10];משיחי;6577;(27, 51, 20, 6, 6577);חומות;3;(27, 51, 20, 25, 26208);היטיבה ברצונך את ציון תבנה חומות ירושלם
(24913, 82, 5);[40, 300, 10, 8, 10];משיחי;6259;(27, 50, 1, 1, 6259);מזמור;1;(27, 50, 1, 1, 24913);מזמור לאסף אל אלהים יהוה דבר ויקרא ארץ ממזרח שמש עד מבאו
(11143, 93, 5);[40, 300, 10, 8, 10];משיחי;2802;(27, 25, 15, 2, 2802);תמיד;2;(27, 25, 15, 6, 11143);עיני תמיד אל יהוה כי הוא יוציא מרשת רגלי
(71856, 100, 5);[40, 300, 10, 8, 10];משיחי;17854;(27, 135, 8, 3, 17854);מצרים;5;(27, 135, 8, 14, 71856);שהכה בכורי מצרים מאדם עד בהמה
(71347, 1, 6);[30, 40, 300, 10, 8, 10];למשיחי;17720;(27, 132, 17, 7, 17720);למשיחי;1;(27, 132, 17, 22, 71347);שם אצמיח קרן לדוד ערכתי נר למשיחי
(46550, 7, 6);[30, 40, 300, 10, 8, 10];למשיחי;11602;(27, 88, 8, 1, 11602);עלי;2;(27, 88, 8, 2, 46550);עלי סמכה חמתך וכל משבריך ענית סלה
(71756, 100, 6);[30, 40, 300, 10, 8, 10];למשיחי;17831;(27, 135, 5, 9, 17831);אלהים;2;(27, 135, 5, 32, 71756);כי אני ידעתי כי גדול יהוה ואדנינו מכל אלהים
(25182, 69, 6);[40, 40, 300, 10, 8, 10];ממשיחי;6327;(27, 50, 9, 3, 6327);מביתך;1;(27, 50, 9, 6, 25182);לא אקח מביתך פר ממכלאתיך עתודים
(45017, 1, 5);[40, 300, 10, 8, 20];משיחך;11215;(27, 84, 10, 6, 11215);משיחך;1;(27, 84, 10, 21, 45017);מגננו ראה אלהים והבט פני משיחך
(48048, 1, 5);[40, 300, 10, 8, 20];משיחך;11966;(27, 89, 39, 6, 11966);משיחך;1;(27, 89, 39, 22, 48048);ואתה זנחת ותמאס התעברת עם משיחך
(48432, 1, 5);[40, 300, 10, 8, 20];משיחך;12065;(27, 89, 52, 8, 12065);משיחך;1;(27, 89, 52, 30, 48432);אשר חרפו אויביך יהוה אשר חרפו עקבות משיחך
(71123, 1, 5);[40, 300, 10, 8, 20];משיחך;17660;(27, 132, 10, 7, 17660);משיחך;1;(27, 132, 10, 21, 71123);בעבור דוד עבדך אל תשב פני משיחך
(66990, 14, 5);[40, 300, 10, 8, 20];משיחך;16644;(27, 119, 120, 1, 16644);סמר;2;(27, 119, 120, 2, 66990);סמר מפחדך בשרי וממשפטיך יראתי
(63978, 31, 5);[40, 300, 10, 8, 20];משיחך;15921;(27, 119, 1, 4, 15921);ההלכים;6;(27, 119, 1, 18, 63978);אשרי תמימי דרך ההלכים בתורת יהוה
(39505, 66, 5);[40, 300, 10, 8, 20];משיחך;9883;(27, 77, 3, 11, 9883);הנחם;4;(27, 77, 3, 43, 39505);ביום צרתי אדני דרשתי ידי לילה נגרה ולא תפוג מאנה הנחם נפשי
(18444, 80, 5);[40, 300, 10, 8, 20];משיחך;4635;(27, 37, 38, 2, 4635);נשמדו;3;(27, 37, 38, 9, 18444);ופשעים נשמדו יחדו אחרית רשעים נכרתה
