(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(50446, -33, 4);[8, 10, 300, 40];משיח;13444;(1, 34, 25, 15, 13444);חרבו;1;(1, 34, 25, 60, 50446);ויהי ביום השלישי בהיותם כאבים ויקחו שני בני יעקב שמעון ולוי אחי דינה איש חרבו ויבאו על העיר בטח ויהרגו כל זכר
(66073, -33, 4);[8, 10, 300, 40];משיח;17518;(1, 43, 18, 13, 17518);בתחלה;3;(1, 43, 18, 56, 66073);וייראו האנשים כי הובאו בית יוסף ויאמרו על דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל עלינו ולהתנפל עלינו ולקחת אתנו לעבדים ואת חמרינו
(39712, -32, 4);[8, 10, 300, 40];משיח;10561;(1, 28, 20, 17, 10561);לחם;2;(1, 28, 20, 62, 39712);וידר יעקב נדר לאמר אם יהיה אלהים עמדי ושמרני בדרך הזה אשר אנכי הולך ונתן לי לחם לאכל ובגד ללבש
(17209, -31, 4);[8, 10, 300, 40];משיח;4612;(1, 14, 23, 2, 4612);מחוט;2;(1, 14, 23, 4, 17209);אם מחוט ועד שרוך נעל ואם אקח מכל אשר לך ולא תאמר אני העשרתי את אברם
(18911, -30, 4);[8, 10, 300, 40];משיח;5072;(1, 16, 12, 13, 5072);אחיו;2;(1, 16, 12, 37, 18911);והוא יהיה פרא אדם ידו בכל ויד כל בו ועל פני כל אחיו ישכן
(63131, -30, 4);[8, 10, 300, 40];משיח;16764;(1, 42, 4, 3, 16764);אחי;2;(1, 42, 4, 11, 63131);ואת בנימין אחי יוסף לא שלח יעקב את אחיו כי אמר פן יקראנו אסון
(65776, -30, 4);[8, 10, 300, 40];משיח;17446;(1, 43, 14, 8, 17446);ושלח;4;(1, 43, 14, 29, 65776);ואל שדי יתן לכם רחמים לפני האיש ושלח לכם את אחיכם אחר ואת בנימין ואני כאשר שכלתי שכלתי
(14592, -24, 4);[8, 10, 300, 40];משיח;3910;(1, 12, 8, 16, 3910);מזבח;4;(1, 12, 8, 55, 14592);ויעתק משם ההרה מקדם לבית אל ויט אהלה בית אל מים והעי מקדם ויבן שם מזבח ליהוה ויקרא בשם יהוה
(30956, -23, 4);[8, 10, 300, 40];משיח;8272;(1, 24, 31, 7, 8272);בחוץ;2;(1, 24, 31, 25, 30956);ויאמר בוא ברוך יהוה למה תעמד בחוץ ואנכי פניתי הבית ומקום לגמלים
(50463, -23, 4);[8, 10, 300, 40];משיח;13448;(1, 34, 25, 19, 13448);בטח;3;(1, 34, 25, 77, 50463);ויהי ביום השלישי בהיותם כאבים ויקחו שני בני יעקב שמעון ולוי אחי דינה איש חרבו ויבאו על העיר בטח ויהרגו כל זכר
(3317, -20, 4);[8, 10, 300, 40];משיח;870;(1, 3, 8, 8, 870);לרוח;4;(1, 3, 8, 32, 3317);וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(11586, -19, 4);[8, 10, 300, 40];משיח;3119;(1, 10, 1, 6, 3119);חם;1;(1, 10, 1, 17, 11586);ואלה תולדת בני נח שם חם ויפת ויולדו להם בנים אחר המבול
(63858, -18, 4);[8, 10, 300, 40];משיח;16954;(1, 42, 19, 4, 16954);אחיכם;2;(1, 42, 19, 11, 63858);אם כנים אתם אחיכם אחד יאסר בבית משמרכם ואתם לכו הביאו שבר רעבון בתיכם
(6066, -14, 4);[8, 10, 300, 40];משיח;1619;(1, 5, 16, 3, 1619);אחרי;2;(1, 5, 16, 12, 6066);ויחי מהללאל אחרי הולידו את ירד שלשים שנה ושמנה מאות שנה ויולד בנים ובנות
(35404, -14, 4);[8, 10, 300, 40];משיח;9416;(1, 26, 19, 3, 9416);יצחק;3;(1, 26, 19, 13, 35404);ויחפרו עבדי יצחק בנחל וימצאו שם באר מים חיים
(7859, -13, 4);[8, 10, 300, 40];משיח;2100;(1, 6, 21, 2, 2100);קח;2;(1, 6, 21, 6, 7859);ואתה קח לך מכל מאכל אשר יאכל ואספת אליך והיה לך ולהם לאכלה
(27132, -13, 4);[8, 10, 300, 40];משיח;7241;(1, 22, 3, 7, 7241);ויקח;4;(1, 22, 3, 29, 27132);וישכם אברהם בבקר ויחבש את חמרו ויקח את שני נעריו אתו ואת יצחק בנו ויבקע עצי עלה ויקם וילך אל המקום אשר אמר לו האלהים
(48553, -12, 4);[8, 10, 300, 40];משיח;12930;(1, 33, 7, 10, 12930);וישתחוו;5;(1, 33, 7, 42, 48553);ותגש גם לאה וילדיה וישתחוו ואחר נגש יוסף ורחל וישתחוו
(9919, -11, 4);[8, 10, 300, 40];משיח;2660;(1, 8, 17, 2, 2660);החיה;2;(1, 8, 17, 4, 9919);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(13314, -10, 4);[8, 10, 300, 40];משיח;3569;(1, 11, 14, 1, 3569);ושלח;4;(1, 11, 14, 4, 13314);ושלח חי שלשים שנה ויולד את עבר
(7427, -9, 4);[8, 10, 300, 40];משיח;1987;(1, 6, 13, 12, 1987);חמס;1;(1, 6, 13, 37, 7427);ויאמר אלהים לנח קץ כל בשר בא לפני כי מלאה הארץ חמס מפניהם והנני משחיתם את הארץ
(38152, -9, 4);[8, 10, 300, 40];משיח;10141;(1, 27, 39, 2, 10141);יצחק;3;(1, 27, 39, 7, 38152);ויען יצחק אביו ויאמר אליו הנה משמני הארץ יהיה מושבך ומטל השמים מעל
(74822, -9, 4);[8, 10, 300, 40];משיח;19761;(1, 48, 16, 15, 19761);ויצחק;4;(1, 48, 16, 56, 74822);המלאך הגאל אתי מכל רע יברך את הנערים ויקרא בהם שמי ושם אבתי אברהם ויצחק וידגו לרב בקרב הארץ
(13961, -8, 4);[8, 10, 300, 40];משיח;3740;(1, 11, 29, 12, 3740);נחור;2;(1, 11, 29, 40, 13961);ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה
(48592, -8, 4);[8, 10, 300, 40];משיח;12941;(1, 33, 8, 11, 12941);חן;1;(1, 33, 8, 37, 48592);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(38532, -7, 4);[8, 10, 300, 40];משיח;10244;(1, 27, 45, 19, 10244);אחד;2;(1, 27, 45, 64, 38532);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(21152, -5, 4);[8, 10, 300, 40];משיח;5654;(1, 18, 14, 8, 5654);חיה;1;(1, 18, 14, 30, 21152);היפלא מיהוה דבר למועד אשוב אליך כעת חיה ולשרה בן
(28378, -5, 4);[8, 10, 300, 40];משיח;7574;(1, 23, 1, 11, 7574);חיי;1;(1, 23, 1, 38, 28378);ויהיו חיי שרה מאה שנה ועשרים שנה ושבע שנים שני חיי שרה
(61364, -5, 4);[8, 10, 300, 40];משיח;16287;(1, 41, 26, 13, 16287);חלום;1;(1, 41, 26, 45, 61364);שבע פרת הטבת שבע שנים הנה ושבע השבלים הטבת שבע שנים הנה חלום אחד הוא
(61540, -5, 4);[8, 10, 300, 40];משיח;16333;(1, 41, 30, 5, 16333);אחריהן;2;(1, 41, 30, 15, 61540);וקמו שבע שני רעב אחריהן ונשכח כל השבע בארץ מצרים וכלה הרעב את הארץ
(46873, -2, 4);[8, 10, 300, 40];משיח;12493;(1, 32, 8, 17, 12493);מחנות;2;(1, 32, 8, 60, 46873);ויירא יעקב מאד ויצר לו ויחץ את העם אשר אתו ואת הצאן ואת הבקר והגמלים לשני מחנות
(51211, -44, 6);[8, 10, 300, 40, 400, 1];את משיח;13647;(1, 35, 7, 16, 13647);אחיו;2;(1, 35, 7, 56, 51211);ויבן שם מזבח ויקרא למקום אל בית אל כי שם נגלו אליו האלהים בברחו מפני אחיו
(35404, -14, 6);[8, 10, 300, 40, 400, 1];את משיח;9416;(1, 26, 19, 3, 9416);יצחק;3;(1, 26, 19, 13, 35404);ויחפרו עבדי יצחק בנחל וימצאו שם באר מים חיים
(993, -89, 5);[8, 10, 300, 40, 30];למשיח;252;(1, 1, 21, 9, 252);החיה;2;(1, 1, 21, 34, 993);ויברא אלהים את התנינם הגדלים ואת כל נפש החיה הרמשת אשר שרצו המים למינהם ואת כל עוף כנף למינהו וירא אלהים כי טוב
(13503, -73, 5);[8, 10, 300, 40, 30];למשיח;3619;(1, 11, 19, 1, 3619);ויחי;3;(1, 11, 19, 3, 13503);ויחי פלג אחרי הולידו את רעו תשע שנים ומאתים שנה ויולד בנים ובנות
(54486, -54, 5);[8, 10, 300, 40, 30];למשיח;14509;(1, 37, 8, 16, 14509);חלמתיו;1;(1, 37, 8, 56, 54486);ויאמרו לו אחיו המלך תמלך עלינו אם משול תמשל בנו ויוספו עוד שנא אתו על חלמתיו ועל דבריו
(14592, -24, 5);[8, 10, 300, 40, 30];למשיח;3910;(1, 12, 8, 16, 3910);מזבח;4;(1, 12, 8, 55, 14592);ויעתק משם ההרה מקדם לבית אל ויט אהלה בית אל מים והעי מקדם ויבן שם מזבח ליהוה ויקרא בשם יהוה
(27132, -13, 5);[8, 10, 300, 40, 30];למשיח;7241;(1, 22, 3, 7, 7241);ויקח;4;(1, 22, 3, 29, 27132);וישכם אברהם בבקר ויחבש את חמרו ויקח את שני נעריו אתו ואת יצחק בנו ויבקע עצי עלה ויקם וילך אל המקום אשר אמר לו האלהים
(46873, -2, 5);[8, 10, 300, 40, 30];למשיח;12493;(1, 32, 8, 17, 12493);מחנות;2;(1, 32, 8, 60, 46873);ויירא יעקב מאד ויצר לו ויחץ את העם אשר אתו ואת הצאן ואת הבקר והגמלים לשני מחנות
(29824, -94, 5);[8, 10, 300, 40, 40];ממשיח;7969;(1, 24, 9, 5, 7969);תחת;2;(1, 24, 9, 15, 29824);וישם העבד את ידו תחת ירך אברהם אדניו וישבע לו על הדבר הזה
(48231, -72, 5);[8, 10, 300, 40, 40];ממשיח;12852;(1, 33, 1, 12, 12852);ויחץ;3;(1, 33, 1, 44, 48231);וישא יעקב עיניו וירא והנה עשו בא ועמו ארבע מאות איש ויחץ את הילדים על לאה ועל רחל ועל שתי השפחות
(52754, -52, 5);[8, 10, 300, 40, 40];ממשיח;14060;(1, 36, 13, 4, 14060);נחת;2;(1, 36, 13, 14, 52754);ואלה בני רעואל נחת וזרח שמה ומזה אלה היו בני בשמת אשת עשו
(6790, -39, 5);[8, 10, 300, 40, 40];ממשיח;1805;(1, 5, 32, 4, 1805);חמש;1;(1, 5, 32, 9, 6790);ויהי נח בן חמש מאות שנה ויולד נח את שם את חם ואת יפת
(63131, -30, 5);[8, 10, 300, 40, 40];ממשיח;16764;(1, 42, 4, 3, 16764);אחי;2;(1, 42, 4, 11, 63131);ואת בנימין אחי יוסף לא שלח יעקב את אחיו כי אמר פן יקראנו אסון
(63858, -18, 5);[8, 10, 300, 40, 40];ממשיח;16954;(1, 42, 19, 4, 16954);אחיכם;2;(1, 42, 19, 11, 63858);אם כנים אתם אחיכם אחד יאסר בבית משמרכם ואתם לכו הביאו שבר רעבון בתיכם
(9919, -11, 5);[8, 10, 300, 40, 40];ממשיח;2660;(1, 8, 17, 2, 2660);החיה;2;(1, 8, 17, 4, 9919);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(13961, -8, 5);[8, 10, 300, 40, 40];ממשיח;3740;(1, 11, 29, 12, 3740);נחור;2;(1, 11, 29, 40, 13961);ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה
(38486, -99, 6);[8, 10, 300, 40, 10, 40];מי משיח;10231;(1, 27, 45, 6, 10231);ושכח;4;(1, 27, 45, 18, 38486);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(45532, -61, 5);[8, 10, 300, 40, 5];המשיח;12144;(1, 31, 37, 16, 12144);ויוכיחו;6;(1, 31, 37, 51, 45532);כי מששת את כל כלי מה מצאת מכל כלי ביתך שים כה נגד אחי ואחיך ויוכיחו בין שנינו
(59035, -51, 5);[8, 10, 300, 40, 5];המשיח;15693;(1, 40, 5, 5, 15693);חלמו;1;(1, 40, 5, 19, 59035);ויחלמו חלום שניהם איש חלמו בלילה אחד איש כפתרון חלמו המשקה והאפה אשר למלך מצרים אשר אסורים בבית הסהר
(66073, -33, 5);[8, 10, 300, 40, 5];המשיח;17518;(1, 43, 18, 13, 17518);בתחלה;3;(1, 43, 18, 56, 66073);וייראו האנשים כי הובאו בית יוסף ויאמרו על דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל עלינו ולהתנפל עלינו ולקחת אתנו לעבדים ואת חמרינו
(18911, -30, 5);[8, 10, 300, 40, 5];המשיח;5072;(1, 16, 12, 13, 5072);אחיו;2;(1, 16, 12, 37, 18911);והוא יהיה פרא אדם ידו בכל ויד כל בו ועל פני כל אחיו ישכן
(3317, -20, 5);[8, 10, 300, 40, 5];המשיח;870;(1, 3, 8, 8, 870);לרוח;4;(1, 3, 8, 32, 3317);וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(21152, -5, 5);[8, 10, 300, 40, 5];המשיח;5654;(1, 18, 14, 8, 5654);חיה;1;(1, 18, 14, 30, 21152);היפלא מיהוה דבר למועד אשוב אליך כעת חיה ולשרה בן
(61364, -5, 5);[8, 10, 300, 40, 5];המשיח;16287;(1, 41, 26, 13, 16287);חלום;1;(1, 41, 26, 45, 61364);שבע פרת הטבת שבע שנים הנה ושבע השבלים הטבת שבע שנים הנה חלום אחד הוא
(66073, -33, 6);[8, 10, 300, 40, 5, 40];מהמשיח;17518;(1, 43, 18, 13, 17518);בתחלה;3;(1, 43, 18, 56, 66073);וייראו האנשים כי הובאו בית יוסף ויאמרו על דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל עלינו ולהתנפל עלינו ולקחת אתנו לעבדים ואת חמרינו
(3317, -20, 6);[8, 10, 300, 40, 5, 40];מהמשיח;870;(1, 3, 8, 8, 870);לרוח;4;(1, 3, 8, 32, 3317);וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(15062, -100, 5);[10, 8, 10, 300, 40];משיחי;4032;(1, 12, 18, 12, 4032);לי;2;(1, 12, 18, 41, 15062);ויקרא פרעה לאברם ויאמר מה זאת עשית לי למה לא הגדת לי כי אשתך הוא
(27218, -98, 5);[10, 8, 10, 300, 40];משיחי;7265;(1, 22, 4, 6, 7265);עיניו;2;(1, 22, 4, 23, 27218);ביום השלישי וישא אברהם את עיניו וירא את המקום מרחק
(5865, -92, 5);[10, 8, 10, 300, 40];משיחי;1569;(1, 5, 11, 3, 1569);ימי;1;(1, 5, 11, 8, 5865);ויהיו כל ימי אנוש חמש שנים ותשע מאות שנה וימת
