(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(44234, -66, 4);[40, 300, 10, 8];משיח;11646;(2, 29, 31, 8, 11646);במקם;2;(2, 29, 31, 28, 44234);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(35246, -65, 4);[40, 300, 10, 8];משיח;9383;(2, 24, 16, 10, 9383);ימים;2;(2, 24, 16, 36, 35246);וישכן כבוד יהוה על הר סיני ויכסהו הענן ששת ימים ויקרא אל משה ביום השביעי מתוך הענן
(18743, -63, 4);[40, 300, 10, 8];משיח;4937;(2, 13, 1, 4, 4937);משה;1;(2, 13, 1, 12, 18743);וידבר יהוה אל משה לאמר
(62660, -63, 4);[40, 300, 10, 8];משיח;16475;(2, 40, 19, 5, 16475);המשכן;2;(2, 40, 19, 15, 62660);ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה כאשר צוה יהוה את משה
(36804, -60, 4);[40, 300, 10, 8];משיח;9778;(2, 25, 33, 10, 9778);משקדים;1;(2, 25, 33, 42, 36804);שלשה גבעים משקדים בקנה האחד כפתר ופרח ושלשה גבעים משקדים בקנה האחד כפתר ופרח כן לששת הקנים היצאים מן המנרה
(33321, -59, 4);[40, 300, 10, 8];משיח;8881;(2, 23, 12, 4, 8881);מעשיך;1;(2, 23, 12, 12, 33321);ששת ימים תעשה מעשיך וביום השביעי תשבת למען ינוח שורך וחמרך וינפש בן אמתך והגר
(45196, -58, 4);[40, 300, 10, 8];משיח;11897;(2, 30, 5, 3, 11897);הבדים;5;(2, 30, 5, 12, 45196);ועשית את הבדים עצי שטים וצפית אתם זהב
(9229, -53, 4);[40, 300, 10, 8];משיח;2404;(2, 7, 19, 4, 2404);משה;1;(2, 7, 19, 12, 9229);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(59147, -51, 4);[40, 300, 10, 8];משיח;15545;(2, 38, 21, 14, 15545);איתמר;4;(2, 38, 21, 50, 59147);אלה פקודי המשכן משכן העדת אשר פקד על פי משה עבדת הלוים ביד איתמר בן אהרן הכהן
(31341, -49, 4);[40, 300, 10, 8];משיח;8315;(2, 21, 32, 6, 8315);אמה;2;(2, 21, 32, 16, 31341);אם עבד יגח השור או אמה כסף שלשים שקלים יתן לאדניו והשור יסקל
(31676, -48, 4);[40, 300, 10, 8];משיח;8412;(2, 22, 1, 9, 8412);דמים;4;(2, 22, 1, 32, 31676);אם במחתרת ימצא הגנב והכה ומת אין לו דמים
(57752, -48, 4);[40, 300, 10, 8];משיח;15199;(2, 37, 21, 19, 15199);ממנה;2;(2, 37, 21, 77, 57752);וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה לששת הקנים היצאים ממנה
(55710, -47, 4);[40, 300, 10, 8];משיח;14690;(2, 36, 18, 4, 14690);חמשים;5;(2, 36, 18, 17, 55710);ויעש קרסי נחשת חמשים לחבר את האהל להית אחד
(9727, -46, 4);[40, 300, 10, 8];משיח;2538;(2, 7, 27, 2, 2538);מאן;1;(2, 7, 27, 4, 9727);ואם מאן אתה לשלח הנה אנכי נגף את כל גבולך בצפרדעים
(31205, -46, 4);[40, 300, 10, 8];משיח;8275;(2, 21, 29, 6, 8275);שלשם;4;(2, 21, 29, 20, 31205);ואם שור נגח הוא מתמל שלשם והועד בבעליו ולא ישמרנו והמית איש או אשה השור יסקל וגם בעליו יומת
(27682, -45, 4);[40, 300, 10, 8];משיח;7299;(2, 19, 3, 10, 7299);לאמר;3;(2, 19, 3, 36, 27682);ומשה עלה אל האלהים ויקרא אליו יהוה מן ההר לאמר כה תאמר לבית יעקב ותגיד לבני ישראל
(22780, -43, 4);[40, 300, 10, 8];משיח;5979;(2, 15, 23, 6, 5979);מים;3;(2, 15, 23, 23, 22780);ויבאו מרתה ולא יכלו לשתת מים ממרה כי מרים הם על כן קרא שמה מרה
(55477, -42, 4);[40, 300, 10, 8];משיח;14634;(2, 36, 13, 13, 14634);המשכן;2;(2, 36, 13, 49, 55477);ויעש חמשים קרסי זהב ויחבר את היריעת אחת אל אחת בקרסים ויהי המשכן אחד
(26172, -40, 4);[40, 300, 10, 8];משיח;6886;(2, 18, 3, 9, 6886);אמר;2;(2, 18, 3, 27, 26172);ואת שני בניה אשר שם האחד גרשם כי אמר גר הייתי בארץ נכריה
(27498, -40, 4);[40, 300, 10, 8];משיח;7252;(2, 18, 26, 11, 7252);משה;1;(2, 18, 26, 34, 27498);ושפטו את העם בכל עת את הדבר הקשה יביאון אל משה וכל הדבר הקטן ישפוטו הם
(38791, -37, 4);[40, 300, 10, 8];משיח;10253;(2, 26, 32, 6, 10253);שטים;4;(2, 26, 32, 24, 38791);ונתתה אתה על ארבעה עמודי שטים מצפים זהב וויהם זהב על ארבעה אדני כסף
(12099, -34, 4);[40, 300, 10, 8];משיח;3141;(2, 9, 11, 3, 3141);החרטמים;5;(2, 9, 11, 12, 12099);ולא יכלו החרטמים לעמד לפני משה מפני השחין כי היה השחין בחרטמם ובכל מצרים
(56179, -34, 4);[40, 300, 10, 8];משיח;14804;(2, 36, 29, 6, 14804);תמים;2;(2, 36, 29, 25, 56179);והיו תואמם מלמטה ויחדו יהיו תמים אל ראשו אל הטבעת האחת כן עשה לשניהם לשני המקצעת
(1640, -33, 4);[40, 300, 10, 8];משיח;424;(2, 2, 14, 1, 424);ויאמר;4;(2, 2, 14, 4, 1640);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(16026, -32, 4);[40, 300, 10, 8];משיח;4219;(2, 12, 4, 1, 4219);ואם;3;(2, 12, 4, 3, 16026);ואם ימעט הבית מהיות משה ולקח הוא ושכנו הקרב אל ביתו במכסת נפשת איש לפי אכלו תכסו על השה
(36072, -31, 4);[40, 300, 10, 8];משיח;9595;(2, 25, 19, 10, 9595);מן;1;(2, 25, 19, 34, 36072);ועשה כרוב אחד מקצה מזה וכרוב אחד מקצה מזה מן הכפרת תעשו את הכרבים על שני קצותיו
(46513, -30, 4);[40, 300, 10, 8];משיח;12243;(2, 30, 33, 7, 12243);ממנו;2;(2, 30, 33, 23, 46513);איש אשר ירקח כמהו ואשר יתן ממנו על זר ונכרת מעמיו
(52425, -30, 4);[40, 300, 10, 8];משיח;13834;(2, 34, 27, 13, 13834);הדברים;6;(2, 34, 27, 43, 52425);ויאמר יהוה אל משה כתב לך את הדברים האלה כי על פי הדברים האלה כרתי אתך ברית ואת ישראל
(54069, -30, 4);[40, 300, 10, 8];משיח;14279;(2, 35, 25, 3, 14279);חכמת;3;(2, 35, 25, 9, 54069);וכל אשה חכמת לב בידיה טוו ויביאו מטוה את התכלת ואת הארגמן את תולעת השני ואת השש
(41716, -28, 4);[40, 300, 10, 8];משיח;10987;(2, 28, 30, 4, 10987);המשפט;2;(2, 28, 30, 11, 41716);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(57766, -28, 4);[40, 300, 10, 8];משיח;15201;(2, 37, 22, 2, 15201);וקנתם;5;(2, 37, 22, 12, 57766);כפתריהם וקנתם ממנה היו כלה מקשה אחת זהב טהור
(26927, -26, 4);[40, 300, 10, 8];משיח;7092;(2, 18, 16, 15, 7092);האלהים;6;(2, 18, 16, 55, 26927);כי יהיה להם דבר בא אלי ושפטתי בין איש ובין רעהו והודעתי את חקי האלהים ואת תורתיו
(55662, -23, 4);[40, 300, 10, 8];משיח;14679;(2, 36, 17, 9, 14679);וחמשים;3;(2, 36, 17, 39, 55662);ויעש ללאת חמשים על שפת היריעה הקיצנה במחברת וחמשים ללאת עשה על שפת היריעה החברת השנית
(52570, -21, 4);[40, 300, 10, 8];משיח;13874;(2, 34, 29, 12, 13874);מן;1;(2, 34, 29, 41, 52570);ויהי ברדת משה מהר סיני ושני לחת העדת ביד משה ברדתו מן ההר ומשה לא ידע כי קרן עור פניו בדברו אתו
(33942, -19, 4);[40, 300, 10, 8];משיח;9041;(2, 23, 24, 5, 9041);תעבדם;5;(2, 23, 24, 23, 33942);לא תשתחוה לאלהיהם ולא תעבדם ולא תעשה כמעשיהם כי הרס תהרסם ושבר תשבר מצבתיהם
(58696, -19, 4);[40, 300, 10, 8];משיח;15440;(2, 38, 12, 11, 15440);העמדים;3;(2, 38, 12, 49, 58696);ולפאת ים קלעים חמשים באמה עמודיהם עשרה ואדניהם עשרה ווי העמדים וחשוקיהם כסף
(62983, -17, 4);[40, 300, 10, 8];משיח;16564;(2, 40, 26, 1, 16564);וישם;4;(2, 40, 26, 4, 62983);וישם את מזבח הזהב באהל מועד לפני הפרכת
(56327, -16, 4);[40, 300, 10, 8];משיח;14840;(2, 36, 32, 2, 14840);בריחם;5;(2, 36, 32, 10, 56327);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי המשכן לירכתים ימה
(1789, -13, 4);[40, 300, 10, 8];משיח;464;(2, 2, 16, 2, 464);מדין;1;(2, 2, 16, 6, 1789);ולכהן מדין שבע בנות ותבאנה ותדלנה ותמלאנה את הרהטים להשקות צאן אביהן
(31705, -8, 4);[40, 300, 10, 8];משיח;8421;(2, 22, 2, 9, 8421);אם;2;(2, 22, 2, 29, 31705);אם זרחה השמש עליו דמים לו שלם ישלם אם אין לו ונמכר בגנבתו
(39178, -8, 4);[40, 300, 10, 8];משיח;10351;(2, 27, 1, 17, 10351);קמתו;2;(2, 27, 1, 63, 39178);ועשית את המזבח עצי שטים חמש אמות ארך וחמש אמות רחב רבוע יהיה המזבח ושלש אמות קמתו
(58283, -7, 4);[40, 300, 10, 8];משיח;15341;(2, 38, 4, 2, 15341);למזבח;2;(2, 38, 4, 6, 58283);ויעש למזבח מכבר מעשה רשת נחשת תחת כרכבו מלמטה עד חציו
(38547, -6, 4);[40, 300, 10, 8];משיח;10196;(2, 26, 27, 5, 10196);המשכן;2;(2, 26, 27, 20, 38547);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(38575, -6, 4);[40, 300, 10, 8];משיח;10202;(2, 26, 27, 11, 10202);המשכן;2;(2, 26, 27, 48, 38575);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(56337, -6, 4);[40, 300, 10, 8];משיח;14843;(2, 36, 32, 5, 14843);המשכן;2;(2, 36, 32, 20, 56337);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי המשכן לירכתים ימה
(12033, -5, 4);[40, 300, 10, 8];משיח;3126;(2, 9, 10, 5, 3126);ויעמדו;4;(2, 9, 10, 19, 12033);ויקחו את פיח הכבשן ויעמדו לפני פרעה ויזרק אתו משה השמימה ויהי שחין אבעבעת פרח באדם ובבהמה
(17503, -5, 4);[40, 300, 10, 8];משיח;4603;(2, 12, 27, 12, 4603);במצרים;2;(2, 12, 27, 41, 17503);ואמרתם זבח פסח הוא ליהוה אשר פסח על בתי בני ישראל במצרים בנגפו את מצרים ואת בתינו הציל ויקד העם וישתחוו
(39994, -5, 4);[40, 300, 10, 8];משיח;10542;(2, 27, 18, 8, 10542);וקמה;3;(2, 27, 18, 32, 39994);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(44845, -73, 5);[30, 40, 300, 10, 8];למשיח;11808;(2, 29, 44, 3, 11808);אהל;3;(2, 29, 44, 11, 44845);וקדשתי את אהל מועד ואת המזבח ואת אהרן ואת בניו אקדש לכהן לי
(27538, -40, 5);[30, 40, 300, 10, 8];למשיח;7263;(2, 18, 27, 6, 7263);לו;1;(2, 18, 27, 19, 27538);וישלח משה את חתנו וילך לו אל ארצו
(38651, -93, 5);[40, 40, 300, 10, 8];ממשיח;10219;(2, 26, 29, 6, 10219);טבעתיהם;7;(2, 26, 29, 26, 38651);ואת הקרשים תצפה זהב ואת טבעתיהם תעשה זהב בתים לבריחם וצפית את הבריחם זהב
(56225, -92, 5);[40, 40, 300, 10, 8];ממשיח;14816;(2, 36, 30, 2, 14816);שמנה;2;(2, 36, 30, 6, 56225);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים שני אדנים תחת הקרש האחד
(63437, -82, 5);[40, 40, 300, 10, 8];ממשיח;16688;(2, 40, 36, 9, 16688);מסעיהם;1;(2, 40, 36, 35, 63437);ובהעלות הענן מעל המשכן יסעו בני ישראל בכל מסעיהם
(22823, -43, 5);[40, 40, 300, 10, 8];ממשיח;5994;(2, 15, 24, 6, 5994);מה;1;(2, 15, 24, 18, 22823);וילנו העם על משה לאמר מה נשתה
(1673, -33, 5);[40, 40, 300, 10, 8];ממשיח;433;(2, 2, 14, 10, 433);אמר;2;(2, 2, 14, 37, 1673);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(31713, -8, 5);[40, 40, 300, 10, 8];ממשיח;8424;(2, 22, 2, 12, 8424);ונמכר;3;(2, 22, 2, 37, 31713);אם זרחה השמש עליו דמים לו שלם ישלם אם אין לו ונמכר בגנבתו
(29412, -91, 5);[5, 40, 300, 10, 8];המשיח;7777;(2, 20, 11, 25, 7777);השבת;1;(2, 20, 11, 76, 29412);כי ששת ימים עשה יהוה את השמים ואת הארץ את הים ואת כל אשר בם וינח ביום השביעי על כן ברך יהוה את יום השבת ויקדשהו
(44143, -70, 5);[5, 40, 300, 10, 8];המשיח;11621;(2, 29, 29, 9, 11621);בהם;2;(2, 29, 29, 38, 44143);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(44300, -66, 5);[5, 40, 300, 10, 8];המשיח;11665;(2, 29, 33, 5, 11665);בהם;2;(2, 29, 33, 16, 44300);ואכלו אתם אשר כפר בהם למלא את ידם לקדש אתם וזר לא יאכל כי קדש הם
(31724, -48, 5);[5, 40, 300, 10, 8];המשיח;8427;(2, 22, 3, 2, 8427);המצא;1;(2, 22, 3, 3, 31724);אם המצא תמצא בידו הגנבה משור עד חמור עד שה חיים שנים ישלם
(55757, -47, 5);[5, 40, 300, 10, 8];המשיח;14702;(2, 36, 19, 7, 14702);ומכסה;5;(2, 36, 19, 30, 55757);ויעש מכסה לאהל ערת אילם מאדמים ומכסה ערת תחשים מלמעלה
(36103, -31, 5);[5, 40, 300, 10, 8];המשיח;9603;(2, 25, 20, 1, 9603);והיו;2;(2, 25, 20, 2, 36103);והיו הכרבים פרשי כנפים למעלה סככים בכנפיהם על הכפרת ופניהם איש אל אחיו אל הכפרת יהיו פני הכרבים
(46543, -30, 5);[5, 40, 300, 10, 8];המשיח;12251;(2, 30, 34, 4, 12251);משה;3;(2, 30, 34, 14, 46543);ויאמר יהוה אל משה קח לך סמים נטף ושחלת וחלבנה סמים ולבנה זכה בד בבד יהיה
(21902, -87, 5);[40, 300, 10, 8, 10];משיחי;5754;(2, 15, 2, 2, 5754);וזמרת;3;(2, 15, 2, 6, 21902);עזי וזמרת יה ויהי לי לישועה זה אלי ואנוהו אלהי אבי וארממנהו
(57814, -76, 5);[40, 300, 10, 8, 10];משיחי;15214;(2, 37, 23, 6, 15214);ומחתתיה;2;(2, 37, 23, 24, 57814);ויעש את נרתיה שבעה ומלקחיה ומחתתיה זהב טהור
(33321, -59, 5);[40, 300, 10, 8, 10];משיחי;8881;(2, 23, 12, 4, 8881);מעשיך;1;(2, 23, 12, 12, 33321);ששת ימים תעשה מעשיך וביום השביעי תשבת למען ינוח שורך וחמרך וינפש בן אמתך והגר
(41716, -28, 5);[40, 300, 10, 8, 10];משיחי;10987;(2, 28, 30, 4, 10987);המשפט;2;(2, 28, 30, 11, 41716);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(12033, -5, 5);[40, 300, 10, 8, 10];משיחי;3126;(2, 9, 10, 5, 3126);ויעמדו;4;(2, 9, 10, 19, 12033);ויקחו את פיח הכבשן ויעמדו לפני פרעה ויזרק אתו משה השמימה ויהי שחין אבעבעת פרח באדם ובבהמה
(43785, -83, 5);[40, 300, 10, 8, 20];משיחך;11534;(2, 29, 24, 1, 11534);ושמת;3;(2, 29, 24, 3, 43785);ושמת הכל על כפי אהרן ועל כפי בניו והנפת אתם תנופה לפני יהוה
(45196, -58, 5);[40, 300, 10, 8, 20];משיחך;11897;(2, 30, 5, 3, 11897);הבדים;5;(2, 30, 5, 12, 45196);ועשית את הבדים עצי שטים וצפית אתם זהב
(31676, -48, 5);[40, 300, 10, 8, 20];משיחך;8412;(2, 22, 1, 9, 8412);דמים;4;(2, 22, 1, 32, 31676);אם במחתרת ימצא הגנב והכה ומת אין לו דמים
(27682, -45, 5);[40, 300, 10, 8, 20];משיחך;7299;(2, 19, 3, 10, 7299);לאמר;3;(2, 19, 3, 36, 27682);ומשה עלה אל האלהים ויקרא אליו יהוה מן ההר לאמר כה תאמר לבית יעקב ותגיד לבני ישראל
(26172, -40, 5);[40, 300, 10, 8, 20];משיחך;6886;(2, 18, 3, 9, 6886);אמר;2;(2, 18, 3, 27, 26172);ואת שני בניה אשר שם האחד גרשם כי אמר גר הייתי בארץ נכריה
(62641, -76, 5);[40, 300, 10, 8, 6];משיחו;16470;(2, 40, 18, 16, 16470);עמודיו;2;(2, 40, 18, 56, 62641);ויקם משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו
(44156, -67, 5);[40, 300, 10, 8, 6];משיחו;11625;(2, 29, 29, 13, 11625);ידם;3;(2, 29, 29, 51, 44156);ובגדי הקדש אשר לאהרן יהיו לבניו אחריו למשחה בהם ולמלא בם את ידם
(35246, -65, 5);[40, 300, 10, 8, 6];משיחו;9383;(2, 24, 16, 10, 9383);ימים;2;(2, 24, 16, 36, 35246);וישכן כבוד יהוה על הר סיני ויכסהו הענן ששת ימים ויקרא אל משה ביום השביעי מתוך הענן
(1640, -33, 5);[40, 300, 10, 8, 6];משיחו;424;(2, 2, 14, 1, 424);ויאמר;4;(2, 2, 14, 4, 1640);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(1673, -33, 6);[40, 40, 300, 10, 8, 6];ממשיחו;433;(2, 2, 14, 10, 433);אמר;2;(2, 2, 14, 37, 1673);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(38558, -93, 5);[40, 300, 10, 8, 5];משיחה;10198;(2, 26, 27, 7, 10198);וחמשה;3;(2, 26, 27, 31, 38558);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(48906, -93, 5);[40, 300, 10, 8, 5];משיחה;12873;(2, 32, 22, 1, 12873);ויאמר;4;(2, 32, 22, 4, 48906);ויאמר אהרן אל יחר אף אדני אתה ידעת את העם כי ברע הוא
(16040, -91, 5);[40, 300, 10, 8, 5];משיחה;4223;(2, 12, 4, 5, 4223);משה;1;(2, 12, 4, 17, 16040);ואם ימעט הבית מהיות משה ולקח הוא ושכנו הקרב אל ביתו במכסת נפשת איש לפי אכלו תכסו על השה
(44234, -66, 5);[40, 300, 10, 8, 5];משיחה;11646;(2, 29, 31, 8, 11646);במקם;2;(2, 29, 31, 28, 44234);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(22780, -43, 5);[40, 300, 10, 8, 5];משיחה;5979;(2, 15, 23, 6, 5979);מים;3;(2, 15, 23, 23, 22780);ויבאו מרתה ולא יכלו לשתת מים ממרה כי מרים הם על כן קרא שמה מרה
(38575, -6, 5);[40, 300, 10, 8, 5];משיחה;10202;(2, 26, 27, 11, 10202);המשכן;2;(2, 26, 27, 48, 38575);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(38651, -93, 6);[40, 40, 300, 10, 8, 5];ממשיחה;10219;(2, 26, 29, 6, 10219);טבעתיהם;7;(2, 26, 29, 26, 38651);ואת הקרשים תצפה זהב ואת טבעתיהם תעשה זהב בתים לבריחם וצפית את הבריחם זהב
