(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(24180, -45, 4);[8, 10, 300, 40];משיח;6302;(28, 29, 15, 2, 6302);ותוכחת;5;(28, 29, 15, 8, 24180);שבט ותוכחת יתן חכמה ונער משלח מביש אמו
(5738, -44, 4);[8, 10, 300, 40];משיח;1461;(28, 7, 27, 6, 1461);חדרי;1;(28, 7, 27, 20, 5738);דרכי שאול ביתה ירדות אל חדרי מות
(23216, -43, 4);[8, 10, 300, 40];משיח;6050;(28, 28, 11, 7, 6050);יחקרנו;2;(28, 28, 11, 25, 23216);חכם בעיניו איש עשיר ודל מבין יחקרנו
(22375, -33, 4);[8, 10, 300, 40];משיח;5838;(28, 27, 11, 3, 5838);ושמח;4;(28, 27, 11, 10, 22375);חכם בני ושמח לבי ואשיבה חרפי דבר
(5379, -31, 4);[8, 10, 300, 40];משיח;1368;(28, 7, 15, 5, 1368);לשחר;3;(28, 7, 15, 18, 5379);על כן יצאתי לקראתך לשחר פניך ואמצאך
(2416, -22, 4);[8, 10, 300, 40];משיח;599;(28, 3, 30, 5, 599);חנם;1;(28, 3, 30, 12, 2416);אל תרוב עם אדם חנם אם לא גמלך רעה
(15865, -15, 4);[8, 10, 300, 40];משיח;4097;(28, 20, 4, 1, 4097);מחרף;2;(28, 20, 4, 2, 15865);מחרף עצל לא יחרש ישאל בקציר ואין
(15419, -14, 4);[8, 10, 300, 40];משיח;3975;(28, 19, 17, 3, 3975);חונן;1;(28, 19, 17, 9, 15419);מלוה יהוה חונן דל וגמלו ישלם לו
(6995, -13, 4);[8, 10, 300, 40];משיח;1779;(28, 9, 9, 3, 1779);ויחכם;3;(28, 9, 9, 9, 6995);תן לחכם ויחכם עוד הודע לצדיק ויוסף לקח
(4738, -10, 4);[8, 10, 300, 40];משיח;1199;(28, 6, 27, 4, 1199);בחיקו;2;(28, 6, 27, 12, 4738);היחתה איש אש בחיקו ובגדיו לא תשרפנה
(17085, -10, 4);[8, 10, 300, 40];משיח;4426;(28, 21, 17, 2, 4426);מחסור;2;(28, 21, 17, 5, 17085);איש מחסור אהב שמחה אהב יין ושמן לא יעשיר
(22523, -7, 4);[8, 10, 300, 40];משיח;5876;(28, 27, 16, 3, 5876);רוח;3;(28, 27, 16, 11, 22523);צפניה צפן רוח ושמן ימינו יקרא
(21040, -5, 4);[8, 10, 300, 40];משיח;5481;(28, 25, 22, 2, 5481);גחלים;2;(28, 25, 22, 4, 21040);כי גחלים אתה חתה על ראשו ויהוה ישלם לך
(24664, -80, 5);[8, 10, 300, 40, 30];למשיח;6427;(28, 30, 4, 8, 6427);בחפניו;2;(28, 30, 4, 23, 24664);מי עלה שמים וירד מי אסף רוח בחפניו מי צרר מים בשמלה מי הקים כל אפסי ארץ מה שמו ומה שם בנו כי תדע
(6963, -66, 5);[8, 10, 300, 40, 30];למשיח;1770;(28, 9, 8, 2, 1770);תוכח;4;(28, 9, 8, 6, 6963);אל תוכח לץ פן ישנאך הוכח לחכם ויאהבך
(17085, -10, 5);[8, 10, 300, 40, 30];למשיח;4426;(28, 21, 17, 2, 4426);מחסור;2;(28, 21, 17, 5, 17085);איש מחסור אהב שמחה אהב יין ושמן לא יעשיר
(21040, -5, 5);[8, 10, 300, 40, 30];למשיח;5481;(28, 25, 22, 2, 5481);גחלים;2;(28, 25, 22, 4, 21040);כי גחלים אתה חתה על ראשו ויהוה ישלם לך
(17017, -75, 5);[8, 10, 300, 40, 40];ממשיח;4409;(28, 21, 14, 7, 4409);חמה;1;(28, 21, 14, 21, 17017);מתן בסתר יכפה אף ושחד בחק חמה עזה
(13057, -49, 5);[8, 10, 300, 40, 40];ממשיח;3343;(28, 16, 21, 1, 3343);לחכם;2;(28, 16, 21, 2, 13057);לחכם לב יקרא נבון ומתק שפתים יסיף לקח
(2438, -22, 5);[10, 8, 10, 300, 40];משיחי;606;(28, 3, 31, 3, 606);באיש;3;(28, 3, 31, 9, 2438);אל תקנא באיש חמס ואל תבחר בכל דרכיו
(7008, -13, 5);[10, 8, 10, 300, 40];משיחי;1782;(28, 9, 9, 6, 1782);לצדיק;4;(28, 9, 9, 22, 7008);תן לחכם ויחכם עוד הודע לצדיק ויוסף לקח
(22530, -7, 5);[10, 8, 10, 300, 40];משיחי;5878;(28, 27, 16, 5, 5878);ימינו;3;(28, 27, 16, 18, 22530);צפניה צפן רוח ושמן ימינו יקרא
(18567, -67, 5);[20, 8, 10, 300, 40];משיחך;4821;(28, 23, 8, 2, 4821);אכלת;2;(28, 23, 8, 5, 18567);פתך אכלת תקיאנה ושחת דבריך הנעימים
(625, -91, 5);[6, 8, 10, 300, 40];משיחו;157;(28, 1, 22, 11, 157);ישנאו;5;(28, 1, 22, 45, 625);עד מתי פתים תאהבו פתי ולצים לצון חמדו להם וכסילים ישנאו דעת
(11230, -45, 5);[6, 8, 10, 300, 40];משיחו;2865;(28, 14, 25, 5, 2865);ויפח;1;(28, 14, 25, 15, 11230);מציל נפשות עד אמת ויפח כזבים מרמה
(23259, -43, 5);[5, 8, 10, 300, 40];משיחה;6059;(28, 28, 13, 1, 6059);מכסה;4;(28, 28, 13, 4, 23259);מכסה פשעיו לא יצליח ומודה ועזב ירחם
(17095, -10, 5);[5, 8, 10, 300, 40];משיחה;4428;(28, 21, 17, 4, 4428);שמחה;4;(28, 21, 17, 15, 17095);איש מחסור אהב שמחה אהב יין ושמן לא יעשיר
(17095, -10, 6);[5, 8, 10, 300, 40, 30];למשיחה;4428;(28, 21, 17, 4, 4428);שמחה;4;(28, 21, 17, 15, 17095);איש מחסור אהב שמחה אהב יין ושמן לא יעשיר
