(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(16400, 22, 4);[40, 300, 10, 8];משיח;4277;(29, 22, 17, 8, 4277);למו;2;(29, 22, 17, 28, 16400);האמרים לאל סור ממנו ומה יפעל שדי למו
(28314, 22, 4);[40, 300, 10, 8];משיח;7437;(29, 38, 33, 6, 7437);משטרו;1;(29, 38, 33, 20, 28314);הידעת חקות שמים אם תשים משטרו בארץ
(23026, 25, 4);[40, 300, 10, 8];משיח;6007;(29, 32, 9, 3, 6007);יחכמו;4;(29, 32, 9, 10, 23026);לא רבים יחכמו וזקנים יבינו משפט
(28512, 25, 4);[40, 300, 10, 8];משיח;7486;(29, 38, 41, 1, 7486);מי;1;(29, 38, 41, 1, 28512);מי יכין לערב צידו כי ילדו אל אל ישועו יתעו לבלי אכל
(22980, 26, 4);[40, 300, 10, 8];משיח;5995;(29, 32, 7, 5, 5995);שנים;4;(29, 32, 7, 21, 22980);אמרתי ימים ידברו ורב שנים ידיעו חכמה
(1631, 27, 4);[40, 300, 10, 8];משיח;432;(29, 2, 6, 1, 432);ויאמר;4;(29, 2, 6, 4, 1631);ויאמר יהוה אל השטן הנו בידך אך את נפשו שמר
(20947, 27, 4);[40, 300, 10, 8];משיח;5459;(29, 30, 11, 6, 5459);מפני;1;(29, 30, 11, 20, 20947);כי יתרו פתח ויענני ורסן מפני שלחו
(13510, 33, 4);[40, 300, 10, 8];משיח;3543;(29, 19, 7, 8, 3543);משפט;1;(29, 19, 7, 25, 13510);הן אצעק חמס ולא אענה אשוע ואין משפט
(4453, 36, 4);[40, 300, 10, 8];משיח;1161;(29, 6, 6, 9, 1161);חלמות;3;(29, 6, 6, 29, 4453);היאכל תפל מבלי מלח אם יש טעם בריר חלמות
(11977, 36, 4);[40, 300, 10, 8];משיח;3151;(29, 16, 10, 9, 3151);יתמלאון;3;(29, 16, 10, 33, 11977);פערו עלי בפיהם בחרפה הכו לחיי יחד עלי יתמלאון
(2000, 37, 4);[40, 300, 10, 8];משיח;528;(29, 2, 12, 8, 528);קולם;4;(29, 2, 12, 36, 2000);וישאו את עיניהם מרחוק ולא הכירהו וישאו קולם ויבכו ויקרעו איש מעלו ויזרקו עפר על ראשיהם השמימה
(5809, 39, 4);[40, 300, 10, 8];משיח;1519;(29, 8, 3, 3, 1519);משפט;1;(29, 8, 3, 8, 5809);האל יעות משפט ואם שדי יעות צדק
(11025, 39, 4);[40, 300, 10, 8];משיח;2898;(29, 15, 13, 7, 2898);מפיך;1;(29, 15, 13, 20, 11025);כי תשיב אל אל רוחך והצאת מפיך מלין
(20568, 41, 4);[40, 300, 10, 8];משיח;5361;(29, 29, 24, 2, 5361);אלהם;4;(29, 29, 24, 8, 20568);אשחק אלהם לא יאמינו ואור פני לא יפילון
(13366, 42, 4);[40, 300, 10, 8];משיח;3506;(29, 19, 2, 6, 3506);במלים;2;(29, 19, 2, 26, 13366);עד אנה תוגיון נפשי ותדכאונני במלים
(22565, 47, 4);[40, 300, 10, 8];משיח;5890;(29, 31, 38, 1, 5890);אם;2;(29, 31, 38, 2, 22565);אם עלי אדמתי תזעק ויחד תלמיה יבכיון
(17101, 54, 4);[40, 300, 10, 8];משיח;4462;(29, 23, 14, 2, 4462);ישלים;5;(29, 23, 14, 7, 17101);כי ישלים חקי וכהנה רבות עמו
(30709, 54, 4);[40, 300, 10, 8];משיח;8042;(29, 41, 18, 4, 8042);תקום;4;(29, 41, 18, 16, 30709);משיגהו חרב בלי תקום חנית מסע ושריה
(22552, 60, 4);[40, 300, 10, 8];משיח;5887;(29, 31, 37, 4, 5887);כמו;2;(29, 31, 37, 16, 22552);מספר צעדי אגידנו כמו נגיד אקרבנו
(14776, 62, 4);[40, 300, 10, 8];משיח;3865;(29, 20, 23, 2, 3865);למלא;2;(29, 20, 23, 5, 14776);יהי למלא בטנו ישלח בו חרון אפו וימטר עלימו בלחומו
(29689, 62, 4);[40, 300, 10, 8];משיח;7789;(29, 40, 12, 7, 7789);תחתם;4;(29, 40, 12, 28, 29689);ראה כל גאה הכניעהו והדך רשעים תחתם
(30687, 72, 4);[40, 300, 10, 8];משיח;8037;(29, 41, 17, 4, 8037);משברים;6;(29, 41, 17, 19, 30687);משתו יגורו אלים משברים יתחטאו
(13493, 77, 4);[40, 300, 10, 8];משיח;3538;(29, 19, 7, 3, 3538);חמס;2;(29, 19, 7, 8, 13493);הן אצעק חמס ולא אענה אשוע ואין משפט
(19687, 78, 4);[40, 300, 10, 8];משיח;5145;(29, 28, 20, 1, 5145);והחכמה;5;(29, 28, 20, 5, 19687);והחכמה מאין תבוא ואי זה מקום בינה
(2560, 81, 4);[40, 300, 10, 8];משיח;675;(29, 3, 15, 6, 675);הממלאים;3;(29, 3, 15, 17, 2560);או עם שרים זהב להם הממלאים בתיהם כסף
(28589, 81, 4);[40, 300, 10, 8];משיח;7507;(29, 39, 2, 2, 7507);ירחים;5;(29, 39, 2, 9, 28589);תספר ירחים תמלאנה וידעת עת לדתנה
(13420, 83, 4);[40, 300, 10, 8];משיח;3520;(29, 19, 4, 6, 3520);משוגתי;1;(29, 19, 4, 20, 13420);ואף אמנם שגיתי אתי תלין משוגתי
(12497, 84, 4);[40, 300, 10, 8];משיח;3285;(29, 17, 7, 2, 3285);מכעש;1;(29, 17, 7, 5, 12497);ותכה מכעש עיני ויצרי כצל כלם
(4330, 85, 4);[40, 300, 10, 8];משיח;1126;(29, 6, 3, 3, 1126);מחול;1;(29, 6, 3, 6, 4330);כי עתה מחול ימים יכבד על כן דברי לעו
(5406, 85, 4);[40, 300, 10, 8];משיח;1413;(29, 7, 10, 8, 1413);מקמו;3;(29, 7, 10, 29, 5406);לא ישוב עוד לביתו ולא יכירנו עוד מקמו
(18609, 85, 4);[40, 300, 10, 8];משיח;4858;(29, 27, 4, 6, 4858);אם;2;(29, 27, 4, 24, 18609);אם תדברנה שפתי עולה ולשוני אם יהגה רמיה
(17378, 100, 4);[40, 300, 10, 8];משיח;4531;(29, 24, 7, 1, 4531);ערום;4;(29, 24, 7, 4, 17378);ערום ילינו מבלי לבוש ואין כסות בקרה
(12296, 8, 5);[30, 40, 300, 10, 8];למשיח;3231;(29, 16, 21, 4, 3231);אלוה;2;(29, 16, 21, 13, 12296);ויוכח לגבר עם אלוה ובן אדם לרעהו
(20920, 27, 5);[30, 40, 300, 10, 8];למשיח;5451;(29, 30, 10, 5, 5451);לא;1;(29, 30, 10, 19, 20920);תעבוני רחקו מני ומפני לא חשכו רק
(16378, 22, 5);[40, 40, 300, 10, 8];ממשיח;4270;(29, 22, 17, 1, 4270);האמרים;6;(29, 22, 17, 6, 16378);האמרים לאל סור ממנו ומה יפעל שדי למו
(1604, 27, 5);[40, 40, 300, 10, 8];ממשיח;424;(29, 2, 5, 7, 424);עצמו;3;(29, 2, 5, 20, 1604);אולם שלח נא ידך וגע אל עצמו ואל בשרו אם לא אל פניך יברכך
(1963, 37, 5);[40, 40, 300, 10, 8];ממשיח;520;(29, 2, 11, 25, 520);ולנחמו;5;(29, 2, 11, 107, 1963);וישמעו שלשת רעי איוב את כל הרעה הזאת הבאה עליו ויבאו איש ממקמו אליפז התימני ובלדד השוחי וצופר הנעמתי ויועדו יחדו לבוא לנוד לו ולנחמו
(28365, 10, 6);[40, 10, 40, 300, 10, 8];מי משיח;7448;(29, 38, 35, 4, 7448);ויאמרו;4;(29, 38, 35, 19, 28365);התשלח ברקים וילכו ויאמרו לך הננו
(29627, 62, 5);[5, 40, 300, 10, 8];המשיח;7774;(29, 40, 10, 6, 7774);והדר;2;(29, 40, 10, 19, 29627);עדה נא גאון וגבה והוד והדר תלבש
(30615, 72, 5);[5, 40, 300, 10, 8];המשיח;8019;(29, 41, 14, 6, 8019);דאבה;4;(29, 41, 14, 26, 30615);בצוארו ילין עז ולפניו תדוץ דאבה
(15065, 1, 5);[40, 300, 10, 8, 10];משיחי;3935;(29, 21, 4, 2, 3935);לאדם;4;(29, 21, 4, 9, 15065);האנכי לאדם שיחי ואם מדוע לא תקצר רוחי
(1232, 21, 5);[40, 300, 10, 8, 10];משיחי;321;(29, 1, 21, 1, 321);ויאמר;4;(29, 1, 21, 4, 1232);ויאמר ערם יצתי מבטן אמי וערם אשוב שמה יהוה נתן ויהוה לקח יהי שם יהוה מברך
(13366, 42, 5);[40, 300, 10, 8, 10];משיחי;3506;(29, 19, 2, 6, 3506);במלים;2;(29, 19, 2, 26, 13366);עד אנה תוגיון נפשי ותדכאונני במלים
(4330, 85, 5);[40, 300, 10, 8, 10];משיחי;1126;(29, 6, 3, 3, 1126);מחול;1;(29, 6, 3, 6, 4330);כי עתה מחול ימים יכבד על כן דברי לעו
(4816, 3, 5);[40, 300, 10, 8, 6];משיחו;1253;(29, 6, 19, 7, 1253);למו;2;(29, 6, 19, 26, 4816);הביטו ארחות תמא הליכת שבא קוו למו
(14776, 62, 5);[40, 300, 10, 8, 6];משיחו;3865;(29, 20, 23, 2, 3865);למלא;2;(29, 20, 23, 5, 14776);יהי למלא בטנו ישלח בו חרון אפו וימטר עלימו בלחומו
(14047, 2, 5);[40, 300, 10, 8, 5];משיחה;3677;(29, 19, 26, 5, 3677);ומבשרי;2;(29, 19, 26, 17, 14047);ואחר עורי נקפו זאת ומבשרי אחזה אלוה
(12304, 8, 5);[40, 300, 10, 8, 5];משיחה;3233;(29, 16, 21, 6, 3233);אדם;3;(29, 16, 21, 21, 12304);ויוכח לגבר עם אלוה ובן אדם לרעהו
(28314, 22, 5);[40, 300, 10, 8, 5];משיחה;7437;(29, 38, 33, 6, 7437);משטרו;1;(29, 38, 33, 20, 28314);הידעת חקות שמים אם תשים משטרו בארץ
(29689, 62, 5);[40, 300, 10, 8, 5];משיחה;7789;(29, 40, 12, 7, 7789);תחתם;4;(29, 40, 12, 28, 29689);ראה כל גאה הכניעהו והדך רשעים תחתם
(12296, 8, 6);[30, 40, 300, 10, 8, 5];למשיחה;3231;(29, 16, 21, 4, 3231);אלוה;2;(29, 16, 21, 13, 12296);ויוכח לגבר עם אלוה ובן אדם לרעהו
(22565, 47, 6);[40, 300, 10, 8, 50, 6];משיחנו;5890;(29, 31, 38, 1, 5890);אם;2;(29, 31, 38, 2, 22565);אם עלי אדמתי תזעק ויחד תלמיה יבכיון
