(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(29312, 42, 4);[40, 300, 10, 8];משיח;7442;(7, 16, 29, 12, 7442);עליהם;5;(7, 16, 29, 50, 29312);וילפת שמשון את שני עמודי התוך אשר הבית נכון עליהם ויסמך עליהם אחד בימינו ואחד בשמאלו
(25756, 44, 4);[40, 300, 10, 8];משיח;6569;(7, 14, 18, 1, 6569);ויאמרו;4;(7, 14, 18, 4, 25756);ויאמרו לו אנשי העיר ביום השביעי בטרם יבא החרסה מה מתוק מדבש ומה עז מארי ויאמר להם לולא חרשתם בעגלתי לא מצאתם חידתי
(36578, 48, 4);[40, 300, 10, 8];משיח;9294;(7, 20, 35, 4, 9294);בנימן;4;(7, 20, 35, 14, 36578);ויגף יהוה את בנימן לפני ישראל וישחיתו בני ישראל בבנימן ביום ההוא עשרים וחמשה אלף ומאה איש כל אלה שלף חרב
(3949, 49, 4);[40, 300, 10, 8];משיח;998;(7, 3, 8, 5, 998);וימכרם;3;(7, 3, 8, 19, 3949);ויחר אף יהוה בישראל וימכרם ביד כושן רשעתים מלך ארם נהרים ויעבדו בני ישראל את כושן רשעתים שמנה שנים
(29590, 49, 4);[40, 300, 10, 8];משיח;7513;(7, 17, 2, 12, 7513);אמרת;2;(7, 17, 2, 41, 29590);ויאמר לאמו אלף ומאה הכסף אשר לקח לך ואתי אלית וגם אמרת באזני הנה הכסף אתי אני לקחתיו ותאמר אמו ברוך בני ליהוה
(37667, 52, 4);[40, 300, 10, 8];משיח;9564;(7, 21, 5, 4, 9564);מי;1;(7, 21, 5, 15, 37667);ויאמרו בני ישראל מי אשר לא עלה בקהל מכל שבטי ישראל אל יהוה כי השבועה הגדולה היתה לאשר לא עלה אל יהוה המצפה לאמר מות יומת
(3402, 58, 4);[40, 300, 10, 8];משיח;859;(7, 2, 21, 9, 859);הגוים;5;(7, 2, 21, 34, 3402);גם אני לא אוסיף להוריש איש מפניהם מן הגוים אשר עזב יהושע וימת
(2879, 60, 4);[40, 300, 10, 8];משיח;730;(7, 2, 14, 7, 730);שסים;4;(7, 2, 14, 28, 2879);ויחר אף יהוה בישראל ויתנם ביד שסים וישסו אותם וימכרם ביד אויביהם מסביב ולא יכלו עוד לעמד לפני אויביהם
(21183, 63, 4);[40, 300, 10, 8];משיח;5410;(7, 11, 25, 16, 5410);נלחם;4;(7, 11, 25, 54, 21183);ועתה הטוב טוב אתה מבלק בן צפור מלך מואב הרוב רב עם ישראל אם נלחם נלחם בם
(21183, 65, 4);[40, 300, 10, 8];משיח;5410;(7, 11, 25, 16, 5410);נלחם;4;(7, 11, 25, 54, 21183);ועתה הטוב טוב אתה מבלק בן צפור מלך מואב הרוב רב עם ישראל אם נלחם נלחם בם
(12570, 67, 4);[40, 300, 10, 8];משיח;3218;(7, 7, 19, 22, 3218);בידם;4;(7, 7, 19, 95, 12570);ויבא גדעון ומאה איש אשר אתו בקצה המחנה ראש האשמרת התיכונה אך הקם הקימו את השמרים ויתקעו בשופרות ונפוץ הכדים אשר בידם
(37622, 67, 4);[40, 300, 10, 8];משיח;9553;(7, 21, 4, 3, 9553);וישכימו;6;(7, 21, 4, 15, 37622);ויהי ממחרת וישכימו העם ויבנו שם מזבח ויעלו עלות ושלמים
(3062, 68, 4);[40, 300, 10, 8];משיח;776;(7, 2, 17, 10, 776);אחרים;5;(7, 2, 17, 36, 3062);וגם אל שפטיהם לא שמעו כי זנו אחרי אלהים אחרים וישתחוו להם סרו מהר מן הדרך אשר הלכו אבותם לשמע מצות יהוה לא עשו כן
(29741, 69, 4);[40, 300, 10, 8];משיח;7552;(7, 17, 4, 7, 7552);מאתים;1;(7, 17, 4, 22, 29741);וישב את הכסף לאמו ותקח אמו מאתים כסף ותתנהו לצורף ויעשהו פסל ומסכה ויהי בבית מיכיהו
(37954, 77, 4);[40, 300, 10, 8];משיח;9639;(7, 21, 9, 7, 9639);מיושבי;1;(7, 21, 9, 22, 37954);ויתפקד העם והנה אין שם איש מיושבי יבש גלעד
(12537, 78, 4);[40, 300, 10, 8];משיח;3212;(7, 7, 19, 16, 3212);השמרים;3;(7, 7, 19, 62, 12537);ויבא גדעון ומאה איש אשר אתו בקצה המחנה ראש האשמרת התיכונה אך הקם הקימו את השמרים ויתקעו בשופרות ונפוץ הכדים אשר בידם
(16470, 80, 4);[40, 300, 10, 8];משיח;4208;(7, 9, 22, 2, 4208);אבימלך;4;(7, 9, 22, 8, 16470);וישר אבימלך על ישראל שלש שנים
(10717, 91, 4);[40, 300, 10, 8];משיח;2731;(7, 6, 35, 1, 2731);ומלאכים;2;(7, 6, 35, 2, 10717);ומלאכים שלח בכל מנשה ויזעק גם הוא אחריו ומלאכים שלח באשר ובזבלון ובנפתלי ויעלו לקראתם
(29898, 91, 4);[40, 300, 10, 8];משיח;7590;(7, 17, 7, 4, 7590);לחם;3;(7, 17, 7, 14, 29898);ויהי נער מבית לחם יהודה ממשפחת יהודה והוא לוי והוא גר שם
(35297, 93, 4);[40, 300, 10, 8];משיח;8979;(7, 20, 15, 14, 8979);מישבי;1;(7, 20, 15, 54, 35297);ויתפקדו בני בנימן ביום ההוא מהערים עשרים וששה אלף איש שלף חרב לבד מישבי הגבעה התפקדו שבע מאות איש בחור
(7601, 94, 4);[40, 300, 10, 8];משיח;1940;(7, 5, 14, 2, 1940);אפרים;5;(7, 5, 14, 8, 7601);מני אפרים שרשם בעמלק אחריך בנימין בעממיך מני מכיר ירדו מחקקים ומזבולן משכים בשבט ספר
(18369, 96, 4);[40, 300, 10, 8];משיח;4701;(7, 9, 54, 11, 4701);ומותתני;2;(7, 9, 54, 38, 18369);ויקרא מהרה אל הנער נשא כליו ויאמר לו שלף חרבך ומותתני פן יאמרו לי אשה הרגתהו וידקרהו נערו וימת
(35500, 97, 4);[40, 300, 10, 8];משיח;9032;(7, 20, 18, 14, 9032);למלחמה;5;(7, 20, 18, 60, 35500);ויקמו ויעלו בית אל וישאלו באלהים ויאמרו בני ישראל מי יעלה לנו בתחלה למלחמה עם בני בנימן ויאמר יהוה יהודה בתחלה
(31809, 98, 4);[40, 300, 10, 8];משיח;8084;(7, 18, 23, 7, 8084);ויאמרו;4;(7, 18, 23, 27, 31809);ויקראו אל בני דן ויסבו פניהם ויאמרו למיכה מה לך כי נזעקת
(19967, 99, 4);[40, 300, 10, 8];משיח;5094;(7, 11, 7, 10, 5094);מבית;1;(7, 11, 7, 42, 19967);ויאמר יפתח לזקני גלעד הלא אתם שנאתם אותי ותגרשוני מבית אבי ומדוע באתם אלי עתה כאשר צר לכם
(29134, 20, 5);[30, 40, 300, 10, 8];למשיח;7400;(7, 16, 27, 8, 7400);פלשתים;2;(7, 16, 27, 32, 29134);והבית מלא האנשים והנשים ושמה כל סרני פלשתים ועל הגג כשלשת אלפים איש ואשה הראים בשחוק שמשון
(29226, 22, 5);[40, 40, 300, 10, 8];ממשיח;7422;(7, 16, 28, 13, 7422);הפעם;4;(7, 16, 28, 50, 29226);ויקרא שמשון אל יהוה ויאמר אדני יהוה זכרני נא וחזקני נא אך הפעם הזה האלהים ואנקמה נקם אחת משתי עיני מפלשתים
(13821, 34, 5);[40, 40, 300, 10, 8];ממשיח;3530;(7, 8, 12, 14, 3530);צלמנע;3;(7, 8, 12, 54, 13821);וינסו זבח וצלמנע וירדף אחריהם וילכד את שני מלכי מדין את זבח ואת צלמנע וכל המחנה החריד
(29102, 36, 5);[40, 40, 300, 10, 8];ממשיח;7392;(7, 16, 26, 17, 7392);עליהם;5;(7, 16, 26, 76, 29102);ויאמר שמשון אל הנער המחזיק בידו הניחה אותי והימשני את העמדים אשר הבית נכון עליהם ואשען עליהם
(12503, 67, 5);[40, 40, 300, 10, 8];ממשיח;3204;(7, 7, 19, 8, 3204);המחנה;2;(7, 7, 19, 28, 12503);ויבא גדעון ומאה איש אשר אתו בקצה המחנה ראש האשמרת התיכונה אך הקם הקימו את השמרים ויתקעו בשופרות ונפוץ הכדים אשר בידם
(37555, 67, 5);[40, 40, 300, 10, 8];ממשיח;9538;(7, 21, 3, 1, 9538);ויאמרו;4;(7, 21, 3, 4, 37555);ויאמרו למה יהוה אלהי ישראל היתה זאת בישראל להפקד היום מישראל שבט אחד
(2994, 68, 5);[40, 40, 300, 10, 8];ממשיח;759;(7, 2, 15, 17, 759);להם;3;(7, 2, 15, 60, 2994);בכל אשר יצאו יד יהוה היתה בם לרעה כאשר דבר יהוה וכאשר נשבע יהוה להם ויצר להם מאד
(35403, 97, 5);[40, 40, 300, 10, 8];ממשיח;9008;(7, 20, 17, 5, 9008);מבנימן;1;(7, 20, 17, 19, 35403);ואיש ישראל התפקדו לבד מבנימן ארבע מאות אלף איש שלף חרב כל זה איש מלחמה
(34233, 33, 6);[40, 300, 10, 8, 40, 10];משיח מי;8714;(7, 19, 28, 3, 8714);קומי;3;(7, 19, 28, 12, 34233);ויאמר אליה קומי ונלכה ואין ענה ויקחה על החמור ויקם האיש וילך למקמו
(37783, 10, 5);[5, 40, 300, 10, 8];המשיח;9595;(7, 21, 6, 9, 9595);היום;1;(7, 21, 6, 36, 37783);וינחמו בני ישראל אל בנימן אחיו ויאמרו נגדע היום שבט אחד מישראל
(18343, 36, 5);[5, 40, 300, 10, 8];המשיח;4694;(7, 9, 54, 4, 4694);הנער;1;(7, 9, 54, 12, 18343);ויקרא מהרה אל הנער נשא כליו ויאמר לו שלף חרבך ומותתני פן יאמרו לי אשה הרגתהו וידקרהו נערו וימת
(3649, 37, 5);[5, 40, 300, 10, 8];המשיח;928;(7, 3, 3, 5, 928);הכנעני;1;(7, 3, 3, 18, 3649);חמשת סרני פלשתים וכל הכנעני והצידני והחוי ישב הר הלבנון מהר בעל חרמון עד לבוא חמת
(2819, 60, 5);[5, 40, 300, 10, 8];המשיח;717;(7, 2, 12, 22, 717);יהוה;2;(7, 2, 12, 101, 2819);ויעזבו את יהוה אלהי אבותם המוציא אותם מארץ מצרים וילכו אחרי אלהים אחרים מאלהי העמים אשר סביבותיהם וישתחוו להם ויכעסו את יהוה
(7507, 94, 5);[5, 40, 300, 10, 8];המשיח;1916;(7, 5, 11, 16, 1916);יהוה;2;(7, 5, 11, 66, 7507);מקול מחצצים בין משאבים שם יתנו צדקות יהוה צדקת פרזונו בישראל אז ירדו לשערים עם יהוה
(37793, 10, 5);[40, 300, 10, 8, 10];משיחי;9598;(7, 21, 6, 12, 9598);מישראל;1;(7, 21, 6, 46, 37793);וינחמו בני ישראל אל בנימן אחיו ויאמרו נגדע היום שבט אחד מישראל
(385, 19, 5);[40, 300, 10, 8, 10];משיחי;91;(7, 1, 7, 11, 91);מלקטים;1;(7, 1, 7, 49, 385);ויאמר אדני בזק שבעים מלכים בהנות ידיהם ורגליהם מקצצים היו מלקטים תחת שלחני כאשר עשיתי כן שלם לי אלהים ויביאהו ירושלם וימת שם
(29154, 20, 5);[40, 300, 10, 8, 10];משיחי;7404;(7, 16, 27, 12, 7404);אלפים;5;(7, 16, 27, 52, 29154);והבית מלא האנשים והנשים ושמה כל סרני פלשתים ועל הגג כשלשת אלפים איש ואשה הראים בשחוק שמשון
(29138, 36, 5);[40, 300, 10, 8, 10];משיחי;7400;(7, 16, 27, 8, 7400);פלשתים;6;(7, 16, 27, 36, 29138);והבית מלא האנשים והנשים ושמה כל סרני פלשתים ועל הגג כשלשת אלפים איש ואשה הראים בשחוק שמשון
(25756, 44, 5);[40, 300, 10, 8, 10];משיחי;6569;(7, 14, 18, 1, 6569);ויאמרו;4;(7, 14, 18, 4, 25756);ויאמרו לו אנשי העיר ביום השביעי בטרם יבא החרסה מה מתוק מדבש ומה עז מארי ויאמר להם לולא חרשתם בעגלתי לא מצאתם חידתי
(3949, 49, 5);[40, 300, 10, 8, 10];משיחי;998;(7, 3, 8, 5, 998);וימכרם;3;(7, 3, 8, 19, 3949);ויחר אף יהוה בישראל וימכרם ביד כושן רשעתים מלך ארם נהרים ויעבדו בני ישראל את כושן רשעתים שמנה שנים
(37667, 52, 5);[40, 300, 10, 8, 10];משיחי;9564;(7, 21, 5, 4, 9564);מי;1;(7, 21, 5, 15, 37667);ויאמרו בני ישראל מי אשר לא עלה בקהל מכל שבטי ישראל אל יהוה כי השבועה הגדולה היתה לאשר לא עלה אל יהוה המצפה לאמר מות יומת
(12537, 78, 5);[40, 300, 10, 8, 10];משיחי;3212;(7, 7, 19, 16, 3212);השמרים;3;(7, 7, 19, 62, 12537);ויבא גדעון ומאה איש אשר אתו בקצה המחנה ראש האשמרת התיכונה אך הקם הקימו את השמרים ויתקעו בשופרות ונפוץ הכדים אשר בידם
(10717, 91, 5);[40, 300, 10, 8, 10];משיחי;2731;(7, 6, 35, 1, 2731);ומלאכים;2;(7, 6, 35, 2, 10717);ומלאכים שלח בכל מנשה ויזעק גם הוא אחריו ומלאכים שלח באשר ובזבלון ובנפתלי ויעלו לקראתם
(18369, 96, 5);[40, 300, 10, 8, 10];משיחי;4701;(7, 9, 54, 11, 4701);ומותתני;2;(7, 9, 54, 38, 18369);ויקרא מהרה אל הנער נשא כליו ויאמר לו שלף חרבך ומותתני פן יאמרו לי אשה הרגתהו וידקרהו נערו וימת
(29134, 20, 6);[30, 40, 300, 10, 8, 10];למשיחי;7400;(7, 16, 27, 8, 7400);פלשתים;2;(7, 16, 27, 32, 29134);והבית מלא האנשים והנשים ושמה כל סרני פלשתים ועל הגג כשלשת אלפים איש ואשה הראים בשחוק שמשון
(29102, 36, 6);[40, 40, 300, 10, 8, 10];ממשיחי;7392;(7, 16, 26, 17, 7392);עליהם;5;(7, 16, 26, 76, 29102);ויאמר שמשון אל הנער המחזיק בידו הניחה אותי והימשני את העמדים אשר הבית נכון עליהם ואשען עליהם
(19967, 99, 5);[40, 300, 10, 8, 20];משיחך;5094;(7, 11, 7, 10, 5094);מבית;1;(7, 11, 7, 42, 19967);ויאמר יפתח לזקני גלעד הלא אתם שנאתם אותי ותגרשוני מבית אבי ומדוע באתם אלי עתה כאשר צר לכם
(35149, 12, 5);[40, 300, 10, 8, 6];משיחו;8943;(7, 20, 13, 9, 8943);ונמיתם;6;(7, 20, 13, 37, 35149);ועתה תנו את האנשים בני בליעל אשר בגבעה ונמיתם ונבערה רעה מישראל ולא אבו בנימן לשמע בקול אחיהם בני ישראל
(3686, 37, 5);[40, 300, 10, 8, 6];משיחו;936;(7, 3, 3, 13, 936);חרמון;3;(7, 3, 3, 55, 3686);חמשת סרני פלשתים וכל הכנעני והצידני והחוי ישב הר הלבנון מהר בעל חרמון עד לבוא חמת
(29590, 49, 5);[40, 300, 10, 8, 5];משיחה;7513;(7, 17, 2, 12, 7513);אמרת;2;(7, 17, 2, 41, 29590);ויאמר לאמו אלף ומאה הכסף אשר לקח לך ואתי אלית וגם אמרת באזני הנה הכסף אתי אני לקחתיו ותאמר אמו ברוך בני ליהוה
(2879, 60, 5);[40, 300, 10, 8, 5];משיחה;730;(7, 2, 14, 7, 730);שסים;4;(7, 2, 14, 28, 2879);ויחר אף יהוה בישראל ויתנם ביד שסים וישסו אותם וימכרם ביד אויביהם מסביב ולא יכלו עוד לעמד לפני אויביהם
(3062, 68, 5);[40, 300, 10, 8, 5];משיחה;776;(7, 2, 17, 10, 776);אחרים;5;(7, 2, 17, 36, 3062);וגם אל שפטיהם לא שמעו כי זנו אחרי אלהים אחרים וישתחוו להם סרו מהר מן הדרך אשר הלכו אבותם לשמע מצות יהוה לא עשו כן
(16470, 80, 5);[40, 300, 10, 8, 5];משיחה;4208;(7, 9, 22, 2, 4208);אבימלך;4;(7, 9, 22, 8, 16470);וישר אבימלך על ישראל שלש שנים
(2994, 68, 6);[40, 40, 300, 10, 8, 5];ממשיחה;759;(7, 2, 15, 17, 759);להם;3;(7, 2, 15, 60, 2994);בכל אשר יצאו יד יהוה היתה בם לרעה כאשר דבר יהוה וכאשר נשבע יהוה להם ויצר להם מאד
