(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(810, -33, 4);[8, 10, 300, 40];משיח;205;(2, 1, 19, 11, 205);חיות;1;(2, 1, 19, 42, 810);ותאמרן המילדת אל פרעה כי לא כנשים המצרית העברית כי חיות הנה בטרם תבוא אלהן המילדת וילדו
(40083, -33, 4);[8, 10, 300, 40];משיח;10565;(2, 27, 20, 6, 10565);ויקחו;4;(2, 27, 20, 22, 40083);ואתה תצוה את בני ישראל ויקחו אליך שמן זית זך כתית למאור להעלת נר תמיד
(4577, -32, 4);[8, 10, 300, 40];משיח;1188;(2, 4, 14, 21, 1188);ושמח;4;(2, 4, 14, 77, 4577);ויחר אף יהוה במשה ויאמר הלא אהרן אחיך הלוי ידעתי כי דבר ידבר הוא וגם הנה הוא יצא לקראתך וראך ושמח בלבו
(54879, -30, 4);[8, 10, 300, 40];משיח;14487;(2, 36, 4, 3, 14487);החכמים;2;(2, 36, 4, 9, 54879);ויבאו כל החכמים העשים את כל מלאכת הקדש איש איש ממלאכתו אשר המה עשים
(22956, -28, 4);[8, 10, 300, 40];משיח;6028;(2, 15, 26, 15, 6028);חקיו;1;(2, 15, 26, 64, 22956);ויאמר אם שמוע תשמע לקול יהוה אלהיך והישר בעיניו תעשה והאזנת למצותיו ושמרת כל חקיו כל המחלה אשר שמתי במצרים לא אשים עליך כי אני יהוה רפאך
(25801, -28, 4);[8, 10, 300, 40];משיח;6783;(2, 17, 12, 4, 6783);ויקחו;4;(2, 17, 12, 16, 25801);וידי משה כבדים ויקחו אבן וישימו תחתיו וישב עליה ואהרן וחור תמכו בידיו מזה אחד ומזה אחד ויהי ידיו אמונה עד בא השמש
(31613, -25, 4);[8, 10, 300, 40];משיח;8395;(2, 21, 37, 10, 8395);חמשה;1;(2, 21, 37, 28, 31613);כי יגנב איש שור או שה וטבחו או מכרו חמשה בקר ישלם תחת השור וארבע צאן תחת השה
(62569, -24, 4);[8, 10, 300, 40];משיח;16451;(2, 40, 17, 6, 16451);באחד;3;(2, 40, 17, 26, 62569);ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן
(31605, -23, 4);[8, 10, 300, 40];משיח;8392;(2, 21, 37, 7, 8392);וטבחו;4;(2, 21, 37, 20, 31605);כי יגנב איש שור או שה וטבחו או מכרו חמשה בקר ישלם תחת השור וארבע צאן תחת השה
(32446, -22, 4);[8, 10, 300, 40];משיח;8639;(2, 22, 19, 1, 8639);זבח;3;(2, 22, 19, 3, 32446);זבח לאלהים יחרם בלתי ליהוה לבדו
(6592, -21, 4);[8, 10, 300, 40];משיח;1717;(2, 5, 21, 16, 1717);חרב;1;(2, 5, 21, 67, 6592);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(6592, -19, 4);[8, 10, 300, 40];משיח;1717;(2, 5, 21, 16, 1717);חרב;1;(2, 5, 21, 67, 6592);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(4871, -18, 4);[8, 10, 300, 40];משיח;1269;(2, 4, 20, 1, 1269);ויקח;4;(2, 4, 20, 4, 4871);ויקח משה את אשתו ואת בניו וירכבם על החמר וישב ארצה מצרים ויקח משה את מטה האלהים בידו
(11793, -18, 4);[8, 10, 300, 40];משיח;3061;(2, 9, 6, 6, 3061);ממחרת;3;(2, 9, 6, 20, 11793);ויעש יהוה את הדבר הזה ממחרת וימת כל מקנה מצרים וממקנה בני ישראל לא מת אחד
(46194, -18, 4);[8, 10, 300, 40];משיח;12153;(2, 30, 25, 4, 12153);משחת;3;(2, 30, 25, 14, 46194);ועשית אתו שמן משחת קדש רקח מרקחת מעשה רקח שמן משחת קדש יהיה
(18925, -17, 4);[8, 10, 300, 40];משיח;4987;(2, 13, 5, 8, 4987);והחתי;3;(2, 13, 5, 29, 18925);והיה כי יביאך יהוה אל ארץ הכנעני והחתי והאמרי והחוי והיבוסי אשר נשבע לאבתיך לתת לך ארץ זבת חלב ודבש ועבדת את העבדה הזאת בחדש הזה
(50011, -14, 4);[8, 10, 300, 40];משיח;13176;(2, 33, 6, 7, 13176);חורב;1;(2, 33, 6, 25, 50011);ויתנצלו בני ישראל את עדים מהר חורב
(20007, -13, 4);[8, 10, 300, 40];משיח;5269;(2, 14, 2, 6, 5269);ויחנו;3;(2, 14, 2, 21, 20007);דבר אל בני ישראל וישבו ויחנו לפני פי החירת בין מגדל ובין הים לפני בעל צפן נכחו תחנו על הים
(38362, -13, 4);[8, 10, 300, 40];משיח;10151;(2, 26, 24, 4, 10151);ויחדו;3;(2, 26, 24, 17, 38362);ויהיו תאמם מלמטה ויחדו יהיו תמים על ראשו אל הטבעת האחת כן יהיה לשניהם לשני המקצעת יהיו
(21246, -12, 4);[8, 10, 300, 40];משיח;5588;(2, 14, 22, 9, 5588);חומה;1;(2, 14, 22, 34, 21246);ויבאו בני ישראל בתוך הים ביבשה והמים להם חומה מימינם ומשמאלם
(47846, -12, 4);[8, 10, 300, 40];משיח;12596;(2, 32, 4, 1, 12596);ויקח;4;(2, 32, 4, 4, 47846);ויקח מידם ויצר אתו בחרט ויעשהו עגל מסכה ויאמרו אלה אלהיך ישראל אשר העלוך מארץ מצרים
(54002, -12, 4);[8, 10, 300, 40];משיח;14262;(2, 35, 24, 5, 14262);ונחשת;3;(2, 35, 24, 17, 54002);כל מרים תרומת כסף ונחשת הביאו את תרומת יהוה וכל אשר נמצא אתו עצי שטים לכל מלאכת העבדה הביאו
(34668, -10, 4);[8, 10, 300, 40];משיח;9232;(2, 24, 5, 1, 9232);וישלח;5;(2, 24, 5, 5, 34668);וישלח את נערי בני ישראל ויעלו עלת ויזבחו זבחים שלמים ליהוה פרים
(45631, -10, 4);[8, 10, 300, 40];משיח;12010;(2, 30, 13, 14, 12010);מחצית;2;(2, 30, 13, 51, 45631);זה יתנו כל העבר על הפקדים מחצית השקל בשקל הקדש עשרים גרה השקל מחצית השקל תרומה ליהוה
(42191, -6, 4);[8, 10, 300, 40];משיח;11112;(2, 28, 38, 19, 11112);מצחו;3;(2, 28, 38, 71, 42191);והיה על מצח אהרן ונשא אהרן את עון הקדשים אשר יקדישו בני ישראל לכל מתנת קדשיהם והיה על מצחו תמיד לרצון להם לפני יהוה
(21034, -5, 4);[8, 10, 300, 40];משיח;5532;(2, 14, 19, 9, 5532);מאחריהם;3;(2, 14, 19, 38, 21034);ויסע מלאך האלהים ההלך לפני מחנה ישראל וילך מאחריהם ויסע עמוד הענן מפניהם ויעמד מאחריהם
(45865, -4, 4);[8, 10, 300, 40];משיח;12069;(2, 30, 18, 3, 12069);נחשת;2;(2, 30, 18, 11, 45865);ועשית כיור נחשת וכנו נחשת לרחצה ונתת אתו בין אהל מועד ובין המזבח ונתת שמה מים
(24720, -2, 4);[8, 10, 300, 40];משיח;6497;(2, 16, 29, 14, 6497);לחם;2;(2, 16, 29, 42, 24720);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(11836, -99, 5);[8, 10, 300, 40, 30];למשיח;3072;(2, 9, 7, 1, 3072);וישלח;5;(2, 9, 7, 5, 11836);וישלח פרעה והנה לא מת ממקנה ישראל עד אחד ויכבד לב פרעה ולא שלח את העם
(27378, -79, 5);[8, 10, 300, 40, 30];למשיח;7218;(2, 18, 24, 4, 7218);חתנו;1;(2, 18, 24, 13, 27378);וישמע משה לקול חתנו ויעש כל אשר אמר
(34699, -78, 5);[8, 10, 300, 40, 30];למשיח;9240;(2, 24, 5, 9, 9240);זבחים;3;(2, 24, 5, 36, 34699);וישלח את נערי בני ישראל ויעלו עלת ויזבחו זבחים שלמים ליהוה פרים
(6592, -21, 5);[8, 10, 300, 40, 30];למשיח;1717;(2, 5, 21, 16, 1717);חרב;1;(2, 5, 21, 67, 6592);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(21246, -12, 5);[8, 10, 300, 40, 30];למשיח;5588;(2, 14, 22, 9, 5588);חומה;1;(2, 14, 22, 34, 21246);ויבאו בני ישראל בתוך הים ביבשה והמים להם חומה מימינם ומשמאלם
(18554, -92, 5);[8, 10, 300, 40, 40];ממשיח;4884;(2, 12, 48, 6, 4884);פסח;3;(2, 12, 48, 19, 18554);וכי יגור אתך גר ועשה פסח ליהוה המול לו כל זכר ואז יקרב לעשתו והיה כאזרח הארץ וכל ערל לא יאכל בו
(15275, -67, 5);[8, 10, 300, 40, 40];ממשיח;4015;(2, 11, 1, 7, 4015);אחד;2;(2, 11, 1, 22, 15275);ויאמר יהוה אל משה עוד נגע אחד אביא על פרעה ועל מצרים אחרי כן ישלח אתכם מזה כשלחו כלה גרש יגרש אתכם מזה
(55200, -48, 5);[8, 10, 300, 40, 40];ממשיח;14566;(2, 36, 9, 7, 14566);ורחב;3;(2, 36, 9, 30, 55200);ארך היריעה האחת שמנה ועשרים באמה ורחב ארבע באמה היריעה האחת מדה אחת לכל היריעת
(4491, -35, 5);[8, 10, 300, 40, 40];ממשיח;1164;(2, 4, 13, 4, 1164);שלח;3;(2, 4, 13, 14, 4491);ויאמר בי אדני שלח נא ביד תשלח
(11793, -18, 5);[8, 10, 300, 40, 40];ממשיח;3061;(2, 9, 6, 6, 3061);ממחרת;3;(2, 9, 6, 20, 11793);ויעש יהוה את הדבר הזה ממחרת וימת כל מקנה מצרים וממקנה בני ישראל לא מת אחד
(24720, -2, 6);[8, 10, 300, 40, 10, 40];מי משיח;6497;(2, 16, 29, 14, 6497);לחם;2;(2, 16, 29, 42, 24720);ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ביום הששי לחם יומים שבו איש תחתיו אל יצא איש ממקמו ביום השביעי
(20523, -44, 6);[10, 40, 8, 10, 300, 40];משיח מי;5403;(2, 14, 10, 18, 5403);יהוה;1;(2, 14, 10, 75, 20523);ופרעה הקריב וישאו בני ישראל את עיניהם והנה מצרים נסע אחריהם וייראו מאד ויצעקו בני ישראל אל יהוה
(37458, -83, 5);[8, 10, 300, 40, 5];המשיח;9934;(2, 26, 6, 2, 9934);חמשים;1;(2, 26, 6, 6, 37458);ועשית חמשים קרסי זהב וחברת את היריעת אשה אל אחתה בקרסים והיה המשכן אחד
(55825, -76, 5);[8, 10, 300, 40, 5];המשיח;14720;(2, 36, 21, 8, 14720);רחב;2;(2, 36, 21, 27, 55825);עשר אמת ארך הקרש ואמה וחצי האמה רחב הקרש האחד
(21974, -75, 5);[8, 10, 300, 40, 5];המשיח;5772;(2, 15, 4, 3, 5772);וחילו;2;(2, 15, 4, 11, 21974);מרכבת פרעה וחילו ירה בים ומבחר שלשיו טבעו בים סוף
(9589, -69, 5);[8, 10, 300, 40, 5];המשיח;2500;(2, 7, 24, 1, 2500);ויחפרו;3;(2, 7, 24, 3, 9589);ויחפרו כל מצרים סביבת היאר מים לשתות כי לא יכלו לשתת ממימי היאר
(18591, -67, 5);[8, 10, 300, 40, 5];המשיח;4894;(2, 12, 48, 16, 4894);כאזרח;5;(2, 12, 48, 56, 18591);וכי יגור אתך גר ועשה פסח ליהוה המול לו כל זכר ואז יקרב לעשתו והיה כאזרח הארץ וכל ערל לא יאכל בו
(57720, -66, 5);[8, 10, 300, 40, 5];המשיח;15192;(2, 37, 21, 12, 15192);תחת;2;(2, 37, 21, 47, 57720);וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה וכפתר תחת שני הקנים ממנה לששת הקנים היצאים ממנה
(45865, -60, 5);[8, 10, 300, 40, 5];המשיח;12069;(2, 30, 18, 3, 12069);נחשת;2;(2, 30, 18, 11, 45865);ועשית כיור נחשת וכנו נחשת לרחצה ונתת אתו בין אהל מועד ובין המזבח ונתת שמה מים
(38027, -54, 5);[8, 10, 300, 40, 5];המשיח;10072;(2, 26, 16, 10, 10072);האחד;3;(2, 26, 16, 36, 38027);עשר אמות ארך הקרש ואמה וחצי האמה רחב הקרש האחד
(56393, -42, 5);[8, 10, 300, 40, 5];המשיח;14855;(2, 36, 33, 5, 14855);לברח;4;(2, 36, 33, 20, 56393);ויעש את הבריח התיכן לברח בתוך הקרשים מן הקצה אל הקצה
(649, -41, 5);[8, 10, 300, 40, 5];המשיח;167;(2, 1, 16, 16, 167);וחיה;2;(2, 1, 16, 59, 649);ויאמר בילדכן את העבריות וראיתן על האבנים אם בן הוא והמתן אתו ואם בת הוא וחיה
(22956, -28, 5);[8, 10, 300, 40, 5];המשיח;6028;(2, 15, 26, 15, 6028);חקיו;1;(2, 15, 26, 64, 22956);ויאמר אם שמוע תשמע לקול יהוה אלהיך והישר בעיניו תעשה והאזנת למצותיו ושמרת כל חקיו כל המחלה אשר שמתי במצרים לא אשים עליך כי אני יהוה רפאך
(20007, -13, 5);[8, 10, 300, 40, 5];המשיח;5269;(2, 14, 2, 6, 5269);ויחנו;3;(2, 14, 2, 21, 20007);דבר אל בני ישראל וישבו ויחנו לפני פי החירת בין מגדל ובין הים לפני בעל צפן נכחו תחנו על הים
