(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(29048, 23, 4);[40, 300, 10, 8];משיח;7056;(38, 19, 5, 12, 7056);מאד;1;(38, 19, 5, 53, 29048);וילכו ויגידו לדויד על האנשים וישלח לקראתם כי היו האנשים נכלמים מאד ויאמר המלך שבו בירחו עד אשר יצמח זקנכם ושבתם
(23074, 26, 4);[40, 300, 10, 8];משיח;5615;(38, 15, 6, 7, 5615);ועשרים;6;(38, 15, 6, 31, 23074);לבני מררי עשיה השר ואחיו מאתים ועשרים
(14826, 29, 4);[40, 300, 10, 8];משיח;3622;(38, 9, 17, 4, 3622);וטלמן;4;(38, 9, 17, 20, 14826);והשערים שלום ועקוב וטלמן ואחימן ואחיהם שלום הראש
(29315, 29, 4);[40, 300, 10, 8];משיח;7123;(38, 19, 9, 3, 7123);עמון;2;(38, 19, 9, 10, 29315);ויצאו בני עמון ויערכו מלחמה פתח העיר והמלכים אשר באו לבדם בשדה
(37576, 30, 4);[40, 300, 10, 8];משיח;9121;(38, 26, 1, 2, 9121);לשערים;6;(38, 26, 1, 13, 37576);למחלקות לשערים לקרחים משלמיהו בן קרא מן בני אסף
(24221, 33, 4);[40, 300, 10, 8];משיח;5858;(38, 15, 27, 6, 5858);הלוים;5;(38, 15, 27, 26, 24221);ודויד מכרבל במעיל בוץ וכל הלוים הנשאים את הארון והמשררים וכנניה השר המשא המשררים ועל דויד אפוד בד
(587, 34, 4);[40, 300, 10, 8];משיח;149;(38, 1, 21, 2, 149);הדורם;5;(38, 1, 21, 8, 587);ואת הדורם ואת אוזל ואת דקלה
(13144, 39, 4);[40, 300, 10, 8];משיח;3223;(38, 8, 12, 5, 3223);ושמד;3;(38, 8, 12, 20, 13144);ובני אלפעל עבר ומשעם ושמד הוא בנה את אונו ואת לד ובנתיה
(35987, 39, 4);[40, 300, 10, 8];משיח;8763;(38, 24, 23, 7, 8763);יקמעם;5;(38, 24, 23, 36, 35987);ובני יריהו אמריהו השני יחזיאל השלישי יקמעם הרביעי
(31314, 41, 4);[40, 300, 10, 8];משיח;7644;(38, 21, 13, 14, 7644);רחמיו;3;(38, 21, 13, 42, 31314);ויאמר דויד אל גד צר לי מאד אפלה נא ביד יהוה כי רבים רחמיו מאד וביד אדם אל אפל
(37605, 42, 4);[40, 300, 10, 8];משיח;9129;(38, 26, 2, 1, 9129);ולמשלמיהו;3;(38, 26, 2, 3, 37605);ולמשלמיהו בנים זכריהו הבכור ידיעאל השני זבדיהו השלישי יתניאל הרביעי
(27, 47, 4);[40, 300, 10, 8];משיח;8;(38, 1, 3, 2, 8);מתושלח;1;(38, 1, 3, 5, 27);חנוך מתושלח למך
(5708, 50, 4);[40, 300, 10, 8];משיח;1421;(38, 4, 23, 4, 1421);נטעים;5;(38, 4, 23, 20, 5708);המה היוצרים וישבי נטעים וגדרה עם המלך במלאכתו ישבו שם
(20598, 51, 4);[40, 300, 10, 8];משיח;5005;(38, 12, 32, 11, 5005);להמליך;3;(38, 12, 32, 42, 20598);ומחצי מטה מנשה שמונה עשר אלף אשר נקבו בשמות לבוא להמליך את דויד
(34230, 53, 4);[40, 300, 10, 8];משיח;8367;(38, 23, 14, 3, 8367);האלהים;6;(38, 23, 14, 13, 34230);ומשה איש האלהים בניו יקראו על שבט הלוי
(37099, 56, 4);[40, 300, 10, 8];משיח;9014;(38, 25, 16, 5, 9014);שנים;4;(38, 25, 16, 25, 37099);התשיעי מתניהו בניו ואחיו שנים עשר
(4374, 57, 4);[40, 300, 10, 8];משיח;1094;(38, 3, 18, 5, 1094);הושמע;4;(38, 3, 18, 27, 4374);ומלכירם ופדיה ושנאצר יקמיה הושמע ונדביה
(7597, 67, 4);[40, 300, 10, 8];משיח;1874;(38, 5, 22, 6, 1874);מהאלהים;1;(38, 5, 22, 18, 7597);כי חללים רבים נפלו כי מהאלהים המלחמה וישבו תחתיהם עד הגלה
(33733, 69, 4);[40, 300, 10, 8];משיח;8254;(38, 23, 3, 8, 8254);מספרם;1;(38, 23, 3, 32, 33733);ויספרו הלוים מבן שלשים שנה ומעלה ויהי מספרם לגלגלתם לגברים שלשים ושמונה אלף
(3960, 70, 4);[40, 300, 10, 8];משיח;1001;(38, 3, 4, 10, 1001);חדשים;5;(38, 3, 4, 38, 3960);ששה נולד לו בחברון וימלך שם שבע שנים וששה חדשים ושלשים ושלוש שנה מלך בירושלם
(36717, 71, 4);[40, 300, 10, 8];משיח;8929;(38, 25, 6, 9, 8929);במצלתים;7;(38, 25, 6, 33, 36717);כל אלה על ידי אביהם בשיר בית יהוה במצלתים נבלים וכנרות לעבדת בית האלהים על ידי המלך אסף וידותון והימן
(38303, 74, 4);[40, 300, 10, 8];משיח;9282;(38, 26, 16, 7, 9282);במסלה;2;(38, 26, 16, 26, 38303);לשפים ולחסה למערב עם שער שלכת במסלה העולה משמר לעמת משמר
(9315, 76, 4);[40, 300, 10, 8];משיח;2306;(38, 6, 30, 4, 2306);אמציה;2;(38, 6, 30, 11, 9315);בן חשביה בן אמציה בן חלקיה
(24544, 79, 4);[40, 300, 10, 8];משיח;5933;(38, 16, 2, 8, 5933);העם;3;(38, 16, 2, 35, 24544);ויכל דויד מהעלות העלה והשלמים ויברך את העם בשם יהוה
(31290, 79, 4);[40, 300, 10, 8];משיח;7637;(38, 21, 13, 7, 7637);מאד;1;(38, 21, 13, 18, 31290);ויאמר דויד אל גד צר לי מאד אפלה נא ביד יהוה כי רבים רחמיו מאד וביד אדם אל אפל
(7608, 80, 4);[40, 300, 10, 8];משיח;1875;(38, 5, 22, 7, 1875);המלחמה;5;(38, 5, 22, 29, 7608);כי חללים רבים נפלו כי מהאלהים המלחמה וישבו תחתיהם עד הגלה
(12542, 88, 4);[40, 300, 10, 8];משיח;3078;(38, 7, 34, 2, 3078);שמר;2;(38, 7, 34, 6, 12542);ובני שמר אחי ורוהגה יחבה וארם
(20487, 88, 4);[40, 300, 10, 8];משיח;4978;(38, 12, 30, 11, 4978);שמרים;2;(38, 12, 30, 41, 20487);ומן בני בנימן אחי שאול שלשת אלפים ועד הנה מרביתם שמרים משמרת בית שאול
(22634, 88, 4);[40, 300, 10, 8];משיח;5500;(38, 14, 14, 14, 5500);להם;3;(38, 14, 14, 59, 22634);וישאל עוד דויד באלהים ויאמר לו האלהים לא תעלה אחריהם הסב מעליהם ובאת להם ממול הבכאים
(35188, 93, 4);[40, 300, 10, 8];משיח;8590;(38, 24, 3, 7, 8590);ואחימלך;5;(38, 24, 3, 30, 35188);ויחלקם דויד וצדוק מן בני אלעזר ואחימלך מן בני איתמר לפקדתם בעבדתם
(26557, 95, 4);[40, 300, 10, 8];משיח;6424;(38, 17, 7, 12, 6424);מן;1;(38, 17, 7, 44, 26557);ועתה כה תאמר לעבדי לדויד כה אמר יהוה צבאות אני לקחתיך מן הנוה מן אחרי הצאן להיות נגיד על עמי ישראל
(39757, 95, 4);[40, 300, 10, 8];משיח;9604;(38, 27, 10, 6, 9604);מן;1;(38, 27, 10, 26, 39757);השביעי לחדש השביעי חלץ הפלוני מן בני אפרים ועל מחלקתו עשרים וארבעה אלף
(10932, 97, 4);[40, 300, 10, 8];משיח;2702;(38, 6, 66, 4, 2702);מגרשיה;1;(38, 6, 66, 12, 10932);ואת חשבון ואת מגרשיה ואת יעזיר ואת מגרשיה
(29025, 23, 5);[30, 40, 300, 10, 8];למשיח;7051;(38, 19, 5, 7, 7051);לקראתם;1;(38, 19, 5, 30, 29025);וילכו ויגידו לדויד על האנשים וישלח לקראתם כי היו האנשים נכלמים מאד ויאמר המלך שבו בירחו עד אשר יצמח זקנכם ושבתם
(2742, 13, 5);[40, 40, 300, 10, 8];ממשיח;691;(38, 2, 28, 3, 691);אונם;4;(38, 2, 28, 12, 2742);ויהיו בני אונם שמי וידע ובני שמי נדב ואבישור
(23048, 26, 5);[40, 40, 300, 10, 8];ממשיח;5610;(38, 15, 6, 2, 5610);מררי;1;(38, 15, 6, 5, 23048);לבני מררי עשיה השר ואחיו מאתים ועשרים
(37043, 56, 5);[40, 40, 300, 10, 8];ממשיח;9002;(38, 25, 14, 5, 9002);שנים;4;(38, 25, 14, 24, 37043);השבעי ישראלה בניו ואחיו שנים עשר
(7530, 67, 5);[40, 40, 300, 10, 8];ממשיח;1857;(38, 5, 21, 4, 1857);חמשים;2;(38, 5, 21, 19, 7530);וישבו מקניהם גמליהם חמשים אלף וצאן מאתים וחמשים אלף וחמורים אלפים ונפש אדם מאה אלף
(3890, 70, 5);[40, 40, 300, 10, 8];ממשיח;985;(38, 3, 3, 1, 985);החמישי;3;(38, 3, 3, 3, 3890);החמישי שפטיה לאביטל הששי יתרעם לעגלה אשתו
(7528, 80, 5);[40, 40, 300, 10, 8];ממשיח;1856;(38, 5, 21, 3, 1856);גמליהם;6;(38, 5, 21, 17, 7528);וישבו מקניהם גמליהם חמשים אלף וצאן מאתים וחמשים אלף וחמורים אלפים ונפש אדם מאה אלף
(39662, 95, 5);[40, 40, 300, 10, 8];ממשיח;9583;(38, 27, 8, 8, 9583);מחלקתו;1;(38, 27, 8, 33, 39662);החמישי לחדש החמישי השר שמהות היזרח ועל מחלקתו עשרים וארבעה אלף
(7067, 19, 5);[5, 40, 300, 10, 8];המשיח;1747;(38, 5, 12, 4, 1747);המשנה;5;(38, 5, 12, 17, 7067);יואל הראש ושפם המשנה ויעני ושפט בבשן
(9239, 76, 5);[5, 40, 300, 10, 8];המשיח;2282;(38, 6, 27, 4, 2282);זמה;3;(38, 6, 27, 11, 9239);בן איתן בן זמה בן שמעי
(12454, 88, 5);[5, 40, 300, 10, 8];המשיח;3055;(38, 7, 31, 5, 3055);הוא;1;(38, 7, 31, 20, 12454);ובני בריעה חבר ומלכיאל הוא אבי ברזות
(12278, 88, 7);[40, 10, 5, 40, 300, 10, 8];מי המשיח;3014;(38, 7, 28, 6, 3014);ולמזרח;3;(38, 7, 28, 27, 12278);ואחזתם ומשבותם בית אל ובנתיה ולמזרח נערן ולמערב גזר ובנתיה ושכם ובנתיה עד עיה ובנתיה
(25245, 1, 5);[40, 300, 10, 8, 10];משיחי;6095;(38, 16, 22, 3, 6095);במשיחי;2;(38, 16, 22, 8, 25245);אל תגעו במשיחי ובנביאי אל תרעו
(24221, 33, 5);[40, 300, 10, 8, 10];משיחי;5858;(38, 15, 27, 6, 5858);הלוים;5;(38, 15, 27, 26, 24221);ודויד מכרבל במעיל בוץ וכל הלוים הנשאים את הארון והמשררים וכנניה השר המשא המשררים ועל דויד אפוד בד
(35987, 39, 5);[40, 300, 10, 8, 10];משיחי;8763;(38, 24, 23, 7, 8763);יקמעם;5;(38, 24, 23, 36, 35987);ובני יריהו אמריהו השני יחזיאל השלישי יקמעם הרביעי
(36717, 71, 5);[40, 300, 10, 8, 10];משיחי;8929;(38, 25, 6, 9, 8929);במצלתים;7;(38, 25, 6, 33, 36717);כל אלה על ידי אביהם בשיר בית יהוה במצלתים נבלים וכנרות לעבדת בית האלהים על ידי המלך אסף וידותון והימן
(10932, 97, 5);[40, 300, 10, 8, 10];משיחי;2702;(38, 6, 66, 4, 2702);מגרשיה;1;(38, 6, 66, 12, 10932);ואת חשבון ואת מגרשיה ואת יעזיר ואת מגרשיה
(38900, 3, 5);[40, 300, 10, 8, 6];משיחו;9415;(38, 26, 29, 8, 9415);לשטרים;6;(38, 26, 29, 43, 38900);ליצהרי כנניהו ובניו למלאכה החיצונה על ישראל לשטרים ולשפטים
(30180, 10, 5);[40, 300, 10, 8, 6];משיחו;7339;(38, 20, 2, 23, 7339);מאד;1;(38, 20, 2, 82, 30180);ויקח דויד את עטרת מלכם מעל ראשו וימצאה משקל ככר זהב ובה אבן יקרה ותהי על ראש דויד ושלל העיר הוציא הרבה מאד
(37468, 16, 5);[40, 300, 10, 8, 6];משיחו;9099;(38, 25, 29, 2, 9099);ועשרים;6;(38, 25, 29, 11, 37468);לשנים ועשרים לגדלתי בניו ואחיו שנים עשר
(37576, 30, 5);[40, 300, 10, 8, 6];משיחו;9121;(38, 26, 1, 2, 9121);לשערים;6;(38, 26, 1, 13, 37576);למחלקות לשערים לקרחים משלמיהו בן קרא מן בני אסף
(31314, 41, 5);[40, 300, 10, 8, 6];משיחו;7644;(38, 21, 13, 14, 7644);רחמיו;3;(38, 21, 13, 42, 31314);ויאמר דויד אל גד צר לי מאד אפלה נא ביד יהוה כי רבים רחמיו מאד וביד אדם אל אפל
(14826, 29, 5);[40, 300, 10, 8, 5];משיחה;3622;(38, 9, 17, 4, 3622);וטלמן;4;(38, 9, 17, 20, 14826);והשערים שלום ועקוב וטלמן ואחימן ואחיהם שלום הראש
(587, 34, 5);[40, 300, 10, 8, 5];משיחה;149;(38, 1, 21, 2, 149);הדורם;5;(38, 1, 21, 8, 587);ואת הדורם ואת אוזל ואת דקלה
(37605, 42, 5);[40, 300, 10, 8, 5];משיחה;9129;(38, 26, 2, 1, 9129);ולמשלמיהו;3;(38, 26, 2, 3, 37605);ולמשלמיהו בנים זכריהו הבכור ידיעאל השני זבדיהו השלישי יתניאל הרביעי
(5708, 50, 5);[40, 300, 10, 8, 5];משיחה;1421;(38, 4, 23, 4, 1421);נטעים;5;(38, 4, 23, 20, 5708);המה היוצרים וישבי נטעים וגדרה עם המלך במלאכתו ישבו שם
(9315, 76, 5);[40, 300, 10, 8, 5];משיחה;2306;(38, 6, 30, 4, 2306);אמציה;2;(38, 6, 30, 11, 9315);בן חשביה בן אמציה בן חלקיה
(2755, 13, 6);[40, 300, 10, 8, 50, 6];משיחנו;695;(38, 2, 28, 7, 695);שמי;2;(38, 2, 28, 25, 2755);ויהיו בני אונם שמי וידע ובני שמי נדב ואבישור
(37099, 56, 6);[40, 300, 10, 8, 50, 6];משיחנו;9014;(38, 25, 16, 5, 9014);שנים;4;(38, 25, 16, 25, 37099);התשיעי מתניהו בניו ואחיו שנים עשר
(31290, 79, 6);[40, 300, 10, 8, 50, 6];משיחנו;7637;(38, 21, 13, 7, 7637);מאד;1;(38, 21, 13, 18, 31290);ויאמר דויד אל גד צר לי מאד אפלה נא ביד יהוה כי רבים רחמיו מאד וביד אדם אל אפל
(2742, 13, 7);[40, 40, 300, 10, 8, 50, 6];ממשיחנו;691;(38, 2, 28, 3, 691);אונם;4;(38, 2, 28, 12, 2742);ויהיו בני אונם שמי וידע ובני שמי נדב ואבישור
(37043, 56, 7);[40, 40, 300, 10, 8, 50, 6];ממשיחנו;9002;(38, 25, 14, 5, 9002);שנים;4;(38, 25, 14, 24, 37043);השבעי ישראלה בניו ואחיו שנים עשר
