(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(25552, -69, 4);[40, 300, 10, 8];משיח;6565;(5, 15, 6, 9, 6565);גוים;4;(5, 15, 6, 34, 25552);כי יהוה אלהיך ברכך כאשר דבר לך והעבטת גוים רבים ואתה לא תעבט ומשלת בגוים רבים ובך לא ימשלו
(52257, -60, 4);[40, 300, 10, 8];משיח;13600;(5, 32, 41, 9, 13600);נקם;3;(5, 32, 41, 34, 52257);אם שנותי ברק חרבי ותאחז במשפט ידי אשיב נקם לצרי ולמשנאי אשלם
(48518, -58, 4);[40, 300, 10, 8];משיח;12631;(5, 31, 2, 8, 12631);היום;4;(5, 31, 2, 31, 48518);ויאמר אלהם בן מאה ועשרים שנה אנכי היום לא אוכל עוד לצאת ולבוא ויהוה אמר אלי לא תעבר את הירדן הזה
(21995, -57, 4);[40, 300, 10, 8];משיח;5633;(5, 12, 21, 11, 5633);שם;2;(5, 12, 21, 39, 21995);כי ירחק ממך המקום אשר יבחר יהוה אלהיך לשום שמו שם וזבחת מבקרך ומצאנך אשר נתן יהוה לך כאשר צויתך ואכלת בשעריך בכל אות נפשך
(10162, -55, 4);[40, 300, 10, 8];משיח;2632;(5, 5, 14, 9, 2632);מלאכה;1;(5, 5, 14, 32, 10162);ויום השביעי שבת ליהוה אלהיך לא תעשה כל מלאכה אתה ובנך ובתך ועבדך ואמתך ושורך וחמרך וכל בהמתך וגרך אשר בשעריך למען ינוח עבדך ואמתך כמוך
(21320, -53, 4);[40, 300, 10, 8];משיח;5462;(5, 12, 11, 18, 5462);אתכם;4;(5, 12, 11, 64, 21320);והיה המקום אשר יבחר יהוה אלהיכם בו לשכן שמו שם שמה תביאו את כל אשר אנכי מצוה אתכם עולתיכם וזבחיכם מעשרתיכם ותרמת ידכם וכל מבחר נדריכם אשר תדרו ליהוה
(36457, -48, 4);[40, 300, 10, 8];משיח;9513;(5, 23, 18, 9, 9513);מבני;1;(5, 23, 18, 31, 36457);לא תהיה קדשה מבנות ישראל ולא יהיה קדש מבני ישראל
(50588, -47, 4);[40, 300, 10, 8];משיח;13169;(5, 32, 1, 2, 13169);השמים;5;(5, 32, 1, 11, 50588);האזינו השמים ואדברה ותשמע הארץ אמרי פי
(807, -44, 4);[40, 300, 10, 8];משיח;203;(5, 1, 15, 15, 203);מאות;1;(5, 1, 15, 63, 807);ואקח את ראשי שבטיכם אנשים חכמים וידעים ואתן אותם ראשים עליכם שרי אלפים ושרי מאות ושרי חמשים ושרי עשרת ושטרים לשבטיכם
(37011, -41, 4);[40, 300, 10, 8];משיח;9664;(5, 24, 3, 11, 9664);מביתו;1;(5, 24, 3, 43, 37011);ושנאה האיש האחרון וכתב לה ספר כריתת ונתן בידה ושלחה מביתו או כי ימות האיש האחרון אשר לקחה לו לאשה
(7082, -38, 4);[40, 300, 10, 8];משיח;1836;(5, 4, 10, 25, 1836);הם;2;(5, 4, 10, 90, 7082);יום אשר עמדת לפני יהוה אלהיך בחרב באמר יהוה אלי הקהל לי את העם ואשמעם את דברי אשר ילמדון ליראה אתי כל הימים אשר הם חיים על האדמה ואת בניהם ילמדון
(39147, -38, 4);[40, 300, 10, 8];משיח;10232;(5, 26, 2, 8, 10232);מארצך;1;(5, 26, 2, 29, 39147);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(13054, -31, 4);[40, 300, 10, 8];משיח;3364;(5, 7, 7, 14, 3364);העמים;3;(5, 7, 7, 48, 13054);לא מרבכם מכל העמים חשק יהוה בכם ויבחר בכם כי אתם המעט מכל העמים
(26021, -29, 4);[40, 300, 10, 8];משיח;6694;(5, 15, 12, 15, 6694);מעמך;3;(5, 15, 12, 60, 26021);כי ימכר לך אחיך העברי או העבריה ועבדך שש שנים ובשנה השביעת תשלחנו חפשי מעמך
(13359, -26, 4);[40, 300, 10, 8];משיח;3436;(5, 7, 12, 10, 3436);ושמר;3;(5, 7, 12, 44, 13359);והיה עקב תשמעון את המשפטים האלה ושמרתם ועשיתם אתם ושמר יהוה אלהיך לך את הברית ואת החסד אשר נשבע לאבתיך
(16744, -15, 4);[40, 300, 10, 8];משיח;4299;(5, 9, 19, 16, 4299);בפעם;4;(5, 9, 19, 62, 16744);כי יגרתי מפני האף והחמה אשר קצף יהוה עליכם להשמיד אתכם וישמע יהוה אלי גם בפעם ההוא
(32872, -14, 4);[40, 300, 10, 8];משיח;8536;(5, 21, 3, 18, 8536);משכה;1;(5, 21, 3, 59, 32872);והיה העיר הקרבה אל החלל ולקחו זקני העיר ההוא עגלת בקר אשר לא עבד בה אשר לא משכה בעל
(9543, -12, 4);[40, 300, 10, 8];משיח;2467;(5, 5, 1, 7, 2467);אלהם;4;(5, 5, 1, 26, 9543);ויקרא משה אל כל ישראל ויאמר אלהם שמע ישראל את החקים ואת המשפטים אשר אנכי דבר באזניכם היום ולמדתם אתם ושמרתם לעשתם
(3208, -7, 4);[40, 300, 10, 8];משיח;817;(5, 2, 12, 7, 817);יירשום;6;(5, 2, 12, 33, 3208);ובשעיר ישבו החרים לפנים ובני עשו יירשום וישמידום מפניהם וישבו תחתם כאשר עשה ישראל לארץ ירשתו אשר נתן יהוה להם
(45654, -100, 5);[30, 40, 300, 10, 8];למשיח;11902;(5, 29, 4, 9, 11902);מעליכם;3;(5, 29, 4, 38, 45654);ואולך אתכם ארבעים שנה במדבר לא בלו שלמתיכם מעליכם ונעלך לא בלתה מעל רגלך
(29881, -74, 5);[30, 40, 300, 10, 8];למשיח;7722;(5, 18, 14, 19, 7722);אלהיך;2;(5, 18, 14, 65, 29881);כי הגוים האלה אשר אתה יורש אותם אל מעננים ואל קסמים ישמעו ואתה לא כן נתן לך יהוה אלהיך
(37052, -41, 5);[30, 40, 300, 10, 8];למשיח;9675;(5, 24, 4, 2, 9675);יוכל;4;(5, 24, 4, 6, 37052);לא יוכל בעלה הראשון אשר שלחה לשוב לקחתה להיות לו לאשה אחרי אשר הטמאה כי תועבה הוא לפני יהוה ולא תחטיא את הארץ אשר יהוה אלהיך נתן לך נחלה
(39185, -38, 5);[40, 40, 300, 10, 8];ממשיח;10242;(5, 26, 2, 18, 10242);המקום;2;(5, 26, 2, 67, 39185);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(38993, -75, 5);[5, 40, 300, 10, 8];המשיח;10190;(5, 25, 19, 4, 10190);אלהיך;3;(5, 25, 19, 16, 38993);והיה בהניח יהוה אלהיך לך מכל איביך מסביב בארץ אשר יהוה אלהיך נתן לך נחלה לרשתה תמחה את זכר עמלק מתחת השמים לא תשכח
(10162, -55, 5);[40, 300, 10, 8, 10];משיחי;2632;(5, 5, 14, 9, 2632);מלאכה;1;(5, 5, 14, 32, 10162);ויום השביעי שבת ליהוה אלהיך לא תעשה כל מלאכה אתה ובנך ובתך ועבדך ואמתך ושורך וחמרך וכל בהמתך וגרך אשר בשעריך למען ינוח עבדך ואמתך כמוך
(36457, -48, 5);[40, 300, 10, 8, 10];משיחי;9513;(5, 23, 18, 9, 9513);מבני;1;(5, 23, 18, 31, 36457);לא תהיה קדשה מבנות ישראל ולא יהיה קדש מבני ישראל
(16744, -15, 5);[40, 300, 10, 8, 10];משיחי;4299;(5, 9, 19, 16, 4299);בפעם;4;(5, 9, 19, 62, 16744);כי יגרתי מפני האף והחמה אשר קצף יהוה עליכם להשמיד אתכם וישמע יהוה אלי גם בפעם ההוא
(32872, -14, 5);[40, 300, 10, 8, 10];משיחי;8536;(5, 21, 3, 18, 8536);משכה;1;(5, 21, 3, 59, 32872);והיה העיר הקרבה אל החלל ולקחו זקני העיר ההוא עגלת בקר אשר לא עבד בה אשר לא משכה בעל
(3208, -7, 5);[40, 300, 10, 8, 10];משיחי;817;(5, 2, 12, 7, 817);יירשום;6;(5, 2, 12, 33, 3208);ובשעיר ישבו החרים לפנים ובני עשו יירשום וישמידום מפניהם וישבו תחתם כאשר עשה ישראל לארץ ירשתו אשר נתן יהוה להם
(45554, -100, 5);[40, 300, 10, 8, 20];משיחך;11878;(5, 29, 2, 7, 11878);והמפתים;3;(5, 29, 2, 28, 45554);המסות הגדלת אשר ראו עיניך האתת והמפתים הגדלים ההם
(39147, -38, 5);[40, 300, 10, 8, 20];משיחך;10232;(5, 26, 2, 8, 10232);מארצך;1;(5, 26, 2, 29, 39147);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(45654, -100, 6);[30, 40, 300, 10, 8, 20];למשיחך;11902;(5, 29, 4, 9, 11902);מעליכם;3;(5, 29, 4, 38, 45654);ואולך אתכם ארבעים שנה במדבר לא בלו שלמתיכם מעליכם ונעלך לא בלתה מעל רגלך
(39185, -38, 6);[40, 40, 300, 10, 8, 20];ממשיחך;10242;(5, 26, 2, 18, 10242);המקום;2;(5, 26, 2, 67, 39185);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(12986, -77, 5);[40, 300, 10, 8, 6];משיחו;3345;(5, 7, 6, 15, 3345);מכל;1;(5, 7, 6, 50, 12986);כי עם קדוש אתה ליהוה אלהיך בך בחר יהוה אלהיך להיות לו לעם סגלה מכל העמים אשר על פני האדמה
(53892, -73, 5);[40, 300, 10, 8, 6];משיחו;14029;(5, 33, 21, 16, 14029);עם;2;(5, 33, 21, 57, 53892);וירא ראשית לו כי שם חלקת מחקק ספון ויתא ראשי עם צדקת יהוה עשה ומשפטיו עם ישראל
(9543, -12, 5);[40, 300, 10, 8, 5];משיחה;2467;(5, 5, 1, 7, 2467);אלהם;4;(5, 5, 1, 26, 9543);ויקרא משה אל כל ישראל ויאמר אלהם שמע ישראל את החקים ואת המשפטים אשר אנכי דבר באזניכם היום ולמדתם אתם ושמרתם לעשתם
