(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(15775, 70, 4);[40, 300, 10, 8];משיח;4070;(28, 19, 29, 3, 4070);שפטים;5;(28, 19, 29, 15, 15775);נכונו ללצים שפטים ומהלמות לגו כסילים
(18874, 71, 4);[40, 300, 10, 8];משיח;4901;(28, 23, 19, 1, 4901);שמע;2;(28, 23, 19, 2, 18874);שמע אתה בני וחכם ואשר בדרך לבך
(2025, 73, 4);[40, 300, 10, 8];משיח;498;(28, 3, 16, 3, 498);בימינה;3;(28, 3, 16, 10, 2025);ארך ימים בימינה בשמאולה עשר וכבוד
(16802, 75, 4);[40, 300, 10, 8];משיח;4346;(28, 21, 6, 7, 4346);מבקשי;1;(28, 21, 6, 24, 16802);פעל אוצרות בלשון שקר הבל נדף מבקשי מות
(7484, 77, 4);[40, 300, 10, 8];משיח;1906;(28, 10, 8, 6, 1906);שפתים;5;(28, 10, 8, 22, 7484);חכם לב יקח מצות ואויל שפתים ילבט
(22142, 77, 4);[40, 300, 10, 8];משיח;5775;(28, 27, 3, 8, 5775);משניהם;6;(28, 27, 3, 31, 22142);כבד אבן ונטל החול וכעס אויל כבד משניהם
(24430, 80, 4);[40, 300, 10, 8];משיח;6363;(28, 29, 23, 6, 6363);יתמך;3;(28, 29, 23, 24, 24430);גאות אדם תשפילנו ושפל רוח יתמך כבוד
(18413, 84, 4);[40, 300, 10, 8];משיח;4777;(28, 23, 3, 3, 4777);למטעמותיו;2;(28, 23, 3, 8, 18413);אל תתאו למטעמותיו והוא לחם כזבים
(6541, 85, 4);[40, 300, 10, 8];משיח;1658;(28, 8, 29, 4, 1658);ומים;2;(28, 8, 29, 13, 6541);בשומו לים חקו ומים לא יעברו פיו בחוקו מוסדי ארץ
(263, 91, 4);[40, 300, 10, 8];משיח;64;(28, 1, 10, 4, 64);חטאים;5;(28, 1, 10, 15, 263);בני אם יפתוך חטאים אל תבא
(19160, 92, 4);[40, 300, 10, 8];משיח;4978;(28, 23, 29, 7, 4978);למי;2;(28, 23, 29, 24, 19160);למי אוי למי אבוי למי מדונים למי שיח למי פצעים חנם למי חכללות עינים
(23709, 92, 4);[40, 300, 10, 8];משיח;6181;(28, 28, 27, 5, 6181);ומעלים;2;(28, 28, 27, 17, 23709);נותן לרש אין מחסור ומעלים עיניו רב מארות
(5522, 44, 6);[1, 400, 40, 300, 10, 8];את משיח;1401;(28, 7, 20, 6, 1401);הכסא;4;(28, 7, 20, 23, 5522);צרור הכסף לקח בידו ליום הכסא יבא ביתו
(21029, 5, 5);[30, 40, 300, 10, 8];למשיח;5475;(28, 25, 21, 5, 5475);לחם;1;(28, 25, 21, 16, 21029);אם רעב שנאך האכלהו לחם ואם צמא השקהו מים
(17055, 10, 5);[30, 40, 300, 10, 8];למשיח;4416;(28, 21, 15, 6, 4416);לפעלי;1;(28, 21, 15, 23, 17055);שמחה לצדיק עשות משפט ומחתה לפעלי און
(6705, 66, 5);[30, 40, 300, 10, 8];למשיח;1700;(28, 8, 34, 6, 1700);על;2;(28, 8, 34, 18, 6705);אשרי אדם שמע לי לשקד על דלתתי יום יום לשמר מזוזת פתחי
(24350, 80, 5);[30, 40, 300, 10, 8];למשיח;6342;(28, 29, 20, 6, 6342);לכסיל;5;(28, 29, 20, 24, 24350);חזית איש אץ בדבריו תקוה לכסיל ממנו
(12870, 49, 5);[40, 40, 300, 10, 8];ממשיח;3291;(28, 16, 14, 4, 3291);מות;1;(28, 16, 14, 12, 12870);חמת מלך מלאכי מות ואיש חכם יכפרנה
(7407, 77, 5);[40, 40, 300, 10, 8];ממשיח;1887;(28, 10, 5, 8, 1887);מביש;1;(28, 10, 5, 26, 7407);אגר בקיץ בן משכיל נרדם בקציר בן מביש
(25057, 60, 5);[5, 40, 300, 10, 8];המשיח;6530;(28, 30, 15, 1, 6530);לעלוקה;6;(28, 30, 15, 6, 25057);לעלוקה שתי בנות הב הב שלוש הנה לא תשבענה ארבע לא אמרו הון
(22509, 7, 5);[40, 300, 10, 8, 10];משיחי;5872;(28, 27, 15, 6, 5872);מדונים;1;(28, 27, 15, 21, 22509);דלף טורד ביום סגריר ואשת מדונים נשתוה
(6962, 13, 5);[40, 300, 10, 8, 10];משיחי;1768;(28, 9, 7, 8, 1768);מומו;3;(28, 9, 7, 27, 6962);יסר לץ לקח לו קלון ומוכיח לרשע מומו
(2352, 22, 5);[40, 300, 10, 8, 10];משיחי;578;(28, 3, 28, 2, 578);תאמר;3;(28, 3, 28, 5, 2352);אל תאמר לרעיך לך ושוב ומחר אתן ויש אתך
(11060, 45, 5);[40, 300, 10, 8, 6];משיחו;2819;(28, 14, 19, 2, 2819);רעים;4;(28, 14, 19, 7, 11060);שחו רעים לפני טובים ורשעים על שערי צדיק
(263, 91, 5);[40, 300, 10, 8, 6];משיחו;64;(28, 1, 10, 4, 64);חטאים;5;(28, 1, 10, 15, 263);בני אם יפתוך חטאים אל תבא
(17065, 10, 5);[40, 300, 10, 8, 5];משיחה;4418;(28, 21, 16, 1, 4418);אדם;3;(28, 21, 16, 3, 17065);אדם תועה מדרך השכל בקהל רפאים ינוח
(23094, 43, 5);[40, 300, 10, 8, 5];משיחה;6020;(28, 28, 8, 1, 6020);מרבה;1;(28, 28, 8, 1, 23094);מרבה הונו בנשך ובתרבית לחונן דלים יקבצנו
(17055, 10, 6);[30, 40, 300, 10, 8, 5];למשיחה;4416;(28, 21, 15, 6, 4416);לפעלי;1;(28, 21, 15, 23, 17055);שמחה לצדיק עשות משפט ומחתה לפעלי און
