(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(3805, -28, 4);[40, 300, 10, 8];משיח;907;(36, 3, 10, 13, 907);במצלתים;7;(36, 3, 10, 65, 3805);ויסדו הבנים את היכל יהוה ויעמידו הכהנים מלבשים בחצצרות והלוים בני אסף במצלתים להלל את יהוה על ידי דויד מלך ישראל
(2610, -26, 4);[40, 300, 10, 8];משיח;644;(36, 2, 63, 13, 644);ולתמים;6;(36, 2, 63, 54, 2610);ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים עד עמד כהן לאורים ולתמים
(1860, -24, 4);[40, 300, 10, 8];משיח;448;(36, 2, 40, 7, 448);שבעים;5;(36, 2, 40, 34, 1860);הלוים בני ישוע וקדמיאל לבני הודויה שבעים וארבעה
(1065, -23, 4);[40, 300, 10, 8];משיח;255;(36, 2, 7, 5, 255);חמשים;2;(36, 2, 7, 17, 1065);בני עילם אלף מאתים חמשים וארבעה
(1815, -9, 4);[40, 300, 10, 8];משיח;438;(36, 2, 39, 2, 438);חרם;3;(36, 2, 39, 6, 1815);בני חרם אלף ושבעה עשר
(5395, -6, 4);[40, 300, 10, 8];משיח;1285;(36, 4, 18, 7, 1285);קדמי;3;(36, 4, 18, 29, 5395);נשתונא די שלחתון עלינא מפרש קרי קדמי
(1276, -3, 4);[40, 300, 10, 8];משיח;306;(36, 2, 16, 4, 306);תשעים;5;(36, 2, 16, 18, 1276);בני אטר ליחזקיה תשעים ושמנה
(1571, -3, 4);[40, 300, 10, 8];משיח;378;(36, 2, 29, 4, 378);ושנים;5;(36, 2, 29, 16, 1571);בני נבו חמשים ושנים
(1782, -3, 4);[40, 300, 10, 8];משיח;430;(36, 2, 37, 5, 430);ושנים;5;(36, 2, 37, 19, 1782);בני אמר אלף חמשים ושנים
(2448, -3, 4);[40, 300, 10, 8];משיח;605;(36, 2, 60, 10, 605);ושנים;5;(36, 2, 60, 39, 2448);בני דליה בני טוביה בני נקודא שש מאות חמשים ושנים
(1111, -23, 6);[1, 400, 40, 300, 10, 8];את משיח;266;(36, 2, 9, 4, 266);מאות;2;(36, 2, 9, 11, 1111);בני זכי שבע מאות וששים
(7908, -93, 5);[30, 40, 300, 10, 8];למשיח;1915;(36, 6, 11, 21, 1915);על;2;(36, 6, 11, 75, 7908);ומני שים טעם די כל אנש די יהשנא פתגמא דנה יתנסח אע מן ביתה וזקיף יתמחא עלהי וביתה נולו יתעבד על דנה
(13450, -54, 5);[40, 40, 300, 10, 8];ממשיח;3223;(36, 9, 12, 12, 3223);שלמם;4;(36, 9, 12, 54, 13450);ועתה בנותיכם אל תתנו לבניהם ובנתיהם אל תשאו לבניכם ולא תדרשו שלמם וטובתם עד עולם למען תחזקו ואכלתם את טוב הארץ והורשתם לבניכם עד עולם
(1279, -3, 5);[40, 40, 300, 10, 8];ממשיח;307;(36, 2, 16, 5, 307);ושמנה;3;(36, 2, 16, 21, 1279);בני אטר ליחזקיה תשעים ושמנה
(12634, -100, 5);[5, 40, 300, 10, 8];המשיח;3035;(36, 9, 2, 10, 3035);הארצות;1;(36, 9, 2, 42, 12634);כי נשאו מבנתיהם להם ולבניהם והתערבו זרע הקדש בעמי הארצות ויד השרים והסגנים היתה במעל הזה ראשונה
(11403, -30, 5);[40, 300, 10, 8, 10];משיחי;2754;(36, 8, 20, 9, 2754);מאתים;1;(36, 8, 20, 41, 11403);ומן הנתינים שנתן דויד והשרים לעבדת הלוים נתינים מאתים ועשרים כלם נקבו בשמות
(12534, -100, 5);[40, 300, 10, 8, 20];משיחך;3015;(36, 9, 1, 13, 3015);מעמי;3;(36, 9, 1, 56, 12534);וככלות אלה נגשו אלי השרים לאמר לא נבדלו העם ישראל והכהנים והלוים מעמי הארצות כתועבתיהם לכנעני החתי הפרזי היבוסי העמני המאבי המצרי והאמרי
(13895, -96, 5);[40, 300, 10, 8, 20];משיחך;3325;(36, 10, 2, 15, 3325);מעמי;3;(36, 10, 2, 68, 13895);ויען שכניה בן יחיאל מבני עולם ויאמר לעזרא אנחנו מעלנו באלהינו ונשב נשים נכריות מעמי הארץ ועתה יש מקוה לישראל על זאת
(10675, -72, 5);[40, 300, 10, 8, 6];משיחו;2595;(36, 8, 7, 2, 2595);עילם;4;(36, 8, 7, 9, 10675);ומבני עילם ישעיה בן עתליה ועמו שבעים הזכרים
(10592, -51, 5);[40, 300, 10, 8, 5];משיחה;2576;(36, 8, 4, 8, 2576);מאתים;5;(36, 8, 4, 36, 10592);מבני פחת מואב אליהועיני בן זרחיה ועמו מאתים הזכרים
(10553, -38, 5);[40, 300, 10, 8, 5];משיחה;2568;(36, 8, 3, 10, 2568);וחמשים;3;(36, 8, 3, 43, 10553);מבני שכניה מבני פרעש זכריה ועמו התיחש לזכרים מאה וחמשים
(2610, -26, 5);[40, 300, 10, 8, 5];משיחה;644;(36, 2, 63, 13, 644);ולתמים;6;(36, 2, 63, 54, 2610);ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים עד עמד כהן לאורים ולתמים
