(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(23018, 25, 4);[40, 300, 10, 8];משיח;6006;(29, 32, 9, 3, 6006);יחכמו;4;(29, 32, 9, 10, 23018);לא רבים יחכמו וזקנים יבינו משפט
(28505, 25, 4);[40, 300, 10, 8];משיח;7484;(29, 38, 41, 1, 7484);מי;1;(29, 38, 41, 1, 28505);מי יכין לערב צידו כי ילדו אל אל ישועו יתעו לבלי אכל
(22972, 26, 4);[40, 300, 10, 8];משיח;5994;(29, 32, 7, 5, 5994);שנים;4;(29, 32, 7, 21, 22972);אמרתי ימים ידברו ורב שנים ידיעו חכמה
(1631, 27, 4);[40, 300, 10, 8];משיח;432;(29, 2, 6, 1, 432);ויאמר;4;(29, 2, 6, 4, 1631);ויאמר יהוה אל השטן הנו בידך אך את נפשו שמר
(20939, 27, 4);[40, 300, 10, 8];משיח;5458;(29, 30, 11, 6, 5458);מפני;1;(29, 30, 11, 20, 20939);כי יתרו פתח ויענני ורסן מפני שלחו
(13507, 33, 4);[40, 300, 10, 8];משיח;3542;(29, 19, 7, 8, 3542);משפט;1;(29, 19, 7, 25, 13507);הן אצעק חמס ולא אענה אשוע ואין משפט
(4452, 36, 4);[40, 300, 10, 8];משיח;1161;(29, 6, 6, 9, 1161);חלמות;3;(29, 6, 6, 29, 4452);היאכל תפל מבלי מלח אם יש טעם בריר חלמות
(11975, 36, 4);[40, 300, 10, 8];משיח;3151;(29, 16, 10, 9, 3151);יתמלאון;3;(29, 16, 10, 33, 11975);פערו עלי בפיהם בחרפה הכו לחיי יחד עלי יתמלאון
(2000, 37, 4);[40, 300, 10, 8];משיח;528;(29, 2, 12, 8, 528);קולם;4;(29, 2, 12, 36, 2000);וישאו את עיניהם מרחוק ולא הכירהו וישאו קולם ויבכו ויקרעו איש מעלו ויזרקו עפר על ראשיהם השמימה
(5809, 39, 4);[40, 300, 10, 8];משיח;1519;(29, 8, 3, 3, 1519);משפט;1;(29, 8, 3, 8, 5809);האל יעות משפט ואם שדי יעות צדק
(11024, 39, 4);[40, 300, 10, 8];משיח;2898;(29, 15, 13, 7, 2898);מפיך;1;(29, 15, 13, 20, 11024);כי תשיב אל אל רוחך והצאת מפיך מלין
(20560, 41, 4);[40, 300, 10, 8];משיח;5360;(29, 29, 24, 2, 5360);אלהם;4;(29, 29, 24, 8, 20560);אשחק אלהם לא יאמינו ואור פני לא יפילון
(13363, 42, 4);[40, 300, 10, 8];משיח;3505;(29, 19, 2, 6, 3505);במלים;2;(29, 19, 2, 26, 13363);עד אנה תוגיון נפשי ותדכאונני במלים
(22557, 47, 4);[40, 300, 10, 8];משיח;5889;(29, 31, 38, 1, 5889);אם;2;(29, 31, 38, 2, 22557);אם עלי אדמתי תזעק ויחד תלמיה יבכיון
(28683, 47, 4);[40, 300, 10, 8];משיח;7529;(29, 39, 5, 7, 7529);מי;1;(29, 39, 5, 23, 28683);מי שלח פרא חפשי ומסרות ערוד מי פתח
(3851, 54, 4);[40, 300, 10, 8];משיח;1002;(29, 5, 12, 6, 1002);ידיהם;5;(29, 5, 12, 28, 3851);מפר מחשבות ערומים ולא תעשנה ידיהם תשיה
(17095, 54, 4);[40, 300, 10, 8];משיח;4461;(29, 23, 14, 2, 4461);ישלים;5;(29, 23, 14, 7, 17095);כי ישלים חקי וכהנה רבות עמו
(30698, 54, 4);[40, 300, 10, 8];משיח;8039;(29, 41, 18, 4, 8039);תקום;4;(29, 41, 18, 16, 30698);משיגהו חרב בלי תקום חנית מסע ושריה
(3725, 56, 4);[40, 300, 10, 8];משיח;970;(29, 5, 8, 7, 970);אלהים;5;(29, 5, 8, 23, 3725);אולם אני אדרש אל אל ואל אלהים אשים דברתי
(22544, 60, 4);[40, 300, 10, 8];משיח;5886;(29, 31, 37, 4, 5886);כמו;2;(29, 31, 37, 16, 22544);מספר צעדי אגידנו כמו נגיד אקרבנו
(14770, 62, 4);[40, 300, 10, 8];משיח;3864;(29, 20, 23, 2, 3864);למלא;2;(29, 20, 23, 5, 14770);יהי למלא בטנו ישלח בו חרון אפו וימטר עלימו בלחומו
(26077, 66, 4);[40, 300, 10, 8];משיח;6833;(29, 36, 10, 3, 6833);למוסר;2;(29, 36, 10, 10, 26077);ויגל אזנם למוסר ויאמר כי ישובון מאון
(28704, 66, 4);[40, 300, 10, 8];משיח;7535;(29, 39, 6, 5, 7535);ומשכנותיו;2;(29, 39, 6, 17, 28704);אשר שמתי ערבה ביתו ומשכנותיו מלחה
(10301, 68, 4);[40, 300, 10, 8];משיח;2708;(29, 14, 10, 5, 2708);אדם;3;(29, 14, 10, 21, 10301);וגבר ימות ויחלש ויגוע אדם ואיו
(30676, 72, 4);[40, 300, 10, 8];משיח;8034;(29, 41, 17, 4, 8034);משברים;6;(29, 41, 17, 19, 30676);משתו יגורו אלים משברים יתחטאו
(13490, 77, 4);[40, 300, 10, 8];משיח;3537;(29, 19, 7, 3, 3537);חמס;2;(29, 19, 7, 8, 13490);הן אצעק חמס ולא אענה אשוע ואין משפט
(19679, 78, 4);[40, 300, 10, 8];משיח;5144;(29, 28, 20, 1, 5144);והחכמה;5;(29, 28, 20, 5, 19679);והחכמה מאין תבוא ואי זה מקום בינה
(11846, 79, 4);[40, 300, 10, 8];משיח;3117;(29, 16, 6, 8, 3117);מני;1;(29, 16, 6, 26, 11846);אם אדברה לא יחשך כאבי ואחדלה מה מני יהלך
(2561, 81, 4);[40, 300, 10, 8];משיח;675;(29, 3, 15, 6, 675);הממלאים;3;(29, 3, 15, 17, 2561);או עם שרים זהב להם הממלאים בתיהם כסף
(28659, 81, 4);[40, 300, 10, 8];משיח;7522;(29, 39, 4, 8, 7522);למו;2;(29, 39, 4, 29, 28659);יחלמו בניהם ירבו בבר יצאו ולא שבו למו
(13417, 83, 4);[40, 300, 10, 8];משיח;3519;(29, 19, 4, 6, 3519);משוגתי;1;(29, 19, 4, 20, 13417);ואף אמנם שגיתי אתי תלין משוגתי
(12494, 84, 4);[40, 300, 10, 8];משיח;3285;(29, 17, 7, 2, 3285);מכעש;1;(29, 17, 7, 5, 12494);ותכה מכעש עיני ויצרי כצל כלם
(4329, 85, 4);[40, 300, 10, 8];משיח;1126;(29, 6, 3, 3, 1126);מחול;1;(29, 6, 3, 6, 4329);כי עתה מחול ימים יכבד על כן דברי לעו
(5406, 85, 4);[40, 300, 10, 8];משיח;1413;(29, 7, 10, 8, 1413);מקמו;3;(29, 7, 10, 29, 5406);לא ישוב עוד לביתו ולא יכירנו עוד מקמו
(18600, 85, 4);[40, 300, 10, 8];משיח;4857;(29, 27, 4, 6, 4857);אם;2;(29, 27, 4, 24, 18600);אם תדברנה שפתי עולה ולשוני אם יהגה רמיה
(16245, 87, 4);[40, 300, 10, 8];משיח;4234;(29, 22, 12, 4, 4234);שמים;4;(29, 22, 12, 14, 16245);הלא אלוה גבה שמים וראה ראש כוכבים כי רמו
(27768, 91, 4);[40, 300, 10, 8];משיח;7290;(29, 38, 13, 6, 7290);ממנה;2;(29, 38, 13, 27, 27768);לאחז בכנפות הארץ וינערו רשעים ממנה
(17371, 100, 4);[40, 300, 10, 8];משיח;4530;(29, 24, 7, 1, 4530);ערום;4;(29, 24, 7, 4, 17371);ערום ילינו מבלי לבוש ואין כסות בקרה
(12326, 84, 6);[1, 400, 40, 300, 10, 8];את משיח;3240;(29, 16, 22, 6, 3240);לא;2;(29, 16, 22, 21, 12326);כי שנות מספר יאתיו וארח לא אשוב אהלך
(12292, 8, 5);[30, 40, 300, 10, 8];למשיח;3231;(29, 16, 21, 4, 3231);אלוה;2;(29, 16, 21, 13, 12292);ויוכח לגבר עם אלוה ובן אדם לרעהו
(20912, 27, 5);[30, 40, 300, 10, 8];למשיח;5450;(29, 30, 10, 5, 5450);לא;1;(29, 30, 10, 19, 20912);תעבוני רחקו מני ומפני לא חשכו רק
(3797, 54, 5);[30, 40, 300, 10, 8];למשיח;991;(29, 5, 11, 1, 991);לשום;1;(29, 5, 11, 1, 3797);לשום שפלים למרום וקדרים שגבו ישע
(16158, 87, 5);[30, 40, 300, 10, 8];למשיח;4212;(29, 22, 9, 2, 4212);שלחת;2;(29, 22, 9, 8, 16158);אלמנות שלחת ריקם וזרעות יתמים ידכא
(16373, 22, 5);[40, 40, 300, 10, 8];ממשיח;4269;(29, 22, 17, 1, 4269);האמרים;6;(29, 22, 17, 6, 16373);האמרים לאל סור ממנו ומה יפעל שדי למו
(1604, 27, 5);[40, 40, 300, 10, 8];ממשיח;424;(29, 2, 5, 7, 424);עצמו;3;(29, 2, 5, 20, 1604);אולם שלח נא ידך וגע אל עצמו ואל בשרו אם לא אל פניך יברכך
(1963, 37, 5);[40, 40, 300, 10, 8];ממשיח;520;(29, 2, 11, 25, 520);ולנחמו;5;(29, 2, 11, 107, 1963);וישמעו שלשת רעי איוב את כל הרעה הזאת הבאה עליו ויבאו איש ממקמו אליפז התימני ובלדד השוחי וצופר הנעמתי ויועדו יחדו לבוא לנוד לו ולנחמו
(3669, 56, 5);[40, 40, 300, 10, 8];ממשיח;954;(29, 5, 6, 8, 954);יצמח;3;(29, 5, 6, 25, 3669);כי לא יצא מעפר און ומאדמה לא יצמח עמל
(28358, 10, 6);[40, 10, 40, 300, 10, 8];מי משיח;7446;(29, 38, 35, 4, 7446);ויאמרו;4;(29, 38, 35, 19, 28358);התשלח ברקים וילכו ויאמרו לך הננו
(28572, 66, 6);[40, 10, 40, 300, 10, 8];מי משיח;7503;(29, 39, 1, 8, 7503);תשמר;3;(29, 39, 1, 28, 28572);הידעת עת לדת יעלי סלע חלל אילות תשמר
(10165, 68, 6);[40, 10, 40, 300, 10, 8];מי משיח;2673;(29, 14, 6, 2, 2673);מעליו;1;(29, 14, 6, 4, 10165);שעה מעליו ויחדל עד ירצה כשכיר יומו
(30604, 72, 5);[5, 40, 300, 10, 8];המשיח;8016;(29, 41, 14, 6, 8016);דאבה;4;(29, 41, 14, 26, 30604);בצוארו ילין עז ולפניו תדוץ דאבה
(15059, 1, 5);[40, 300, 10, 8, 10];משיחי;3934;(29, 21, 4, 2, 3934);לאדם;4;(29, 21, 4, 9, 15059);האנכי לאדם שיחי ואם מדוע לא תקצר רוחי
(1232, 21, 5);[40, 300, 10, 8, 10];משיחי;321;(29, 1, 21, 1, 321);ויאמר;4;(29, 1, 21, 4, 1232);ויאמר ערם יצתי מבטן אמי וערם אשוב שמה יהוה נתן ויהוה לקח יהי שם יהוה מברך
(13363, 42, 5);[40, 300, 10, 8, 10];משיחי;3505;(29, 19, 2, 6, 3505);במלים;2;(29, 19, 2, 26, 13363);עד אנה תוגיון נפשי ותדכאונני במלים
(28659, 81, 5);[40, 300, 10, 8, 10];משיחי;7522;(29, 39, 4, 8, 7522);למו;2;(29, 39, 4, 29, 28659);יחלמו בניהם ירבו בבר יצאו ולא שבו למו
(4329, 85, 5);[40, 300, 10, 8, 10];משיחי;1126;(29, 6, 3, 3, 1126);מחול;1;(29, 6, 3, 6, 4329);כי עתה מחול ימים יכבד על כן דברי לעו
(16245, 87, 5);[40, 300, 10, 8, 10];משיחי;4234;(29, 22, 12, 4, 4234);שמים;4;(29, 22, 12, 14, 16245);הלא אלוה גבה שמים וראה ראש כוכבים כי רמו
(16158, 87, 6);[30, 40, 300, 10, 8, 10];למשיחי;4212;(29, 22, 9, 2, 4212);שלחת;2;(29, 22, 9, 8, 16158);אלמנות שלחת ריקם וזרעות יתמים ידכא
(4815, 3, 5);[40, 300, 10, 8, 6];משיחו;1253;(29, 6, 19, 7, 1253);למו;2;(29, 6, 19, 26, 4815);הביטו ארחות תמא הליכת שבא קוו למו
(17095, 54, 5);[40, 300, 10, 8, 6];משיחו;4461;(29, 23, 14, 2, 4461);ישלים;5;(29, 23, 14, 7, 17095);כי ישלים חקי וכהנה רבות עמו
(3725, 56, 5);[40, 300, 10, 8, 6];משיחו;970;(29, 5, 8, 7, 970);אלהים;5;(29, 5, 8, 23, 3725);אולם אני אדרש אל אל ואל אלהים אשים דברתי
(14770, 62, 5);[40, 300, 10, 8, 6];משיחו;3864;(29, 20, 23, 2, 3864);למלא;2;(29, 20, 23, 5, 14770);יהי למלא בטנו ישלח בו חרון אפו וימטר עלימו בלחומו
(26077, 66, 5);[40, 300, 10, 8, 6];משיחו;6833;(29, 36, 10, 3, 6833);למוסר;2;(29, 36, 10, 10, 26077);ויגל אזנם למוסר ויאמר כי ישובון מאון
(3669, 56, 6);[40, 40, 300, 10, 8, 6];ממשיחו;954;(29, 5, 6, 8, 954);יצמח;3;(29, 5, 6, 25, 3669);כי לא יצא מעפר און ומאדמה לא יצמח עמל
(14044, 2, 5);[40, 300, 10, 8, 5];משיחה;3676;(29, 19, 26, 5, 3676);ומבשרי;2;(29, 19, 26, 17, 14044);ואחר עורי נקפו זאת ומבשרי אחזה אלוה
(12300, 8, 5);[40, 300, 10, 8, 5];משיחה;3233;(29, 16, 21, 6, 3233);אדם;3;(29, 16, 21, 21, 12300);ויוכח לגבר עם אלוה ובן אדם לרעהו
(28307, 22, 5);[40, 300, 10, 8, 5];משיחה;7435;(29, 38, 33, 6, 7435);משטרו;1;(29, 38, 33, 20, 28307);הידעת חקות שמים אם תשים משטרו בארץ
(12292, 8, 6);[30, 40, 300, 10, 8, 5];למשיחה;3231;(29, 16, 21, 4, 3231);אלוה;2;(29, 16, 21, 13, 12292);ויוכח לגבר עם אלוה ובן אדם לרעהו
(22557, 47, 6);[40, 300, 10, 8, 50, 6];משיחנו;5889;(29, 31, 38, 1, 5889);אם;2;(29, 31, 38, 2, 22557);אם עלי אדמתי תזעק ויחד תלמיה יבכיון
