(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(25808, 54, 4);[40, 300, 10, 8];משיח;6554;(6, 17, 2, 24, 6554);למשפחתם;7;(6, 17, 2, 110, 25808);ויהי לבני מנשה הנותרים למשפחתם לבני אביעזר ולבני חלק ולבני אשריאל ולבני שכם ולבני חפר ולבני שמידע אלה בני מנשה בן יוסף הזכרים למשפחתם
(22373, 56, 4);[40, 300, 10, 8];משיח;5712;(6, 14, 9, 18, 5712);עולם;4;(6, 14, 9, 64, 22373);וישבע משה ביום ההוא לאמר אם לא הארץ אשר דרכה רגלך בה לך תהיה לנחלה ולבניך עד עולם כי מלאת אחרי יהוה אלהי
(39180, 61, 4);[40, 300, 10, 8];משיח;9889;(6, 24, 25, 10, 9889);ומשפט;2;(6, 24, 25, 35, 39180);ויכרת יהושע ברית לעם ביום ההוא וישם לו חק ומשפט בשכם
(32978, 68, 4);[40, 300, 10, 8];משיח;8339;(6, 21, 34, 3, 8339);מררי;1;(6, 21, 34, 12, 32978);ולמשפחות בני מררי הלוים הנותרים מאת מטה זבולן את יקנעם ואת מגרשה את קרתה ואת מגרשה
(39503, 69, 4);[40, 300, 10, 8];משיח;9973;(6, 24, 31, 6, 9973);ימי;2;(6, 24, 31, 20, 39503);ויעבד ישראל את יהוה כל ימי יהושע וכל ימי הזקנים אשר האריכו ימים אחרי יהושע ואשר ידעו את כל מעשה יהוה אשר עשה לישראל
(29560, 79, 4);[40, 300, 10, 8];משיח;7476;(6, 19, 26, 6, 7476);הימה;3;(6, 19, 26, 28, 29560);ואלמלך ועמעד ומשאל ופגע בכרמל הימה ובשיחור לבנת
(30626, 80, 4);[40, 300, 10, 8];משיח;7733;(6, 19, 51, 23, 7733);מחלק;1;(6, 19, 51, 91, 30626);אלה הנחלת אשר נחלו אלעזר הכהן ויהושע בן נון וראשי האבות למטות בני ישראל בגורל בשלה לפני יהוה פתח אהל מועד ויכלו מחלק את הארץ
(9140, 82, 4);[40, 300, 10, 8];משיח;2336;(6, 7, 9, 11, 2336);מן;1;(6, 7, 9, 47, 9140);וישמעו הכנעני וכל ישבי הארץ ונסבו עלינו והכריתו את שמנו מן הארץ ומה תעשה לשמך הגדול
(7948, 85, 4);[40, 300, 10, 8];משיח;2025;(6, 6, 20, 19, 2025);העם;3;(6, 6, 20, 80, 7948);וירע העם ויתקעו בשפרות ויהי כשמע העם את קול השופר ויריעו העם תרועה גדולה ותפל החומה תחתיה ויעל העם העירה איש נגדו וילכדו את העיר
(283, 86, 4);[40, 300, 10, 8];משיח;80;(6, 1, 5, 13, 80);עמך;2;(6, 1, 5, 44, 283);לא יתיצב איש לפניך כל ימי חייך כאשר הייתי עם משה אהיה עמך לא ארפך ולא אעזבך
(33705, 87, 4);[40, 300, 10, 8];משיח;8524;(6, 22, 4, 12, 8524);לכם;3;(6, 22, 4, 48, 33705);ועתה הניח יהוה אלהיכם לאחיכם כאשר דבר להם ועתה פנו ולכו לכם לאהליכם אל ארץ אחזתכם אשר נתן לכם משה עבד יהוה בעבר הירדן
(39180, 90, 4);[40, 300, 10, 8];משיח;9889;(6, 24, 25, 10, 9889);ומשפט;2;(6, 24, 25, 35, 39180);ויכרת יהושע ברית לעם ביום ההוא וישם לו חק ומשפט בשכם
(14666, 96, 4);[40, 300, 10, 8];משיח;3729;(6, 10, 2, 9, 3729);הממלכה;3;(6, 10, 2, 34, 14666);וייראו מאד כי עיר גדולה גבעון כאחת ערי הממלכה וכי היא גדולה מן העי וכל אנשיה גברים
(10858, 97, 4);[40, 300, 10, 8];משיח;2774;(6, 8, 7, 2, 2774);תקמו;3;(6, 8, 7, 7, 10858);ואתם תקמו מהאורב והורשתם את העיר ונתנה יהוה אלהיכם בידכם
(31630, 99, 4);[40, 300, 10, 8];משיח;7993;(6, 21, 6, 6, 7993);וממטה;2;(6, 21, 6, 27, 31630);ולבני גרשון ממשפחות מטה יששכר וממטה אשר וממטה נפתלי ומחצי מטה מנשה בבשן בגורל ערים שלש עשרה
(14054, 3, 5);[30, 40, 300, 10, 8];למשיח;3577;(6, 9, 21, 2, 3577);אליהם;2;(6, 9, 21, 8, 14054);ויאמרו אליהם הנשיאים יחיו ויהיו חטבי עצים ושאבי מים לכל העדה כאשר דברו להם הנשיאים
(39090, 90, 5);[30, 40, 300, 10, 8];למשיח;9866;(6, 24, 23, 11, 9866);אל;2;(6, 24, 23, 41, 39090);ועתה הסירו את אלהי הנכר אשר בקרבכם והטו את לבבכם אל יהוה אלהי ישראל
(39434, 69, 5);[40, 40, 300, 10, 8];ממשיח;9955;(6, 24, 29, 14, 9955);שנים;4;(6, 24, 29, 52, 39434);ויהי אחרי הדברים האלה וימת יהושע בן נון עבד יהוה בן מאה ועשר שנים
(39180, 61, 6);[40, 300, 10, 8, 40, 10];משיח מי;9889;(6, 24, 25, 10, 9889);ומשפט;2;(6, 24, 25, 35, 39180);ויכרת יהושע ברית לעם ביום ההוא וישם לו חק ומשפט בשכם
(22317, 56, 5);[5, 40, 300, 10, 8];המשיח;5696;(6, 14, 9, 2, 5696);משה;3;(6, 14, 9, 8, 22317);וישבע משה ביום ההוא לאמר אם לא הארץ אשר דרכה רגלך בה לך תהיה לנחלה ולבניך עד עולם כי מלאת אחרי יהוה אלהי
(15907, 20, 5);[40, 300, 10, 8, 10];משיחי;4037;(6, 10, 21, 3, 4037);העם;3;(6, 10, 21, 10, 15907);וישבו כל העם אל המחנה אל יהושע מקדה בשלום לא חרץ לבני ישראל לאיש את לשנו
(25063, 25, 5);[40, 300, 10, 8, 10];משיחי;6376;(6, 15, 63, 9, 6376);להורישם;7;(6, 15, 63, 42, 25063);ואת היבוסי יושבי ירושלם לא יוכלו בני יהודה להורישם וישב היבוסי את בני יהודה בירושלם עד היום הזה
(283, 86, 5);[40, 300, 10, 8, 10];משיחי;80;(6, 1, 5, 13, 80);עמך;2;(6, 1, 5, 44, 283);לא יתיצב איש לפניך כל ימי חייך כאשר הייתי עם משה אהיה עמך לא ארפך ולא אעזבך
(22373, 56, 5);[40, 300, 10, 8, 20];משיחך;5712;(6, 14, 9, 18, 5712);עולם;4;(6, 14, 9, 64, 22373);וישבע משה ביום ההוא לאמר אם לא הארץ אשר דרכה רגלך בה לך תהיה לנחלה ולבניך עד עולם כי מלאת אחרי יהוה אלהי
(14511, 2, 5);[40, 300, 10, 8, 6];משיחו;3690;(6, 9, 27, 16, 3690);המקום;5;(6, 9, 27, 64, 14511);ויתנם יהושע ביום ההוא חטבי עצים ושאבי מים לעדה ולמזבח יהוה עד היום הזה אל המקום אשר יבחר
(14057, 3, 5);[40, 300, 10, 8, 6];משיחו;3577;(6, 9, 21, 2, 3577);אליהם;5;(6, 9, 21, 11, 14057);ויאמרו אליהם הנשיאים יחיו ויהיו חטבי עצים ושאבי מים לכל העדה כאשר דברו להם הנשיאים
(7639, 54, 5);[40, 300, 10, 8, 6];משיחו;1944;(6, 6, 16, 7, 1944);ויאמר;4;(6, 6, 16, 36, 7639);ויהי בפעם השביעית תקעו הכהנים בשופרות ויאמר יהושע אל העם הריעו כי נתן יהוה לכם את העיר
(7948, 85, 5);[40, 300, 10, 8, 6];משיחו;2025;(6, 6, 20, 19, 2025);העם;3;(6, 6, 20, 80, 7948);וירע העם ויתקעו בשפרות ויהי כשמע העם את קול השופר ויריעו העם תרועה גדולה ותפל החומה תחתיה ויעל העם העירה איש נגדו וילכדו את העיר
(14054, 3, 6);[30, 40, 300, 10, 8, 6];למשיחו;3577;(6, 9, 21, 2, 3577);אליהם;2;(6, 9, 21, 8, 14054);ויאמרו אליהם הנשיאים יחיו ויהיו חטבי עצים ושאבי מים לכל העדה כאשר דברו להם הנשיאים
(39180, 90, 5);[40, 300, 10, 8, 5];משיחה;9889;(6, 24, 25, 10, 9889);ומשפט;2;(6, 24, 25, 35, 39180);ויכרת יהושע ברית לעם ביום ההוא וישם לו חק ומשפט בשכם
(39090, 90, 6);[30, 40, 300, 10, 8, 5];למשיחה;9866;(6, 24, 23, 11, 9866);אל;2;(6, 24, 23, 41, 39090);ועתה הסירו את אלהי הנכר אשר בקרבכם והטו את לבבכם אל יהוה אלהי ישראל
