(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(43649, 29, 4);[8, 10, 300, 40];משיח;10871;(27, 81, 8, 7, 10871);אבחנך;3;(27, 81, 8, 28, 43649);בצרה קראת ואחלצך אענך בסתר רעם אבחנך על מי מריבה סלה
(5103, 30, 4);[8, 10, 300, 40];משיח;1298;(27, 14, 5, 3, 1298);פחד;2;(27, 14, 5, 8, 5103);שם פחדו פחד כי אלהים בדור צדיק
(20282, 32, 4);[8, 10, 300, 40];משיח;5093;(27, 40, 14, 6, 5093);חושה;1;(27, 40, 14, 25, 20282);רצה יהוה להצילני יהוה לעזרתי חושה
(77253, 32, 4);[8, 10, 300, 40];משיח;19201;(27, 146, 7, 5, 19201);לחם;2;(27, 146, 7, 19, 77253);עשה משפט לעשוקים נתן לחם לרעבים יהוה מתיר אסורים
(4196, 33, 4);[8, 10, 300, 40];משיח;1063;(27, 11, 2, 7, 1063);חצם;1;(27, 11, 2, 26, 4196);כי הנה הרשעים ידרכון קשת כוננו חצם על יתר לירות במו אפל לישרי לב
(17330, 33, 4);[8, 10, 300, 40];משיח;4358;(27, 37, 1, 3, 4358);תתחר;3;(27, 37, 1, 9, 17330);לדוד אל תתחר במרעים אל תקנא בעשי עולה
(48127, 33, 4);[8, 10, 300, 40];משיח;11985;(27, 89, 42, 6, 11985);חרפה;1;(27, 89, 42, 17, 48127);שסהו כל עברי דרך היה חרפה לשכניו
(62076, 33, 4);[8, 10, 300, 40];משיח;15427;(27, 114, 7, 3, 15427);חולי;1;(27, 114, 7, 10, 62076);מלפני אדון חולי ארץ מלפני אלוה יעקב
(59486, 34, 4);[8, 10, 300, 40];משיח;14781;(27, 107, 43, 6, 14781);חסדי;1;(27, 107, 43, 22, 59486);מי חכם וישמר אלה ויתבוננו חסדי יהוה
(76867, 35, 4);[8, 10, 300, 40];משיח;19100;(27, 145, 16, 1, 19100);פותח;4;(27, 145, 16, 4, 76867);פותח את ידך ומשביע לכל חי רצון
(27614, 36, 4);[8, 10, 300, 40];משיח;6931;(27, 55, 16, 5, 6931);חיים;1;(27, 55, 16, 20, 27614);ישימות עלימו ירדו שאול חיים כי רעות במגורם בקרבם
(59120, 37, 4);[8, 10, 300, 40];משיח;14695;(27, 107, 30, 4, 14695);וינחם;4;(27, 107, 30, 17, 59120);וישמחו כי ישתקו וינחם אל מחוז חפצם
(25489, 38, 4);[8, 10, 300, 40];משיח;6404;(27, 50, 20, 2, 6404);באחיך;3;(27, 50, 20, 6, 25489);תשב באחיך תדבר בבן אמך תתן דפי
(14325, 39, 4);[8, 10, 300, 40];משיח;3601;(27, 32, 2, 4, 3601);יחשב;2;(27, 32, 2, 11, 14325);אשרי אדם לא יחשב יהוה לו עון ואין ברוחו רמיה
(74725, 39, 4);[8, 10, 300, 40];משיח;18584;(27, 141, 1, 5, 18584);חושה;1;(27, 141, 1, 20, 74725);מזמור לדוד יהוה קראתיך חושה לי האזינה קולי בקראי לך
(77714, 40, 4);[8, 10, 300, 40];משיח;19311;(27, 147, 11, 7, 19311);לחסדו;2;(27, 147, 11, 26, 77714);רוצה יהוה את יראיו את המיחלים לחסדו
(29116, 43, 4);[8, 10, 300, 40];משיח;7316;(27, 58, 10, 8, 7316);חרון;1;(27, 58, 10, 28, 29116);בטרם יבינו סירתיכם אטד כמו חי כמו חרון ישערנו
(71991, 43, 4);[8, 10, 300, 40];משיח;17885;(27, 135, 12, 3, 17885);נחלה;2;(27, 135, 12, 10, 71991);ונתן ארצם נחלה נחלה לישראל עמו
(16521, 44, 4);[8, 10, 300, 40];משיח;4156;(27, 35, 16, 4, 4156);חרק;1;(27, 35, 16, 14, 16521);בחנפי לעגי מעוג חרק עלי שנימו
(73608, 44, 4);[8, 10, 300, 40];משיח;18300;(27, 139, 3, 1, 18300);ארחי;3;(27, 139, 3, 3, 73608);ארחי ורבעי זרית וכל דרכי הסכנתה
(9158, 45, 4);[8, 10, 300, 40];משיח;2298;(27, 22, 1, 4, 2298);השחר;3;(27, 22, 1, 14, 9158);למנצח על אילת השחר מזמור לדוד
(18381, 46, 4);[8, 10, 300, 40];משיח;4617;(27, 37, 35, 5, 4617);כאזרח;5;(27, 37, 35, 23, 18381);ראיתי רשע עריץ ומתערה כאזרח רענן
(31904, 46, 4);[8, 10, 300, 40];משיח;8014;(27, 65, 7, 3, 8014);בכחו;3;(27, 65, 7, 11, 31904);מכין הרים בכחו נאזר בגבורה
(27677, 48, 4);[8, 10, 300, 40];משיח;6945;(27, 55, 18, 4, 6945);אשיחה;4;(27, 55, 18, 17, 27677);ערב ובקר וצהרים אשיחה ואהמה וישמע קולי
(41313, 48, 4);[8, 10, 300, 40];משיח;10317;(27, 78, 39, 5, 10317);רוח;3;(27, 78, 39, 16, 41313);ויזכר כי בשר המה רוח הולך ולא ישוב
(1076, 50, 4);[8, 10, 300, 40];משיח;275;(27, 4, 6, 2, 275);זבחי;3;(27, 4, 6, 7, 1076);זבחו זבחי צדק ובטחו אל יהוה
(27794, 50, 4);[8, 10, 300, 40];משיח;6976;(27, 55, 22, 1, 6976);חלקו;1;(27, 55, 22, 1, 27794);חלקו מחמאת פיו וקרב לבו רכו דבריו משמן והמה פתחות
(5477, 55, 4);[8, 10, 300, 40];משיח;1401;(27, 16, 4, 3, 1401);אחר;2;(27, 16, 4, 12, 5477);ירבו עצבותם אחר מהרו בל אסיך נסכיהם מדם ובל אשא את שמותם על שפתי
(30689, 56, 4);[8, 10, 300, 40];משיח;7704;(27, 62, 4, 11, 7704);הדחויה;3;(27, 62, 4, 39, 30689);עד אנה תהותתו על איש תרצחו כלכם כקיר נטוי גדר הדחויה
(71260, 57, 4);[8, 10, 300, 40];משיח;17697;(27, 132, 14, 2, 17697);מנוחתי;4;(27, 132, 14, 7, 71260);זאת מנוחתי עדי עד פה אשב כי אותיה
(35728, 58, 4);[8, 10, 300, 40];משיח;8932;(27, 71, 1, 3, 8932);חסיתי;1;(27, 71, 1, 7, 35728);בך יהוה חסיתי אל אבושה לעולם
(16682, 59, 4);[8, 10, 300, 40];משיח;4196;(27, 35, 21, 5, 4196);האח;3;(27, 35, 21, 21, 16682);וירחיבו עלי פיהם אמרו האח האח ראתה עינינו
(16149, 62, 4);[8, 10, 300, 40];משיח;4064;(27, 35, 5, 7, 4064);דוחה;3;(27, 35, 5, 26, 16149);יהיו כמץ לפני רוח ומלאך יהוה דוחה
(27614, 62, 4);[8, 10, 300, 40];משיח;6931;(27, 55, 16, 5, 6931);חיים;1;(27, 55, 16, 20, 27614);ישימות עלימו ירדו שאול חיים כי רעות במגורם בקרבם
(48913, 62, 4);[8, 10, 300, 40];משיח;12184;(27, 90, 14, 5, 12184);ונשמחה;5;(27, 90, 14, 24, 48913);שבענו בבקר חסדך ונרננה ונשמחה בכל ימינו
(72943, 62, 4);[8, 10, 300, 40];משיח;18126;(27, 136, 26, 6, 18126);חסדו;1;(27, 136, 26, 20, 72943);הודו לאל השמים כי לעולם חסדו
(26225, 64, 4);[8, 10, 300, 40];משיח;6580;(27, 51, 21, 2, 6580);תחפץ;2;(27, 51, 21, 4, 26225);אז תחפץ זבחי צדק עולה וכליל אז יעלו על מזבחך פרים
(18836, 69, 4);[8, 10, 300, 40];משיח;4726;(27, 38, 11, 4, 4726);כחי;2;(27, 38, 11, 15, 18836);לבי סחרחר עזבני כחי ואור עיני גם הם אין אתי
(20589, 69, 4);[8, 10, 300, 40];משיח;5168;(27, 41, 5, 4, 5168);חנני;1;(27, 41, 5, 13, 20589);אני אמרתי יהוה חנני רפאה נפשי כי חטאתי לך
(71321, 69, 4);[8, 10, 300, 40];משיח;17713;(27, 132, 16, 4, 17713);וחסידיה;2;(27, 132, 16, 16, 71321);וכהניה אלביש ישע וחסידיה רנן ירננו
(7739, 70, 4);[8, 10, 300, 40];משיח;1953;(27, 18, 46, 4, 1953);ויחרגו;3;(27, 18, 46, 13, 7739);בני נכר יבלו ויחרגו ממסגרותיהם
(60673, 71, 4);[8, 10, 300, 40];משיח;15073;(27, 109, 26, 5, 15073);כחסדך;2;(27, 109, 26, 22, 60673);עזרני יהוה אלהי הושיעני כחסדך
(55051, 72, 4);[8, 10, 300, 40];משיח;13727;(27, 104, 15, 8, 13727);ולחם;3;(27, 104, 15, 32, 55051);ויין ישמח לבב אנוש להצהיל פנים משמן ולחם לבב אנוש יסעד
(74642, 73, 4);[8, 10, 300, 40];משיח;18563;(27, 140, 12, 10, 18563);למדחפת;4;(27, 140, 12, 35, 74642);איש לשון בל יכון בארץ איש חמס רע יצודנו למדחפת
(20359, 74, 4);[8, 10, 300, 40];משיח;5111;(27, 40, 16, 7, 5111);האח;3;(27, 40, 16, 24, 20359);ישמו על עקב בשתם האמרים לי האח האח
(25313, 74, 4);[8, 10, 300, 40];משיח;6361;(27, 50, 14, 1, 6361);זבח;3;(27, 50, 14, 3, 25313);זבח לאלהים תודה ושלם לעליון נדריך
(11385, 76, 4);[8, 10, 300, 40];משיח;2861;(27, 26, 1, 9, 2861);בטחתי;3;(27, 26, 1, 36, 11385);לדוד שפטני יהוה כי אני בתמי הלכתי וביהוה בטחתי לא אמעד
(56190, 76, 4);[8, 10, 300, 40];משיח;14008;(27, 105, 20, 1, 14008);שלח;3;(27, 105, 20, 3, 56190);שלח מלך ויתירהו משל עמים ויפתחהו
(74628, 76, 4);[8, 10, 300, 40];משיח;18560;(27, 140, 12, 7, 18560);חמס;1;(27, 140, 12, 21, 74628);איש לשון בל יכון בארץ איש חמס רע יצודנו למדחפת
(25808, 77, 4);[8, 10, 300, 40];משיח;6482;(27, 51, 7, 4, 6482);ובחטא;3;(27, 51, 7, 16, 25808);הן בעוון חוללתי ובחטא יחמתני אמי
(54890, 78, 4);[8, 10, 300, 40];משיח;13690;(27, 104, 11, 3, 13690);חיתו;1;(27, 104, 11, 7, 54890);ישקו כל חיתו שדי ישברו פראים צמאם
(11795, 79, 4);[8, 10, 300, 40];משיח;2964;(27, 27, 3, 4, 2964);מחנה;2;(27, 27, 3, 11, 11795);אם תחנה עלי מחנה לא יירא לבי אם תקום עלי מלחמה בזאת אני בוטח
(25831, 79, 4);[8, 10, 300, 40];משיח;6488;(27, 51, 8, 4, 6488);בטחות;3;(27, 51, 8, 12, 25831);הן אמת חפצת בטחות ובסתם חכמה תודיעני
(30314, 79, 4);[8, 10, 300, 40];משיח;7606;(27, 61, 1, 1, 7606);למנצח;5;(27, 61, 1, 5, 30314);למנצח על נגינת לדוד
(30397, 80, 4);[8, 10, 300, 40];משיח;7627;(27, 61, 4, 3, 7627);מחסה;2;(27, 61, 4, 8, 30397);כי היית מחסה לי מגדל עז מפני אויב
(6811, 81, 4);[8, 10, 300, 40];משיח;1722;(27, 18, 14, 8, 1722);וגחלי;3;(27, 18, 14, 32, 6811);וירעם בשמים יהוה ועליון יתן קלו ברד וגחלי אש
(69177, 81, 4);[8, 10, 300, 40];משיח;17178;(27, 123, 2, 18, 17178);שיחננו;3;(27, 123, 2, 67, 69177);הנה כעיני עבדים אל יד אדוניהם כעיני שפחה אל יד גברתה כן עינינו אל יהוה אלהינו עד שיחננו
(16050, 84, 4);[8, 10, 300, 40];משיח;4041;(27, 35, 3, 2, 4041);חנית;1;(27, 35, 3, 5, 16050);והרק חנית וסגר לקראת רדפי אמר לנפשי ישעתך אני
(74958, 88, 4);[8, 10, 300, 40];משיח;18643;(27, 141, 7, 2, 18643);פלח;3;(27, 141, 7, 6, 74958);כמו פלח ובקע בארץ נפזרו עצמינו לפי שאול
(36431, 89, 4);[8, 10, 300, 40];משיח;9100;(27, 71, 21, 4, 9100);תנחמני;3;(27, 71, 21, 15, 36431);תרב גדלתי ותסב תנחמני
(75067, 90, 4);[8, 10, 300, 40];משיח;18671;(27, 141, 10, 4, 18671);יחד;2;(27, 141, 10, 18, 75067);יפלו במכמריו רשעים יחד אנכי עד אעבור
(74958, 92, 4);[8, 10, 300, 40];משיח;18643;(27, 141, 7, 2, 18643);פלח;3;(27, 141, 7, 6, 74958);כמו פלח ובקע בארץ נפזרו עצמינו לפי שאול
(22342, 93, 4);[8, 10, 300, 40];משיח;5602;(27, 44, 22, 3, 5602);יחקר;2;(27, 44, 22, 10, 22342);הלא אלהים יחקר זאת כי הוא ידע תעלמות לב
(11088, 94, 4);[8, 10, 300, 40];משיח;2788;(27, 25, 12, 8, 2788);יבחר;3;(27, 25, 12, 27, 11088);מי זה האיש ירא יהוה יורנו בדרך יבחר
(11048, 95, 4);[8, 10, 300, 40];משיח;2776;(27, 25, 11, 4, 2776);וסלחת;4;(27, 25, 11, 15, 11048);למען שמך יהוה וסלחת לעוני כי רב הוא
(30990, 95, 4);[8, 10, 300, 40];משיח;7785;(27, 62, 13, 3, 7785);חסד;1;(27, 62, 13, 8, 30990);ולך אדני חסד כי אתה תשלם לאיש כמעשהו
(31148, 95, 4);[8, 10, 300, 40];משיח;7825;(27, 63, 5, 3, 7825);בחיי;2;(27, 63, 5, 9, 31148);כן אברכך בחיי בשמך אשא כפי
(21595, 98, 4);[8, 10, 300, 40];משיח;5426;(27, 43, 4, 7, 5426);שמחת;3;(27, 43, 4, 24, 21595);ואבואה אל מזבח אלהים אל אל שמחת גילי ואודך בכנור אלהים אלהי
(64964, 98, 4);[8, 10, 300, 40];משיח;16159;(27, 119, 42, 2, 16159);חרפי;1;(27, 119, 42, 6, 64964);ואענה חרפי דבר כי בטחתי בדברך
(35088, 99, 4);[8, 10, 300, 40];משיח;8780;(27, 69, 23, 4, 8780);לפח;3;(27, 69, 23, 17, 35088);יהי שלחנם לפניהם לפח ולשלומים למוקש
(59486, 34, 5);[8, 10, 300, 40, 30];למשיח;14781;(27, 107, 43, 6, 14781);חסדי;1;(27, 107, 43, 22, 59486);מי חכם וישמר אלה ויתבוננו חסדי יהוה
(27614, 36, 5);[8, 10, 300, 40, 30];למשיח;6931;(27, 55, 16, 5, 6931);חיים;1;(27, 55, 16, 20, 27614);ישימות עלימו ירדו שאול חיים כי רעות במגורם בקרבם
(16149, 62, 5);[8, 10, 300, 40, 30];למשיח;4064;(27, 35, 5, 7, 4064);דוחה;3;(27, 35, 5, 26, 16149);יהיו כמץ לפני רוח ומלאך יהוה דוחה
(20359, 74, 5);[8, 10, 300, 40, 30];למשיח;5111;(27, 40, 16, 7, 5111);האח;3;(27, 40, 16, 24, 20359);ישמו על עקב בשתם האמרים לי האח האח
(56259, 4, 5);[8, 10, 300, 40, 40];ממשיח;14024;(27, 105, 22, 5, 14024);יחכם;2;(27, 105, 22, 21, 56259);לאסר שריו בנפשו וזקניו יחכם
(31690, 17, 5);[8, 10, 300, 40, 40];ממשיח;7960;(27, 64, 11, 4, 7960);וחסה;2;(27, 64, 11, 15, 31690);ישמח צדיק ביהוה וחסה בו ויתהללו כל ישרי לב
(4196, 33, 5);[8, 10, 300, 40, 40];ממשיח;1063;(27, 11, 2, 7, 1063);חצם;1;(27, 11, 2, 26, 4196);כי הנה הרשעים ידרכון קשת כוננו חצם על יתר לירות במו אפל לישרי לב
(77714, 40, 5);[8, 10, 300, 40, 40];ממשיח;19311;(27, 147, 11, 7, 19311);לחסדו;2;(27, 147, 11, 26, 77714);רוצה יהוה את יראיו את המיחלים לחסדו
(74958, 92, 5);[8, 10, 300, 40, 40];ממשיח;18643;(27, 141, 7, 2, 18643);פלח;3;(27, 141, 7, 6, 74958);כמו פלח ובקע בארץ נפזרו עצמינו לפי שאול
(31148, 95, 5);[8, 10, 300, 40, 40];ממשיח;7825;(27, 63, 5, 3, 7825);בחיי;2;(27, 63, 5, 9, 31148);כן אברכך בחיי בשמך אשא כפי
(7599, 70, 6);[10, 40, 8, 10, 300, 40];משיח מי;1917;(27, 18, 42, 1, 1917);ישועו;1;(27, 18, 42, 1, 7599);ישועו ואין מושיע על יהוה ולא ענם
(19102, 11, 5);[8, 10, 300, 40, 5];המשיח;4796;(27, 38, 19, 5, 4796);מחטאתי;2;(27, 38, 19, 16, 19102);כי עוני אגיד אדאג מחטאתי
(16682, 59, 5);[8, 10, 300, 40, 5];המשיח;4196;(27, 35, 21, 5, 4196);האח;3;(27, 35, 21, 21, 16682);וירחיבו עלי פיהם אמרו האח האח ראתה עינינו
(39794, 5, 5);[10, 8, 10, 300, 40];משיחי;9950;(27, 77, 13, 4, 9950);ובעלילותיך;9;(27, 77, 13, 22, 39794);והגיתי בכל פעלך ובעלילותיך אשיחה
(56651, 5, 5);[10, 8, 10, 300, 40];משיחי;14124;(27, 105, 38, 4, 14124);כי;2;(27, 105, 38, 15, 56651);שמח מצרים בצאתם כי נפל פחדם עליהם
(13553, 10, 5);[10, 8, 10, 300, 40];משיחי;3410;(27, 31, 6, 1, 3410);בידך;2;(27, 31, 6, 2, 13553);בידך אפקיד רוחי פדיתה אותי יהוה אל אמת
(48096, 12, 5);[10, 8, 10, 300, 40];משיחי;11976;(27, 89, 41, 3, 11976);גדרתיו;5;(27, 89, 41, 11, 48096);פרצת כל גדרתיו שמת מבצריו מחתה
(31673, 17, 5);[10, 8, 10, 300, 40];משיחי;7956;(27, 64, 10, 8, 7956);השכילו;4;(27, 64, 10, 35, 31673);וייראו כל אדם ויגידו פעל אלהים ומעשהו השכילו
(21088, 28, 5);[10, 8, 10, 300, 40];משיחי;5302;(27, 42, 5, 12, 5302);אלהים;4;(27, 42, 5, 43, 21088);אלה אזכרה ואשפכה עלי נפשי כי אעבר בסך אדדם עד בית אלהים בקול רנה ותודה המון חוגג
(26701, 29, 5);[10, 8, 10, 300, 40];משיחי;6703;(27, 53, 3, 8, 6703);היש;2;(27, 53, 3, 30, 26701);אלהים משמים השקיף על בני אדם לראות היש משכיל דרש את אלהים
(9113, 45, 5);[10, 8, 10, 300, 40];משיחי;2288;(27, 21, 13, 7, 2288);פניהם;3;(27, 21, 13, 28, 9113);כי תשיתמו שכם במיתריך תכונן על פניהם
(11309, 76, 5);[10, 8, 10, 300, 40];משיחי;2843;(27, 25, 21, 2, 2843);וישר;2;(27, 25, 21, 4, 11309);תם וישר יצרוני כי קויתיך
(74870, 88, 5);[10, 8, 10, 300, 40];משיחי;18621;(27, 141, 5, 1, 18621);יהלמני;6;(27, 141, 5, 6, 74870);יהלמני צדיק חסד ויוכיחני שמן ראש אל יני ראשי כי עוד ותפלתי ברעותיהם
(10994, 94, 5);[10, 8, 10, 300, 40];משיחי;2763;(27, 25, 9, 5, 2763);ענוים;4;(27, 25, 9, 23, 10994);ידרך ענוים במשפט וילמד ענוים דרכו
(31673, 17, 6);[10, 8, 10, 300, 40, 40];ממשיחי;7956;(27, 64, 10, 8, 7956);השכילו;4;(27, 64, 10, 35, 31673);וייראו כל אדם ויגידו פעל אלהים ומעשהו השכילו
(5073, 30, 5);[20, 8, 10, 300, 40];משיחך;1289;(27, 14, 4, 6, 1289);אכלי;2;(27, 14, 4, 18, 5073);הלא ידעו כל פעלי און אכלי עמי אכלו לחם יהוה לא קראו
(59452, 34, 5);[20, 8, 10, 300, 40];משיחך;14772;(27, 107, 42, 4, 14772);וכל;2;(27, 107, 42, 17, 59452);יראו ישרים וישמחו וכל עולה קפצה פיה
(76832, 35, 5);[20, 8, 10, 300, 40];משיחך;19091;(27, 145, 15, 2, 19091);כל;1;(27, 145, 15, 5, 76832);עיני כל אליך ישברו ואתה נותן להם את אכלם בעתו
(25239, 74, 5);[20, 8, 10, 300, 40];משיחך;6340;(27, 50, 11, 2, 6340);כל;1;(27, 50, 11, 6, 25239);ידעתי כל עוף הרים וזיז שדי עמדי
(34989, 99, 5);[20, 8, 10, 300, 40];משיחך;8758;(27, 69, 20, 6, 8758);נגדך;4;(27, 69, 20, 27, 34989);אתה ידעת חרפתי ובשתי וכלמתי נגדך כל צוררי
(59452, 34, 6);[20, 8, 10, 300, 40, 30];למשיחך;14772;(27, 107, 42, 4, 14772);וכל;2;(27, 107, 42, 17, 59452);יראו ישרים וישמחו וכל עולה קפצה פיה
(6734, 5, 5);[6, 8, 10, 300, 40];משיחו;1702;(27, 18, 12, 4, 1702);סביבותיו;8;(27, 18, 12, 18, 6734);ישת חשך סתרו סביבותיו סכתו חשכת מים עבי שחקים
(18632, 11, 5);[6, 8, 10, 300, 40];משיחו;4676;(27, 38, 4, 7, 4676);שלום;3;(27, 38, 4, 25, 18632);אין מתם בבשרי מפני זעמך אין שלום בעצמי מפני חטאתי
(14667, 14, 5);[6, 8, 10, 300, 40];משיחו;3690;(27, 32, 10, 5, 3690);ביהוה;4;(27, 32, 10, 25, 14667);רבים מכאובים לרשע והבוטח ביהוה חסד יסובבנו
(53933, 21, 5);[6, 8, 10, 300, 40];משיחו;13452;(27, 103, 1, 10, 13452);קדשו;4;(27, 103, 1, 33, 53933);לדוד ברכי נפשי את יהוה וכל קרבי את שם קדשו
(56312, 28, 5);[6, 8, 10, 300, 40];משיחו;14037;(27, 105, 24, 6, 14037);מצריו;5;(27, 105, 24, 24, 56312);ויפר את עמו מאד ויעצמהו מצריו
(41284, 29, 5);[6, 8, 10, 300, 40];משיחו;10308;(27, 78, 38, 9, 10308);אפו;3;(27, 78, 38, 36, 41284);והוא רחום יכפר עון ולא ישחית והרבה להשיב אפו ולא יעיר כל חמתו
(74686, 39, 5);[6, 8, 10, 300, 40];משיחו;18574;(27, 140, 14, 3, 18574);יודו;4;(27, 140, 14, 12, 74686);אך צדיקים יודו לשמך ישבו ישרים את פניך
(16477, 44, 5);[6, 8, 10, 300, 40];משיחו;4144;(27, 35, 15, 3, 4144);ונאספו;6;(27, 35, 15, 16, 16477);ובצלעי שמחו ונאספו נאספו עלי נכים ולא ידעתי קרעו ולא דמו
(30633, 56, 5);[6, 8, 10, 300, 40];משיחו;7689;(27, 62, 3, 4, 7689);וישועתי;4;(27, 62, 3, 13, 30633);אך הוא צורי וישועתי משגבי לא אמוט רבה
(16087, 62, 5);[6, 8, 10, 300, 40];משיחו;4050;(27, 35, 4, 2, 4050);ויכלמו;1;(27, 35, 4, 5, 16087);יבשו ויכלמו מבקשי נפשי יסגו אחור ויחפרו חשבי רעתי
(48851, 62, 5);[6, 8, 10, 300, 40];משיחו;12169;(27, 90, 12, 4, 12169);הודע;2;(27, 90, 12, 14, 48851);למנות ימינו כן הודע ונבא לבב חכמה
(74569, 73, 5);[6, 8, 10, 300, 40];משיחו;18545;(27, 140, 10, 5, 18545);יכסומו;4;(27, 140, 10, 20, 74569);ראש מסבי עמל שפתימו יכסומו
(25731, 77, 5);[6, 8, 10, 300, 40];משיחו;6465;(27, 51, 5, 5, 6465);וחטאתי;1;(27, 51, 5, 13, 25731);כי פשעי אני אדע וחטאתי נגדי תמיד
(74977, 90, 5);[6, 8, 10, 300, 40];משיחו;18647;(27, 141, 7, 6, 18647);עצמינו;6;(27, 141, 7, 25, 74977);כמו פלח ובקע בארץ נפזרו עצמינו לפי שאול
