(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(10249, -8, 4);[40, 300, 10, 8];משיח;2695;(29, 14, 8, 6, 2695);ימות;2;(29, 14, 8, 22, 10249);אם יזקין בארץ שרשו ובעפר ימות גזעו
(25966, -7, 4);[40, 300, 10, 8];משיח;6807;(29, 36, 6, 5, 6807);עניים;5;(29, 36, 6, 19, 25966);לא יחיה רשע ומשפט עניים יתן
(20764, -5, 4);[40, 300, 10, 8];משיח;5411;(29, 30, 4, 6, 5411);רתמים;5;(29, 30, 4, 25, 20764);הקטפים מלוח עלי שיח ושרש רתמים לחמם
(25730, -93, 5);[30, 40, 300, 10, 8];למשיח;6740;(29, 35, 13, 5, 6740);אל;2;(29, 35, 13, 13, 25730);אך שוא לא ישמע אל ושדי לא ישורנה
(4732, -43, 5);[30, 40, 300, 10, 8];למשיח;1234;(29, 6, 16, 6, 1234);שלג;2;(29, 6, 16, 24, 4732);הקדרים מני קרח עלימו יתעלם שלג
(6967, -68, 5);[40, 40, 300, 10, 8];ממשיח;1838;(29, 9, 23, 6, 1838);נקים;4;(29, 9, 23, 21, 6967);אם שוט ימית פתאם למסת נקים ילעג
(20729, -64, 5);[40, 40, 300, 10, 8];ממשיח;5403;(29, 30, 3, 6, 5403);אמש;2;(29, 30, 3, 25, 20729);בחסר ובכפן גלמוד הערקים ציה אמש שואה ומשאה
(27195, -60, 5);[40, 40, 300, 10, 8];ממשיח;7136;(29, 37, 17, 3, 7136);חמים;4;(29, 37, 17, 12, 27195);אשר בגדיך חמים בהשקט ארץ מדרום
(2687, -19, 5);[40, 40, 300, 10, 8];ממשיח;709;(29, 3, 20, 1, 709);למה;2;(29, 3, 20, 2, 2687);למה יתן לעמל אור וחיים למרי נפש
(20769, -5, 5);[40, 40, 300, 10, 8];ממשיח;5413;(29, 30, 5, 1, 5413);מן;1;(29, 30, 5, 1, 20769);מן גו יגרשו יריעו עלימו כגנב
(19105, -31, 6);[40, 10, 40, 300, 10, 8];מי משיח;4992;(29, 27, 22, 5, 4992);מידו;1;(29, 27, 22, 17, 19105);וישלך עליו ולא יחמל מידו ברוח יברח
(31239, -98, 5);[5, 40, 300, 10, 8];המשיח;8184;(29, 42, 8, 13, 8184);עולה;4;(29, 42, 8, 53, 31239);ועתה קחו לכם שבעה פרים ושבעה אילים ולכו אל עבדי איוב והעליתם עולה בעדכם ואיוב עבדי יתפלל עליכם כי אם פניו אשא לבלתי עשות עמכם נבלה כי לא דברתם אלי נכונה כעבדי איוב
(22221, -39, 5);[5, 40, 300, 10, 8];המשיח;5794;(29, 31, 26, 5, 5794);יהל;2;(29, 31, 26, 13, 22221);אם אראה אור כי יהל וירח יקר הלך
(15169, -38, 5);[5, 40, 300, 10, 8];המשיח;3963;(29, 21, 8, 3, 3963);לפניהם;5;(29, 21, 8, 13, 15169);זרעם נכון לפניהם עמם וצאצאיהם לעיניהם
(25637, -93, 5);[40, 300, 10, 8, 10];משיחי;6716;(29, 35, 10, 2, 6716);אמר;2;(29, 35, 10, 5, 25637);ולא אמר איה אלוה עשי נתן זמרות בלילה
(20877, -57, 5);[40, 300, 10, 8, 10];משיחי;5441;(29, 30, 9, 2, 5441);נגינתם;6;(29, 30, 9, 10, 20877);ועתה נגינתם הייתי ואהי להם למלה
(5989, -49, 5);[40, 300, 10, 8, 10];משיחי;1571;(29, 8, 9, 8, 1571);ימינו;2;(29, 8, 9, 23, 5989);כי תמול אנחנו ולא נדע כי צל ימינו עלי ארץ
(10249, -8, 5);[40, 300, 10, 8, 10];משיחי;2695;(29, 14, 8, 6, 2695);ימות;2;(29, 14, 8, 22, 10249);אם יזקין בארץ שרשו ובעפר ימות גזעו
(20764, -5, 5);[40, 300, 10, 8, 10];משיחי;5411;(29, 30, 4, 6, 5411);רתמים;5;(29, 30, 4, 25, 20764);הקטפים מלוח עלי שיח ושרש רתמים לחמם
(25730, -93, 6);[30, 40, 300, 10, 8, 10];למשיחי;6740;(29, 35, 13, 5, 6740);אל;2;(29, 35, 13, 13, 25730);אך שוא לא ישמע אל ושדי לא ישורנה
(20769, -5, 6);[40, 40, 300, 10, 8, 10];ממשיחי;5413;(29, 30, 5, 1, 5413);מן;1;(29, 30, 5, 1, 20769);מן גו יגרשו יריעו עלימו כגנב
(9001, -55, 5);[40, 300, 10, 8, 20];משיחך;2372;(29, 12, 16, 6, 2372);ומשגה;2;(29, 12, 16, 18, 9001);עמו עז ותושיה לו שגג ומשגה
(4689, -43, 5);[40, 300, 10, 8, 20];משיחך;1224;(29, 6, 15, 3, 1224);כמו;2;(29, 6, 15, 9, 4689);אחי בגדו כמו נחל כאפיק נחלים יעברו
(4732, -43, 6);[30, 40, 300, 10, 8, 20];למשיחך;1234;(29, 6, 16, 6, 1234);שלג;2;(29, 6, 16, 24, 4732);הקדרים מני קרח עלימו יתעלם שלג
(24629, -97, 5);[40, 300, 10, 8, 6];משיחו;6436;(29, 34, 12, 2, 6436);אמנם;2;(29, 34, 12, 4, 24629);אף אמנם אל לא ירשיע ושדי לא יעות משפט
(4361, -96, 5);[40, 300, 10, 8, 6];משיחו;1136;(29, 6, 4, 4, 1136);עמדי;2;(29, 6, 4, 10, 4361);כי חצי שדי עמדי אשר חמתם שתה רוחי בעותי אלוה יערכוני
(21977, -70, 5);[40, 300, 10, 8, 6];משיחו;5728;(29, 31, 17, 7, 5728);ממנה;2;(29, 31, 17, 23, 21977);ואכל פתי לבדי ולא אכל יתום ממנה
(20665, -64, 5);[40, 300, 10, 8, 6];משיחו;5385;(29, 30, 1, 9, 5385);אבותם;5;(29, 30, 1, 39, 20665);ועתה שחקו עלי צעירים ממני לימים אשר מאסתי אבותם לשית עם כלבי צאני
(30174, -39, 5);[40, 300, 10, 8, 6];משיחו;7909;(29, 40, 30, 6, 7909);כנענים;6;(29, 40, 30, 28, 30174);יכרו עליו חברים יחצוהו בין כנענים
(15131, -38, 5);[40, 300, 10, 8, 6];משיחו;3954;(29, 21, 7, 1, 3954);מדוע;1;(29, 21, 7, 1, 15131);מדוע רשעים יחיו עתקו גם גברו חיל
(19043, -31, 5);[40, 300, 10, 8, 6];משיחו;4978;(29, 27, 20, 2, 4978);כמים;2;(29, 27, 20, 8, 19043);תשיגהו כמים בלהות לילה גנבתו סופה
(26116, -27, 5);[40, 300, 10, 8, 6];משיחו;6842;(29, 36, 11, 5, 6842);ימיהם;2;(29, 36, 11, 19, 26116);אם ישמעו ויעבדו יכלו ימיהם בטוב ושניהם בנעימים
(18741, -10, 5);[40, 300, 10, 8, 6];משיחו;4895;(29, 27, 9, 2, 4895);ישמע;3;(29, 27, 9, 9, 18741);הצעקתו ישמע אל כי תבוא עליו צרה
(20729, -64, 6);[40, 40, 300, 10, 8, 6];ממשיחו;5403;(29, 30, 3, 6, 5403);אמש;2;(29, 30, 3, 25, 20729);בחסר ובכפן גלמוד הערקים ציה אמש שואה ומשאה
(19105, -31, 7);[40, 10, 40, 300, 10, 8, 6];מי משיחו;4992;(29, 27, 22, 5, 4992);מידו;1;(29, 27, 22, 17, 19105);וישלך עליו ולא יחמל מידו ברוח יברח
(15268, -63, 6);[40, 300, 10, 8, 50, 6];משיחנו;3985;(29, 21, 11, 4, 3985);וילדיהם;7;(29, 21, 11, 23, 15268);ישלחו כצאן עויליהם וילדיהם ירקדון
