(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(60664, -55, 4);[40, 300, 10, 8];משיח;16109;(1, 41, 12, 15, 16109);כחלמו;4;(1, 41, 12, 57, 60664);ושם אתנו נער עברי עבד לשר הטבחים ונספר לו ויפתר לנו את חלמתינו איש כחלמו פתר
(63882, -54, 4);[40, 300, 10, 8];משיח;16959;(1, 42, 19, 9, 16959);ואתם;4;(1, 42, 19, 35, 63882);אם כנים אתם אחיכם אחד יאסר בבית משמרכם ואתם לכו הביאו שבר רעבון בתיכם
(6446, -53, 4);[40, 300, 10, 8];משיח;1715;(1, 5, 24, 9, 1715);אלהים;5;(1, 5, 24, 37, 6446);ויתהלך חנוך את האלהים ואיננו כי לקח אתו אלהים
(55132, -52, 4);[40, 300, 10, 8];משיח;14669;(1, 37, 21, 1, 14669);וישמע;4;(1, 37, 21, 4, 55132);וישמע ראובן ויצלהו מידם ויאמר לא נכנו נפש
(61525, -52, 4);[40, 300, 10, 8];משיח;16328;(1, 41, 29, 9, 16328);מצרים;5;(1, 41, 29, 32, 61525);הנה שבע שנים באות שבע גדול בכל ארץ מצרים
(7804, -51, 4);[40, 300, 10, 8];משיח;2087;(1, 6, 20, 3, 2087);ומן;2;(1, 6, 20, 13, 7804);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(16252, -51, 4);[40, 300, 10, 8];משיח;4359;(1, 14, 5, 5, 4359);כדרלעמר;6;(1, 14, 5, 21, 16252);ובארבע עשרה שנה בא כדרלעמר והמלכים אשר אתו ויכו את רפאים בעשתרת קרנים ואת הזוזים בהם ואת האימים בשוה קריתים
(2687, -49, 4);[40, 300, 10, 8];משיח;705;(1, 2, 21, 4, 705);תרדמה;4;(1, 2, 21, 17, 2687);ויפל יהוה אלהים תרדמה על האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
(31447, -48, 4);[40, 300, 10, 8];משיח;8396;(1, 24, 41, 8, 8396);ואם;3;(1, 24, 41, 28, 31447);אז תנקה מאלתי כי תבוא אל משפחתי ואם לא יתנו לך והיית נקי מאלתי
(58053, -48, 4);[40, 300, 10, 8];משיח;15437;(1, 39, 9, 11, 15437);אם;2;(1, 39, 9, 39, 58053);איננו גדול בבית הזה ממני ולא חשך ממני מאומה כי אם אותך באשר את אשתו ואיך אעשה הרעה הגדלה הזאת וחטאתי לאלהים
(69074, -47, 4);[40, 300, 10, 8];משיח;18282;(1, 45, 6, 9, 18282);שנים;4;(1, 45, 6, 32, 69074);כי זה שנתים הרעב בקרב הארץ ועוד חמש שנים אשר אין חריש וקציר
(67251, -46, 4);[40, 300, 10, 8];משיח;17802;(1, 44, 4, 20, 17802);שלמתם;5;(1, 44, 4, 77, 67251);הם יצאו את העיר לא הרחיקו ויוסף אמר לאשר על ביתו קום רדף אחרי האנשים והשגתם ואמרת אלהם למה שלמתם רעה תחת טובה
(65350, -43, 4);[40, 300, 10, 8];משיח;17338;(1, 43, 7, 12, 17338);לכם;3;(1, 43, 7, 50, 65350);ויאמרו שאול שאל האיש לנו ולמולדתנו לאמר העוד אביכם חי היש לכם אח ונגד לו על פי הדברים האלה הידוע נדע כי יאמר הורידו את אחיכם
(67700, -40, 4);[40, 300, 10, 8];משיח;17912;(1, 44, 14, 8, 17912);שם;2;(1, 44, 14, 33, 67700);ויבא יהודה ואחיו ביתה יוסף והוא עודנו שם ויפלו לפניו ארצה
(9402, -38, 4);[40, 300, 10, 8];משיח;2519;(1, 8, 6, 2, 2519);מקץ;1;(1, 8, 6, 5, 9402);ויהי מקץ ארבעים יום ויפתח נח את חלון התבה אשר עשה
(27240, -36, 4);[40, 300, 10, 8];משיח;7270;(1, 22, 5, 1, 7270);ויאמר;4;(1, 22, 5, 4, 27240);ויאמר אברהם אל נעריו שבו לכם פה עם החמור ואני והנער נלכה עד כה ונשתחוה ונשובה אליכם
(9882, -35, 4);[40, 300, 10, 8];משיח;2649;(1, 8, 15, 5, 2649);לאמר;3;(1, 8, 15, 17, 9882);וידבר אלהים אל נח לאמר
(5614, -34, 4);[40, 300, 10, 8];משיח;1501;(1, 5, 5, 3, 1501);ימי;2;(1, 5, 5, 9, 5614);ויהיו כל ימי אדם אשר חי תשע מאות שנה ושלשים שנה וימת
(72502, -34, 4);[40, 300, 10, 8];משיח;19170;(1, 47, 11, 11, 19170);מצרים;1;(1, 47, 11, 38, 72502);ויושב יוסף את אביו ואת אחיו ויתן להם אחזה בארץ מצרים במיטב הארץ בארץ רעמסס כאשר צוה פרעה
(73698, -33, 4);[40, 300, 10, 8];משיח;19475;(1, 47, 29, 4, 19475);למות;2;(1, 47, 29, 16, 73698);ויקרבו ימי ישראל למות ויקרא לבנו ליוסף ויאמר לו אם נא מצאתי חן בעיניך שים נא ידך תחת ירכי ועשית עמדי חסד ואמת אל נא תקברני במצרים
(54718, -32, 4);[40, 300, 10, 8];משיח;14567;(1, 37, 12, 6, 14567);אביהם;5;(1, 37, 12, 24, 54718);וילכו אחיו לרעות את צאן אביהם בשכם
(7759, -31, 4);[40, 300, 10, 8];משיח;2076;(1, 6, 19, 6, 2076);מכל;1;(1, 6, 19, 18, 7759);ומכל החי מכל בשר שנים מכל תביא אל התבה להחית אתך זכר ונקבה יהיו
(9469, -30, 4);[40, 300, 10, 8];משיח;2537;(1, 8, 7, 9, 2537);המים;4;(1, 8, 7, 33, 9469);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(10307, -28, 4);[40, 300, 10, 8];משיח;2767;(1, 9, 1, 7, 2767);ויאמר;4;(1, 9, 1, 25, 10307);ויברך אלהים את נח ואת בניו ויאמר להם פרו ורבו ומלאו את הארץ
(24162, -28, 4);[40, 300, 10, 8];משיח;6434;(1, 19, 35, 2, 6434);גם;2;(1, 19, 35, 8, 24162);ותשקין גם בלילה ההוא את אביהן יין ותקם הצעירה ותשכב עמו ולא ידע בשכבה ובקמה
(66029, -28, 4);[40, 300, 10, 8];משיח;17507;(1, 43, 18, 2, 17507);האנשים;6;(1, 43, 18, 12, 66029);וייראו האנשים כי הובאו בית יוסף ויאמרו על דבר הכסף השב באמתחתינו בתחלה אנחנו מובאים להתגלל עלינו ולהתנפל עלינו ולקחת אתנו לעבדים ואת חמרינו
(6108, -26, 4);[40, 300, 10, 8];משיח;1629;(1, 5, 16, 13, 1629);בנים;4;(1, 5, 16, 54, 6108);ויחי מהללאל אחרי הולידו את ירד שלשים שנה ושמנה מאות שנה ויולד בנים ובנות
(24921, -24, 4);[40, 300, 10, 8];משיח;6637;(1, 20, 10, 4, 6637);אברהם;5;(1, 20, 10, 18, 24921);ויאמר אבימלך אל אברהם מה ראית כי עשית את הדבר הזה
(47535, -23, 4);[40, 300, 10, 8];משיח;12660;(1, 32, 20, 13, 12660);העדרים;6;(1, 32, 20, 44, 47535);ויצו גם את השני גם את השלישי גם את כל ההלכים אחרי העדרים לאמר כדבר הזה תדברון אל עשו במצאכם אתו
(13964, -22, 4);[40, 300, 10, 8];משיח;3741;(1, 11, 29, 13, 3741);מלכה;1;(1, 11, 29, 43, 13964);ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה
(24602, -21, 4);[40, 300, 10, 8];משיח;6552;(1, 20, 6, 3, 6552);האלהים;6;(1, 20, 6, 15, 24602);ויאמר אליו האלהים בחלם גם אנכי ידעתי כי בתם לבבך עשית זאת ואחשך גם אנכי אותך מחטו לי על כן לא נתתיך לנגע אליה
(14838, -19, 4);[40, 300, 10, 8];משיח;3975;(1, 12, 14, 4, 3975);מצרימה;1;(1, 12, 14, 13, 14838);ויהי כבוא אברם מצרימה ויראו המצרים את האשה כי יפה הוא מאד
(14146, -17, 4);[40, 300, 10, 8];משיח;3793;(1, 12, 1, 1, 3793);ויאמר;4;(1, 12, 1, 4, 14146);ויאמר יהוה אל אברם לך לך מארצך וממולדתך ומבית אביך אל הארץ אשר אראך
(39616, -17, 4);[40, 300, 10, 8];משיח;10535;(1, 28, 19, 3, 10535);שם;2;(1, 28, 19, 9, 39616);ויקרא את שם המקום ההוא בית אל ואולם לוז שם העיר לראשנה
(59738, -16, 4);[40, 300, 10, 8];משיח;15874;(1, 40, 17, 11, 15874);מן;1;(1, 40, 17, 40, 59738);ובסל העליון מכל מאכל פרעה מעשה אפה והעוף אכל אתם מן הסל מעל ראשי
(15575, -15, 4);[40, 300, 10, 8];משיח;4175;(1, 13, 9, 12, 4175);הימין;3;(1, 13, 9, 43, 15575);הלא כל הארץ לפניך הפרד נא מעלי אם השמאל ואימנה ואם הימין ואשמאילה
(32224, -15, 4);[40, 300, 10, 8];משיח;8602;(1, 24, 54, 8, 8602);ויקומו;5;(1, 24, 54, 38, 32224);ויאכלו וישתו הוא והאנשים אשר עמו וילינו ויקומו בבקר ויאמר שלחני לאדני
(35529, -14, 4);[40, 300, 10, 8];משיח;9449;(1, 26, 22, 2, 9449);משם;3;(1, 26, 22, 8, 35529);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(31949, -12, 4);[40, 300, 10, 8];משיח;8531;(1, 24, 49, 6, 8531);ואמת;3;(1, 24, 49, 20, 31949);ועתה אם ישכם עשים חסד ואמת את אדני הגידו לי ואם לא הגידו לי ואפנה על ימין או על שמאל
(33267, -10, 4);[40, 300, 10, 8];משיח;8869;(1, 25, 10, 5, 8869);מאת;1;(1, 25, 10, 16, 33267);השדה אשר קנה אברהם מאת בני חת שמה קבר אברהם ושרה אשתו
(48561, -10, 4);[40, 300, 10, 8];משיח;12932;(1, 33, 8, 2, 12932);מי;1;(1, 33, 8, 6, 48561);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(33540, -9, 4);[40, 300, 10, 8];משיח;8935;(1, 25, 16, 12, 8935);לאמתם;3;(1, 25, 16, 51, 33540);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(26497, -8, 4);[40, 300, 10, 8];משיח;7072;(1, 21, 23, 17, 7072);ועם;3;(1, 21, 23, 66, 26497);ועתה השבעה לי באלהים הנה אם תשקר לי ולניני ולנכדי כחסד אשר עשיתי עמך תעשה עמדי ועם הארץ אשר גרתה בה
(4640, -7, 4);[40, 300, 10, 8];משיח;1227;(1, 4, 10, 5, 1227);דמי;2;(1, 4, 10, 16, 4640);ויאמר מה עשית קול דמי אחיך צעקים אלי מן האדמה
(67770, -3, 4);[40, 300, 10, 8];משיח;17931;(1, 44, 15, 16, 17931);כמני;2;(1, 44, 15, 56, 67770);ויאמר להם יוסף מה המעשה הזה אשר עשיתם הלוא ידעתם כי נחש ינחש איש אשר כמני
(69978, -3, 4);[40, 300, 10, 8];משיח;18516;(1, 45, 23, 6, 18516);נשאים;5;(1, 45, 23, 27, 69978);ולאביו שלח כזאת עשרה חמרים נשאים מטוב מצרים ועשר אתנת נשאת בר ולחם ומזון לאביו לדרך
(13179, -1, 4);[40, 300, 10, 8];משיח;3536;(1, 11, 11, 2, 3536);שם;2;(1, 11, 11, 6, 13179);ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות
(2736, -49, 5);[30, 40, 300, 10, 8];למשיח;717;(1, 2, 22, 3, 717);אלהים;2;(1, 2, 22, 10, 2736);ויבן יהוה אלהים את הצלע אשר לקח מן האדם לאשה ויבאה אל האדם
(9440, -38, 5);[30, 40, 300, 10, 8];למשיח;2529;(1, 8, 7, 1, 2529);וישלח;4;(1, 8, 7, 4, 9440);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(9917, -35, 5);[30, 40, 300, 10, 8];למשיח;2659;(1, 8, 17, 1, 2659);כל;2;(1, 8, 17, 2, 9917);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(24623, -21, 5);[30, 40, 300, 10, 8];למשיח;6559;(1, 20, 6, 10, 6559);לבבך;1;(1, 20, 6, 36, 24623);ויאמר אליו האלהים בחלם גם אנכי ידעתי כי בתם לבבך עשית זאת ואחשך גם אנכי אותך מחטו לי על כן לא נתתיך לנגע אליה
(15590, -15, 5);[30, 40, 300, 10, 8];למשיח;4178;(1, 13, 10, 2, 4178);לוט;1;(1, 13, 10, 5, 15590);וישא לוט את עיניו וירא את כל ככר הירדן כי כלה משקה לפני שחת יהוה את סדם ואת עמרה כגן יהוה כארץ מצרים באכה צער
(35543, -14, 5);[30, 40, 300, 10, 8];למשיח;9453;(1, 26, 22, 6, 9453);ולא;2;(1, 26, 22, 22, 35543);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(47116, -99, 5);[40, 40, 300, 10, 8];ממשיח;12554;(1, 32, 12, 14, 12554);אם;2;(1, 32, 12, 45, 47116);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(54750, -32, 5);[40, 40, 300, 10, 8];ממשיח;14575;(1, 37, 13, 7, 14575);רעים;4;(1, 37, 13, 28, 54750);ויאמר ישראל אל יוסף הלוא אחיך רעים בשכם לכה ואשלחך אליהם ויאמר לו הנני
(33537, -60, 6);[40, 10, 40, 300, 10, 8];מי משיח;8934;(1, 25, 16, 11, 8934);נשיאם;5;(1, 25, 16, 48, 33537);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(47080, -60, 6);[40, 300, 10, 8, 40, 10];משיח מי;12543;(1, 32, 12, 3, 12543);מיד;1;(1, 32, 12, 9, 47080);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(39616, -17, 6);[40, 300, 10, 8, 40, 10];משיח מי;10535;(1, 28, 19, 3, 10535);שם;2;(1, 28, 19, 9, 39616);ויקרא את שם המקום ההוא בית אל ואולם לוז שם העיר לראשנה
(9652, -94, 5);[5, 40, 300, 10, 8];המשיח;2587;(1, 8, 11, 3, 2587);היונה;5;(1, 8, 11, 13, 9652);ותבא אליו היונה לעת ערב והנה עלה זית טרף בפיה וידע נח כי קלו המים מעל הארץ
(56653, -77, 5);[5, 40, 300, 10, 8];המשיח;15061;(1, 38, 14, 16, 15061);ראתה;4;(1, 38, 14, 67, 56653);ותסר בגדי אלמנותה מעליה ותכס בצעיף ותתעלף ותשב בפתח עינים אשר על דרך תמנתה כי ראתה כי גדל שלה והוא לא נתנה לו לאשה
(11442, -66, 5);[5, 40, 300, 10, 8];המשיח;3078;(1, 9, 26, 3, 3078);יהוה;2;(1, 9, 26, 11, 11442);ויאמר ברוך יהוה אלהי שם ויהי כנען עבד למו
(47993, -61, 5);[5, 40, 300, 10, 8];המשיח;12783;(1, 32, 30, 4, 12783);הגידה;5;(1, 32, 30, 19, 47993);וישאל יעקב ויאמר הגידה נא שמך ויאמר למה זה תשאל לשמי ויברך אתו שם
(14857, -19, 5);[5, 40, 300, 10, 8];המשיח;3979;(1, 12, 14, 8, 3979);האשה;1;(1, 12, 14, 32, 14857);ויהי כבוא אברם מצרימה ויראו המצרים את האשה כי יפה הוא מאד
(33277, -10, 5);[5, 40, 300, 10, 8];המשיח;8872;(1, 25, 10, 8, 8872);שמה;3;(1, 25, 10, 26, 33277);השדה אשר קנה אברהם מאת בני חת שמה קבר אברהם ושרה אשתו
(48571, -10, 5);[5, 40, 300, 10, 8];המשיח;12935;(1, 33, 8, 5, 12935);המחנה;5;(1, 33, 8, 16, 48571);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(48591, -10, 7);[1, 400, 5, 40, 300, 10, 8];את המשיח;12940;(1, 33, 8, 10, 12940);למצא;4;(1, 33, 8, 36, 48591);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(9558, -94, 5);[40, 300, 10, 8, 10];משיחי;2561;(1, 8, 9, 12, 2561);מים;3;(1, 8, 9, 42, 9558);ולא מצאה היונה מנוח לכף רגלה ותשב אליו אל התבה כי מים על פני כל הארץ וישלח ידו ויקחה ויבא אתה אליו אל התבה
(24809, -90, 5);[40, 300, 10, 8, 10];משיחי;6608;(1, 20, 8, 14, 6608);האנשים;6;(1, 20, 8, 66, 24809);וישכם אבימלך בבקר ויקרא לכל עבדיו וידבר את כל הדברים האלה באזניהם וייראו האנשים מאד
(9117, -76, 5);[40, 300, 10, 8, 10];משיחי;2447;(1, 7, 24, 2, 2447);המים;2;(1, 7, 24, 8, 9117);ויגברו המים על הארץ חמשים ומאת יום
(56122, -66, 5);[40, 300, 10, 8, 10];משיחי;14918;(1, 38, 3, 6, 14918);שמו;2;(1, 38, 3, 19, 56122);ותהר ותלד בן ויקרא את שמו ער
(70477, -59, 5);[40, 300, 10, 8, 10];משיחי;18646;(1, 46, 5, 3, 18646);מבאר;1;(1, 46, 5, 9, 70477);ויקם יעקב מבאר שבע וישאו בני ישראל את יעקב אביהם ואת טפם ואת נשיהם בעגלות אשר שלח פרעה לשאת אתו
(7804, -51, 5);[40, 300, 10, 8, 10];משיחי;2087;(1, 6, 20, 3, 2087);ומן;2;(1, 6, 20, 13, 7804);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(31447, -48, 5);[40, 300, 10, 8, 10];משיחי;8396;(1, 24, 41, 8, 8396);ואם;3;(1, 24, 41, 28, 31447);אז תנקה מאלתי כי תבוא אל משפחתי ואם לא יתנו לך והיית נקי מאלתי
(65350, -43, 5);[40, 300, 10, 8, 10];משיחי;17338;(1, 43, 7, 12, 17338);לכם;3;(1, 43, 7, 50, 65350);ויאמרו שאול שאל האיש לנו ולמולדתנו לאמר העוד אביכם חי היש לכם אח ונגד לו על פי הדברים האלה הידוע נדע כי יאמר הורידו את אחיכם
(15575, -15, 5);[40, 300, 10, 8, 10];משיחי;4175;(1, 13, 9, 12, 4175);הימין;3;(1, 13, 9, 43, 15575);הלא כל הארץ לפניך הפרד נא מעלי אם השמאל ואימנה ואם הימין ואשמאילה
(26497, -8, 5);[40, 300, 10, 8, 10];משיחי;7072;(1, 21, 23, 17, 7072);ועם;3;(1, 21, 23, 66, 26497);ועתה השבעה לי באלהים הנה אם תשקר לי ולניני ולנכדי כחסד אשר עשיתי עמך תעשה עמדי ועם הארץ אשר גרתה בה
(13179, -1, 5);[40, 300, 10, 8, 10];משיחי;3536;(1, 11, 11, 2, 3536);שם;2;(1, 11, 11, 6, 13179);ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות
(15590, -15, 6);[30, 40, 300, 10, 8, 10];למשיחי;4178;(1, 13, 10, 2, 4178);לוט;1;(1, 13, 10, 5, 15590);וישא לוט את עיניו וירא את כל ככר הירדן כי כלה משקה לפני שחת יהוה את סדם ואת עמרה כגן יהוה כארץ מצרים באכה צער
(67854, -87, 5);[40, 300, 10, 8, 20];משיחך;17953;(1, 44, 16, 22, 17953);נמצא;2;(1, 44, 16, 82, 67854);ויאמר יהודה מה נאמר לאדני מה נדבר ומה נצטדק האלהים מצא את עון עבדיך הננו עבדים לאדני גם אנחנו גם אשר נמצא הגביע בידו
(14146, -17, 5);[40, 300, 10, 8, 20];משיחך;3793;(1, 12, 1, 1, 3793);ויאמר;4;(1, 12, 1, 4, 14146);ויאמר יהוה אל אברם לך לך מארצך וממולדתך ומבית אביך אל הארץ אשר אראך
